,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,848.12103,-105.06512,19.160446,21.246841,28.054115,-17.380466,-4.96034,1.0657263,-1.8506153,-5.6024303,11.5394535,5.046402,-0.8304497,-5.985833,-0.8346251,0.28820804,-0.5878582,-7.580925,3.1420145,-1.8739762,-2.1065984,2.0790038,-1.5046165,-1.4238063,-3.9896526,0.035628267,1.7056537,4.0414863,-0.9566374,3.7403567,-0.94855547,0.29655403,-1.1407515,0.96558994,0.24187186,-0.2778276,-0.29769224,0.008033455,-0.45277888,0.03706029,0.43248802,-0.13435173,-0.508284,0.077049434,0.10276623,-0.13599719,2.7077176e-05,-0.00037640426,-0.00013991143
1,-105.06512,54.663532,-15.0935955,19.54525,28.595507,-0.64720464,-14.93638,-6.5625763,-2.51568,-3.1318007,5.6420345,-3.2426353,0.88230336,-0.26996893,0.10302977,-1.6219091,-3.151865,-2.9619436,-2.131977,2.830285,1.0826554,-1.644999,1.7968535,1.8585434,-2.4012892,-0.5561334,0.839327,2.8266406,1.3276536,-0.0878533,0.50856316,-1.520828,-1.0875452,0.55640566,0.15727994,0.38740098,-1.2176158,-0.33140814,0.16851489,0.6793854,-0.36172196,0.36782426,0.08815267,0.011975834,-0.15178686,-0.0042324234,-1.1184415e-05,0.00027874444,0.00013234877
2,19.160446,-15.0935955,9.90846,7.486225,-13.380928,3.2099693,-1.209103,3.7812576,-2.4846897,3.9269,-5.529405,1.5989164,-3.2714653,-0.892455,-0.5177673,-0.4627514,1.5231502,1.9331136,2.301315,-2.7609224,0.51512504,0.24886638,-0.09449638,-0.61876404,0.5649341,0.8012965,-1.3042846,-0.9416969,-0.15581983,-0.6402446,-0.7407354,-0.039656956,0.1967691,-0.20785214,0.4855826,-0.042004555,0.58415097,-0.53793454,-0.123818256,-0.31835365,0.046171397,-0.21775521,0.037315797,-0.10090539,-0.037984703,-0.011629541,-2.1823555e-05,-8.263799e-05,-4.776194e-05
3,21.246841,19.54525,7.486225,97.74366,-8.268237,1.9621038,3.417153,-5.41723,-1.867938,7.797838,-1.6887264,3.5395732,-1.5965934,0.31274182,-2.2697792,-3.8674262,-1.001015,-2.4650257,-2.2987227,1.0267354,2.2044518,0.35147572,2.4152198,0.29423633,-0.732771,-0.9307344,-0.18549794,-0.46074772,1.2084565,-1.7855623,0.63189316,-1.0065675,-0.48648518,0.42505854,-0.3531123,0.043791853,-0.06440878,-0.43045357,-0.24308558,0.27401605,-0.16087885,0.28046817,0.20704955,-0.041790906,-0.054240838,0.10541037,-5.2193307e-05,0.0003497635,0.00013615197
4,28.054115,28.595507,-13.380928,-8.268237,70.81431,-0.15764439,-4.3915744,0.060902316,3.8710537,3.236857,1.4539587,4.5718603,-5.5408764,-0.23661032,-3.3421297,0.17805867,-1.7700708,2.6301255,-2.1567323,-0.035925005,-1.7643955,-1.7607541,-0.42875373,-0.43905634,-0.41082513,0.68517405,1.4925928,-0.98212856,1.6053836,-0.038295362,1.80352,-0.79065657,-1.7021211,0.9916645,0.19606328,-0.31081927,-0.14532593,-0.16983491,-0.05596237,0.8632791,0.38197407,0.29232776,0.07160658,-0.079634525,-0.027405627,-0.06703145,-4.1652456e-05,0.00022386384,0.0001020763
5,-17.380466,-0.64720464,3.2099693,1.9621038,-0.15764439,24.259462,8.034067,21.846716,1.0827684,-0.93591857,-1.4079643,0.21662131,-6.4371395,-6.6698747,1.9093404,-1.0386313,-1.4757419,-0.556296,-2.9941485,-0.11176866,1.4837799,1.6329658,0.38742435,0.53443253,-1.0923526,0.43352768,-1.6059418,0.78807014,1.4477978,0.47589314,-0.40775025,-0.07811944,-1.0504392,0.1251843,0.93665457,0.7624806,0.44335216,-0.2951841,0.20573707,0.07511711,0.3130449,-0.17593089,0.09061384,-0.15339038,-0.18853575,-0.025794774,-1.9495723e-05,-0.00010796333,-3.9778068e-05
6,-4.96034,-14.93638,-1.209103,3.417153,-4.3915744,8.034067,57.25058,5.0904846,6.20471,-5.441557,-1.1042655,-0.60639465,-3.250697,8.455619,-2.28496,0.70801216,-2.6476734,-0.23565242,-2.5814862,1.0730276,-3.2860093,-1.9934385,-0.560794,-0.29244655,0.26244113,-0.3018004,2.2460299,-0.64934385,0.25278917,0.033523545,1.4169477,-0.07328616,-0.18211249,0.5489651,-0.16162574,-0.4351531,-0.35405093,0.088512085,0.3599137,0.7774582,0.63133085,-0.06041458,0.02708646,-0.13882989,0.122281685,-0.047964454,2.4205783e-06,4.606328e-05,3.6099285e-05
7,1.0657263,-6.5625763,3.7812576,-5.41723,0.060902316,21.846716,5.0904846,34.526085,-6.8449802,7.6068573,3.8365865,0.0054138103,0.22042921,-5.390176,-2.3133492,0.25221556,2.224503,1.8546133,-1.7300425,0.4626209,-1.2287507,1.366011,2.6971796,1.5927635,-0.2682658,0.092055574,-0.67339563,1.0028552,0.6867329,0.32868305,-0.19408405,0.2747235,-0.9398807,0.16449033,0.04335185,0.27622277,-0.2499179,0.07739725,0.5507213,0.21175288,0.43268192,-0.26521266,0.17068666,-0.20066097,-0.12869471,-0.081889585,-6.888178e-05,-0.000224171,-9.102946e-05
8,-1.8506153,-2.51568,-2.4846897,-1.867938,3.8710537,1.0827684,6.20471,-6.8449802,23.508142,3.4368334,-5.6590548,6.3709073,0.924242,-2.5643277,3.3835807,0.8861224,-3.517756,-0.26489222,-2.3516269,4.298359,0.4394708,1.3449862,-1.2571275,-1.0619712,0.29441273,0.4039385,-0.04759311,1.0251775,-0.73784006,0.32248652,-0.99978185,0.956865,0.550882,-1.0929065,0.50085324,-0.4018107,-0.45632917,0.43979344,0.6493015,-0.36593556,0.35555166,0.17581823,-0.22437465,0.05117158,-0.08311422,0.043461103,4.1822073e-05,9.0243964e-05,3.4291646e-05
9,-5.6024303,-3.1318007,3.9269,7.797838,3.236857,-0.93591857,-5.441557,7.6068573,3.4368334,24.554138,-0.6429325,1.9842994,5.2151737,1.9428246,-0.70132875,2.1997805,0.36118472,0.13576058,0.48089916,-0.60130966,-2.915069,-2.0815957,-1.0614688,1.1572791,0.9502009,1.4002852,-1.6479063,-1.8791158,-0.4478077,0.39393875,-0.9490643,0.5300394,-0.23404108,-0.62325215,0.48814824,-0.7036184,0.336756,0.0074334806,0.9091042,-0.1221222,0.44729143,0.01862187,0.12631768,-0.17280813,-0.07897979,-0.036200047,-4.4434964e-05,3.6005797e-05,-1.4588085e-07
10,11.5394535,5.6420345,-5.529405,-1.6887264,1.4539587,-1.4079643,-1.1042655,3.8365865,-5.6590548,-0.6429325,15.695696,-1.3730497,4.1567683,4.0247145,-0.18859734,1.6892915,2.2506282,-1.7439816,-4.7486706,1.7586005,2.2574022,0.4814062,-1.4920654,0.573292,0.15611334,-1.190524,-0.36600715,0.6541225,0.73226225,0.49382925,-0.23159385,0.25405905,0.89462173,0.08582237,-0.26197505,0.11730231,-0.3322981,-0.24842268,0.03785153,0.48968834,0.35229564,-0.025890544,0.118433654,0.04408519,-0.049138322,0.076297164,-3.902792e-05,-2.3365741e-05,9.768714e-07
11,5.046402,-3.2426353,1.5989164,3.5395732,4.5718603,0.21662131,-0.60639465,0.0054138103,6.3709073,1.9842994,-1.3730497,10.501736,-0.5334988,2.282762,2.4332795,0.75878936,2.1212072,5.2041388,-1.2809079,-0.43298328,1.5650165,1.2082765,2.3802452,-0.2986799,0.2869483,-0.49612606,0.22499743,0.44169217,0.36200815,0.082727626,0.0101365,0.913319,0.6488902,-0.54410535,-0.16345932,0.19676515,0.41585883,-0.24722847,-0.26811314,-0.113781184,-0.026698451,-0.2708451,-0.045743376,0.05172527,-0.073198475,0.0607673,-6.0354814e-06,5.023974e-06,-7.396795e-06
12,-0.8304497,0.88230336,-3.2714653,-1.5965934,-5.5408764,-6.4371395,-3.250697,0.22042921,0.924242,5.2151737,4.1567683,-0.5334988,12.066473,0.42465475,1.4379672,1.1656451,0.03128723,-1.1057351,-1.2951221,1.1538553,-3.7581854,1.3015163,1.4680893,-0.28177577,0.22356033,-1.135299,0.918073,0.9004702,-1.0461997,-0.5152688,1.4781854,0.15503906,0.34301883,-0.105590716,0.36313993,0.34407127,-0.47536176,0.36742863,0.23580776,0.043460596,-0.105907865,0.011985562,-0.044114828,-0.059508618,0.18465832,-0.029214477,-1.0375298e-05,-5.0372073e-06,-3.0230124e-06
