,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,410.64935,15.089367,-2.5725496,-9.844931,3.9561858,-6.3274465,-4.1994047,0.56980574,2.9586053,-0.59629977,3.4842234,-1.5833164,3.396682,-0.028874435,-0.9548758,-1.1884005,-1.0584171,-1.2586967,0.23020083,-0.62150013,3.7969685,0.45952258,1.1050105,0.17009158,0.4877451,-1.3804665,-1.2761006,-1.3428979,-0.031908724,0.16352594,1.1520792,-0.5340227,0.19298944,-0.23712689,-1.1475947,-0.49288505,0.042591438,-0.3906262,0.6383023,-0.7230606,-0.29714987,-0.56647724,-0.1825392,-0.3546575,-0.3965041,0.2592178,-0.3154515,0.009696641,-0.2944355,0.16352893,-0.11019848,-0.6114354,-0.59233147
1,15.089367,114.98236,-3.8126388,13.340606,2.362205,1.5929117,5.7947683,1.9671925,-7.8220634,1.4338312,-0.7146057,4.756056,-2.179414,-3.235184,1.1339238,1.1118078,0.56520224,-0.11453426,1.3246747,1.5644472,-2.1690764,-0.023210663,-3.0906048,-0.95041186,0.19571376,-0.36072898,0.3609772,1.2298223,0.42886138,-1.1021829,-0.20207393,-0.27841476,-0.32804936,0.18628883,0.5474833,0.43022296,-0.42463505,-0.5160463,-0.58173406,0.18518698,0.10600737,0.726158,0.6560224,0.5059278,0.15381196,-0.24678026,0.07789588,-0.3475119,0.23084736,0.19941582,0.051379785,0.6002945,0.6686832
2,-2.5725496,-3.8126388,98.31612,6.604473,4.3515472,-2.8692079,-0.1481987,0.84236234,-0.510843,2.9403367,-1.6026261,2.5679526,-2.3821797,0.12150176,-1.1253189,2.2415223,-3.0080652,-1.1947203,0.45698845,0.6683867,1.6847167,-0.5527633,-1.078528,-1.1987447,1.814085,0.48213258,0.041080736,0.6195673,1.0971326,-1.6637523,0.022437532,0.3567893,0.091077864,-0.39635855,-0.95405614,0.04118877,0.48997638,-1.2675716,0.11150192,-1.6809423,0.46164298,0.8536611,-0.46920598,0.011052983,-0.40110826,0.014214795,-0.008978469,-0.71569455,-0.4793038,0.42768303,0.17227334,0.111383155,0.28691337
3,-9.844931,13.340606,6.604473,55.681534,0.70787936,-0.10451157,-6.8761506,-2.109812,0.16870576,-3.0987587,0.9489268,-0.66421485,2.7104073,2.4296327,-0.04400283,0.8491895,0.3404734,1.1102703,0.1698601,-0.95956045,1.128985,-0.3124898,1.99914,0.46224737,0.5797663,-1.1561526,0.023889007,-1.0938399,-0.4419948,1.4470773,0.5568059,-1.189773,-0.16493884,0.26815414,-0.5871465,0.13910255,0.4495893,-0.26004124,-0.29005545,-0.24660864,-0.18803981,-0.3400731,0.34295702,0.21992522,0.0014245152,-0.48931697,-0.5281762,0.052426033,-0.11586164,0.26653355,-0.17724265,-0.70924747,-0.17018959
4,3.9561858,2.362205,4.3515472,0.70787936,54.73351,3.344058,-1.0469246,-1.0731434,1.0411606,-0.59918684,-1.5568423,-0.9869313,-1.4614546,1.2074511,0.12728822,-1.0068744,-1.242537,1.264876,-1.5015283,-0.6045399,-0.8195919,-0.68066394,0.057325467,-0.20621619,-1.1214604,0.8042545,2.6431262,-0.14175105,-0.789557,0.5858681,-0.6707537,0.41980255,0.3304221,-0.19047363,-0.07394524,0.20252079,0.09398472,0.4005112,0.10914288,0.79868793,0.048530858,-0.6362229,-0.4899913,-0.29698855,0.45269734,0.06336969,0.39652517,0.019215222,0.1595716,-0.22611898,0.26077735,0.25757182,-0.083098166
5,-6.3274465,1.5929117,-2.8692079,-0.10451157,3.344058,33.006622,-0.7400521,-1.0527096,1.7891316,0.66563845,1.4179013,1.9066294,2.948422,-0.18016395,-1.4525526,-0.2709471,0.031427003,-1.5136316,-0.5143297,0.51013315,0.88297564,0.23443437,-0.061892703,-0.23207146,0.07348697,-0.2682948,-0.16858755,-0.5290032,1.1182708,-1.4516091,0.4921477,-0.32030737,-0.30747652,1.0637361,-0.5999674,-0.5798873,-0.31749266,-0.61307114,0.69394064,-0.40190756,-0.10895546,-0.07872707,0.38687053,-0.199464,0.099284485,0.23924834,0.21109197,-0.3254254,-0.05215218,-0.017203342,-0.3671808,-0.3991784,-0.3230348
6,-4.1994047,5.7947683,-0.1481987,-6.8761506,-1.0469246,-0.7400521,29.31761,-3.282724,-2.1312904,-3.0037935,-2.0295527,1.9067824,-0.81606364,3.5934358,0.41890535,-0.30707282,0.58771443,-0.44455427,-0.4262613,-0.6322898,0.017215211,0.9256555,0.9851609,1.221669,-0.23588094,-1.0010493,0.91601324,-0.22970253,-1.0637095,-0.1921713,-0.36633974,-0.55197465,0.20760262,0.2768469,-0.67907643,-0.6293005,0.29492933,-0.641067,0.18900377,-0.6457323,0.5707066,-0.22594373,-0.1759772,-0.15165776,0.16092928,-0.3232494,0.0022235983,-0.10835257,-0.335082,0.06871856,0.053211667,-0.15955347,-0.031858344
7,0.56980574,1.9671925,0.84236234,-2.109812,-1.0731434,-1.0527096,-3.282724,26.695087,-0.97229934,-1.011319,-3.1979666,0.4062649,0.26733893,3.029758,0.9735353,0.17833585,0.6495514,-0.07065407,-0.68301105,0.42356455,-0.22260627,1.0785787,0.5130476,0.041085243,-0.06922996,-0.35596904,0.32087225,-0.48335788,0.055007845,-0.1253326,-0.2642783,0.041189622,-0.4179504,0.7387206,-0.18630616,-0.6731816,-0.20290875,-0.023607556,-0.13102384,0.23713584,0.6237335,0.2099771,0.5820476,-0.27954084,0.18069145,-0.081739455,0.20154437,0.35637885,-0.19137004,-0.3686546,-0.42550954,0.14168963,0.108044006
8,2.9586053,-7.8220634,-0.510843,0.16870576,1.0411606,1.7891316,-2.1312904,-0.97229934,18.114017,-1.3622367,-0.2417959,2.1119635,-0.51606417,1.6010981,1.3305992,-0.54880947,-1.515007,-0.3320185,0.9013425,0.104368925,0.8683733,1.613466,-1.6870685,-0.486525,0.13969402,-1.9823431,-0.11309151,0.35012344,-0.56990945,0.39471817,0.41149428,-0.8601515,-0.3495279,-0.14856724,-0.4003926,-0.26245832,-0.19757682,0.25652522,-0.85313034,-0.07834007,-0.30488983,0.006469202,-0.08893897,0.057643145,-0.3385513,-0.68685615,0.009103755,0.04941381,0.09143223,0.22665325,0.29023266,-0.083271146,0.06516523
9,-0.59629977,1.4338312,2.9403367,-3.0987587,-0.59918684,0.66563845,-3.0037935,-1.011319,-1.3622367,21.44462,-0.33149493,0.89188004,-0.5724381,1.1512628,0.56317323,-0.7252216,0.33801013,0.19911066,-0.21568121,-0.55469966,-0.41523725,1.030829,0.4763404,0.7896117,0.13752657,-0.2065131,0.0937817,-0.33807504,-0.19092771,0.26507643,0.079199165,0.08674228,0.20736896,-0.1521152,-0.1092401,-0.28969228,0.2351045,-0.059848897,0.031865306,0.113436595,0.05706369,-0.5911535,0.12543356,-0.04253543,0.13889337,-0.24233714,-0.15336418,-0.012880022,-0.11222944,-0.0034155215,0.014996195,-0.015249552,0.11820656
