,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,14.254604,-6.8403015,12.497678,3.934,7.7712374,5.020508,-7.4691153,6.948142,1.5836767,-4.272791,4.1836176,2.3462214,-2.7486925,0.049036473,-0.45112592,-1.1901863,1.5548227,0.14994128,-3.1000657,3.8856807,-0.49531114,1.7301939,3.453411,-0.81575423,2.9392529,1.2253643,2.066327,2.1997063,-4.5919695,-0.38832,-0.7343279,-1.0093167,-0.14651869,0.14750136,-1.8728057,-0.1864337,0.96559477,1.2163137,-0.75267303,-0.50287104,1.1141882,0.78640735,0.83513904,1.0069263,-1.5689216,0.4033419,-0.37565315,-0.8833469,2.0513234,0.0832851,-0.4757511,0.42548576,0.42805183,-0.47978836,1.1633773,0.4739064
1,-6.8403015,305.30252,-39.11502,-12.044523,-17.322748,2.361621,19.131973,6.52223,7.99566,-9.685435,23.75468,-1.2477605,22.724035,3.3771114,-3.014522,-7.3332834,5.8057084,-1.0818495,-8.913512,-1.0487108,-3.0996192,6.416395,8.879717,-4.49587,-2.7448056,-1.7390602,6.3335876,-3.5973964,2.069785,6.305119,-1.2270982,-0.49113768,-1.5892525,0.47688246,-0.29776323,1.3157533,-0.015202189,-0.019713957,1.3206198,-0.51850104,-0.9017483,1.4934654,1.7543049,0.0318344,1.7101235,0.43910682,1.1833174,1.0105746,0.6358117,-0.23232341,1.1269518,1.2340033,0.5153917,0.19385692,-0.916487,0.4038046
2,12.497678,-39.11502,89.17111,-24.37493,19.970007,-9.432894,-2.1814752,16.251642,2.8553486,-12.709993,6.373473,7.2202654,1.3787987,5.894786,-0.6590574,1.3402271,3.239625,-2.3990102,-4.0815682,0.08928132,6.224602,1.4377406,5.112446,-1.9708968,-0.5423815,-5.453543,-1.8591194,1.4958375,-4.6074333,2.15968,4.3632812,-0.9574269,1.8958083,-2.4756618,4.2959337,-0.62689626,2.3354924,-1.6989589,1.510406,-0.5509674,0.35818475,-0.63022375,-1.064682,0.74676764,1.3172975,1.3810207,1.0267015,0.90891194,1.8714648,-0.23693013,-1.3561037,1.1360087,0.7762517,0.728455,-0.99006057,-0.094243914
3,3.934,-12.044523,-24.37493,64.66327,1.394248,30.222538,-8.944576,7.8037148,5.854192,1.7806975,3.7983701,0.41370964,-4.7109632,-2.3336563,-10.806221,1.2829741,-5.75813,0.95663095,1.3705535,-2.0959978,-0.13221154,4.64721,-1.6132225,-3.940373,0.98707986,3.6269126,-3.211453,-2.0299203,-0.71317947,-0.18046832,0.2850438,-2.3216906,-0.4298885,0.79696286,1.0427735,0.6629045,0.97035533,3.577434,2.7544682,1.8559434,2.5691817,-0.35348943,0.2275411,0.4433244,-2.600385,1.0455768,0.09053637,1.9702442,0.0944558,1.317302,-0.1292027,-1.309847,-1.3372662,-0.7141505,-0.00823874,0.48494714
4,7.7712374,-17.322748,19.970007,1.394248,20.200233,12.658439,-9.52117,5.0568037,9.139418,0.6612123,0.0056063663,3.8186412,6.857157,1.8041945,5.1848297,-0.37916964,-0.4410599,4.0676775,-2.518085,-2.2156496,2.6209602,-0.9018276,1.6398485,1.0727654,2.516075,-0.8931314,-0.7442074,3.0879512,-1.7417629,1.0722482,0.35314226,0.27324346,-2.493463,-2.6614938,-1.0016549,-0.1816276,-0.625905,-1.304203,0.10656996,-0.07083891,-0.34370852,0.34746554,-0.1778017,0.6026621,-0.37737578,1.1531382,0.4070361,0.80038977,0.45096588,-0.23694214,-0.116414264,0.6498196,0.119050294,-0.9018512,-0.2778323,0.13799289
5,5.020508,2.361621,-9.432894,30.222538,12.658439,53.523216,-5.7173386,12.298587,1.1113899,0.46169293,-2.3694801,-2.9099379,0.8837846,4.5470877,-3.925765,-3.9349694,2.8123484,5.2440586,1.2526917,-3.106678,-1.7480764,-0.22052054,3.7822518,4.8441243,-1.6025527,-1.4874121,-0.71976006,0.5638262,0.7814598,0.92040896,2.4155273,2.3154771,-0.98411673,-1.0384698,-0.1327529,-2.0950422,-0.393686,-0.4797716,-1.5099154,-0.5296719,-0.7839739,-0.74985987,-0.19886571,-0.38699773,0.602798,1.4088209,-1.286658,-1.4124541,-0.03304649,0.1683993,-0.6707053,0.69389045,0.06558479,0.12208933,-0.13916695,-0.4314477
6,-7.4691153,19.131973,-2.1814752,-8.944576,-9.52117,-5.7173386,16.809092,-8.171362,2.6294982,-5.7157574,1.0267282,-4.1693926,-5.3332605,4.187669,-1.3558784,3.2288516,0.32231724,1.9638546,0.9544555,0.26103967,-0.16091332,2.0625768,0.87915266,5.1613097,-3.1466193,-1.3969884,-0.99939036,-1.4280542,1.1025658,-0.671199,2.370707,1.8176827,1.335707,2.0236363,1.3933665,0.6781525,0.67398596,-0.44682932,0.03567997,0.9977058,-0.66665995,-0.5546886,-0.11746955,-0.27968317,1.8434196,0.02316633,-0.47249508,0.56237555,-0.61544013,0.70482653,-0.044483338,-0.37091202,0.2677958,0.34413242,0.23513797,0.098530814
7,6.948142,6.52223,16.251642,7.8037148,5.0568037,12.298587,-8.171362,23.650557,-5.2950644,-4.359929,1.8030002,4.583889,2.9095907,-6.491571,-3.0667748,-5.2051744,3.1306415,-6.411877,-0.6758045,-2.2867103,0.47997105,-0.77592963,-0.33912808,-1.3327303,0.692096,-1.0132649,3.813311,-2.4467869,-1.0229859,-0.62064016,1.5786909,-0.8354646,-0.00062883855,-0.070076406,1.7745721,-0.7235056,2.7583985,0.007390676,0.4497105,-0.04358113,-0.036524218,0.4114837,0.039902717,-0.9198224,0.14249496,0.40455562,-0.91784793,0.55936503,0.6460227,-0.51914024,0.078366674,0.23200259,0.18803209,0.9941437,-0.039350845,0.5062988
8,1.5836767,7.99566,2.8553486,5.854192,9.139418,1.1113899,2.6294982,-5.2950644,38.583946,-3.1804128,7.556977,0.71786827,2.6868744,-2.1015751,4.0719886,2.8638096,-7.7063093,0.9297466,3.8297887,-3.9206104,3.8762062,1.1853409,0.13608031,5.2820997,3.7133148,-0.63901067,0.2897851,-0.7455523,-1.1778667,-1.2507408,0.044441737,-0.53339803,1.5364869,-0.20722786,1.1195617,1.0198846,-2.6975605,0.23089434,0.2943673,0.6756692,0.95332944,-0.530098,-0.1455848,0.9267912,0.3047368,-0.47638923,0.43772593,-0.8967215,0.28484827,0.25050467,-0.14736696,0.37446806,-0.21169126,0.0379918,0.473131,0.15261027
9,-4.272791,-9.685435,-12.709993,1.7806975,0.6612123,0.46169293,-5.7157574,-4.359929,-3.1804128,16.548437,-5.49101,-3.724077,7.1504707,2.3496366,0.94178045,-2.873464,0.07108787,-1.7192066,2.2777324,-0.19498608,3.3382268,-0.73060894,-2.4828415,-1.7017078,-1.7008051,4.274479,-1.8183044,-1.5153606,-2.2791462,2.1304126,-0.64700556,0.39225122,0.35254347,-2.1819143,0.2879284,1.2716467,-1.9895961,-0.9811299,-0.7394173,-0.11107208,-1.1580017,0.20310625,-0.2082942,0.66246116,-0.5193465,-0.53568053,0.9988499,-0.4788196,-1.1179028,-0.96390635,0.53795046,-0.29018295,-0.4318087,-0.114358075,-0.4802385,0.59834325
