,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,290.03473,-20.672176,23.391685,6.8547363,-2.3056297,8.718517,3.4452143,2.8009698,-2.3118024,-4.424132,-5.4996715,1.948554,-0.22981057,-0.7595656,0.56910616,2.4301438,-1.2272147,0.9088708,-0.887822,0.046775367,-1.6383483,2.1489,2.0719671,-0.6283523,-0.6763845,-0.49777153,0.4298434,0.23308839,1.6298456,-0.9529265,-1.0116239,0.011754548,-0.22958566,-0.81609035
1,-20.672176,186.47697,28.01479,9.31974,-5.3694067,10.979171,3.8073397,5.1318874,-2.5981693,-6.2944536,-6.6786866,3.5833607,-0.21328995,-0.2810015,0.12163821,2.55822,-1.2087522,1.278455,-0.08886281,0.49017745,-1.7608398,2.2952464,2.4123945,-0.3629704,-0.53750527,-1.0038674,1.0747175,-0.33825088,2.1759043,-1.1161172,-0.929648,0.20684937,0.026212528,-1.2402654
2,23.391685,28.01479,91.77327,-4.8606195,0.009330975,-11.930007,-5.7201586,3.4702911,2.8654552,9.329605,6.56589,-0.023741886,1.5389524,0.039034296,0.28790337,-3.647437,1.4541218,0.097047135,1.6144098,-1.4398429,3.1675484,-4.8206215,-2.4521804,0.8374049,-0.32388473,0.6940719,-0.0069012516,-1.4471271,-1.1298311,1.951558,1.0226545,-0.60221756,-0.55107665,1.3785754
3,6.8547363,9.31974,-4.8606195,78.832634,9.370187,-7.1715784,-4.4570527,-5.16074,-0.7911749,1.5830264,4.3961535,-0.7290474,1.785584,1.0822368,-2.406137,0.3981939,0.17305644,-2.0838842,-1.3079758,-0.13214532,0.95964956,1.1532742,-0.5999491,0.059016455,0.39376312,0.09024503,-0.42896682,1.187157,-0.60093284,-0.16714334,-0.043005846,0.3777856,0.293831,0.03022471
4,-2.3056297,-5.3694067,0.009330975,9.370187,48.310062,7.2328124,6.790127,4.831396,2.21153,-1.7912061,-5.0627584,-0.007844374,-0.11500962,1.4446527,2.7769313,-1.1269822,0.9326012,2.6073682,3.25425,1.3068829,0.549737,-1.8629744,0.12197651,-0.24559866,0.06462481,0.9197217,0.37610346,-2.4635687,-0.21853971,0.7764918,1.017092,0.076102875,0.7013065,0.021536049
5,8.718517,10.979171,-11.930007,-7.1715784,7.2328124,52.428696,-6.1892385,-0.67046374,-1.2946864,5.5207486,4.0529046,1.0023224,1.2588668,0.5335754,-3.1899867,0.34450328,-0.6830783,-1.0118091,0.0288079,-1.7149576,1.2102718,0.21021233,-0.7834524,0.4444139,-0.05721107,-0.09176008,-0.28557032,-0.08200531,-0.30216935,-0.37093633,0.55843675,0.4096418,0.4234225,0.07549184
6,3.4452143,3.8073397,-5.7201586,-4.4570527,6.790127,-6.1892385,42.523838,1.7261887,-3.0245023,0.7150005,6.2985845,2.1937618,0.6207936,1.5163653,-2.99022,0.643379,0.25118846,-0.7983024,-0.23205611,-0.64945835,1.0706444,0.18605879,-0.33362627,-0.2031939,0.04061672,-2.0913548,1.3672806,-0.05879935,0.6879504,-0.47912234,-0.1429601,0.13745862,0.07697562,-0.91558987
7,2.8009698,5.1318874,3.4702911,-5.16074,4.831396,-0.67046374,1.7261887,29.794216,0.38013387,-1.610454,2.3077402,-5.27382,0.19707619,0.74368095,1.1907496,0.08273597,-0.525169,-1.281606,-1.132396,1.5353779,-0.98839116,1.6704578,-0.08450281,-0.8226118,-0.060522124,0.764614,-1.4071923,1.6872084,-1.7301168,0.17978157,-0.2999252,0.27417278,0.0034513995,0.43742415
8,-2.3118024,-2.5981693,2.8654552,-0.7911749,2.21153,-1.2946864,-3.0245023,0.38013387,23.510334,1.0096896,1.6332619,2.0902557,2.184369,-3.103139,1.0337129,-1.8365998,-1.0661397,-2.341155,-1.3890474,0.21652073,0.36042875,0.33084297,2.9390469,-1.3946795,0.57999533,-0.8859848,-0.11230926,-1.7059075,-0.036262766,-1.155982,0.17581788,0.1463619,0.51130116,0.14308137
9,-4.424132,-6.2944536,9.329605,1.5830264,-1.7912061,5.5207486,0.7150005,-1.610454,1.0096896,20.893919,0.8956507,0.10731394,-0.78776854,1.2339318,0.98475045,-0.4245329,1.3241568,-0.99341214,0.05847781,2.7421665,-0.9910077,0.11140822,-0.02590445,-0.13643567,0.4094011,-1.3543553,0.82401806,0.66769373,0.40238166,-0.0062377555,-0.5884198,0.027311582,0.044812877,-0.3907176
10,-5.4996715,-6.6786866,6.56589,4.3961535,-5.0627584,4.0529046,6.2985845,2.3077402,1.6332619,0.8956507,20.379898,-0.14847997,-0.55058384,-0.7745129,0.87135637,0.98096997,-0.27724642,1.7687874,0.029848168,-1.16154,-0.26765376,0.26534122,0.31010586,0.025503386,-0.11005984,1.4564542,-0.37260664,-0.22854379,0.22932747,-0.051393043,0.2081509,-0.105891004,0.038159944,0.18607086
11,1.948554,3.5833607,-0.023741886,-0.7290474,-0.007844374,1.0023224,2.1937618,-5.27382,2.0902557,0.10731394,-0.14847997,16.637941,-1.3336407,0.3673358,1.0921984,0.3889001,-0.5714762,1.2045491,0.49459964,0.18777168,-0.4474954,0.4383027,-0.39061767,-0.44784367,-0.058927283,0.7039417,-0.88301206,0.9508261,-1.6638334,0.17984185,0.2867224,0.20615849,0.16797441,0.3929083
12,-0.22981057,-0.21328995,1.5389524,1.785584,-0.11500962,1.2588668,0.6207936,0.19707619,2.184369,-0.78776854,-0.55058384,-1.3336407,12.237242,-2.126943,-0.50232923,-0.89271116,-0.21534044,0.6160766,0.20903283,-0.9369702,-2.1881838,-0.42240906,-1.1567621,1.1631436,1.3696258,-0.93336105,0.4562784,0.4421725,-0.6071228,-0.36279154,0.6378791,-0.3513507,-0.10938755,-0.018750839
13,-0.7595656,-0.2810015,0.039034296,1.0822368,1.4446527,0.5335754,1.5163653,0.74368095,-3.103139,1.2339318,-0.7745129,0.3673358,-2.126943,11.163829,1.05879,-2.0308013,-1.1481547,-1.0036421,-1.0357537,-0.69577676,-1.3539684,-0.4259089,0.94015336,0.40938234,0.6885434,-0.39676815,-0.19740666,-0.2795412,-0.3576276,-0.29969198,0.11063691,-0.3876567,-0.40279913,0.6457059
14,0.56910616,0.12163821,0.28790337,-2.406137,2.7769313,-3.1899867,-2.99022,1.1907496,1.0337129,0.98475045,0.87135637,1.0921984,-0.50232923,1.05879,10.443153,0.9624436,-1.0406904,0.4276601,0.7579289,-0.7137386,0.04962839,1.0974997,-0.32431972,1.3299711,0.31083715,-0.36931023,0.76508033,0.08811308,0.067384005,0.27617377,0.18609378,0.3629825,0.14462963,-0.7803334
15,2.4301438,2.55822,-3.647437,0.3981939,-1.1269822,0.34450328,0.643379,0.08273597,-1.8365998,-0.4245329,0.98096997,0.3889001,-0.89271116,-2.0308013,0.9624436,9.200186,-0.1967347,-1.2103744,5.9046783e-05,0.8809166,-0.46059644,-0.9277721,0.59117067,0.53858423,0.84053206,-0.4306692,0.23393014,-0.7208245,-0.572908,0.53851724,0.18132025,-0.26096964,-0.21129411,0.3519045
16,-1.2272147,-1.2087522,1.4541218,0.17305644,0.9326012,-0.6830783,0.25118846,-0.525169,-1.0661397,1.3241568,-0.27724642,-0.5714762,-0.21534044,-1.1481547,-1.0406904,-0.1967347,8.324926,0.46571666,1.1427742,-0.13825117,-0.7705088,0.89453936,0.8724791,0.9158087,-0.15476578,-0.23673229,-0.19086507,-0.2219251,-0.62897944,-0.0646026,0.23187962,0.52803445,0.08128633,-0.035617877
17,0.9088708,1.278455,0.097047135,-2.0838842,2.6073682,-1.0118091,-0.7983024,-1.281606,-2.341155,-0.99341214,1.7687874,1.2045491,0.6160766,-1.0036421,0.4276601,-1.2103744,0.46571666,7.2945476,-1.1442065,0.79534304,-0.2015186,-0.054111212,0.36258078,-0.13840526,0.41717404,-0.4249484,-0.13017058,0.03143625,0.17530577,-0.2422286,-0.22944891,-0.10428214,-0.062314235,0.19149753
18,-0.887822,-0.08886281,1.6144098,-1.3079758,3.25425,0.0288079,-0.23205611,-1.132396,-1.3890474,0.05847781,0.029848168,0.49459964,0.20903283,-1.0357537,0.7579289,5.9046783e-05,1.1427742,-1.1442065,6.6155767,-0.3357104,0.1741891,0.0114917895,0.117512465,-0.71478164,0.316819,0.304019,-0.30792105,0.5855508,0.5150437,-0.22361878,-0.52276784,-0.595453,-0.4366858,0.1132873
19,0.046775367,0.49017745,-1.4398429,-0.13214532,1.3068829,-1.7149576,-0.64945835,1.5353779,0.21652073,2.7421665,-1.16154,0.18777168,-0.9369702,-0.69577676,-0.7137386,0.8809166,-0.13825117,0.79534304,-0.3357104,5.6826234,0.17703299,-0.04401984,-0.4644003,-0.047186688,-0.01098555,0.21301812,-0.10858166,0.11814348,0.18922625,-0.6854569,0.33936304,-0.057488035,0.09503354,0.13713059
20,-1.6383483,-1.7608398,3.1675484,0.95964956,0.549737,1.2102718,1.0706444,-0.98839116,0.36042875,-0.9910077,-0.26765376,-0.4474954,-2.1881838,-1.3539684,0.04962839,-0.46059644,-0.7705088,-0.2015186,0.1741891,0.17703299,5.6467433,0.19957633,-0.022104714,0.6095388,0.2747317,-0.54547304,-0.105577365,0.2949796,-0.22555238,-0.29751545,0.06001267,0.033694405,-0.084377795,0.075789645
21,2.1489,2.2952464,-4.8206215,1.1532742,-1.8629744,0.21021233,0.18605879,1.6704578,0.33084297,0.11140822,0.26534122,0.4383027,-0.42240906,-0.4259089,1.0974997,-0.9277721,0.89453936,-0.054111212,0.0114917895,-0.04401984,0.19957633,5.1573586,-0.42079443,-0.18589717,0.054861814,-0.12822023,0.15844338,-0.33557355,0.12734592,0.10314856,0.122537136,-0.31509066,-0.11154044,0.36798558
22,2.0719671,2.4123945,-2.4521804,-0.5999491,0.12197651,-0.7834524,-0.33362627,-0.08450281,2.9390469,-0.02590445,0.31010586,-0.39061767,-1.1567621,0.94015336,-0.32431972,0.59117067,0.8724791,0.36258078,0.117512465,-0.4644003,-0.022104714,-0.42079443,4.567582,0.13021964,-0.03768286,0.0049195173,0.041165523,0.5403446,0.12739706,-0.09919247,0.12398535,-0.08109017,0.026400827,0.040659875
23,-0.6283523,-0.3629704,0.8374049,0.059016455,-0.24559866,0.4444139,-0.2031939,-0.8226118,-1.3946795,-0.13643567,0.025503386,-0.44784367,1.1631436,0.40938234,1.3299711,0.53858423,0.9158087,-0.13840526,-0.71478164,-0.047186688,0.6095388,-0.18589717,0.13021964,4.0303974,-0.33351177,0.2234432,-0.40912634,0.019562114,0.20578346,-0.6101317,-0.07038894,-0.04476203,0.22342637,0.19563764
