,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
0,52.510155,33.15661,-6.589592,50.15492,39.3277,15.704525,-34.245255,0.32848987,-37.64747,12.634605,10.627584,15.417912,4.1541753,8.333771,-2.997014,3.6812897,-5.875877,-3.1851728,2.4317665,-0.8274598,-3.0129337,-1.4425445,3.9651206,-0.035315737,0.3236333,-1.6020755,1.2852123,-0.005291634,-1.97921,-2.274949,-1.4566141,1.0662907,-0.05828825,-2.3831358,-0.15858601,-1.3951774,1.1406204,-0.47751963,-0.8793105,-1.3917243,-1.1843796,0.3890515,0.45665294,-0.42220983,0.024642795,0.1040632,0.58327043,-1.0204282,-0.008601339,0.37541735,-0.19478801,0.4052175,-0.5218502,0.0868958,1.2847171,0.4936823,0.2728026,-0.26968947,0.017069025,0.3497585,0.9449489,0.6236521,-0.117164075,0.24498236,-0.6951811,0.7648637,-0.5656705,0.38956606,-0.24847603,-0.12173793,0.30606335,-0.21198317,0.12432862,0.10550745,0.28976524,0.002713174,0.12637424,-0.37014663,0.1498561,-0.051664963,-0.045436434,-0.27415052
1,33.15661,73.12317,24.20191,13.601797,7.9984856,31.988438,-36.855362,-11.859419,-23.10471,-3.052401,3.029673,16.495005,-9.361421,8.804337,-9.674135,-2.4483278,-3.1410468,0.028432354,-5.446087,2.4393663,-7.719964,-1.8025292,4.201297,2.9795237,1.8954067,-3.533853,3.9580941,-6.1792154,0.24940419,0.50029624,0.47132465,-3.9556015,-1.1298718,-1.7153616,-0.110209055,-3.1600134,0.47032273,2.7061296,-2.6000257,-0.7525202,-0.8197283,5.14909,-1.719235,-1.4827152,-0.87656796,-0.20963317,-0.78858507,-1.799535,-0.9572531,1.3527354,-4.300358,0.81055033,-0.33746058,0.044420317,-1.0524064,1.0028653,0.75828856,-1.296134,-0.35077763,1.2326832,0.9706367,0.2623961,0.19885218,0.54823136,-2.689519,0.0067041013,-0.070559464,2.4685113,0.7951313,-2.7994435,0.44208166,-0.33071706,-1.2571231,1.2414501,0.1077594,0.7174287,-0.04484129,-0.7483371,-0.464549,-0.31637236,-0.2891384,1.0770859
2,-6.589592,24.20191,24.42465,-12.816784,-18.421627,4.0569205,-1.7712866,-2.6074867,2.1467705,-7.407569,-7.3485484,0.7174105,-13.374982,1.3124115,-3.1279225,1.9104896,-0.99466574,3.0013285,-6.6598287,0.110664696,-3.9122596,2.3751574,2.3156796,2.816691,2.5215101,-1.2383537,6.3250914,-6.489015,-0.34026986,2.749999,1.1308095,-1.1859555,-0.0071371263,-1.4717774,2.1622684,-1.5007949,2.1603727,0.8550712,0.05899926,1.2504748,0.4021687,0.5644814,-1.5316632,0.819546,-0.85740495,0.4231478,-1.3520933,-0.47536057,-0.61787057,0.080465905,-1.3906317,1.1864643,-0.27247375,0.87945765,-0.24934411,1.1893525,0.19200979,-1.1329539,-1.0255325,0.887915,0.7126136,-0.28382146,-0.5108372,0.41268796,-0.9899442,-0.545962,0.45092025,1.1137276,0.46152157,-1.5513263,0.11870617,0.24630764,-0.6508223,0.46280274,-0.12775557,0.87073946,0.09138243,-0.0069288416,0.09538716,-0.0077930083,0.08948537,1.1069996
3,50.15492,13.601797,-12.816784,110.31719,50.275246,20.875713,-39.01522,-4.3107257,-11.849762,5.430378,-0.13200238,20.120258,2.1571326,3.3816502,6.321891,10.73565,4.3481665,-0.43705,0.7552548,-1.2442687,-3.6887078,0.72325206,-0.29206425,-3.9798317,-3.5178504,6.0284066,-0.44026238,-2.3135614,-0.7005128,-3.894478,-3.08923,6.4135003,0.7777334,-5.7971754,4.7259603,2.1724205,-1.6885768,-2.2442787,4.592458,-0.7499202,-0.05526281,-4.2183404,1.3205638,2.0471826,0.10701844,-2.4028425,-2.8315897,3.9058197,0.23365192,-1.1854038,4.268408,0.7143747,-2.3051505,0.12448458,0.76556337,0.7703025,-0.44511783,0.52615213,-2.6493974,-0.062732555,1.0188243,-0.2441853,0.28069013,-0.054717574,2.459353,-0.46615466,0.40762,-0.667057,-0.20174049,0.13761377,-0.4278944,-1.0059841,0.40769398,0.035635076,-0.48464942,0.8164675,0.24775052,0.5709382,0.7745716,-0.07771744,1.2884274,0.0070764483
4,39.3277,7.9984856,-18.421627,50.275246,51.080246,10.129444,-30.11079,-5.4498267,-21.602768,8.231991,8.436422,8.660511,9.82641,6.8197117,-4.800812,1.1136787,-1.3420057,-2.6369057,8.495703,4.507468,4.9234085,-1.4355251,0.24914734,0.81745505,-2.1136546,1.003272,-0.82688665,5.405959,0.14171015,-4.0098324,-2.4309273,1.7286439,2.2369425,0.66138625,-1.6040289,0.7130362,-0.97977614,-3.0547476,-0.24292488,-1.5855118,-1.5027627,-1.3540549,1.2674046,0.92866945,1.3171611,0.5500078,1.1975135,1.4038966,-0.78159654,-0.8501469,0.99578315,0.27574837,0.7417221,-1.0701103,-0.50504905,0.5369596,0.80406904,1.2982028,-0.65822065,-0.05417174,-0.28459275,0.6643289,-0.22800209,-1.1357898,1.0135121,0.46534753,-0.033423916,-1.2804666,-0.052825153,0.70816386,-0.2936901,0.86522937,0.39803484,-0.79068625,0.23900425,-0.31787327,-0.53046477,0.29998004,0.21357968,0.21196134,0.039764237,-0.46200955
5,15.704525,31.988438,4.0569205,20.875713,10.129444,49.12682,-10.359772,-19.209362,2.6733322,-7.3685865,-0.3718716,7.3807135,2.3838205,1.5816845,-6.131416,10.100393,-1.6904202,0.11361077,-6.0494566,3.1981804,-1.9371457,1.1668224,-0.9936114,-6.431735,-0.001457314,-6.618469,-8.1029,-1.7805293,-2.7115111,-3.2225523,0.5723189,0.26703462,0.9905808,-2.067271,-4.350934,-1.8886875,0.3301647,1.7359302,-2.4251046,-3.3377335,-1.4988294,3.2345595,1.2800289,-1.0904908,1.7418362,1.294405,-2.7764673,-0.38170204,1.362853,-1.0273355,-1.4931619,0.874312,-0.713428,-1.9965396,-1.0955833,-0.2848184,-0.5976,-1.0256903,-0.28551343,1.6498262,0.48789126,-0.79699755,0.32696795,0.59178054,-0.024704471,0.31209505,-0.2818215,0.17553839,0.6613868,-1.2581964,-0.12592389,-0.35830864,-0.34723505,0.47470456,-0.41299623,-0.43478876,-0.84390545,-1.1207415,-0.86446416,-0.89259297,0.7307786,-0.117704034
6,-34.245255,-36.855362,-1.7712866,-39.01522,-30.11079,-10.359772,50.897778,1.9014246,17.361708,-4.473938,-8.60244,-5.538785,1.441896,-6.3222737,0.41281533,8.7012615,1.223954,3.467894,-1.8316808,2.2040458,-2.3208802,3.639485,-1.8666282,-4.8140726,1.0151341,-4.361391,-1.4690213,0.4675634,-2.474976,-0.27715573,0.33902484,0.9300822,0.9578572,-0.25861713,-1.2678576,0.50000787,1.0834396,0.23136994,-0.4837805,1.1293123,1.571219,-0.8876729,-0.19158503,-0.11280194,0.09609224,3.0563107,0.0069572576,-0.3780938,1.5159001,0.6622091,0.66821337,1.067149,-1.0051734,-0.3003204,0.46608028,-1.0169137,-0.6387522,0.041371323,1.4709592,0.4805279,0.6788145,0.10488982,0.33445698,1.2184224,-0.037352618,0.68115866,-0.7011798,-1.571953,-0.30011123,0.6163682,1.1911501,0.14453697,0.83938503,-0.24135801,0.9676813,-0.28630024,-0.11808501,0.45161316,-0.5569912,0.04784832,0.666729,-1.0551559
7,0.32848987,-11.859419,-2.6074867,-4.3107257,-5.4498267,-19.209362,1.9014246,21.03083,-8.419922,13.28391,7.848195,-5.758196,-1.6607733,3.5292287,7.4640317,-5.858906,-6.390998,-3.61233,1.1426064,-6.474986,-2.7579193,-1.871603,1.7589898,0.726872,0.08196148,1.4266502,3.8384109,-1.4637885,0.112557486,2.3043761,0.46706012,1.6285963,-2.1861467,1.2024987,2.1963332,-0.56452394,2.425356,1.3140785,-0.46263108,1.1084945,1.1287935,-2.564807,-0.11648694,-0.30576402,-1.2972978,-0.92753446,0.5257756,-0.82364094,0.6616219,-0.7131319,0.6108432,-0.6776486,0.703177,1.7820102,1.9423234,-0.45336407,-1.270833,-0.37392533,-0.2703498,0.13444382,-0.28237653,-0.25151694,-1.0077312,-0.008763265,0.22155213,-0.7948068,-0.44754824,-0.3746925,-0.5443206,0.75006354,0.0107681835,0.24788797,0.18813641,-0.28640938,0.03806355,-0.40644675,0.3663718,-0.04366956,0.07276881,0.3165846,0.116412275,-0.46085578
8,-37.64747,-23.10471,2.1467705,-11.849762,-21.602768,2.6733322,17.361708,-8.419922,49.33114,-4.200573,-13.967519,-3.8430195,-1.6967825,-9.1107025,3.4590282,-0.53196096,6.802021,4.455068,-2.3383224,1.2357908,2.2375612,-0.34413564,-5.544594,-0.36803943,-1.098249,3.872889,-1.133846,0.12691204,3.069244,0.25633174,1.2425067,-1.1228077,0.9298127,-1.244039,0.039934535,1.9066832,-3.6592407,-0.098734125,2.2597575,-1.1947861,-1.1499052,-0.6835422,0.4794261,0.9837501,-0.20004904,-2.2445192,-0.86448276,2.920391,0.20927766,-1.4681718,1.5473037,-0.7026453,-0.58018863,-1.1993527,-2.1933694,-0.35017392,0.026652554,-0.18645637,-0.18372104,0.522318,-0.962625,-0.078388914,0.90606254,-0.9136342,2.1711054,-0.7098398,0.4949676,-0.77632165,0.71735054,-0.27522823,0.08208926,-0.6693618,0.1149794,0.49949783,-1.1248529,0.26588467,-0.31404242,-0.055479906,-0.1755107,-0.66162044,0.24839287,-0.33671436
9,12.634605,-3.052401,-7.407569,5.430378,8.231991,-7.3685865,-4.473938,13.28391,-4.200573,33.642868,5.0293913,3.8330872,3.0406766,4.537608,4.796124,-3.2702928,-9.221714,-0.3624329,3.012835,-3.3344984,-2.6420372,-2.7702608,1.1110296,1.0707331,0.5311005,1.3914008,5.7979107,0.29394946,-0.035313003,0.5932476,2.9688478,-3.3255424,-0.91822445,-1.7132821,-0.4420704,-2.0748205,0.28529006,0.036571994,-0.039907306,-2.8706605,-1.2972734,-2.1486907,-0.2552136,-0.58570516,-0.9254677,-1.3244553,1.386442,-0.65606934,1.3474655,-1.3443525,0.9444783,-1.0100698,1.3405541,1.0170462,0.40958202,-1.207196,0.007166446,0.3903113,2.393252,1.543777,-0.30651367,1.8292809,-0.42805004,-0.424485,0.44576904,0.5092692,-1.7202446,-0.78275967,-0.20193166,-0.14748502,1.4687135,-0.17250562,0.58172214,0.2754032,-0.2286812,-0.19933777,-0.11396387,-0.6459224,-0.09821026,-0.4015782,-0.17026007,-1.3703573
