,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,389.09583,-11.948035,-0.18935615,0.47513354,-0.067260474,-0.09489139,-0.13917002,0.025222048,0.010774469,-0.06432779,-0.067683905,0.08289741,0.033805184,0.0016155065,0.01937176,-0.014246048,-0.043330364,-0.0006242704,-0.005416926,-0.0051110317,-0.051284976,-0.01620345,-0.010450829,-0.029925426,-0.011025857,-0.00957883,0.0057018492
1,-11.948035,191.25261,-1.0617609,-0.40777883,0.0060741715,0.032359544,-0.011402617,0.04086949,-0.05531876,-0.08628211,-0.0071316655,0.032711066,0.04841419,-0.018907769,0.020593364,-0.0111885695,0.015607991,-0.020071499,-0.018576685,-0.029901603,-0.029774662,0.012551343,0.008885064,-0.0002875172,-0.0036540045,0.022257432,-0.007824874
2,-0.18935615,-1.0617609,16.147999,-0.034243338,0.04799588,-0.038361013,0.01932333,0.011937341,-0.017893225,0.0101417815,-0.012362353,0.006250019,-0.005914795,0.013579594,0.012526991,-0.018342381,-0.006471319,-0.022292782,0.011274384,-0.005059762,0.0010187678,-0.01717968,-0.010093134,-0.0001574246,-0.00012723828,0.007123983,-0.0023968539
3,0.47513354,-0.40777883,-0.034243338,5.8167844,-0.033607505,-0.1460481,-0.08574295,-0.038965054,0.018545799,0.02839051,0.04553332,0.023384366,0.0075068222,0.04877653,-0.014776848,-0.006568047,-0.006872908,-0.010327799,0.028570876,0.028074589,-0.05803255,-0.031690508,-0.0011040042,-0.0027754756,0.008530674,-0.045074843,0.038574122
4,-0.067260474,0.0060741715,0.04799588,-0.033607505,3.520466,-0.027864665,-0.054216985,-0.05104564,0.07803979,-0.0038668076,0.042458445,0.0040976387,0.04608492,0.041223705,0.021044247,0.023441043,0.0012040271,0.0077859517,-0.052477397,0.04527016,0.00018072274,0.009605206,-0.01008635,-0.014802203,-0.026294678,-0.02545511,0.0087694945
5,-0.09489139,0.032359544,-0.038361013,-0.1460481,-0.027864665,3.3952744,-0.058690526,0.012531174,0.01870428,0.037001852,0.057033703,-0.005215749,-0.0077823508,0.047277655,0.024172079,-0.01711481,-0.035779223,-0.023909803,0.026132274,0.012968577,-0.053621456,-0.041579362,-0.013432683,-0.0014252351,0.0063647097,-0.030326512,0.043806568
6,-0.13917002,-0.011402617,0.01932333,-0.08574295,-0.054216985,-0.058690526,2.4382746,-0.026034348,0.011633923,0.022481676,0.01517527,0.041649304,0.024410684,0.047199395,-0.008226708,0.032918092,0.013134861,-0.002534996,-0.013139917,0.041591838,-0.03631745,0.016761215,0.012743391,-0.0029327974,-0.0025570681,-0.047829837,0.05275879
7,0.025222048,0.04086949,0.011937341,-0.038965054,-0.05104564,0.012531174,-0.026034348,1.9092193,0.026668977,-0.018977065,-0.019860271,0.025485478,0.031102166,0.008526526,-0.026448641,0.0054371497,0.0035038425,0.0008195687,-0.01128321,0.010852244,-0.012574096,0.009577198,0.0005212469,0.004616158,-0.011486435,-0.0179094,0.0005131971
8,0.010774469,-0.05531876,-0.017893225,0.018545799,0.07803979,0.01870428,0.011633923,0.026668977,1.5618887,0.027957235,-0.016866535,0.008013856,0.009948508,-0.023072202,-0.02341208,-0.013106123,1.7974235e-05,0.0077817803,0.020606196,-0.008263096,-0.0014543859,-0.0014970622,0.008145285,-0.015910743,-0.008142294,0.017033808,-0.0003650077
9,-0.06432779,-0.08628211,0.0101417815,0.02839051,-0.0038668076,0.037001852,0.022481676,-0.018977065,0.027957235,1.2651633,-0.07036596,-0.02208123,-0.03026014,0.02880786,-0.018505424,0.00697157,0.012084326,0.020876862,3.7531987e-05,-0.028769823,0.027030118,-0.014790686,-0.015951332,0.034049124,0.0075583146,0.02384844,-0.011808939
