,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
10,5.559659,5.3222885,2.6298416,-6.1554356,-1.1063997,0.5415921,-0.028884742,1.6125691,-3.1893172,-0.36512834,8.192838,-0.44869095,-0.9248039,-1.2669413,0.11213794,0.17864367,2.12353,-0.80979264,-0.53959036,-0.56639695,0.63788897,0.45375016,0.25572073,-0.96582705,-2.6043468,0.6891812,-1.1914811,0.29349375,-0.18360098,-0.15299533,-1.0579362,-0.6691041,-0.21340135,0.35201663,-0.0004764087,0.08733892,-0.26354116,-0.047567517,-0.39526644,-0.08911354,0.073890254,-0.35931236,-0.13015747,-0.042483218,-0.5940597,-0.25070828,-0.07618673,-0.4831423,-0.35692668,-0.11472407,-0.036566745,-0.09522593,-0.24082783,-0.472655,0.09962846,0.117702596,-0.018176448,0.39096153,-0.105686136,-0.0420056,0.06581925,-0.08650468,-0.16461378,0.07883458,0.1757487,-0.4787634,0.08382524,-0.11246857,-0.011794004,0.42724115,-0.38539827,-0.021766935,-0.24351874,-0.2666682
11,20.353596,-8.357845,-4.047352,1.3888476,2.7608657,-0.8299061,-3.8370886,-1.1563908,2.8596978,0.94623315,-0.44869095,11.6696005,0.97989607,-0.78001773,0.32897162,-2.0659993,0.64435357,0.34504747,-0.29309058,0.21494511,0.22454855,0.8737668,-1.1013498,0.7341753,1.872221,0.6271822,-0.7770268,0.36353865,0.2904166,1.2758669,-0.34516054,0.78765225,-0.5963652,0.45629442,-1.1496496,-0.49521893,0.011337354,-0.322864,-0.09020482,0.47505587,0.9120158,0.59170204,-0.6195373,0.9790189,0.25254738,0.7975446,0.3100919,0.007445312,-0.014126712,0.61777097,0.0904851,-0.122644454,0.44283786,0.27009702,-0.17044084,0.5626091,-0.056884766,-0.06505611,-0.093809605,0.042546913,0.20819128,0.034704737,-0.038740564,-0.4704364,0.24274251,-0.70264685,-0.23565438,-0.24525186,0.3164998,0.30950302,-0.39240855,-0.2875976,-0.37800625,-0.089212224
12,26.170551,-9.587772,-1.784825,-1.3826876,-0.055192422,0.5620718,0.69529563,-0.106974944,1.0741084,3.3454115,-0.9248039,0.97989607,7.381995,-0.27731615,-0.99217916,-1.4247725,-1.529218,0.42625114,1.3191755,-1.0482556,0.053381123,0.029816404,0.022159383,0.6707405,1.0107961,1.246639,0.14019968,-0.25888205,-1.3143046,-0.17585075,0.26799965,1.0858142,1.0625402,0.8642365,-0.27959773,0.50041616,-0.3035441,0.05796253,-0.32283258,-0.116643794,0.06356259,0.6398121,-0.34174377,0.0033122813,-0.0018345598,-0.10030848,-0.13152468,-0.1388134,0.2517714,0.19730695,0.16795775,-0.047364898,-0.2524723,0.10676183,0.2337008,-0.64000547,-0.45950437,0.2907526,-0.03580762,-0.56903905,0.12247989,0.28481355,-0.3035289,0.10983221,0.06798494,-0.22199443,0.15477854,0.09221963,0.110596634,0.5275731,-0.33208156,-0.13763878,0.2434866,-0.39346343
13,16.88863,-3.5738907,-1.475971,5.110759,-2.657237,2.6646814,3.112554,-0.63349426,-2.722112,-0.097785816,-1.2669413,-0.78001773,-0.27731615,7.073094,-0.46124697,0.21381794,0.49655902,0.89833564,0.5932472,0.38982508,-1.285404,-0.04895235,0.61806726,-0.18889236,0.95438933,-0.19480991,0.4809582,0.37776285,-0.6921832,0.5124163,0.46209803,-0.27344882,-0.2783926,-0.76300323,-0.36163616,0.6121479,-0.27759463,0.67368853,-0.21505558,0.20032516,-0.28566414,-0.14498147,0.025215566,-0.16837707,-0.38793045,-0.4089272,0.81932557,-0.024612248,0.018189741,-0.2598328,0.10429326,-0.29208773,0.43866038,0.7076011,-0.58983415,0.025193661,0.19169465,0.32005057,-0.018221611,0.15294836,0.079305775,0.3249304,0.00417886,-0.0645734,0.027033761,0.5093442,-0.09878664,0.62520134,0.1959625,-0.034371175,0.06832692,0.47069407,0.27306992,-0.2962628
14,5.554123,5.6022058,-3.0114682,2.0832312,0.5715949,0.62232625,-0.93737674,0.8038173,-2.6164212,-1.0890071,0.11213794,0.32897162,-0.99217916,-0.46124697,7.0221667,0.11887263,0.672683,0.12679465,-0.31537387,0.13146052,0.49110812,-0.57534647,-0.2538634,0.23107326,-1.0975654,1.5687969,1.3890297,1.407222,0.304017,0.030243874,0.12644894,0.080048755,-0.20567799,-0.36090177,-0.42951995,1.1712136,-0.45727718,-0.16251554,-0.0915044,-0.5550313,-0.23343246,0.10744006,-0.018209402,-0.009928944,-0.040787548,-0.26333886,-0.025041692,0.26997152,0.026800867,0.6088784,0.4818699,0.37998277,0.17297311,-0.014574292,0.39917126,0.2676919,-0.23289575,0.21612826,0.007718376,0.59541786,-0.077304244,-0.1139016,0.46960574,-0.13318112,0.20057383,-0.08783068,0.13386706,0.22582525,0.35816213,-0.280542,-0.04417176,-0.08627147,-0.40139955,0.20713
15,3.2218885,2.956018,-2.834261,-1.3646824,-1.9768083,-0.041163832,-0.7380153,-0.64507705,-0.5139456,-0.8235224,0.17864367,-2.0659993,-1.4247725,0.21381794,0.11887263,4.6765547,-1.0125382,0.88509035,0.3521046,0.15498246,-0.19166017,0.34383863,0.90335923,-0.07981853,-0.5814092,0.7608845,-0.5824282,0.11507673,-0.45050666,-0.18649668,-0.07077618,-0.13528466,-0.07349409,0.35614842,-0.5042423,-0.45546526,-0.066132054,0.09693204,-0.9670973,-0.70842195,0.2035992,0.116214134,0.26274318,0.05274687,0.07610803,-0.8127481,0.03747978,-0.028405245,-0.20377001,-0.32178104,-0.38485798,-0.12319024,0.11968838,0.0566935,-0.0330429,0.046325363,0.5002694,0.076891094,-0.27758706,-0.12295885,0.0070828456,0.18127848,0.45244765,-0.27440384,-0.10642122,0.091999695,-0.023910794,0.35175526,-0.002093658,-0.31063306,0.093391806,0.034988828,0.28889146,0.14881325
16,-28.24863,1.6776812,6.2113137,-3.504405,1.0062265,2.0352223,0.7977919,0.71522176,-0.9984412,-0.8947971,2.12353,0.64435357,-1.529218,0.49655902,0.672683,-1.0125382,7.27203,-0.1491737,-1.1259162,-1.6469045,0.13556102,-1.289592,0.54066926,-0.21715094,-0.39493003,0.48394555,0.3929255,1.6981117,0.11956935,0.49247414,-0.27030358,-1.1811934,-0.27364665,-0.67218876,0.7541475,0.3417459,-0.50080216,0.13290362,0.20137927,-0.29198635,0.046258073,-0.09228391,-0.6969235,0.29309028,0.031351075,-0.17482209,0.14666232,-0.115134716,-0.28580785,-0.12075451,0.55014443,0.0039613033,0.5370725,0.07810723,0.07486352,0.010067865,0.08843725,-0.33355665,-0.35052508,0.30560535,-0.14313745,-0.19724467,-0.17309211,-0.006517178,0.28596514,-0.2760797,0.09746568,-0.09797938,0.46923262,0.21572307,-0.18229637,0.0011778286,0.15882029,-0.27141154
17,6.0027947,-2.3972678,0.8154987,3.9385843,-0.14614837,1.3208824,0.63743937,-0.9986111,1.6361983,-0.62949586,-0.80979264,0.34504747,0.42625114,0.89833564,0.12679465,0.88509035,-0.1491737,3.2309911,0.1943767,0.72668934,-1.0411541,-0.39958665,0.5353193,0.48762095,1.1894097,-0.030999117,-0.24680202,-0.16648737,0.2298448,-0.49326414,0.039940525,0.25644216,0.29617792,0.2989502,-0.23880202,-0.0018405451,-0.1894813,0.017889898,-0.47571412,-0.17903411,0.0446522,0.6057197,-0.064253375,0.50969255,0.1355359,-0.7635683,0.15358798,0.21765062,0.07736474,-0.15215954,-0.03586043,-0.55849636,-0.078973316,0.17119631,-0.26410753,-0.14324944,0.48866996,-0.06975382,0.044137724,-0.14021659,-0.116402075,-0.013696021,0.010412727,-0.055067953,-0.11993691,0.081695706,-0.035503205,0.002550677,0.12529983,0.094655,-0.0875673,0.27281868,0.096642755,-0.0350262
18,8.717661,0.9130465,-1.1852844,-1.1173694,-3.2239947,-0.16259152,-0.12586293,0.41307402,-0.1395362,-0.38639933,-0.53959036,-0.29309058,1.3191755,0.5932472,-0.31537387,0.3521046,-1.1259162,0.1943767,3.527985,-0.4838022,-0.02856597,0.26982132,-0.22223091,1.077125,-0.020159766,0.40052903,-0.38919926,-0.22153386,-0.5206858,-0.5649779,0.13096517,0.4177006,1.120326,-0.010746657,-0.5574502,-0.0011480388,-0.16281496,0.6788419,-0.37856662,0.21758819,0.124937385,0.09175669,0.36403412,-0.31444922,0.069263846,0.050436236,0.21516871,-0.09690921,-0.06915365,-0.06309357,0.03116338,-0.30433416,-0.21210611,0.21495216,-0.27242622,0.08216947,0.20554322,0.19672802,0.19926432,-0.6454425,0.2492744,0.32818738,-0.14366762,-0.003965522,-0.20701413,0.23116958,0.29707038,0.083925694,-0.11226201,-0.07116577,0.05291506,0.1423451,0.22190398,0.1608745
19,20.146055,-1.7448525,-3.8864002,4.7982264,1.7241597,-1.0062109,0.012161435,0.060656007,0.38391316,-1.7936965,-0.56639695,0.21494511,-1.0482556,0.38982508,0.13146052,0.15498246,-1.6469045,0.72668934,-0.4838022,4.4390235,-0.4689189,-0.27549487,-0.29351437,-0.5612538,0.21200038,-1.1625394,-0.9480557,-0.75834787,-0.34017417,-0.6573462,0.00025723776,0.5337759,0.3929811,-0.13363028,-0.17165555,-0.33863783,0.5294622,-0.66112983,0.33915806,0.13058901,0.05210448,0.082305685,-0.18890631,-0.18389212,-0.06719713,-0.0440669,0.06812792,0.33683443,0.4665311,0.027711553,-0.29376277,0.10862149,0.098160475,0.04031124,-0.21176228,0.28701,0.32445854,-0.22318095,0.16307583,0.017379668,0.09291178,0.32344997,-0.032095242,0.1678043,-0.1716241,0.015516343,0.047064137,0.07581979,-0.04213682,-0.3847439,0.04732576,-0.13265033,-0.23432608,0.22146487
