,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
10,-1.7266074,-1.3446592,-0.6641328,1.3827174,0.21843636,-0.123903245,0.10960969,-0.48896545,0.82780075,0.14118177,10.174005,0.090126134,0.21443298,0.3426349,-0.07430783,-0.09703044,-0.53371483,0.18535587,0.107942946,0.1232809,-0.16153944,-0.09652533,-0.10698703,0.24029048,0.6607893,-0.1780869,0.27322578,-0.07261891,0.013381506,0.06216135,0.2737136,0.16048235,0.033984322,-0.08433317,-0.04998247,-0.017699445,0.040285654,0.019701157,0.083859175,0.027532488,-0.03047648,0.056183234,0.04948719,-0.0021975895,0.16598213,0.063319206,0.020696443,0.13880116,0.08943695,0.035202663,0.014000153,0.029122137,0.0760496,0.124749824,-0.023716733,-0.032569222,-0.006454665,-0.087551564,0.017170984,0.014580548,-0.015691102,0.010380481,0.037612535,-0.026929889,-0.038339593,0.12610969,-0.013724877,0.028233785,-0.0044516893,-0.118769355,0.10408075,0.014120568,0.0685136,0.057921443
11,-5.2234793,2.0999627,1.0169595,-0.4020403,-0.7134526,0.21263666,0.9976691,0.2641742,-0.7109685,-0.22226018,0.090126134,8.527583,-0.25224972,0.20381252,-0.09742515,0.50290453,-0.16191283,-0.092617765,0.06487116,-0.06019412,-0.056821182,-0.2141178,0.26338953,-0.18549685,-0.46900862,-0.15924558,0.18698704,-0.09101925,-0.08349654,-0.31331974,0.08925715,-0.20056832,0.14370066,-0.11339112,0.27317113,0.1258981,-0.011140531,0.083672225,0.01772182,-0.117851615,-0.2331741,-0.15971705,0.1611656,-0.2503241,-0.05821801,-0.2004878,-0.07750161,0.0036497617,0.0034441343,-0.1533472,-0.021235593,0.03249243,-0.10643458,-0.06604484,0.043283306,-0.14244495,0.010788784,0.019807467,0.020588143,-0.0094174165,-0.05208515,-0.012358777,0.008530434,0.116053656,-0.059175417,0.17853999,0.06161674,0.061659485,-0.081967086,-0.08144945,0.10096243,0.07509487,0.097390145,0.019519333
12,-6.666254,2.4096966,0.4482631,0.3051681,-0.0015608091,-0.13816859,-0.14848742,0.005334831,-0.26349843,-0.8287107,0.21443298,-0.25224972,9.097069,0.0759178,0.23761886,0.34498852,0.38466704,-0.111943215,-0.33897665,0.25871775,-0.013734994,-0.002964546,-0.016542412,-0.16935912,-0.25268197,-0.3147452,-0.042046063,0.065414794,0.3221016,0.05030129,-0.065444976,-0.2750949,-0.27228308,-0.2162849,0.05741188,-0.124753326,0.069631435,-0.012597788,0.07719168,0.030667517,-0.01903642,-0.1697127,0.090269804,-0.00415673,0.004728362,0.025284613,0.033484366,0.039352193,-0.06340511,-0.047976755,-0.04099582,0.01324968,0.067475244,-0.025353901,-0.058426544,0.16019276,0.112720944,-0.07034302,0.006599094,0.14413652,-0.030573172,-0.074559174,0.07536304,-0.029457483,-0.015586986,0.057306185,-0.03702902,-0.023191316,-0.029721774,-0.13560037,0.085357994,0.036835015,-0.05937846,0.096599296
13,-4.1363506,0.9008715,0.37202835,-1.2292284,0.6885848,-0.6744027,-0.8174905,0.1876528,0.6759007,0.007890709,0.3426349,0.20381252,0.0759178,8.169228,0.13167098,-0.03616918,-0.124999724,-0.21969292,-0.13976246,-0.09156765,0.32366082,0.006357188,-0.14097756,0.048391722,-0.24203008,0.05061806,-0.11199689,-0.095404744,0.1852116,-0.13688955,-0.11880629,0.07142635,0.076674744,0.1904833,0.10794011,-0.1553992,0.07863465,-0.17203847,0.05935218,-0.05212227,0.07586993,0.048062958,-0.012029773,0.04670939,0.09194251,0.10277242,-0.20659387,0.00034007535,-0.0044686142,0.06318487,-0.027865253,0.071698554,-0.11555798,-0.1799353,0.1478886,-0.0053259456,-0.04446064,-0.08414514,0.007755708,-0.03982702,-0.02024163,-0.07786046,0.0002379039,0.01865663,-0.008781802,-0.13003948,0.022345291,-0.15723106,-0.046773292,0.012485206,-0.019614188,-0.12130152,-0.07113153,0.077608384
14,-1.6107138,-1.4129248,0.75583446,-0.6318978,-0.1828076,-0.14832924,0.30247232,-0.2567653,0.67478085,0.30601123,-0.07430783,-0.09742515,0.23761886,0.13167098,6.8935905,-0.06375638,-0.16903299,-0.043947205,0.06111147,-0.04550913,-0.12428646,0.15617505,0.036019728,-0.05985323,0.279898,-0.39764,-0.3665588,-0.35314304,-0.0978579,0.007814143,-0.026861688,-0.025252253,0.03892661,0.09346843,0.075321786,-0.29176214,0.098020986,0.045893528,0.012854806,0.14293362,0.050976034,-0.049355883,0.0155172665,-0.0059155873,0.021077905,0.066370934,0.0073229754,-0.05663462,-0.0069495616,-0.14895356,-0.11803019,-0.09217046,-0.03342468,0.0074640308,-0.09951398,-0.06926213,0.05136614,-0.047328934,-0.008047027,-0.14713877,0.020021118,0.021218827,-0.120567545,0.02885671,-0.0466196,0.025821757,-0.028862786,-0.056795686,-0.09490345,0.06317529,0.015789878,0.02732847,0.105679534,-0.058054104
15,-1.0513673,-0.74792075,0.71080095,0.22178814,0.45317328,0.019370772,0.260783,0.10094458,0.14812882,0.24333,-0.09703044,0.50290453,0.34498852,-0.03616918,-0.06375638,7.3217826,0.25489265,-0.23605025,-0.10895401,-0.05305499,0.047352646,-0.07354521,-0.25851464,0.018146798,0.15051079,-0.19484779,0.12708628,-0.028060243,0.08922204,0.064286046,0.023406262,0.028287183,0.0040332144,-0.08648288,0.090024136,0.11766809,-0.0024642406,-0.018693563,0.23180625,0.18192355,-0.05993331,-0.054335292,-0.053774096,-0.022728112,-0.00696103,0.20460297,-0.008295139,0.019843295,0.051012196,0.08559008,0.10032022,0.034779817,-0.018733766,-0.009947991,0.00929269,-0.013833802,-0.13391522,-0.011422593,0.06290878,0.033868764,-0.0011496999,-0.05394696,-0.116571926,0.06379253,0.03106653,-0.01894731,0.011416126,-0.088499114,-0.004917384,0.0698122,-0.018238135,-0.0024509025,-0.06732261,-0.04414318
16,7.105444,-0.4218946,-1.562108,0.8820029,-0.25284624,-0.5118762,-0.20105235,-0.17956796,0.25099343,0.22486202,-0.53371483,-0.16191283,0.38466704,-0.124999724,-0.16903299,0.25489265,6.0808506,0.037546366,0.2832392,0.41429412,-0.034138814,0.3242591,-0.13580734,0.054622747,0.099319525,-0.12170413,-0.09869719,-0.42708647,-0.029956046,-0.12395017,0.06792538,0.29707015,0.06891005,0.16902225,-0.189491,-0.085957214,0.1260412,-0.03346008,-0.050598014,0.07341474,-0.011584673,0.023333505,0.17520025,-0.07367113,-0.007951465,0.043966416,-0.036885828,0.02888973,0.071890816,0.030355167,-0.13837212,-0.0010071371,-0.13513254,-0.019676266,-0.01882829,-0.0025124976,-0.022197228,0.08383615,0.088193,-0.076881126,0.036000922,0.049646337,0.043561243,0.0016666265,-0.07194495,0.069405615,-0.024541412,0.024647588,-0.11798419,-0.054205954,0.04582785,-0.0003282095,-0.039973736,0.068292975
17,-1.5949776,0.6013859,-0.20562929,-1.0335586,0.021247763,-0.32893807,-0.13374557,0.22937162,-0.40488747,0.17113274,0.18535587,-0.092617765,-0.111943215,-0.21969292,-0.043947205,-0.23605025,0.037546366,6.045494,-0.05614943,-0.18770254,0.26152718,0.10505344,-0.1456979,-0.12332898,-0.2975722,0.0065753735,0.05522281,0.04216591,-0.066342324,0.13020281,-0.008088669,-0.066537686,-0.07957776,-0.07412785,0.04701205,0.0015830209,0.040885106,-0.0025111483,0.11559668,0.04636772,-0.01430296,-0.16123721,0.020511573,-0.13154398,-0.02977716,0.19208525,-0.03821511,-0.05024384,-0.01954079,0.039939858,0.0102834385,0.14181186,0.023882102,-0.04154794,0.066776946,0.0352522,-0.12577564,0.020336043,-0.013526055,0.036303945,0.029511131,0.00048357263,-0.0035929866,0.01200189,0.031681634,-0.019058052,0.010846006,-0.00064317265,-0.033437215,-0.026746472,0.023889054,-0.066372186,-0.02242718,0.006431775
18,-2.3212647,-0.23205209,0.29721197,0.21596235,0.7873262,0.04583125,0.071840815,-0.13680115,0.04519695,0.116530575,0.107942946,0.06487116,-0.33897665,-0.13976246,0.06111147,-0.10895401,0.2832392,-0.05614943,5.630817,0.11417803,0.0067376504,-0.060929704,0.039130837,-0.27194703,0.0074080112,-0.10258484,0.08751007,0.056181826,0.11804682,0.15138423,-0.02996187,-0.10813244,-0.28947282,0.004331642,0.12050005,0.001976708,0.030720402,-0.16770187,0.08909107,-0.052713007,-0.036078136,-0.036547072,-0.08496213,0.0740141,-0.010900082,-0.012605149,-0.05348944,0.031159561,0.017264996,0.018386655,-0.0059238737,0.07858234,0.0594165,-0.051772922,0.06904212,-0.02183237,-0.056032248,-0.045244597,-0.05378811,0.16389886,-0.0623413,-0.08701419,0.034649063,-0.0017932164,0.054369576,-0.05588645,-0.071816504,-0.021105483,0.02532207,0.013454007,-0.010485207,-0.032407515,-0.052963093,-0.044053327
19,-5.1552887,0.4371419,0.97666097,-1.2513744,-0.44980478,0.25636947,0.024568478,-0.037790537,-0.08960899,0.4644096,0.1232809,-0.06019412,0.25871775,-0.09156765,-0.04550913,-0.05305499,0.41429412,-0.18770254,0.11417803,4.5654182,0.11762425,0.07404415,0.062305115,0.14044285,-0.051752523,0.2910941,0.23131299,0.1910494,0.07670541,0.17170982,0.002000976,-0.13634863,-0.1041403,0.034742996,0.029650938,0.08631446,-0.14017248,0.16835845,-0.0894953,-0.031462267,-0.01631252,-0.029929828,0.052035518,0.042770743,0.021377943,0.011154285,-0.016715512,-0.0800436,-0.117417894,-0.0052528325,0.07517473,-0.025924925,-0.020507926,-0.008551765,0.05361536,-0.07298736,-0.084576085,0.059041664,-0.0435504,-0.0032892306,-0.023134701,-0.08441877,0.007042287,-0.0441169,0.044746555,-0.0023594282,-0.009850606,-0.019081399,0.0085969865,0.09370412,-0.009973758,0.035695568,0.0608953,-0.058165282
