,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,234.50381,39.340897,-25.4243,6.4432545,-29.33122,-10.365118,-26.857706,0.56228495,-4.97116,-10.658678,20.93424,-18.694923,32.198456,-6.646265,0.84869623,5.2480946,5.5836225,-0.09397413,8.655432,-4.090581,4.792348,-2.496963,2.0185142,3.2027738,3.4009023,0.7416023,-2.028634,-4.761768,2.2917714,-6.2888374,-1.1949061,2.6806555,0.71773213,-2.2471924,1.1964912,-0.76077145,2.5723238,1.7029665,1.3345355,-2.2381892,-0.7688914,-3.2082376,0.7950462,-1.6272123,-0.33579248,-0.4518376,0.633423,-3.468777e-08
1,39.340897,88.09257,-27.515045,5.688059,8.886938,7.873501,-10.7171,11.309885,12.678045,0.26283768,-1.4898927,-5.852031,5.171729,2.5956607,4.0367727,-9.674338,-2.1836083,6.740301,-11.193265,-0.6081386,1.3638843,-3.493083,0.7365731,1.8435214,-1.8552535,-5.4184413,-3.4708703,-3.4812546,0.44592187,-1.4592513,-1.8380116,4.5567856,-0.3774247,1.9603102,0.7932674,-0.09344281,-0.25399458,0.51196885,2.6928153,-1.125564,0.5614681,-0.2241174,2.014984,-0.234885,0.2313753,-0.16399899,-0.23510164,-1.4697332e-07
2,-25.4243,-27.515045,67.999306,-25.415173,-16.202488,-4.8207407,-1.3661177,-5.3991566,-1.9987658,8.768654,-6.452966,3.7410371,4.173815,3.349777,-4.108461,0.63074577,1.5899765,6.269147,0.6510525,-0.63744736,1.6101214,-1.2816285,0.47586358,-2.3032966,1.3479292,0.49739766,-1.0049434,-1.8049865,-0.3969379,2.4322066,-0.67019665,-0.07195285,-0.9235906,1.0582294,1.3580794,0.78080916,-0.70224404,1.3274772,-0.5828233,-0.013656184,0.22072175,-0.04962657,-0.18422627,-0.09701244,-0.55849826,0.45179772,-0.32761288,2.4438054e-07
3,6.4432545,5.688059,-25.415173,54.406803,6.162186,-20.561012,9.314635,7.197449,-1.5331665,-3.275235,-7.2724485,3.9085655,4.6147394,3.4154325,-4.1443386,3.516759,-0.48522973,1.7531309,0.26050273,2.7557187,-0.9174669,-1.7283111,-0.56271505,-0.8577695,-0.75401974,0.22451001,0.25549692,0.077024564,1.4008822,0.1039282,1.2423728,-1.3740814,0.028775476,0.06977806,0.5897388,0.09098288,1.0495266,1.0632873,0.22525078,0.47440475,-0.7657257,-0.17199953,-0.08400616,-0.48073286,0.21545334,-0.16474003,-0.12627168,-1.5633941e-07
4,-29.33122,8.886938,-16.202488,6.162186,32.894077,7.9023333,4.4436054,-3.835524,11.165004,-1.4759281,-3.8458557,4.4259567,1.4209976,-5.1098847,1.2540071,-3.1987271,2.616828,1.9980488,1.6654494,1.0203297,-2.9846218,-1.2626044,1.2010623,-2.5259771,1.1362281,-0.48730487,1.6809709,2.1681771,-1.4541322,0.5805409,-1.0417588,0.13847542,-0.7482575,0.8279813,-1.1092832,-0.5561042,-1.233653,-1.2319413,-0.122146085,0.42653134,0.33406729,-0.41939107,-0.079177186,0.36721712,-0.16161221,0.68651223,-0.59549594,1.4393424e-07
5,-10.365118,7.873501,-4.8207407,-20.561012,7.9023333,23.61576,-6.90361,3.8783345,6.045075,-1.088174,-1.1837163,-5.779105,-4.529382,0.26705584,-1.0956237,-3.3266878,2.4522805,-3.6825185,2.1960416,-0.31429672,-0.1152189,0.98550344,1.9267089,-0.14260393,-2.0243635,0.53342116,0.07833165,1.4233553,-0.686443,0.3969426,-0.11784333,0.30261785,0.27913535,0.69472766,0.09901947,0.17188938,-0.15696782,-1.034342,0.792317,-0.060412712,0.33301014,0.1391505,-0.14257784,-0.024182998,-0.22254047,0.4146728,-0.8208226,4.275429e-07
6,-26.857706,-10.7171,-1.3661177,9.314635,4.4436054,-6.90361,23.181574,-12.524077,-2.2955675,2.103459,-1.5125666,-1.4819615,1.3249567,3.2832332,5.098149,-1.0285151,1.8987429,-1.85928,-1.9216585,0.15315373,-1.8731828,0.8822938,0.2694757,-0.08943322,-1.9366344,0.6251669,-0.4050722,0.40790236,-0.17721027,1.0909916,1.1055222,-0.553254,0.67911726,0.49471352,-0.2710734,0.26225793,-0.41728118,0.043432735,0.15732929,-0.5480999,0.08521342,0.47891033,0.037844848,-0.15476197,-0.26158422,-0.18066922,-0.13271251,-3.1506886e-07
7,0.56228495,11.309885,-5.3991566,7.197449,-3.835524,3.8783345,-12.524077,21.945322,0.92996603,4.468767,-1.0454926,1.9385774,-1.2694733,4.2542105,-5.334333,1.6579192,-1.5834914,-0.20576979,-0.694995,0.24883518,-0.776567,-0.7974256,0.03172145,-0.60184807,-1.8069417,1.0806935,-1.3447416,1.5199403,-1.3638554,0.2601834,-0.033539914,-0.25776327,0.04824297,-0.0028469195,-0.23869082,-0.014201207,-0.24605185,-0.33800092,0.44282088,-0.1875116,-0.24889791,0.026131595,-0.24418245,0.12042041,0.6628196,-0.027221803,0.6223802,1.0587507e-07
8,-4.97116,12.678045,-1.9987658,-1.5331665,11.165004,6.045075,-2.2955675,0.92996603,8.421999,-2.823538,-4.658293,2.1570692,1.9105426,0.3400876,0.56478804,-1.6052479,1.65915,1.425738,0.24237405,-0.3602004,1.0231435,-0.31631142,1.6769384,-0.80970025,0.3238926,-0.13234988,-0.7808236,-0.68141454,-0.8833613,0.17288455,-0.5213874,1.3414862,-0.66690356,0.09747679,-0.0822884,0.32816488,-0.5821528,-0.83612305,-0.3746854,-0.4652931,0.4525696,-0.02845189,-0.038793314,0.086429104,0.09656315,0.106007,-0.27487847,1.4276011e-07
9,-10.658678,0.26283768,8.768654,-3.275235,-1.4759281,-1.088174,2.103459,4.468767,-2.823538,15.364825,2.16931,-1.1702499,1.4162005,1.1809485,1.8784813,-1.071307,0.05603742,1.7627989,-1.017757,-0.067005575,-2.1441193,-4.0071445,0.39251256,-1.027274,-1.6736419,-1.2769506,-0.57812107,2.7195163,0.16057977,-0.43113092,0.820073,-0.67952657,0.40935558,0.3812148,-0.96128905,-0.24999744,0.32198185,-0.584987,-0.08470151,0.38328242,-0.15652275,-0.33281332,0.25484404,-0.027204555,0.58579,0.6304449,0.5208943,-1.3014471e-07
