,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
0,378.029,1.350915,4.3954453,1.9638331,-2.151329,-0.8385947,-5.043292,8.774607,0.5574894,0.86154735,0.039588265,1.5507913,-3.8422065,1.6287954,-2.715716,-1.1358595,3.2194757,-1.0673473,-0.9462683,-1.2108684,2.7222185,-2.20038,0.6862217,-2.6389875,0.47489986,-2.452938,0.05140032,0.8839164,-0.45226258,-2.1640062,-2.707176,1.6402478,-1.0397849,-1.4123149,0.11444932,-1.4763651,0.11876315,-1.7840514,0.042502053,0.054698437,-0.020402703,-0.75186753,0.8435519,0.11788082,-1.2454461,0.42347392,0.32010424,-0.28051168,0.19957885,0.6280745,1.5392475,0.12554097,0.38128036,0.51015615,-0.009781197,-0.4745002,-0.1687103,0.7672411,-0.124371484,-0.086968705,-0.7417827,0.87483454,0.46015322,0.59258556,0.30666623,-0.29785085,0.23483121,0.057890303,0.9291785
1,1.350915,87.94916,17.126158,11.498859,2.9682674,9.236725,-2.4042954,3.3989873,-14.245535,7.462747,-7.119073,1.0242844,0.6458136,2.0716543,0.0105171455,-0.18435656,0.5843643,0.9091191,0.40144598,1.3602533,0.03755733,-0.08306476,-1.4157959,1.2110387,0.05990178,-0.110962175,0.75923866,-0.88259876,0.43892696,0.8319421,0.8952775,0.5542487,1.0048003,-0.0010058433,0.08774276,0.14258076,-0.7780596,1.5122088,0.37757945,-0.78430367,1.048969,0.06965015,-0.28331715,-0.86068726,-0.025368322,-0.22403726,0.38773936,0.19282119,-0.41044736,0.27137953,-0.30725002,-0.47647375,-0.98251724,-0.14677404,0.1474504,-0.24940932,0.01361407,-0.09730357,-0.27654362,0.09547162,0.08843195,0.3126015,-0.27148676,0.22606578,-0.16329247,-0.20962718,0.17955032,0.16395286,-0.10530631
2,4.3954453,17.126158,101.89053,-6.366124,0.55060375,-5.8507338,1.3584292,-3.0226474,8.725157,-4.830129,3.105719,-1.5824926,-0.55935216,-1.5745035,0.5407448,0.6401093,-1.9464433,-0.27971023,0.18721603,0.61666733,-0.8664137,0.26896498,0.599088,0.08010812,0.44186008,-0.7440233,-0.4000585,0.6165171,-0.36266896,-0.2183815,0.5738386,-0.95178956,-0.61572474,0.11612293,-0.12258647,0.6675423,0.4403481,-0.36376458,-0.19502309,0.36504364,-0.5341513,0.042318955,0.09926397,0.7534995,0.405949,0.17500398,-0.2520283,0.12519535,0.6379137,-0.26586795,-0.27923232,0.70237815,0.34305045,-0.21301356,0.14078072,0.2209551,0.16335654,-0.0046182033,0.12621135,-0.10539608,-0.013038807,-0.22878549,0.14043903,-0.39494145,-0.043751214,0.05459594,-0.17173377,-0.2740904,-0.092417076
3,1.9638331,11.498859,-6.366124,75.16942,-2.5370183,-1.8950946,0.21524909,-2.4415174,5.779929,-4.7817388,3.5656528,0.7032425,-0.20139602,-2.462132,1.1144559,0.6386888,1.0263002,-1.2241646,0.22011074,-1.3669751,1.2413251,-0.016340433,0.37115395,-0.5473243,-0.24044813,0.47978818,-0.28604886,0.24543612,0.017422574,-0.6978277,0.43407622,-0.65402824,0.088722944,0.84032893,0.47701296,0.68897337,-0.012277702,-0.45116627,0.3158037,0.23706077,-0.22258571,0.072528504,-0.15403578,-0.26154163,-0.30153668,-0.14612612,-0.46536994,0.1873793,0.09809775,0.039552532,0.114540234,-0.45597833,0.2823658,0.047293983,-0.08814151,-0.11751694,-0.16768402,0.12480366,-0.051547766,-0.2885473,0.13780048,-0.10028,0.113075405,-0.14288014,0.2887125,0.14041394,-0.23559839,0.031255342,-0.07294581
4,-2.151329,2.9682674,0.55060375,-2.5370183,48.318886,4.26307,0.13871968,1.2329447,2.0156686,-1.3810713,2.1649747,1.2532079,-1.1014171,0.1558907,-1.175479,-2.1334114,2.0737915,-0.6144582,0.25790542,-0.9178226,-0.047802553,-0.06473791,0.33746696,-1.4945369,-0.53259766,0.5311917,-0.13885249,-0.14551747,0.17573634,-0.21225615,-0.5646409,-0.28612456,0.09006247,0.2728018,0.647886,-0.43626377,0.0058170483,-0.31241608,0.3901974,-0.12350738,-0.1599922,0.008274343,-0.09832367,0.21247482,-0.6226808,-0.4433089,-0.05159027,-0.238888,-0.47724634,-0.08358911,0.034616817,-0.5675493,0.25116354,0.34421903,-0.2339711,-0.17204934,-0.18664235,-0.21646951,0.06996679,0.12572604,0.45172316,-0.2829008,-0.016953085,-0.0638714,0.05289369,-0.03660292,-0.18554771,0.060659796,0.014493025
5,-0.8385947,9.236725,-5.8507338,-1.8950946,4.26307,36.724243,0.02883751,-2.9462306,4.038839,-0.6423502,-0.028735828,-2.1245952,0.54497415,-1.1538851,2.0391784,3.2210534,-1.4142838,0.34253728,-0.59157485,0.10988431,0.22957289,0.6944429,0.28573748,1.1486413,-0.8037976,0.4639466,0.46843508,0.4317606,-0.5146044,0.20911941,-0.8172332,1.2410917,-0.30925447,-0.17338699,-1.0859153,-0.03563884,0.015618794,-0.9543284,-0.21321401,0.53987414,0.19253014,0.09403233,0.32318836,-0.18554515,0.032910887,0.34500283,-0.12974334,0.020802593,0.317453,-0.22355632,0.48159525,0.7437,0.34461758,-0.04771014,-0.012748054,0.38604516,0.09475564,0.09654395,0.4570735,-0.15167353,-0.49915963,0.29493147,-0.12715083,0.20614374,0.110379785,0.36667436,0.23833072,-0.047500074,0.03832125
6,-5.043292,-2.4042954,1.3584292,0.21524909,0.13871968,0.02883751,40.992737,3.5814438,0.68348956,-0.47342598,-1.9072895,-0.7704786,-2.9236734,-0.8906209,1.2525227,0.6352203,1.544223,-0.81697977,0.7691481,0.6566402,0.2933977,-0.27416724,0.16593647,0.006589245,-0.2956993,-1.3568122,0.2958294,-0.3823802,0.23463145,-0.62720966,-0.26992524,0.50888866,-0.13530365,-0.23060846,0.34810096,0.53906316,-0.4235558,0.19939648,0.7486983,-0.27045304,0.7617537,-0.4289283,0.06540224,-0.0516989,-0.23976272,-0.017960085,0.15189666,0.13018522,0.04358661,0.13657439,0.31338754,-0.11710692,-0.0030952268,-0.14183456,0.30123925,-0.27223077,-0.07976593,-0.08965543,0.18110092,0.15783921,-0.25622004,0.17120802,-0.14138386,0.12729892,0.25787276,-0.061399523,-0.117540196,-0.19254424,0.19222955
7,8.774607,3.3989873,-3.0226474,-2.4415174,1.2329447,-2.9462306,3.5814438,28.209774,-0.97823167,-1.9748986,1.7586833,1.1793692,1.3147287,-1.62141,-0.3542599,2.2128882,-1.4465849,0.17319907,-0.7944868,0.3932266,0.50664234,1.0504835,-0.61846375,0.8294049,-0.4003703,2.0563245,0.6789453,0.42664638,-0.2564456,1.2053351,0.7029077,-0.15633819,0.499429,0.9194587,-0.25067002,1.0260907,0.41750854,0.050160766,0.15603545,0.45346865,-0.4460183,0.7835399,0.18585578,0.04251262,-0.25401196,-0.05802147,-0.5025507,0.18512541,0.26889947,-0.09692162,-0.3578625,-0.28842056,-0.15321594,0.11795115,-0.28617305,0.04435799,0.22264561,0.18411279,-0.02729724,-0.2705655,0.11315392,-0.13244939,0.008890066,-0.033824217,-0.20111936,0.12257776,-0.015445006,0.3238667,-0.15205014
8,0.5574894,-14.245535,8.725157,5.779929,2.0156686,4.038839,0.68348956,-0.97823167,25.76688,3.6865416,-2.4883463,1.8639302,1.542773,1.1646829,-1.2969337,0.40054166,-0.66567063,0.47714058,-0.80875,0.5549805,0.84579253,0.20108229,-1.1698,0.6286093,0.54259753,0.8030698,0.5995336,-0.042303298,0.14500076,0.6940681,-0.0046019806,0.42648545,0.29288203,-0.08897855,-0.09230532,0.15608507,0.25416273,0.790504,-0.052487753,0.13545948,0.16409661,0.18904386,0.14890322,-0.24325252,-0.033098035,0.17022972,-0.10822053,-0.011957433,-0.00029022316,0.43477648,-0.0010244614,-0.6303198,-0.45469844,-0.011074484,-0.038535737,-0.19526173,0.030413423,0.23194535,-0.24572201,-0.084841296,-0.2676683,0.09313862,0.015794523,0.3266852,-0.27245787,-0.119488016,0.13563193,0.27438518,0.08146843
9,0.86154735,7.462747,-4.830129,-4.7817388,-1.3810713,-0.6423502,-0.47342598,-1.9748986,3.6865416,26.744986,1.9440718,0.16757593,-1.7806687,-2.046772,0.36155388,0.59661394,0.43999755,-0.6806072,0.3462878,0.12462864,0.31977087,-0.061040808,0.09292837,0.07180661,0.024434432,0.114643626,-0.135597,-0.01850886,0.1677731,-0.19395077,0.24005678,-0.4997275,-0.10562605,0.28398818,0.5559827,0.9219103,0.22606027,0.1465126,0.35376295,0.17354873,-0.18742803,0.023790456,0.08550989,0.26771033,-0.12097174,0.09542918,-0.18654144,0.089080244,0.2235526,0.030310016,0.041236095,-0.16285191,0.0066142096,-0.073407695,-0.018702384,-0.17091142,-0.08821164,0.03716095,-0.06583762,-0.008969048,0.09807988,-0.13324858,0.023592101,-0.12872803,0.29901817,-0.1031124,-0.24136204,0.02102018,0.093021706
