,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,225.59785,62.91729,-19.062023,-20.307669,-9.1323595,-21.749477,5.357518,-12.091311,29.406754,8.581831,4.9771795,19.030663,-15.565809,11.233774,3.264989,1.7496581,10.50605,13.981197,-14.801847,-1.805993,1.6767209,-8.628334,3.11661,3.1785975,-1.790731,-5.0646954,3.62122,1.4441838,-0.8430638,2.3443747,-3.8658597,4.2355204,4.5541563,0.35329247,0.09289706,1.7543765,6.016444,-4.635301,0.91365945,-3.6431885,0.9736961,3.8208323,-0.016085057,0.3616386,0.7246109,-1.8559111,0.7910819,1.095051,0.7876556,-0.0300113,1.4293382,2.8454502,-3.956521,-1.2287374,-1.8578709,-0.80207944,3.517345,0.32344678,-1.2125624,-0.09083508,-1.9000726
1,62.91729,30.986881,-7.0050583,8.53498,-7.214914,-3.7896304,-5.294149,4.5989456,5.474679,0.8853054,-6.5776815,8.6983795,-4.3115783,5.863551,-1.0666175,-3.47682,6.6440334,5.6635303,-5.2381697,2.0359278,0.6309593,-1.3377736,0.055722654,1.0660517,-2.9898825,-3.187968,-0.70869064,1.5940742,0.33721215,-1.4817535,-1.464623,0.7570727,0.70854455,0.80913293,-0.10326095,0.22197235,1.7465062,-0.8137724,1.3420546,-0.64698195,0.81459856,0.32569918,-0.18981545,-0.9737128,0.6827479,-0.17612937,0.3360558,0.12692378,-0.41331512,-0.006804921,0.77668417,0.8544167,-1.0697223,0.2057794,-0.32481074,-0.8072554,0.9201517,0.17106472,0.45004874,0.86152685,-0.669983
2,-19.062023,-7.0050583,16.758884,1.7345991,9.068756,8.07465,-1.4899647,-3.0226755,5.4132614,8.987234,-1.4614938,-5.980404,1.7806172,0.28232235,-0.41665328,-2.1332521,-1.884173,-3.2206306,3.5106587,-2.3196192,0.4885851,3.6120396,-0.29143566,2.108116,-0.5121362,-0.19503167,1.9261584,0.58580947,0.47332725,0.6181168,0.8588794,-1.0548338,1.4813703,-0.14418852,0.5788268,-0.28907436,1.1556658,0.78790027,0.792585,1.2657038,-0.49487478,0.27235383,0.5078863,-0.98226607,0.45431328,-1.9177108,-0.95129466,0.8653923,-0.1286868,-0.7850219,-0.55708355,0.26201585,-0.6359163,1.3905907,-0.24852751,0.285796,-0.3591079,-0.451194,0.6871303,0.4313415,0.83584774
3,-20.307669,8.53498,1.7345991,36.581154,-6.609882,10.295612,-14.363049,5.5835094,-5.91337,-1.3909199,-3.3827138,0.113818966,0.5874388,11.311501,-1.0462523,-4.436283,-2.9292653,1.802576,0.019238306,1.9857857,-4.0139346,2.3630939,-0.10193318,0.9576843,0.3410561,-0.46693695,-5.4867444,0.64138865,-1.3310657,0.4002515,-2.756765,1.0303117,-0.39471582,1.7933059,0.3516428,0.4301634,1.4366583,-0.033369854,0.23736039,1.1422242,-0.1041181,-1.4070733,-0.7226387,-1.1761143,-0.14893068,-0.7439384,-0.31269097,-0.37809134,-0.023183322,-0.20020029,0.2787045,-1.0339758,-0.250329,0.65219635,0.19588205,-0.08363728,0.04925499,-0.009000088,0.7662631,0.8013251,0.030820437
4,-9.1323595,-7.214914,9.068756,-6.609882,22.87542,6.188579,3.9509368,1.7637314,0.6172652,6.4180093,-2.0781453,-3.9469728,-2.0468297,-6.764184,-6.553708,-2.0676022,-0.7993717,-2.2196093,4.7119493,-3.0338345,2.4823456,-2.282157,-1.529085,2.756917,1.9419949,-1.8531827,-2.2648559,-1.4939625,-0.79717624,1.5220494,-0.13355848,0.7581147,-0.14484426,-0.7101989,-0.3118942,2.5902834,1.8597691,-0.38157746,-0.6696062,-0.8127705,-1.6166444,0.9744662,0.72479296,0.76561844,0.6500721,-0.7143615,0.24995714,1.0692635,0.24200308,-0.24964833,-0.17611691,0.7981376,-0.67808425,0.14030811,0.21922414,-0.11633035,0.21690615,-0.3869003,0.08760884,0.40406188,0.0018890963
5,-21.749477,-3.7896304,8.07465,10.295612,6.188579,31.278025,0.46614712,4.145236,9.150531,6.3127203,0.15694837,-5.373093,-0.886436,-0.17805697,-3.0659394,-5.1486564,-6.1391706,-0.86008036,0.82598907,4.4017806,-0.13259777,-0.404567,-0.024948828,2.1715264,-2.802032,0.73258036,0.64033324,1.7468758,-0.8712198,-2.7468262,-2.6160097,-2.1205645,0.2050184,0.9218489,-0.20958912,0.44553027,-0.17234527,-0.5138953,-1.3734261,-1.1852028,-0.2251321,-0.71618545,-0.5274302,0.10403125,-0.93225133,-0.7879721,0.5433428,-1.0557275,0.73212826,0.50342655,0.14005458,-1.1864291,-0.062434956,-0.47887778,-0.70384485,-0.42623952,-0.45487553,-0.49125066,-0.2727732,0.34808648,-0.38550055
6,5.357518,-5.294149,-1.4899647,-14.363049,3.9509368,0.46614712,16.023684,-3.6157312,-0.42499894,2.3811164,5.260459,1.9170583,-0.227819,-1.2506607,-0.5081441,2.1171029,-2.2449853,-0.045323543,0.9385266,-0.22870494,4.8831105,-2.4813826,-0.018512452,-0.6107055,-3.375437,1.6886222,0.2478919,-0.31932235,0.25434023,0.5015535,1.1791966,-0.62946993,1.4289799,-1.2660481,-1.4037662,0.8441652,0.3734167,-0.15752006,0.59057754,-0.56058735,-0.60992163,-0.8248365,-0.6764892,0.75917006,-1.2524259,0.41265175,0.5368036,-0.23180622,-0.3858713,-0.049155045,0.32807454,-1.4938831,1.6355288,-0.15759704,-0.13959542,-0.18084419,0.48634613,-0.06364731,0.016959528,0.22770749,-0.06523882
7,-12.091311,4.5989456,-3.0226755,5.5835094,1.7637314,4.145236,-3.6157312,21.32643,0.099702775,-2.1620507,-6.739217,4.55305,0.3383446,-5.254014,-5.2317724,1.002114,3.7847705,1.8033055,-0.6090687,0.6298733,-2.4674554,-3.0437858,2.4842596,1.054893,-1.6290807,0.7224021,-2.8205705,-0.21163476,0.27224693,0.3991527,-0.08688955,-2.5405126,0.15873264,2.5200696,-0.7258012,0.6896541,-1.5037394,-0.4940411,-0.9660423,0.74225587,0.9941179,-0.5383291,0.45100635,0.1754114,0.45111215,-0.617303,-0.39383408,-0.07798019,-0.10675269,-0.46028158,-0.5497652,0.20551795,1.2819167,0.10901584,0.30183977,-0.13838008,-0.6317022,-0.42252123,0.5627184,-0.26028842,0.36810458
8,29.406754,5.474679,5.4132614,-5.91337,0.6172652,9.150531,-0.42499894,0.099702775,28.089033,0.5601406,7.113262,-1.7434354,1.6308703,0.30124584,0.79676116,-2.594508,1.3759394,3.044258,-0.6486128,-2.3368914,-0.10411316,-0.81290716,1.0455755,2.3434439,-2.5057023,1.1527393,0.64030886,1.2318376,1.417215,-1.8846592,-0.5864531,-0.78750944,-1.1520746,1.0743887,-0.8324463,-0.11556028,-0.4355619,-0.49832863,-0.45370942,-0.4260854,0.8504847,2.2040348,1.9340217,-0.26291847,0.15020584,-1.3626231,-1.0350158,-0.35070843,0.50424093,0.10586077,0.22784998,0.55302286,-0.58133507,-0.3031888,-0.84589165,-0.010826118,-0.6053523,-0.30352753,0.5121418,-0.18529627,0.49307802
9,8.581831,0.8853054,8.987234,-1.3909199,6.4180093,6.3127203,2.3811164,-2.1620507,0.5601406,26.469793,-1.3158926,0.9816884,-3.0341387,-1.1646857,2.282801,-1.3379316,2.2774687,0.6018299,-2.7689362,-2.2663326,-1.6095855,1.9701004,-1.6745617,-0.97874606,2.1592436,1.3344975,-0.095301986,2.073753,-0.5296899,-0.34293595,0.20931256,-0.10260702,2.1072607,-0.5031957,0.9260237,0.1270141,-0.5143908,-0.58638114,0.35392708,0.24186003,-1.8861359,-0.9746555,-2.215148,-0.30877686,-0.9385944,-1.3690857,1.0795715,0.7137433,-0.24043405,-0.40813008,-0.16527505,-0.2601064,-0.013424927,1.0243614,-0.71280897,0.58468485,-0.08527976,-0.4015385,0.27874476,0.2944029,-0.041966565
10,4.9771795,-6.5776815,-1.4614938,-3.3827138,-2.0781453,0.15694837,5.260459,-6.739217,7.113262,-1.3158926,20.176056,0.4972101,-3.2503405,1.1803789,1.818025,0.79212415,-3.9112744,0.56195533,-0.5171062,0.8208684,-2.0963674,0.22861242,-2.3099575,-1.1104043,0.84430385,1.8029137,-1.4777379,-2.4865055,-0.041694455,1.393601,0.57254,1.2063596,-1.3815314,0.81032145,-0.35321257,-0.054918386,0.52093476,-0.8425442,-1.0340095,-0.19181174,0.6418685,-0.33993492,0.14619143,0.17010868,-0.5016779,0.15410128,-0.46350306,-0.8772387,-0.5837486,-0.21765679,-0.92366767,-0.8614602,0.4325562,-0.47661614,0.6603948,-0.008279725,-0.16222638,-0.99436325,0.84992695,0.63478863,0.558149
11,19.030663,8.6983795,-5.980404,0.113818966,-3.9469728,-5.373093,1.9170583,4.55305,-1.7434354,0.9816884,0.4972101,13.910679,-1.5962563,1.1647003,-5.0130787,-0.3254401,0.10779929,-0.11164868,-1.3579245,-1.04214,-1.2648599,0.7121304,-0.45158538,-3.8782997,-1.0052786,-0.5466051,-0.7383809,1.1748103,2.0381494,0.93003476,0.86779,-0.47587997,0.94461364,0.3998751,-0.042569056,1.2153063,-0.28532255,-2.0133758,-0.08822478,-1.4905083,0.67540276,-0.7847382,0.27738333,-0.49432114,-0.6848331,-0.45557466,0.5142083,-0.5305609,-0.4803015,0.48046446,-0.5589726,-0.09412333,0.62370324,-0.14074536,-0.43994743,-0.22486365,0.4526934,0.59687436,1.1199127,-0.50395936,0.161748
12,-15.565809,-4.3115783,1.7806172,0.5874388,-2.0468297,-0.886436,-0.227819,0.3383446,1.6308703,-3.0341387,-3.2503405,-1.5962563,17.134052,-1.6304011,3.1362395,-1.4554069,-0.22125049,-1.1758443,-2.5520797,-1.9833077,-0.4821081,1.1763716,0.2504915,-1.5833089,-2.6192145,0.9532047,-2.1797247,2.1257057,0.64379317,1.144975,0.11811361,0.65695703,0.7776978,-2.9429617,-1.391011,-0.6319555,1.8075637,0.46421802,-0.61360574,-0.23293258,0.042722456,-0.05494193,1.2389059,0.700737,-0.41587186,-0.6280117,-0.95107466,0.017421633,-0.4070989,-0.0023069752,-0.20801571,-0.051136658,0.026742868,-0.16218963,-0.124666944,-0.16451138,-0.9507053,0.27618432,-0.23812288,-0.350862,-0.16520435
