,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,645.34924,0.060167413,-0.00612403,-0.08693305,-0.0038082576,-0.012989801,0.0019649137,-0.0008673852,0.005803583,-0.0011318899,-0.000229723,-0.0017130064,0.00041748397,0.00013090392,-0.0012049505,-0.00089611055,-0.00029414712,0.0013891857,-0.00039390623,-0.0011861816,-0.00047625453,-0.0006224782,-0.00038167177,0.00022712849,-2.3166715e-05,-7.5333584e-05,-0.00030310336,0.00035010176,4.789798e-05,-0.00021831418,-0.00018661903,-0.00016557623,7.1714414e-05,-1.6022577e-05,-0.00017138105,-1.0993105e-05,6.311846e-05,3.663244e-05,4.934169e-10,6.1108185e-10,1.73955e-10,-1.2668532e-10
1,0.060167413,302.49792,-0.08172441,0.027010873,0.0036922826,-0.012430904,0.004564166,-0.003457521,-0.0030219043,-0.0017049245,-0.002343718,-0.0023763403,0.0034621598,0.00025918108,-0.0014244737,-0.000921584,0.0014175323,0.0015103944,4.740387e-05,7.188516e-05,0.00025213778,-0.00066348,0.00031712197,-0.00062528416,5.9240178e-05,0.00034380995,0.00032004813,4.848236e-06,0.0010077483,-0.0008372405,-0.0009618306,0.0006221769,0.0005138346,-0.000104682564,-0.00022106305,-0.00050645904,0.0003713872,0.00039552362,1.8716355e-09,5.0008735e-09,1.6198197e-09,-3.8605105e-10
2,-0.00612403,-0.08172441,4.61,-0.0028839847,0.01284396,0.0025786676,-0.013021842,-0.03920608,0.0019644517,-0.0021769446,0.0076163104,0.00649406,0.0008783579,-0.001815964,0.003017091,-0.0019840463,-0.0012539082,0.00054542115,0.0027964092,-0.004316811,0.0013092589,-0.0021323175,-0.0032728151,-0.00031270727,0.0011089996,-0.0010200555,0.0010001175,0.0002184296,0.0001872456,0.00046142325,-0.00013669091,0.001485598,-9.038964e-05,-0.0005476355,0.00029151907,-0.0006723435,8.756554e-05,9.486396e-05,-1.397542e-09,2.2825963e-09,4.0839968e-10,1.2410709e-10
3,-0.08693305,0.027010873,-0.0028839847,1.1855525,-0.13583738,-0.44114956,0.032966807,0.06885488,-0.0023051708,-0.024690665,-0.06463501,-0.027740538,0.008575539,0.013109665,-0.0148248235,-0.0012602553,0.0050976323,0.00013071162,-0.0069269557,-0.0026707547,-0.005830848,0.0012879793,0.0062937597,-0.0010362782,0.0012543303,0.0001638286,-0.0012770933,-0.00087177975,0.00025557002,0.0002716583,0.0003493062,-0.0017428019,0.0012442919,0.00065039156,0.0003532145,0.0004189799,-0.0016035722,0.00031985925,5.962865e-09,-3.7073267e-09,5.907763e-10,6.309217e-10
4,-0.0038082576,0.0036922826,0.01284396,-0.13583738,0.3949111,-0.049929664,-0.05327112,-0.11332121,0.0048305676,-0.026776249,-0.00415444,0.0021831272,0.0011704655,-0.0043713283,0.0041520055,-0.004900689,-0.001200651,0.005174484,0.013560386,-0.008934934,0.005984389,-0.006491502,-0.006738483,-0.0015023556,0.0011473994,-0.004072927,0.0011250463,-0.0007254067,0.0023288515,0.0018093481,4.7586866e-05,0.00074850034,-0.00067051227,-0.00026338414,0.00074833096,-0.000561662,0.0004964941,0.00050240994,-3.375345e-10,5.995749e-09,1.8862683e-09,-1.7377469e-10
5,-0.012989801,-0.012430904,0.0025786676,-0.44114956,-0.049929664,0.21289968,-0.0077673825,0.0067547923,0.026587531,0.017495358,0.01818161,0.0012154221,0.0010560276,0.00032186566,0.0027097585,-0.00090628787,-0.0007427214,-0.00080725236,-0.0006053916,0.00031477393,-0.0004728659,-0.00018813173,0.0014683981,0.0001682381,0.00041538803,-0.0014887559,-0.0011019288,0.0008844936,8.63219e-05,-0.0007936555,-0.0012888056,-0.00018695986,-0.0006298751,8.4278676e-05,-0.0008718374,-0.00018481938,0.00042795998,-0.0001239888,-6.7117456e-10,3.1204057e-09,1.1847315e-09,-7.6663215e-10
6,0.0019649137,0.004564166,-0.013021842,0.032966807,-0.05327112,-0.0077673825,0.121898174,-0.003609728,0.005791638,-0.013394344,0.018162798,-0.0063229683,-0.0071647074,-0.0010019569,0.0007610212,-0.0018784779,-0.0033157347,0.0041781478,-8.45514e-05,-0.003094758,0.00094486284,-0.0017402454,-0.0018259496,0.002289869,-0.0011889084,0.0005142917,0.0023707813,0.0014407532,4.2454003e-06,0.0011371886,-0.00093450444,0.0003996382,-4.0056784e-07,0.00057688914,-0.0015282944,0.00084186695,4.574054e-05,-0.00035367953,-2.8918499e-09,-3.6638381e-09,-2.093178e-09,-3.6341447e-10
7,-0.0008673852,-0.003457521,-0.03920608,0.06885488,-0.11332121,0.0067547923,-0.003609728,0.04382007,-0.0028857961,0.014684092,-0.0075489683,-0.0029155111,0.0004877907,-0.00021562206,-0.00031506363,0.0015165486,-6.652241e-07,-0.002941361,-0.0026193,0.0016659579,0.00036581798,8.859449e-05,0.0036794553,0.00056554994,-0.0013170021,-0.0015728205,0.00039442792,-0.00015185843,0.00081101106,-0.00082366413,-0.00064079947,4.8231777e-05,0.0005778077,0.00048252108,-0.00020849885,-0.00019237967,-0.00064792664,2.4088808e-05,7.4753925e-10,7.4733164e-10,9.432604e-10,-2.1809386e-10
8,0.005803583,-0.0030219043,0.0019644517,-0.0023051708,0.0048305676,0.026587531,0.005791638,-0.0028857961,0.054011133,-0.0021129227,-0.013544694,-0.011696752,0.003343673,0.0026673817,-0.0069848364,-0.0018616738,-0.0010751613,0.0017563197,0.00094974105,-0.00040504802,-0.0026886216,-0.0010390109,-0.0025760483,0.00088036794,-0.000108357344,0.00044450478,-0.0008604027,0.0009759953,0.00064908323,0.000103961895,0.00057392137,-0.001683692,7.748048e-05,-0.0003249286,-0.00033622884,0.0001356567,-0.0010144613,0.0003056901,2.1519178e-09,2.7203708e-09,2.5564528e-09,-6.474332e-11
9,-0.0011318899,-0.0017049245,-0.0021769446,-0.024690665,-0.026776249,0.017495358,-0.013394344,0.014684092,-0.0021129227,0.014991545,-0.008203203,0.0033342596,-0.005674743,-0.0044101705,-0.0010547254,0.0027334737,-0.001872146,0.0013089558,0.0017697386,-0.0001296993,0.0013874355,-0.00037553787,0.00078460306,0.0009863063,-0.00072784163,-0.00021228656,-0.00015818159,4.0144074e-05,0.00029125664,-0.0002011545,-0.00048731122,0.0012735229,-0.0005716193,0.00044548453,-0.00046833412,9.710599e-05,-0.00067250454,0.00049680343,8.251492e-10,2.1559503e-09,1.6621837e-09,5.4328603e-12
