,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
0,251.6113,64.06923,20.146242,36.795418,2.0719745,23.391506,24.261875,-15.042474,-10.566583,-28.281467,7.158586,21.397205,-3.7644224,8.364374,9.049222,18.435448,-19.119553,-10.468227,4.8766255,-8.02566,32.97814,-10.060088,-15.138023,20.633923,9.564051,2.1797276,6.9687815,12.205921,0.3043794,1.7115803,-9.345044,-4.2987685,7.4240947,-4.778755,-5.2812505,6.3463917,7.5198917,2.590527,-5.6596413,3.0925794,-4.9180202,-1.4036901,-2.6680627,1.1290522,0.054882117,4.1065483,1.2862365,1.8659161,0.4136173,3.197711,-0.5463275,-2.8447666,0.51613605,-0.27747875,1.4904668,2.933592,2.8720112,-0.25702816,1.4294319,-1.9684681,0.7980608,1.4884596,1.4784529,0.9672092,0.018429037,0.99655616,0.78122187,-0.19560502,0.42386118,0.855675,0.63994914,-0.5676428,-0.10487008,0.21147269,0.5131124,-0.4322199,-0.28196713,-0.72891694,-0.043306444,-0.34490168,1.3254833,-0.3751223,-0.23153141,0.8025429,0.053359292,-0.15531385,0.02769246,0.439202,-0.13080117,-0.3859411,-0.17360532,-0.3677523,-0.28183216,0.22272734,0.06923325,-0.13725555,-0.113200694,0.48059177,-0.61660963,0.27294272,-0.21278846,-0.1659243,0.21621247,-0.16829984,0.01919704,-0.23273218,-0.10437538,0.24155015,-0.0559404,-0.21902654,0.64161015,0.03129514,0.25271463,-0.12317693,0.06942853,-0.04317659,0.15942156,0.24418417,0.27453396,0.40836552,0.13464731,-0.3136031,0.24845336,0.022798106,0.27747416,-0.07336305,-0.13679448,0.03771083,-0.007134937,-0.098892584,-0.118807405
1,64.06923,126.44345,13.737248,-4.108673,-39.35017,35.451904,-1.8889015,-5.149549,-0.469492,-6.8300676,-6.5680914,10.496424,-6.0346136,-1.3317497,-11.693464,7.4316998,1.8575968,4.203826,4.5919566,0.706808,2.2672446,-5.148862,-4.433997,-5.7808046,3.7156138,1.1190097,-2.6838763,-1.8294904,-1.2663072,2.6090314,-2.560891,-2.7662776,3.3692303,0.28922072,1.4176009,-0.112883575,-1.60056,-2.6058064,-4.2483044,0.7278209,-0.54681706,-0.90807176,0.3362036,2.4080758,-0.99631894,-0.18406694,0.7655863,0.81363446,0.7006254,0.3439902,0.18472031,2.0509157,-0.5676352,-1.291024,-0.7094627,2.0453825,2.2797422,-0.008513533,0.4178735,0.8827526,-0.35300824,-0.66338974,-0.39661682,0.3561213,-0.09251565,-1.7373028,1.3063579,0.522431,-0.1257768,1.035238,0.40925965,-0.44952628,-1.8102348,-0.8770069,-0.7153982,-0.230407,0.02540901,-0.45773867,-0.9612032,0.21456607,0.533764,-0.46246487,-0.1694285,0.042884134,-0.78338385,0.10507739,0.1623993,-1.2495356,-0.5907558,0.44060284,-0.35601366,0.52813137,0.30815566,-0.4704026,-0.1157483,-0.2505062,0.2632677,0.8357239,0.46325177,0.18517193,-0.16389188,-0.3490225,0.64078194,-0.33134365,0.38861394,-0.349095,-0.11293875,0.6014664,0.52394253,-0.108914316,1.017446,0.7455375,-0.39945966,-0.21920376,-0.16156393,1.0428345,-0.072375044,-0.24134493,0.28722283,0.018857699,-0.26646346,0.16186199,0.058045417,-0.023727614,-0.17721814,-0.043950886,0.20360398,0.13189952,0.0022199103,-0.05548618,-0.1517183
2,20.146242,13.737248,44.679016,0.34078357,28.929205,-13.350527,-8.223875,4.767003,-4.688638,-4.889036,-1.2125264,-0.018798638,4.4035654,0.44452745,1.906895,4.097531,0.27700108,-3.1044521,-0.61070645,-1.3319268,3.58287,-5.844575,0.7092786,-5.36026,1.5597794,0.9116545,-2.4813614,2.676127,0.38188708,3.673211,0.5465682,-3.1400087,1.8371888,1.1553198,0.5467098,-2.7268448,-0.47054562,-0.64542174,-3.5246081,2.1846528,-0.91016793,0.7746114,-0.084699005,0.25701421,-2.7543106,1.6490924,-0.5265155,1.20286,1.8241158,1.2765554,-0.6020577,0.33343238,-0.6582972,0.097700566,-0.077836335,1.1551156,-0.62250614,0.54631317,-0.2088879,0.9056852,-0.7322018,0.17806157,-0.8469293,1.0078833,-0.6218693,-1.21692,0.34572756,0.6415299,0.05281105,0.52360225,0.29334486,-1.5238655,-0.43170947,-0.8051736,0.06112364,-0.7284757,-0.40607226,-0.97822654,-0.61096716,0.059534017,0.027534176,-0.72977954,-0.7360562,0.015767844,-0.29418895,1.2316899,0.49303904,-0.2263668,-0.19367817,0.44862604,0.30940872,0.36584187,-0.24445695,-0.4381495,-0.25175205,-0.26180214,-0.16458039,0.45355213,0.2611678,-0.12866195,-0.060097855,-0.2854619,0.31653422,-0.4242578,0.31702584,-0.16464195,-0.4163745,0.5541984,0.9283767,-0.11542484,0.3728484,0.599144,-0.29837042,0.15633497,-0.008298852,-0.063283,-0.059842646,0.33807874,-0.19441253,-0.30556214,-0.1879026,-0.38828272,0.20456345,-0.2462841,0.13224542,0.16556309,-0.0502036,-0.19401908,0.27693895,0.29260957,-0.03172267
3,36.795418,-4.108673,0.34078357,50.500305,1.675948,-4.092174,2.2675588,8.691153,-3.6259394,-7.08941,-3.225937,-4.351824,0.67643845,-0.6180934,1.2597673,-1.0197563,-3.8687806,-5.5986376,-0.16411604,2.2667537,7.559821,-1.7320971,1.1413959,4.463657,0.58496755,1.3726804,3.5070927,2.6658082,1.6503501,-0.8971975,-3.680984,1.6642575,-1.532681,-4.0988235,-1.2965937,-1.4273399,-1.8031819,1.3813183,-2.0206738,-1.9489125,0.064301625,-1.0959289,-1.0028325,1.8141067,-0.56081176,0.7587727,-0.37069634,-1.0367543,-0.3826598,0.46962804,-0.5717554,-0.117086,0.74144197,0.6894418,-0.8731917,-0.3226728,0.65741926,-2.920608,0.14318961,0.7541244,2.3401852,1.1782101,0.9309683,-0.58163726,-0.02466179,0.09725705,0.8549684,-0.8056333,-0.82001334,0.05536849,-1.0648417,0.3494066,-0.9344332,0.8892338,0.40004975,0.33088982,-0.48177698,-0.10254942,0.6255444,0.27624184,0.13486812,-0.1312977,-0.98195744,0.06897418,0.18437263,-0.30499992,-0.20355248,0.73572284,-0.9000107,0.16549727,0.34032398,0.22478458,0.27885818,-0.5109536,-0.27418298,-0.0017311524,0.41022137,-0.111321084,0.18843646,-0.080957316,-0.12357401,-0.14501458,0.45450103,0.38638788,-0.11754015,-0.019882493,0.027363384,-0.9953222,-0.15987551,-0.20442308,0.86977935,0.53809476,0.12976924,-0.29429394,-0.5217829,0.017374504,0.12800428,0.06533648,0.7541982,0.084371045,0.09750486,-0.31559333,-0.67869,0.11382502,-0.4202221,-0.085552126,0.35097373,0.19812536,-0.26685005,-0.24329306,0.102484696
4,2.0719745,-39.35017,28.929205,1.675948,71.39461,-20.079803,1.5890527,11.833933,-3.0695102,-3.3683062,-1.4896945,2.5831332,6.852211,-1.200752,4.435428,4.81958,-1.0447041,-0.7039475,-1.2137883,-5.3987536,2.407969,-2.572486,4.661384,-0.51892316,-1.3385823,-1.7287807,3.556066,5.3103485,-2.228661,1.2920227,0.2496047,-0.9069154,2.2391303,1.912261,-0.26525617,-0.77658296,-0.2844264,-2.4750562,0.5569776,2.3067582,-2.9585829,0.94224393,0.2912624,0.90901375,-0.70772064,0.7807136,0.25650147,0.12320549,0.33518636,-0.13715081,-0.081558034,-0.5678983,0.16377185,0.17813686,-0.8280705,1.0149482,-0.8351357,0.7826127,0.75681734,0.7919957,-0.2526086,-0.046417907,1.0448029,0.25705332,-0.3410102,-1.5274282,0.80348516,0.31586063,0.43407166,-0.2133089,1.2827451,-0.609988,0.27601188,-0.31990525,-0.009922932,-0.49039552,0.330405,0.045953147,-0.54741526,-0.16758351,0.250171,-0.2995056,0.78443426,-0.4771493,-0.24266037,-0.18100002,0.0008783573,0.37668496,-0.29325438,0.086926416,0.051933303,0.14874169,-0.25697082,0.20455065,-0.26790103,0.07758139,-0.12613942,-0.4228397,-0.18602523,0.15119603,0.4073047,0.38398367,0.1032899,0.12036385,0.74199855,-0.12408383,-0.27256703,-0.16502303,0.041195262,-0.17309886,0.08231461,-0.07538342,0.038328685,0.1588897,-0.027495822,0.34672242,0.026284441,-0.08538775,-0.21859324,-0.027585622,-0.087833,0.18736304,0.3164667,0.0016197274,-0.17188048,0.35384423,0.07925087,0.17433196,0.6771519,0.124886975,-0.081031874
5,23.391506,35.451904,-13.350527,-4.092174,-20.079803,34.139153,4.046585,-5.1866217,0.07023351,3.0919564,-1.8448238,11.335316,-8.353937,-2.8252292,-3.0293941,1.6886632,0.058882535,1.525769,-0.21772923,-3.0631294,1.4361551,2.3039942,-2.2920501,1.2404466,1.8616126,-1.2283155,1.0025022,0.33488357,-0.7463359,0.65031695,-0.4454773,1.5351021,-2.008471,-0.42224693,-0.98595214,-0.8402013,-0.38070714,-1.454206,0.8228841,-0.3673742,0.2662977,0.038820505,-0.023126971,1.3510913,-0.007655504,0.048188217,0.57596725,-1.4772387,-0.61949,-0.58435214,0.47321257,0.35454562,0.700016,-0.23472053,-0.31824902,0.28999186,-0.12551618,-0.93815327,0.041124076,-1.0095682,0.013342787,0.3666017,0.5234618,-0.7434929,0.13686588,-0.40953016,0.66394615,0.08412046,1.0199292,-0.5344003,0.19558987,-0.26706535,0.34064013,-0.62773037,-0.55779374,0.3053471,-0.23078156,0.0707031,-0.3278113,0.34805492,0.33217096,0.057545066,0.89961594,-0.036066405,0.008124344,-0.3251836,-0.038957525,0.019143865,0.22958119,-0.059957825,-0.00090900605,-0.14311765,0.51426226,0.46344525,-0.30561933,0.35184473,-0.20381714,0.1654636,-0.31704032,0.45238924,0.43189692,0.11381376,-0.51337945,0.4267264,0.030926809,0.09853924,0.13193822,-0.59924954,0.07895304,-0.11522253,0.12328142,-0.08711913,0.24201399,-0.39877605,-0.12712243,0.34889597,-0.04127454,-0.52874374,-0.2508003,0.2259754,-0.031063776,-0.24249995,0.57509446,-0.20624179,-0.1409741,-0.1395222,-0.25968522,0.047836624,0.047696933,-0.08093089,-0.26319784
6,24.261875,-1.8889015,-8.223875,2.2675588,1.5890527,4.046585,27.240095,-8.11315,-4.261519,2.0717854,-1.7917811,0.100629285,1.5319517,2.7881546,2.4487448,-1.3555174,-7.0917673,1.1982347,-3.6789136,-1.1958365,4.3677397,-0.059981782,-0.6215412,1.6181054,-3.0945718,1.2025821,1.0913321,0.6490849,-0.42438662,0.50098646,0.16638932,-1.6280165,0.73423076,-1.0881236,-1.5142405,0.84075856,0.6233661,-1.698172,-1.040407,1.0812278,-2.1811657,-0.53670937,1.0114713,-0.64253855,1.3573933,0.038307708,0.54145527,-0.80251694,-1.697976,0.042596735,0.47541842,-0.086953476,0.22360423,0.9711663,1.216671,-1.7228235,0.90233433,0.00033145776,0.72714484,-0.523422,-0.8307766,-0.27591783,0.12889454,0.10945519,-0.8750882,0.016505565,1.1296794,-0.14536488,0.99552023,-0.07237659,0.32848358,0.2980265,0.10162893,0.37155902,0.014967929,0.8654099,0.09946044,0.03409468,-0.74367535,-0.31853053,0.7061233,0.41355956,0.0014980563,-0.19648007,-0.15448336,-0.14217603,-0.117880404,0.17923847,-0.18795222,0.29395393,-0.13778439,-0.31871435,-0.4143704,-0.19129893,0.44019055,0.4912595,0.2727611,-0.23910439,0.30869585,0.47565207,0.37658548,0.67995435,-0.18061787,0.45104885,-0.6842545,-0.31677628,-0.13747975,0.02762629,-0.82920057,-0.40013447,0.032440282,-0.4473665,-0.07525314,-0.07758546,-0.20007923,-0.11172927,0.25290605,0.18592927,0.037148334,-0.052456338,0.2296583,0.16063096,0.14453626,-0.24555755,0.1285196,0.33208385,-0.06768914,0.7498634,-0.3798694,0.3109641,-0.18123063
7,-15.042474,-5.149549,4.767003,8.691153,11.833933,-5.1866217,-8.11315,25.68276,1.577023,2.3264043,5.1958356,0.79450965,1.0504587,-3.4623725,0.612587,0.814564,1.3403759,1.3171873,0.33963174,0.96714044,-1.4634993,0.24196815,2.47821,-0.059186526,0.6318866,-0.3164545,-1.1314825,-1.5256164,-1.9564456,-0.25037548,-3.1814857,0.5866785,-1.0396831,0.6522883,-1.1728431,-1.2168117,-0.6513053,-0.85519,-0.10203225,-1.2810242,-1.0245423,-0.95028687,-0.6675099,0.93908286,-0.20180182,0.2696873,-0.23698653,-1.6154666,-0.07561022,-1.3884677,-1.5298119,1.9972372,1.5090055,-1.2020559,-0.34386727,0.44792998,-0.6884421,-0.20864204,-1.2126501,1.180575,0.8243675,0.5397928,0.5547719,-1.357717,0.2379509,-0.38252676,-0.2019633,0.13993347,-0.85436535,-0.114505425,-0.5633253,0.60524863,-0.34793442,-0.3233052,0.30152625,-0.7126032,-0.93050694,0.23979738,-0.3040728,-0.5665454,0.4159764,-0.33212888,-0.0996764,0.1497651,-0.33118567,0.017819658,0.6494839,0.21435463,-0.6244769,-0.14990616,0.21794397,-0.022568487,-0.0060680546,0.33650658,-0.6312916,-0.73922527,0.22669804,0.6579092,-0.12711817,-0.18652925,0.33387756,0.14472204,0.15650904,-0.38919234,0.07160455,-0.14504617,0.056978922,0.18724938,0.3639116,0.036111094,0.24796766,-0.24796498,-0.24607056,-0.08398312,-0.2550837,0.04566855,-0.29427588,-0.41235906,0.11496489,-0.022368465,-0.21146497,-0.29177344,-0.15565297,0.5543749,0.07275604,0.11654169,0.09767653,-0.11138222,-0.14172716,-0.29078034,-0.03571201
8,-10.566583,-0.469492,-4.688638,-3.6259394,-3.0695102,0.07023351,-4.261519,1.577023,21.314032,-1.238282,-2.3474321,-1.2498338,-1.81654,0.6416421,-0.12731743,0.011226378,-1.7455812,-1.0341918,3.0568144,-0.28100505,1.8108492,1.0811532,1.4258587,-1.640316,-0.62595284,-0.7658422,-1.4421093,-0.44591612,-1.3562238,-1.648298,0.63747805,-0.119164005,1.713242,-0.012193458,-0.48275083,-1.0843569,0.109186776,0.12859794,0.2296093,1.0278366,0.37762678,0.6951126,0.6935451,0.92036676,0.38436246,-1.5167646,-1.8577304,-0.87622726,1.4610262,-2.2360702,-0.72626024,-0.19359285,0.45273528,-0.046503395,-0.2906108,-0.0951113,-0.5727109,-0.043483272,-0.24818854,0.4501499,-0.2982595,-0.056073904,-0.51590097,0.050490975,0.5493227,0.30467218,-0.60776806,-0.07900329,-1.4896877,-0.4844602,0.438441,0.5525849,0.62517107,0.9160723,0.37535524,0.6761502,-0.37595662,-0.39419633,0.5557378,1.0634935,-0.2467565,-0.20132895,0.5898329,0.8547361,-0.04431364,0.57877624,0.08010672,-0.02424786,0.8377712,-0.16149051,0.41157758,0.21345694,0.088581786,0.5509332,0.48875958,0.2474565,0.31979138,0.09322356,-0.27796325,-0.28679398,0.07353689,-0.66065145,0.06064555,0.114060864,-0.04130029,0.24700029,0.43752438,-0.43978196,-0.24226439,0.50226057,-0.2411291,-0.09869492,0.14463992,-0.09795515,-0.25979808,0.11554879,0.3608868,0.032824874,0.13114977,0.22104774,-0.10936191,0.46213734,-0.06102988,0.16875285,-0.17116418,0.5320387,0.08082652,-0.30273283,0.26826614,-0.42550883,-0.18941602
9,-28.281467,-6.8300676,-4.889036,-7.08941,-3.3683062,3.0919564,2.0717854,2.3264043,-1.238282,16.162655,1.535284,1.0421109,-2.6195116,-2.365645,0.0014527334,0.48668736,1.3687782,1.1668142,-2.4930673,-2.1903243,-1.8654501,0.065114655,2.3848999,-4.538851,-0.8347777,1.6696618,-0.2611016,-1.5675608,-0.9100884,0.5915438,1.5198948,-0.8123692,-2.0410373,0.004218193,0.8349868,-0.8513508,-1.1301684,-1.0669112,0.65957236,-0.13969281,0.112827554,-1.6851485,0.4103786,-0.7709743,1.588874,-0.18723524,0.35390732,-0.42723712,0.9583744,-0.8820785,0.043364007,0.6188277,0.61583495,1.2929435,-0.2679392,-1.440985,-0.39497647,-0.7174696,0.20392446,-0.4751498,-0.15468235,-0.527966,-0.119219884,-0.8754232,0.20750546,0.04148694,0.7333591,-0.3641831,0.34622362,-0.35773697,-0.050325908,-0.74682367,0.6705657,-0.1463799,-0.0064382497,0.3811698,-0.022831444,-0.122402355,0.011543073,-0.27467474,-0.092754304,0.2519971,0.094005555,0.11885952,-0.2532847,0.15854606,0.15764907,-0.3224149,-0.15837716,0.085989565,0.2565086,-0.18528882,-0.37592834,0.052783936,-0.29122096,0.25181222,0.1299083,-0.27508405,0.18081199,0.25649315,-0.06598608,0.30574092,-0.49400568,0.21008083,0.048156705,0.030733839,0.03023678,0.34495372,0.5708915,-0.23941949,-0.16725677,-0.20403734,0.09437808,-0.1022256,0.051063456,-0.14693572,-0.08374655,0.15589014,-0.17373437,-0.42722815,0.06471895,-0.023872513,0.3264533,0.2642554,0.15072218,-0.23655522,-0.24202028,0.012909137,-0.3087306,-0.05233615,0.06793779
