,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,126.011,9.706524,37.10816,12.830774,-25.435226,4.7783976,12.6124325,11.604561,7.631337,10.2922535,-14.233564,-1.7388413,5.451737,-4.547596,-3.3295968,1.8119038,-4.076624,-10.493341,2.8236887,9.031888,8.703484,-3.1345954,-4.7472124,-7.2667923,-8.804679,-3.0740352,1.415292,2.9058218,-3.866036,-3.436572,-1.4097271,-0.8150556,-1.5287228,-0.15262821,-1.1720387,-0.7916255,-0.30811384,-0.58063436,1.9761431e-07,-2.4870818e-08,2.4181677e-08
1,9.706524,137.6243,-31.08404,-4.0592346,10.049437,-2.968747,16.91169,-8.373039,-0.73378694,2.9553096,2.9634,2.7853107,-1.820776,2.1525102,0.2752493,-2.7679453,-11.201218,-8.743273,5.834567,2.5651999,9.889792,4.033782,-4.302353,4.03175,1.4844542,2.9420369,-5.86049,-5.426585,-0.73642695,-4.753269,-0.4402401,4.3779783,1.4074593,-2.98275,0.39193743,0.2936347,1.2745395,0.7531539,-4.8168147e-07,-3.8665218e-07,1.0653203e-07
2,37.10816,-31.08404,29.783972,-7.9190845,-0.3881127,-1.5020703,6.542389,10.913359,0.97481465,-7.484397,0.29984286,-6.368467,1.8138974,-0.812418,-1.048181,2.0021439,2.5724635,-0.21879981,0.6367338,3.3011599,1.1692785,-5.9339457,-2.5938327,-2.3762288,-3.3831677,-2.4602416,1.5029106,2.8084972,-0.8012316,-0.51644784,-0.031677693,-1.546557,-0.6265574,0.5069988,-0.680181,-0.44410363,-1.2420931,0.17850958,1.5368318e-08,1.5628396e-07,-1.8518465e-08
3,12.830774,-4.0592346,-7.9190845,89.05575,-28.394043,-10.616686,12.491213,4.31977,6.8236575,7.4830484,5.449991,2.1299763,18.364693,13.329447,1.1461668,-5.6429186,-4.6076174,-1.0978905,-2.6315103,-3.3061883,-4.570447,3.5124102,0.6406381,-2.0823781,-1.5961833,1.0718954,2.3766916,-2.4214954,2.236578,0.81107974,-0.31560197,-2.153266,-0.30158997,-1.0371312,1.0722132,-0.60554993,2.1048942,-0.9379523,2.6073906e-07,-9.603111e-07,-5.686326e-08
4,-25.435226,10.049437,-0.3881127,-28.394043,94.789276,3.6401048,-6.330577,1.6870527,1.832587,-1.7569125,5.982703,-6.372686,6.8672323,6.070093,4.7189627,0.10186632,-4.1769395,-2.806354,1.5565038,5.4615364,-1.4383966,1.0264938,-1.5406005,-2.906836,3.1024752,-1.6997924,3.3343248,1.4665486,-0.40983704,0.72461367,-0.8071829,1.0446336,1.6539087,1.1812551,0.433366,-0.0921092,0.30143288,-0.018254202,-3.0354508e-07,-2.2963631e-07,2.034676e-07
5,4.7783976,-2.968747,-1.5020703,-10.616686,3.6401048,48.091347,-2.754973,-12.325499,-0.019681334,9.501735,-9.948275,-2.93578,-3.332387,2.3503208,0.86769015,-0.35279608,4.693289,-2.3688283,1.7184491,-6.6832514,-3.8945978,-1.8558445,-6.0586395,-4.620538,0.774873,1.4850436,0.687114,-0.9231121,-2.1910505,-2.0346026,1.3487637,-0.3463292,0.09354854,0.14752382,0.64440906,0.736709,0.21982306,0.52078104,2.8303344e-07,-8.446796e-09,-3.7197818e-08
6,12.6124325,16.91169,6.542389,12.491213,-6.330577,-2.754973,46.098614,-5.427993,-8.7326,-4.851715,-1.200084,-14.767089,0.5161747,-1.9307889,-1.8335724,1.718864,-2.3075438,-1.3509603,3.1647806,1.2492452,1.0098531,-2.1785893,-0.54143536,-0.80967736,1.7477316,-0.13277921,0.32345974,-0.8132303,2.023242,1.5911815,0.17892775,-2.4103904,1.0835272,-0.24190587,0.22455081,-0.38454026,0.66607594,1.0110264,-1.6506557e-07,3.1028824e-07,-1.652092e-07
7,11.604561,-8.373039,10.913359,4.31977,1.6870527,-12.325499,-5.427993,28.857752,-2.794521,-10.431389,2.4853919,-4.3586473,1.2977386,7.848323,-1.6798997,0.492666,-0.30993053,-0.90216625,2.8589544,-0.14580667,-0.7790587,1.8678489,1.1503415,-0.57600844,-2.21143,0.10674565,-0.63187647,1.3638186,-2.5442343,0.22153339,1.6314921,1.541856,-1.2233086,-0.6474999,-1.4082236,0.16192704,0.21034428,-0.14493152,-8.86988e-08,-5.521855e-07,1.01988704e-07
8,7.631337,-0.73378694,0.97481465,6.8236575,1.832587,-0.019681334,-8.7326,-2.794521,21.107273,6.656947,1.2763547,-4.1102037,6.9418774,2.8039064,0.5043664,3.962888,5.084135,-1.1384268,-4.091029,0.7936213,2.6024754,-0.5449687,0.4652899,1.0925289,0.41517836,-2.01657,-0.37559658,-0.7594867,-0.40986848,-1.125237,-1.1655128,-0.033425838,0.4707489,-1.590418,0.04109881,0.48732066,-0.34159285,-0.5086243,1.8063224e-07,-2.2542957e-07,7.71511e-08
9,10.2922535,2.9553096,-7.484397,7.4830484,-1.7569125,9.501735,-4.851715,-10.431389,6.656947,21.291424,-0.96587175,1.0204151,2.6989074,-4.764319,-3.8428745,2.1024299,-1.0778427,0.5388849,-0.69251263,1.0967069,1.9627311,3.313145,1.6001335,-1.8073807,-0.27593857,0.1618658,2.4422212,-0.59298396,-0.9403198,-0.3131402,1.6351932,0.20346457,0.3391092,0.57741344,0.8083396,0.59065413,0.62482846,-0.4109816,2.7890633e-07,-7.487196e-08,-1.9394082e-09
10,-14.233564,2.9634,0.29984286,5.449991,5.982703,-9.948275,-1.200084,2.4853919,1.2763547,-0.96587175,25.647268,3.8135543,3.5962095,1.3593346,-6.1466646,0.46961036,-2.5843856,2.8371882,0.46536034,-2.2478747,2.2080097,-2.685211,-1.0523621,-0.12443882,1.0308967,0.5461507,0.60877854,-1.1075075,-0.61556315,-0.6096444,0.9571006,-1.5063637,0.5062698,0.120421514,-0.14315611,0.47266328,-1.0934367,0.113111764,-1.06615396e-07,1.5181957e-08,-1.1835348e-09
11,-1.7388413,2.7853107,-6.368467,2.1299763,-6.372686,-2.93578,-14.767089,-4.3586473,-4.1102037,1.0204151,3.8135543,24.378603,-0.77204955,-1.9132757,2.4076738,0.88074636,-2.161221,-2.5705543,3.0829198,0.966535,-1.2697641,0.13092893,-1.3929113,0.34168002,-0.8736617,-0.35247016,0.5080029,-0.58183205,1.2015393,-0.14739917,-0.86219615,-1.1514302,-0.3369676,0.3721403,-0.84294426,0.26225984,0.21774168,0.0133604,4.0117914e-08,9.213919e-08,1.1649766e-09
