,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,245.79288,-6.275985,-36.58168,-13.571431,23.051168,-6.0763187,-12.750799,-11.704924,-6.205202,-9.446823,12.845081,2.1099775,-4.828378,5.796258,3.4053535,-1.5314465,3.8931704,10.300739,-3.0091462,-8.523386,-8.071449,2.389895,4.70906,6.066841,8.544189,3.358698,-1.6031506,-2.1856503,3.7870207,3.6106615,1.7670383,0.76732635,1.7490361,0.2160621,1.0455592,0.47326067,0.18465939,0.7603855,5.504372e-07,-3.0703703e-08,3.3748864e-07
1,-6.275985,135.78137,34.07314,8.783501,-4.7983,8.474171,-13.652653,10.051071,-3.040111,-4.117904,0.10562685,-4.68997,0.41323388,-7.8340874,-1.2953372,1.6322885,10.773485,7.1849027,-4.510605,-2.764868,-10.140786,-1.6543791,3.4700084,-0.5435225,-1.9222789,-4.2404537,6.5795608,2.8223002,0.3629458,3.1843286,-1.359581,-3.9899065,-2.4858594,2.5561843,-0.020551823,0.7124784,-0.90405935,-1.6049397,-3.6639324e-07,2.163693e-08,7.07152e-08
2,-36.58168,34.07314,192.68489,5.5675187,-1.5157764,-0.8329275,-7.2362695,-11.254578,0.58704674,7.651582,-1.4388709,6.856836,-1.1958742,3.0723982,1.4019655,-1.5232921,-2.4819098,0.666358,-1.0364661,-3.0166922,-0.81791466,4.774151,2.7269773,0.9502396,3.4310062,2.9313664,-1.8279442,-1.7468255,0.9021393,1.0229318,0.72843283,1.4105746,1.051703,-0.3705394,0.51388395,0.021053122,1.0530547,0.17850511,3.8389768e-08,1.8501414e-07,6.08316e-07
3,-13.571431,8.783501,5.5675187,99.971176,24.953283,7.628092,-12.992929,-5.053401,-4.838178,-6.5526576,-6.4677916,-1.1470708,-16.907145,-10.150476,-0.64076793,5.807291,4.3482847,1.5494276,2.0374465,3.290481,4.6749554,-4.305782,-0.3302856,0.53611696,1.745651,-0.38008374,-2.7009974,3.3330956,-1.9796212,-0.18719614,1.0738916,1.9759147,0.7887677,1.1116471,-1.1698217,0.13570929,-2.142517,1.2821326,-1.556158e-07,-2.0500875e-07,1.727841e-07
4,23.051168,-4.7983,-1.5157764,24.953283,30.979183,-5.8727703,5.024062,-2.4395118,-0.1828095,2.2261205,-6.982755,6.9826202,-5.9815445,-3.2797499,-4.034732,0.36556387,3.913935,3.1588283,-1.9084408,-5.0612016,1.6658444,-1.9085901,1.7251608,1.3485007,-2.7475653,2.2104185,-3.6072307,-0.37430686,0.52818537,-0.1050567,1.5537179,-1.0891721,-1.0795417,-1.0005879,-0.57663894,-0.3273064,-0.40852335,0.40903926,-1.5381922e-09,8.371286e-08,1.1162632e-07
5,-6.0763187,8.474171,-0.8329275,7.628092,-5.8727703,53.84278,1.3762319,10.674348,1.9177129,-8.389811,7.99955,3.8175962,3.8425071,0.68554693,-0.30467182,0.8370086,-4.518692,2.833876,-2.1691957,6.526842,4.0758686,0.6620997,6.089283,2.736069,-0.47867405,-0.6834223,-1.1583066,2.062055,2.2591476,2.6118374,-0.390654,0.24124601,0.48840743,0.002249983,-0.78664213,-1.2047378,-0.36631006,-0.04973735,-1.503312e-07,1.0647808e-07,-5.8305126e-08
6,-12.750799,-13.652653,-7.2362695,-12.992929,5.024062,1.3762319,31.123268,4.664201,9.17049,4.9104385,0.53200734,14.470547,-0.19594225,3.0785067,1.9544756,-1.4482613,2.1919885,1.5393271,-3.2641447,-1.1214073,-0.79094255,1.5897739,0.6633309,0.05762188,-1.5433235,0.4650989,-0.5223651,1.2706798,-1.8461637,-1.2294681,0.19733298,2.2735279,-0.78582275,0.29062867,-0.28073692,0.13954186,-0.71401083,-0.77947474,8.387299e-09,1.14217926e-07,2.2647481e-07
7,-11.704924,10.051071,-11.254578,-5.053401,-2.4395118,10.674348,4.664201,32.560776,3.3958702,10.182371,-2.8729336,4.4802094,-0.98319316,-6.4400816,1.769449,-0.32424217,0.29774207,1.0734911,-2.9409556,0.19450563,0.8906703,-2.1935513,-0.96693087,-0.05157354,2.2144156,0.19325544,0.42188132,-0.88649106,2.4946544,0.02719938,-1.2507502,-1.4798143,1.3715005,0.66664374,1.2892485,-0.3481328,-0.27274477,0.28649306,-3.317844e-08,-1.8555212e-07,-2.9024523e-07
8,-6.205202,-3.040111,0.58704674,-4.838178,-0.1828095,1.9177129,9.17049,3.3958702,27.733347,-6.7794595,-0.26052338,3.2653747,-7.0581083,-4.5815287,-0.8118851,-4.083349,-4.821306,0.70056075,4.26213,-0.8609307,-2.7297034,1.2558081,-0.6610825,0.054603066,-0.574304,1.4210198,0.68811464,-0.04659859,0.2715062,0.63011265,0.53292584,0.07788759,-0.8273736,1.4214289,0.069489926,-0.12556139,0.43832082,0.19771633,-3.2724478e-07,1.9448214e-07,2.825087e-07
9,-9.446823,-4.117904,7.651582,-6.5526576,2.2261205,-8.389811,4.9104385,10.182371,-6.7794595,27.081264,1.2585523,-1.2058927,-2.7249365,3.8646348,3.540525,-2.116384,1.0371089,-0.6465962,0.78326356,-1.081619,-1.9545105,-2.9000695,-1.5979927,2.1048646,0.20245537,-0.32379168,-2.2098966,0.292755,0.85547566,0.14304963,-1.7625906,-0.17416967,-0.455991,-0.58276385,-0.7303521,-0.4461247,-0.55828035,0.2890581,-2.4573557e-08,-8.896725e-09,-1.0124032e-07
10,12.845081,0.10562685,-1.4388709,-6.4677916,-6.982755,7.99955,0.53200734,-2.8729336,-0.26052338,1.2585523,14.821251,-3.0663118,-3.0830595,0.24562821,6.1390495,-0.15920392,2.4199152,-2.404037,-0.7019956,2.2271464,-1.9230404,1.9873409,1.1591717,-0.7540003,-0.8559668,-0.16041161,-0.8453405,1.6847051,0.66997623,0.93996,-0.42722464,1.3741192,-0.17752579,-0.03822435,0.035226993,-0.7036585,0.9689486,0.1341533,-1.1570801e-07,1.0825332e-07,-8.2119186e-08
11,2.1099775,-4.68997,6.856836,-1.1470708,6.9826202,3.8175962,14.470547,4.4802094,3.2653747,-1.2058927,-3.0663118,11.939015,0.5000516,0.7372869,-2.4992406,-1.0542307,2.0955784,2.2416825,-2.7651758,-0.9819726,1.0895863,0.26952326,1.22198,0.28631186,0.74926883,0.09567879,-0.2969221,0.10728811,-1.1994691,-0.11421955,0.47365254,1.1465436,0.10643257,-0.40879202,0.87871706,-0.077213265,-0.16206849,-0.18668815,1.1295832e-07,7.476704e-09,1.4668126e-07
12,-4.828378,0.41323388,-1.1958742,-16.907145,-5.9815445,3.8425071,-0.19594225,-0.98319316,-7.0581083,-2.7249365,-3.0830595,0.5000516,17.002087,0.5597554,-3.7540956,-0.3376612,0.22862375,-1.79003,-0.073347114,-1.9341421,0.8036294,0.23461752,2.4096653,1.2602872,0.25690722,-0.79754686,-0.57681495,0.2207036,0.018419228,-1.6553059,-0.20368147,-0.14204866,0.4292716,1.2929823,-0.27271622,0.08441766,0.15626805,-0.0030651537,1.0908391e-07,-8.031709e-08,-3.7900225e-08
13,5.796258,-7.8340874,3.0723982,-10.150476,-3.2797499,0.68554693,3.0785067,-6.4400816,-4.5815287,3.8646348,0.24562821,0.7372869,0.5597554,10.325296,-0.3961453,0.34885168,-1.6610665,2.4552937,0.13950902,1.1480842,1.579771,1.728101,-1.4504148,1.5748615,0.79272234,-0.6875669,0.7532179,-0.09874711,-0.5653,1.1983056,-0.5381811,0.42730734,-1.0629215,-0.69216186,-0.4388378,-0.03131162,-0.5246703,-0.4796766,1.1702282e-07,2.4144907e-08,9.1956565e-08
14,3.4053535,-1.2953372,1.4019655,-0.64076793,-4.034732,-0.30467182,1.9544756,1.769449,-0.8118851,3.540525,6.1390495,-2.4992406,-3.7540956,-0.3961453,10.679553,0.7454745,0.66590714,1.3165588,-0.51779664,0.2505444,0.714344,0.042723946,0.53266096,-2.0752664,0.15227275,0.27281672,0.18739125,-1.237491,0.5527891,-0.7746818,-0.07314037,0.9596237,0.52603424,0.8039247,-1.081388,0.2615295,0.21899334,-0.48187494,4.9210513e-08,-1.1327646e-07,1.0976889e-08
15,-1.5314465,1.6322885,-1.5232921,5.807291,0.36556387,0.8370086,-1.4482613,-0.32424217,-4.083349,-2.116384,-0.15920392,-1.0542307,-0.3376612,0.34885168,0.7454745,12.130271,-3.447736,0.9205642,-2.776341,-2.3291862,0.1192961,-0.1791031,-1.2859349,-0.12519434,-1.040218,0.8734053,0.31732816,0.7380135,0.40805605,-0.49708247,-1.0177583,1.0758066,-0.22136876,0.36653516,0.6288195,-0.31930363,0.009475775,-0.24618426,-1.4111197e-07,-2.3225535e-08,-1.896262e-07
16,3.8931704,10.773485,-2.4819098,4.3482847,3.913935,-4.518692,2.1919885,0.29774207,-4.821306,1.0371089,2.4199152,2.0955784,0.22862375,-1.6610665,0.66590714,-3.447736,9.653675,0.026443448,-0.82276225,-0.288157,1.2914841,1.7142025,-0.43980527,-0.6285806,-0.24459498,-0.4483422,-0.09914261,1.1019413,-0.9464325,-0.04522556,0.071090296,-0.4333184,0.06810391,0.42891514,0.19922757,-0.25231767,0.38868135,-0.002699115,1.1998239e-07,-7.964793e-08,1.06099325e-08
