,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
10,5.1038833,4.582801,7.848586,3.8993306,3.3805165,6.356173,-5.9201837,3.961199,-1.1502459,-2.8435545,15.486452,7.457219,-1.7755964,0.26357222,-1.0139129,4.3985224,4.958828,-0.8152456,-2.6300569,0.09572843,5.743267,-0.0061452435,1.8209074,1.5470531,-2.1406226,0.58822715,2.3165526,2.4641442,-0.91075003,1.2875246,3.471591,0.35409218,0.9990628,-1.959574,-0.9725597,0.6188086,-0.07162219,-2.0920854,1.444921,-1.4483917,0.88185626,-0.8533006,1.7321682,-0.5486532,-1.641291,1.4879353,0.44286695,0.66797614,-0.33717388,0.33448195,-1.173264,1.3318796,-0.17309299,-0.2038031,0.3806095,-0.29779702,-0.0635537,0.36539555,0.036277026,1.1680477,0.12234837,-0.8138804,0.84203684,0.22026017,-0.046494685,0.49200773,-0.40123558,0.55878717,0.12155151,0.04913778,-0.6171559,-0.347745,-0.24852619,0.24443577,-0.50869656,0.00019312662,1.0954357,0.29061142,-0.3903277,0.16632625,0.12050308,-0.51539105,0.23391306,-0.20393854,-0.29082718,0.36364496,0.06332141
11,2.210411,2.329525,6.522477,1.1430858,9.456797,9.807119,2.8360677,8.736325,-4.968604,-3.7166162,7.457219,17.383305,-0.110310555,-0.106031924,-0.4421834,2.5323534,-3.765894,-0.5517837,-2.1037407,0.67174757,3.1512504,-0.95896053,-0.2599927,2.6401544,-2.7778707,2.4621148,0.38098365,3.2205763,0.09165159,0.9133911,-0.085102946,0.98407185,-1.2090888,-0.20111655,-3.1538134,-1.6228622,-0.8061422,0.8033737,-0.022973292,-1.9363141,0.46347594,-0.8992543,-1.3449748,1.124534,0.60254294,0.0619763,0.60019577,0.56466055,-1.5158676,0.61302066,-0.4820742,-0.62850165,0.5626774,0.8946765,-0.043691345,1.352079,-1.2209082,-0.039408714,-0.32789046,-0.54765576,-0.061875418,0.16300187,1.2316718,-0.3534057,-1.3079178,0.9391879,0.10413064,-0.23405215,0.43986535,-0.0398912,0.46235225,-0.7193334,0.1367403,-0.23740807,0.5714812,-0.31680238,0.9821211,0.15112555,-0.14069276,-0.5187701,-0.15597248,-0.029179625,0.33475265,0.14348662,0.27493155,0.060760573,0.3023503
12,9.823801,5.25359,-6.4724646,0.07889287,0.16245414,-2.61167,3.2488556,-2.5182095,-3.4117346,6.2685437,-1.7755964,-0.110310555,14.973599,5.579742,-7.764659,-1.7648321,1.298145,-4.409459,1.1567491,-2.5296311,-2.355288,-4.4769764,1.753547,0.003869234,0.51098764,-0.9944158,-2.075945,0.5627166,-1.2449311,0.84851086,0.81108475,-0.28299844,0.6062502,-0.57739186,0.5204918,1.6030302,-0.05694643,-0.5171957,0.5647944,-1.3497944,0.931188,0.80983675,-1.616992,-0.28997374,-0.3892956,-1.457158,-0.16964933,-0.055305798,-1.2433989,-1.8742921,-0.53403366,1.1612766,0.02086955,0.30531758,-0.1874322,1.0190151,-0.14526811,0.5024993,-0.4731307,-0.29283965,-0.8580705,-0.21693338,1.0617929,0.17950767,-0.71675706,-0.23966044,-0.32143694,-0.039112624,-1.3016539,-0.26426286,0.50054985,-0.19429314,0.6653553,0.7798495,0.44069543,-0.27576151,-0.35909897,-0.07123394,-0.47972113,-0.19174473,-0.21985722,0.01296851,0.4840657,0.45893368,-0.12322264,0.34357014,0.48584977
13,8.593554,10.2476845,-1.7694185,-1.8734777,0.7137593,-8.06531,-1.0289372,-6.0326767,3.9430857,0.52369994,0.26357222,-0.106031924,5.579742,12.494938,-7.310898,2.6342745,1.8400404,-4.0649414,-2.960753,-0.54008675,0.16070649,-2.1077118,-0.42949104,-1.4302948,0.30098373,1.6102314,-0.05373155,0.8103092,-0.9377908,1.6945729,0.022598386,-2.5025566,0.78398544,-0.8221036,0.12727712,-1.7236304,-0.5969145,1.5071088,-0.85602427,0.13196069,1.776798,-0.7249545,-0.212241,-0.6409385,0.4199571,-0.87678146,0.6300914,-0.11120473,-1.8521602,1.3460264,-0.54182625,-0.021364747,-0.03642804,-0.49372572,0.21410266,0.9083073,0.095005006,-0.7618829,0.24747588,-0.5950996,1.0341794,0.39901525,-0.35710979,0.09492767,-0.26533487,0.9565499,0.33846194,0.22872019,0.31702828,0.076407604,-0.37044656,-0.046512328,0.13219905,0.42488334,0.16018116,0.31939793,-0.24505146,0.4297602,-0.1484929,-0.11692882,0.10227808,0.0062964316,-0.31318682,-0.10935782,0.3782571,0.008740326,0.25375786
14,10.262565,8.297178,-12.503384,2.2262487,-2.0321121,1.5744021,-1.9716403,-6.8733044,3.3407907,-6.0519395,-1.0139129,-0.4421834,-7.764659,-7.310898,23.148985,0.8804337,-1.0020303,2.4446034,-2.3074484,2.3400197,-2.186212,3.0674887,1.9460855,4.377898,1.245649,3.496818,-0.70884883,-1.3047863,0.31868005,-0.5073441,-0.9349254,1.4015784,0.220626,0.9520143,-0.7930474,-0.36195087,-0.7691128,-0.6919981,0.73650277,-0.57320195,-1.2570443,-0.39274064,-0.6411171,0.47394776,-1.6638485,-0.022065796,0.8020041,0.9023427,0.7350166,-0.61831415,0.8636064,-0.32394588,0.7458211,-0.6743896,1.1864606,-1.2740676,-0.3734041,-0.089588135,-0.6714424,-0.5942755,-0.80112016,0.9404021,0.5772624,0.3707146,-0.9336688,-0.23784608,-0.94578964,0.5925195,-0.22015442,0.23621114,0.3222874,0.3185179,0.34737566,-0.25599334,-0.03163539,-0.16532674,0.32164073,-0.8379592,0.037482366,0.12074429,-0.24936938,-0.20966756,-0.10723866,0.39786965,0.040576294,-0.048400067,-0.13750108
15,5.7427516,0.7851319,1.7229981,-1.7065165,-6.3124204,6.930582,1.4330037,2.2559037,1.4780574,2.4892416,4.3985224,2.5323534,-1.7648321,2.6342745,0.8804337,18.584808,4.904516,-2.2787843,-2.7362804,-1.44596,1.2839344,1.7322832,1.9568925,0.2498106,2.7100077,5.103628,-2.3997164,-0.9660973,0.8009893,-0.511462,-1.2351109,-1.7035058,-2.4774008,-0.4332645,0.7465742,0.63729846,0.8028424,-1.7425871,-1.4639888,-0.7324854,2.01108,1.0179672,0.77980506,1.3229395,1.0472956,0.9367511,-1.585906,-0.32693088,0.19350795,-1.6608579,0.031462524,-0.97658753,1.8051581,-0.3635146,0.82167166,-0.008929281,-0.24095547,-0.6255859,0.427548,0.34946257,1.3186544,-0.60585165,0.5124831,0.57128644,-0.2393256,1.1485982,-0.14278108,-0.23674494,0.7652161,0.13283752,-0.22192454,0.7589214,-0.8946823,-0.63493854,-0.15987313,0.10155413,-0.10935198,0.16850173,-0.17113975,-0.0026817815,0.006959518,-0.06013438,-0.4748481,-0.6614876,-0.108984984,-0.47075057,0.24209744
16,-7.2032967,-5.0134954,4.5261555,6.1021194,-1.0210032,1.1407264,-2.7485638,-4.4036107,6.228178,1.2558862,4.958828,-3.765894,1.298145,1.8400404,-1.0020303,4.904516,18.16747,-2.612978,2.0887885,0.724527,-0.11303873,3.2796764,1.0345833,-2.3694205,2.0883172,2.5011907,-0.43923128,1.8672817,-1.0950259,1.0178515,-0.41179085,1.2604837,1.4574252,1.1693423,1.6577636,2.1090622,-1.014709,-0.8364495,0.8216952,-1.3310295,-0.2570346,-0.1371533,1.4964114,-0.92622936,-1.1198865,-0.16358465,0.08604294,-0.48295093,0.41382098,-0.39013356,-0.38058215,-0.2820754,-2.4465466,-0.3939748,0.28603658,0.20791416,-0.16600212,0.41736883,-0.12970077,0.13177952,0.4443053,-1.2925541,0.36031803,0.20504516,-0.7542137,0.13231626,-0.4956356,-0.04605127,-0.71709275,0.6188165,-0.33586422,-0.09976083,0.67394716,-0.119527966,0.09255411,0.8896352,0.6664623,0.46163636,-0.40016252,0.07112707,0.15896332,-0.244461,-0.38447797,0.018763728,-0.27900082,0.33364505,-0.064010136
17,-5.824671,-4.2584696,-0.0848445,-2.425319,-4.269083,-3.0734115,-6.04532,-0.36087507,-3.740735,-0.49266553,-0.8152456,-0.5517837,-4.409459,-4.0649414,2.4446034,-2.2787843,-2.612978,9.548257,3.7332819,1.8597498,1.5332265,0.41321713,0.32410145,-1.6075864,-0.3092556,-0.4243986,-0.43812364,-2.0982928,1.647279,-2.9945598,0.7722071,0.046658486,1.977118,0.15725538,-0.7264604,-1.013217,-2.3974557,-0.99647963,0.29727703,0.8464879,0.14232576,-0.13778988,0.34084946,0.24430126,0.022357669,-0.364846,-0.3890787,-0.7880163,-1.1099596,0.430823,-1.0917273,-1.5931139,0.3686231,0.48059025,0.2869036,-0.30613846,-0.45194736,0.5989194,0.35081768,0.43478942,0.047329403,0.15693732,0.025352603,-0.96672684,0.37580234,0.5552069,0.21553743,0.22169328,0.1450262,-0.2705068,0.4783557,0.46998313,-0.55964124,-0.16016044,0.14729941,-0.5752137,0.62111735,0.25686705,-0.33413535,0.033308208,0.18366173,-0.57227945,-0.2575127,-0.08724579,-0.41998616,-0.17664751,0.3143105
18,-4.972684,0.5026822,-1.5450547,3.1750445,-2.8309312,0.40178144,-0.63245535,1.4656583,-3.0433283,6.9498796,-2.6300569,-2.1037407,1.1567491,-2.960753,-2.3074484,-2.7362804,2.0887885,3.7332819,9.779911,-0.72455245,-2.2496662,1.2454152,-2.0907202,-1.2550414,0.5161118,-1.4778186,-2.4604495,-0.25325367,-1.9125277,-1.3778296,0.6418022,1.809414,2.7748652,2.3691912,-0.5880165,0.7898666,-1.1065464,-0.47551626,0.72526336,-0.8696546,-0.09592515,0.6011875,-1.1680207,-0.948647,-0.021590583,0.80155504,0.22999401,-0.06634385,0.85618114,-0.043306105,-0.31554934,-0.80828285,0.25749594,0.47548294,0.01091031,0.023474239,-0.8079833,0.17718619,0.41671738,-0.20905644,0.081188634,-0.3874303,-0.21727063,0.23500356,-0.19155777,0.30584782,0.54106474,0.21303254,0.5017742,-0.38758266,0.5172483,0.025196772,-0.40560484,0.005096946,-0.100806534,0.02100298,0.45720935,0.8636096,0.0035224818,-0.15906063,0.12692052,0.30891287,-0.0178849,-0.18922961,0.07857038,0.03254946,0.30581975
19,-2.7293556,0.16124254,1.2158828,5.448141,-0.6788169,-3.540907,0.12964314,-3.473123,1.2208638,-3.4091306,0.09572843,0.67174757,-2.5296311,-0.54008675,2.3400197,-1.44596,0.724527,1.8597498,-0.72455245,7.032934,0.44704026,1.6367908,1.4423556,1.0926422,0.21058008,-2.4550195,1.9435421,-1.5824134,0.9777044,0.32386035,-0.8722358,0.24622434,-0.81509316,0.19455846,-1.9345899,0.9700799,-1.6879761,1.3351982,-0.17641765,0.089570135,0.22075939,-0.39830768,-0.7530868,0.7604914,0.9102217,0.6556723,0.33473653,-0.6003206,0.3856497,0.1528197,-0.67020744,-1.0150467,0.008912688,-0.3162542,-0.38149747,1.2448356,0.18240312,1.0429986,-0.56334984,0.2158584,1.2910274,-0.2244684,0.66811335,-0.8774242,0.38344538,0.08829723,0.25325286,0.33924294,-0.45065838,0.5548314,0.03391312,-0.103116006,0.62202394,0.26695815,-0.19986978,0.5374739,0.6680213,0.36748576,0.30695665,-0.269578,-0.27038747,-0.38643348,-0.0035912523,-0.30490184,0.16511895,0.2810638,0.48286176
