,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,45.446247,-21.499577,-27.361103,-4.708528,-10.276476,-13.33448,11.226059,-0.08757861,4.2475038,-3.497867,-7.8006234,0.120920755,6.6878734,-1.2018436,0.7522123,-3.497425,0.2964609,3.7103155,2.1749785,0.03700874,0.3575651,-0.29944533,-2.121902,-4.107887,-0.76782846,-2.6671584,-0.37345272,-1.3934568,2.0884457,-1.649668,1.5017116,-1.4954545,-1.9708431,0.88194823,-1.1511171,0.9117056,1.7203026,1.4038426,-1.1512954,-0.026418813,-0.8732848,-0.77378404,1.905416,0.21467155,0.025735281,0.68397903,-0.4006073,1.1180606,-0.7928106,0.09265538,0.40150526,-0.4278276,0.35323957,-0.53233194,0.41463807,-0.8915118,-0.119170725,-0.6254629,0.034018353,-0.22842956,0.50068796,-0.014413654,0.37489772,0.3521719,-0.22152181
1,-21.499577,38.61416,33.387978,9.271627,-2.227406,10.12056,-8.46053,0.5836923,-6.0935307,-0.42288208,8.232687,-2.504015,0.19762895,-1.3975198,-2.6193068,-5.902368,2.7151532,2.3147535,5.210661,1.0774648,3.6037157,1.3776954,3.6437469,0.23716229,1.7837932,2.5659442,1.8592061,0.59289736,0.6137613,-0.12557715,0.3645696,-0.66226757,0.4307111,-0.5770652,0.58497,0.8631319,-0.43418875,0.21494603,0.19409552,1.5866743,0.0483173,-0.2143232,-2.1246552,-0.23759009,0.58085954,0.530879,-0.18918456,-0.043922074,0.37616926,0.050906405,-0.24466696,-0.017237391,-0.55103207,0.15155202,-0.041531093,-0.36974296,-0.19679603,0.539046,0.3621941,0.34765065,0.34436935,-0.30903167,-0.14069308,0.1371134,-0.059180517
2,-27.361103,33.387978,111.36603,-0.4558583,-0.12572369,-10.742313,2.3080742,-2.6586502,-1.7490253,-5.590761,-0.9298048,-2.5673962,-0.7460533,-2.2803612,-0.42568398,-5.5622716,-4.858225,-0.44082606,1.1769805,0.74562645,-0.9876044,-2.8846064,1.1061001,0.04255827,-1.6673045,-1.6065264,0.1105228,-1.3248534,-1.8007572,0.36684647,-0.08279897,-1.5118597,0.3564985,-0.19197783,-1.2871852,-0.9813365,-0.56822234,0.59544945,-0.1403494,1.0871266,1.7131555,0.18080533,-0.28803074,-0.47416073,-0.707626,0.43950862,0.9042705,-0.5968355,0.01649604,0.3516153,-0.31390774,-0.10546267,0.44724858,-0.13067064,-0.4595369,0.53790814,-0.30537564,0.53527725,-0.21289092,-0.022753319,0.2166418,-0.23261297,-0.5906762,0.8339218,-0.5060549
3,-4.708528,9.271627,-0.4558583,79.02106,1.5676225,4.367332,-3.507286,5.033646,9.682682,-0.021670297,-3.0535145,1.15853,-2.4718318,-3.705893,2.1096373,0.0033233315,2.2986064,1.1177512,-0.82790536,2.898148,3.4688518,-3.3953588,-1.1525424,-1.2573984,2.8785503,1.4493778,-0.78732973,0.96867687,0.10767419,-1.6063409,0.39859205,-1.7512816,0.2369129,1.1473119,-0.72648084,-0.99249405,-0.4483863,0.56364775,1.2628014,-0.7964068,0.18432535,-0.2835365,-0.8527968,-0.3915786,1.7822481,0.4357118,-0.5838953,-0.7880365,-0.64265645,-0.14289597,0.74275017,0.8628098,-0.10971635,-0.5356799,0.7817789,-0.5386317,-0.3915407,-0.32370985,-0.24675718,0.121650346,-0.7466721,0.1289025,-0.44435945,0.07617387,-0.1136201
4,-10.276476,-2.227406,-0.12572369,1.5676225,50.403618,-1.5138407,4.9977345,-3.761927,-8.34382,2.7139304,-5.3091345,7.2066793,-3.2394147,0.5075108,-3.7219467,-0.31510913,-2.382569,-0.95900583,-1.6047589,0.7359266,3.0803888,2.793089,-0.44780946,1.778378,2.4677079,-0.67288935,0.6089731,0.32742387,-0.08694133,1.501536,-0.5578321,-1.0582794,0.67271215,0.52397174,1.0184088,-1.0378126,-0.15841751,-1.0511369,-0.37230372,-0.72089374,0.8467301,-1.2291582,-1.5547819,-0.7358922,0.29709667,-0.6476544,0.2764772,-0.046978466,-0.49147063,0.042897105,0.4114319,0.3378157,-0.29969653,-0.06550335,-0.050152257,-0.06554746,0.28632462,0.45102328,-0.04915288,-0.09106554,-0.1497674,-0.3613987,-0.0155083835,-0.26450673,0.1076826
5,-13.33448,10.12056,-10.742313,4.367332,-1.5138407,56.87581,3.850862,-0.86004937,-2.0001552,0.12210576,0.6671251,-0.25336513,-0.18157727,7.464257,-0.6888124,-0.8638343,-2.2234619,-3.4294562,1.2331909,0.56613386,-0.2777557,0.2546718,0.8979482,0.18994467,-1.522394,-1.2436454,2.1713185,1.0167258,-0.115511,1.0491266,1.2157862,-0.45055562,0.08457534,-0.26175916,-0.49392292,-0.26058877,0.21024582,-0.67219985,-0.2337288,0.34781352,-0.30121225,0.25044078,-0.09554394,-0.10273216,-0.21909139,0.4605476,0.2693378,0.120545186,0.4070825,0.38358808,-0.14795864,-0.49937195,-0.03808008,-0.34025595,-0.13514112,-0.13108206,0.052737255,0.17358513,-0.110658675,0.16288853,-0.09410872,-0.029048204,-0.16967952,0.039444834,-0.2960102
6,11.226059,-8.46053,2.3080742,-3.507286,4.9977345,3.850862,42.487003,3.708099,-0.88720757,1.5282948,-1.1121817,-0.2871365,-0.307352,-2.0437927,-5.7494116,-0.27513486,-1.5706584,0.4335825,-0.27876383,0.41892925,-0.790784,-2.1034684,0.6555354,1.0183114,-0.5999411,-0.086707756,-2.4750848,-0.2906859,-1.1007106,-0.50585717,0.5581271,-0.39657593,-0.22150174,0.36206755,-0.3096727,0.59072804,-0.49727318,1.16306,0.55128527,-0.00052789925,-0.30406338,0.6600044,0.41885394,0.5168313,0.045555055,0.19146922,0.6977439,0.669083,0.07108318,0.36215132,0.621547,-0.31401157,0.5036664,0.18711355,0.42310935,-0.61577535,-0.5667834,0.28223693,-0.6384547,0.068721905,-0.5708631,-0.6712986,0.050583713,0.30376667,0.033539943
7,-0.08757861,0.5836923,-2.6586502,5.033646,-3.761927,-0.86004937,3.708099,34.28652,-2.7373652,1.6006463,-0.39077896,3.315095,-0.28971756,-0.018818121,-0.38989165,2.2709422,0.13748199,1.839339,0.605245,-0.28913024,0.7084087,1.2843364,0.62784517,-1.0929239,-1.4580326,1.2962179,0.51542056,-0.10014186,-0.9190763,0.6462343,-0.674251,-0.5314685,1.5234618,-0.34305075,-0.15795341,-0.15351558,0.40479147,-0.2658034,0.3010573,0.55552065,-0.39889616,0.4963833,-0.25041124,0.03815172,-0.3325682,-0.31311667,-0.22516264,-0.40202862,0.006607198,-0.121373475,-0.14510995,0.056903914,0.0362027,-0.34359753,-0.047686182,0.27506578,-0.114954874,0.017396042,-0.44212776,-0.2474876,0.7256974,0.34465888,-0.0074889506,0.027563505,-0.017108008
8,4.2475038,-6.0935307,-1.7490253,9.682682,-8.34382,-2.0001552,-0.88720757,-2.7373652,27.047665,0.3925519,-1.3228552,-1.0873728,-0.7045507,0.3934309,-1.8701121,1.1208858,-3.4025812,-1.4180186,1.0263816,-0.47802168,1.328512,0.10672775,0.5988008,2.071856,0.18771553,-1.0526206,-0.9776835,-0.015698861,0.14116362,1.1630634,-0.10068437,0.74772,0.22886994,-1.3781134,-0.16664913,0.22080734,-0.018135803,-0.64317876,0.041465994,-0.3017767,-0.21040058,-0.07548465,0.2808624,-0.72639585,-0.5329563,-0.121140584,0.3403366,-0.056550797,-0.51166177,0.46694827,0.24079695,-0.42312676,0.0020591698,-0.29821283,0.029414305,0.34692603,-0.2388061,0.1029851,-0.14769478,0.3122522,0.2981005,-0.10420357,0.07082174,0.31985593,0.035077386
9,-3.497867,-0.42288208,-5.590761,-0.021670297,2.7139304,0.12210576,1.5282948,1.6006463,0.3925519,22.288748,3.5507054,-4.471283,-1.4561515,-1.1862503,3.0589466,-1.0077386,-1.6782424,-1.406417,1.0680374,-0.7642894,0.37361875,0.2735539,0.083857395,1.7115345,-1.2158053,-1.3557386,-1.026011,-1.4595556,-0.5935235,0.1950661,-0.41528258,0.13782252,0.75140214,0.50593853,0.62017137,-0.34516978,0.61064667,0.20894328,-0.5420159,0.8112414,-0.26827857,-0.359729,-0.94318116,0.85785717,0.49158898,-0.5547415,-0.34325212,0.5210021,-0.0174488,-0.34016836,0.47321105,0.5000583,-0.17234969,0.019371532,-0.12400022,0.45032322,0.17099184,-0.07827288,0.5322695,0.15457854,-0.013193116,0.060832463,-0.30742544,0.16348585,0.1461306
10,-7.8006234,8.232687,-0.9298048,-3.0535145,-5.3091345,0.6671251,-1.1121817,-0.39077896,-1.3228552,3.5507054,23.336126,1.7339431,-1.9664346,-1.5192349,-0.70632887,-1.8300877,2.7311912,-2.5420399,-0.90573347,1.1479516,0.5016221,0.07607955,0.3050503,0.54822344,1.2145467,0.6404923,-1.2472453,1.0901766,0.109580204,-0.037560623,-0.814478,-0.33772725,0.010481549,0.53166986,0.21791986,-0.157769,-0.25941193,0.5568392,-0.059117135,-0.6954101,-0.9372684,0.27288496,0.5322436,0.03652202,-0.31528318,0.06997875,-0.28796932,-0.038759183,-0.21323751,0.52816266,0.1808609,0.46759433,0.072372094,-0.049574785,-0.34410363,-0.059452016,-0.04208978,0.49801046,0.3255617,0.07828598,0.08571704,-0.08507481,0.30045122,0.014734004,0.26880634
11,0.120920755,-2.504015,-2.5673962,1.15853,7.2066793,-0.25336513,-0.2871365,3.315095,-1.0873728,-4.471283,1.7339431,18.244005,1.4316595,-2.2581716,0.4953078,1.6406739,-0.490838,-1.5357652,0.015198233,-0.55469465,-0.90540636,0.082745895,1.6743181,0.27216905,-0.45586342,-0.9272984,-0.016094923,0.25216222,0.20059815,-0.018539216,-0.3099234,-0.26627702,0.37819678,-0.19207159,0.24186249,0.044963386,-1.0590134,0.01462234,-0.28724074,-0.13294983,-0.56587327,-0.1065255,0.63908076,-0.52185,0.71524715,0.1347627,0.6743364,0.17236558,-0.070729494,0.06332369,0.0573131,-0.097220555,0.46586603,-0.3111516,0.12308867,0.06705092,0.28912282,-0.16458482,0.45892572,0.083361715,0.08801694,-0.16595632,0.613744,0.3045259,-0.030402862
12,6.6878734,0.19762895,-0.7460533,-2.4718318,-3.2394147,-0.18157727,-0.307352,-0.28971756,-0.7045507,-1.4561515,-1.9664346,1.4316595,19.651983,-0.22997454,2.362771,-1.8380067,-2.2362628,-1.6893466,0.501252,-0.025519256,-0.65103924,-0.72724026,0.7012345,0.16130896,1.8031675,0.7227005,0.19456,0.449516,-1.1272035,-0.42590606,1.0131166,-0.01754748,0.8162366,0.23337302,0.6440156,0.9264505,1.633748,-0.34942573,-0.14198123,-0.37701225,-0.36863482,0.03352949,-0.7938427,-0.20713912,0.1168016,-0.29978287,-0.2792371,-0.15861064,-0.068328686,-0.11184941,-0.035849538,0.028217424,0.19326435,-0.15279582,0.18953693,-0.26837438,0.19313468,0.19830322,0.039916784,-0.22346276,0.23954648,-0.12229097,-0.025207335,-0.030025266,0.2800666
13,-1.2018436,-1.3975198,-2.2803612,-3.705893,0.5075108,7.464257,-2.0437927,-0.018818121,0.3934309,-1.1862503,-1.5192349,-2.2581716,-0.22997454,15.852119,2.2017803,-0.3538763,-0.35259438,2.8786263,-0.3780076,-0.9525424,0.38799834,-0.4751674,0.55093515,-0.25227207,1.1212685,0.68428326,-1.1965669,-0.80707526,-0.07417072,-1.1919298,-1.0104196,0.45351675,-0.3349716,-0.09421259,0.18786517,-0.4358633,-0.70552695,0.2682997,0.08346546,-0.03553463,0.53252196,0.14797232,0.17096941,-0.1538096,0.3273428,-0.13215595,0.4289567,-0.20296663,-0.58784986,0.03204362,0.0319002,0.27739185,0.65561247,0.16782993,-0.092741996,0.11905813,-0.25662524,0.2617237,-0.06844629,-0.1687446,0.24774855,0.021393953,0.12853347,0.13679087,0.43109557
14,0.7522123,-2.6193068,-0.42568398,2.1096373,-3.7219467,-0.6888124,-5.7494116,-0.38989165,-1.8701121,3.0589466,-0.70632887,0.4953078,2.362771,2.2017803,11.030066,0.73894596,-1.1875247,-0.5914103,-0.4966119,0.41182923,0.2525023,1.6707702,-0.15998372,-0.17919269,-0.5526788,-0.9656203,-0.8527825,0.013577333,-0.6268717,-0.15352261,-0.16033891,-0.8844297,-0.27301612,0.33004493,-0.408934,0.48249936,-0.46560487,0.47254646,0.77843773,0.013046268,0.4222211,0.2666554,0.39722794,0.2672356,0.11192244,0.069605306,0.17077857,0.12866758,0.20022422,0.18244258,0.25182587,0.03878153,-0.0003989596,-0.10007033,0.0023540766,-0.085449785,0.21848348,-0.057726957,-0.19161691,0.18329917,-0.3894843,-0.26084805,-0.0825506,-0.33604705,-0.053914208
