,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,253.13728,22.515472,-64.92338,-15.739275,-0.42589128,25.662815,7.053516,17.832489,3.3315556,-8.582844,-14.143389,12.438459,17.263721,-10.171808,-8.7522545,-19.021317,-3.5053678,7.8072987,-9.648609,-0.3107677,-1.1301676,0.33044016,-2.9164793,-4.1656284,-7.909341,2.5342069,0.3502426,-3.3399272,4.0110435,5.149474,4.4149756,-1.5979881,-2.1493053,0.04385459,3.4379945,1.8134942,2.8655791,-0.26559797,3.325801,2.1761338e-07
1,22.515472,14.016647,-9.699081,-8.67848,9.08531,-3.704091,5.330883,15.23583,8.457077,-1.2181268,-0.3557703,1.2379518,1.744888,1.4165864,2.7921498,-1.2239181,-3.692927,-0.7736902,-1.3768113,0.9335179,2.6814795,-2.6500707,-0.31049395,-0.42955267,4.180646,-0.6958506,2.422215,-0.74420977,-1.4691353,-0.45000964,0.5518787,0.032424904,-0.20699835,2.0775838,-1.2827227,-1.0904151,0.2432846,0.20877632,-0.20642713,7.9166824e-08
2,-64.92338,-9.699081,65.45217,-1.3068906,1.7072048,4.0890427,-12.993444,6.4232225,-22.897606,7.095418,2.7408957,2.4919462,12.542997,-6.083468,-2.2869506,6.2700415,-6.551897,-3.7964354,-1.90411,-2.7649765,-0.12008183,-4.7562265,0.69410354,1.5891471,-0.3727924,-3.1506813,-0.5774286,-1.4109845,-1.6067793,0.4342264,-0.39903027,0.62270254,-0.5781003,-0.9553722,-1.3473661,1.530592,-1.1986573,0.48793772,0.18093798,4.890103e-08
3,-15.739275,-8.67848,-1.3068906,55.66812,21.718311,5.244128,-12.872102,-10.038076,6.9880533,-9.644696,-9.028154,-3.3004165,9.090345,8.975057,-4.4763227,3.56329,-0.17155781,0.073339164,2.5004985,-0.7333204,-6.673828,5.6740446,-3.7430835,-2.0389621,-4.685236,1.0828199,-1.7628963,1.1717782,2.6408956,-0.8641895,-3.6808748,1.8005798,2.3205905,-0.25811845,1.2515944,-0.9304053,-1.6371105,-0.8863456,-1.6211174,-1.3373591e-07
4,-0.42589128,9.08531,1.7072048,21.718311,47.393543,8.700311,-9.400202,10.634209,10.163996,-9.3047495,2.83496,-6.6454644,3.4152122,-5.1843843,0.79527104,0.7998346,-4.6716805,-1.5610192,5.928927,4.642249,0.6276666,-1.8480427,-2.288793,4.2227993,1.0810266,-1.6974554,0.6224687,-0.2638322,-1.5810663,-0.7571589,2.0776064,1.8887844,-1.9574351,2.1453443,0.7708669,-2.678535,-0.20712651,1.7480476,0.5588855,1.3798969e-07
5,25.662815,-3.704091,4.0890427,5.244128,8.700311,70.28734,-8.217146,-4.0073414,-5.3632236,6.5379047,2.768713,0.49080104,-8.390329,0.9295036,-5.0150056,1.7817163,-0.7940352,-0.3502862,2.3009057,0.12774917,2.1542015,-2.7597308,-3.0481749,-4.230562,3.8894243,-1.2086608,1.1296299,-1.9970239,1.7872154,1.707022,-1.7713158,-1.062273,1.1136457,-1.1286459,-0.2034336,0.6302408,0.8920174,-0.8678814,0.9921825,3.1624978e-07
6,7.053516,5.330883,-12.993444,-12.872102,-9.400202,-8.217146,23.44142,5.168679,1.303952,-2.2057757,-11.309414,-3.886095,-6.0406914,0.14397094,-2.1542916,0.9428779,-0.95346105,-3.3715487,4.4291325,3.5345063,-0.07634887,-3.1213064,2.902854,0.23150468,3.774347,0.22499515,-0.9034607,-1.0638151,-0.45265156,0.4365012,-4.0750246,1.457672,-0.43951285,-0.7043823,-0.9160918,1.7760558,0.537946,-0.69741464,0.26028672,-2.5490529e-08
7,17.832489,15.23583,6.4232225,-10.038076,10.634209,-4.0073414,5.168679,30.092533,2.0436866,4.815628,1.4010627,1.8937025,8.122803,2.8337374,6.8257217,-2.845549,-8.564417,-4.951685,0.7878467,-0.024917977,1.3793094,0.037228916,-1.3708634,-0.37685916,4.140464,-2.075879,-0.35508054,-1.0195312,0.24204785,0.038595244,-2.1937995,0.6751433,-0.8460716,2.1576543,-0.8473094,0.7930565,0.25545996,-0.2787419,1.0285566,1.14805516e-07
8,3.3315556,8.457077,-22.897606,6.9880533,10.163996,-5.3632236,1.303952,2.0436866,22.36662,-1.163631,2.4657617,3.9701476,-4.233013,3.5904126,1.910902,2.654074,-0.5758122,3.3891068,1.614222,-4.0903625,-0.114311114,1.1475704,-0.6035354,1.5076753,4.2963257,2.4159036,4.2542534,1.9473796,-0.60142344,-1.9396759,-1.2417521,1.2126901,0.3180176,0.28276917,0.45926142,-1.4660165,-0.31438628,1.0979657,-0.56169283,4.7626436e-09
9,-8.582844,-1.2181268,7.095418,-9.644696,-9.3047495,6.5379047,-2.2057757,4.815628,-1.163631,24.797438,8.927916,2.365951,0.6356925,7.925379,-2.8142176,-5.233362,-2.6121256,2.208888,3.0094018,0.87719,-1.1672393,0.78416646,2.5828023,1.1625679,-1.0014251,4.0651293,1.2550572,0.51826334,1.40036,-1.157404,-1.1042566,2.9679744,-0.013897279,0.47305346,-0.16822359,-0.46271092,1.4137149,0.88743377,0.03538073,1.3357246e-07
