,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,58.615177,46.04206,11.338276,-35.829796,-23.7108,21.50724,6.4449725,6.0313873,2.3962913,-4.5993557,-0.46268833,4.9853344,-2.676072,-0.21280777,-2.7743607,4.7151275,-4.8317165,-4.558238,-2.0965898,-2.29631,1.2254001,0.9107429,1.1396047,0.71835923,-1.8779359,-1.5353985,-0.08726813,0.122870654,0.01527363,-0.8263431,-1.2442136,-0.9809457,0.37312102,0.40892726
1,46.04206,51.48401,2.5575967,-20.697067,-19.09098,27.620861,17.931229,-0.568134,-1.8967025,3.7054014,5.3832555,4.7509637,0.1340321,2.1597614,-1.8740898,0.71566606,-1.6529157,-1.2675986,-1.3880148,-3.8640873,-0.23835862,2.967676,1.2275279,0.46876162,-0.8666533,-2.8839927,1.2409378,0.81830543,1.3359675,-1.0998173,-1.4221178,-0.089312226,0.3721455,-0.57605636
2,11.338276,2.5575967,74.313034,-40.00212,-3.4441888,-13.8151045,0.21835114,-1.3006601,1.1161485,11.053936,6.1637735,1.9043212,-5.5127754,1.1180968,1.3947474,-2.8930426,2.5811496,4.584791,1.0047762,1.5603697,1.9869776,-3.920916,-1.21357,-1.3876133,-0.25037253,0.31085464,0.2471773,-2.768951,-0.43727392,1.7426257,1.4849995,-0.937419,-1.1483891,0.92035913
3,-35.829796,-20.697067,-40.00212,44.5488,8.740913,-6.9898243,2.3270564,-4.8310843,-2.980579,2.556396,2.823795,-3.4238722,0.47829354,4.0849414,1.331717,-0.04673378,1.2118174,-2.2249026,0.39565486,-0.24399725,-3.4574702,1.8652626,1.0342876,0.064443514,1.5057516,1.4525142,0.30636013,0.90377176,0.97206223,-0.8078126,-0.18720904,0.46206558,0.114110634,-1.1071024
4,-23.7108,-19.09098,-3.4441888,8.740913,47.685314,11.07659,6.817546,6.864345,3.9754682,-1.760544,-1.124627,0.97511053,-1.1399184,2.5973225,1.2328913,-2.499154,-0.28518587,3.0331843,1.7577236,1.2577939,3.2187417,-1.6259562,-0.1468639,-2.3341641,-0.3177513,0.55748916,0.054122813,-2.8329225,-1.7497811,0.8621562,1.6924753,0.42564553,-0.12322435,0.353674
5,21.50724,27.620861,-13.8151045,-6.9898243,11.07659,55.79514,-8.61109,0.2367183,-2.0022383,4.778226,0.698805,1.2446527,0.1122026,0.10545398,-3.6635227,0.23620766,-0.2824445,1.0661161,0.1785806,-1.0056489,-0.08613986,0.27723193,0.08381129,-0.36282063,0.45597816,0.19906072,-0.37613487,-0.12856172,1.0204581,-0.79464865,0.5987592,0.1862724,0.29929233,-0.2783448
6,6.4449725,17.931229,0.21835114,2.3270564,6.817546,-8.61109,47.563477,5.03479,-3.3934157,-0.47344983,7.997323,1.8778062,1.8170218,2.131133,-3.5425653,-0.12051533,-0.20856482,-1.067041,-0.75627625,-0.84502316,1.8625345,0.49247918,-0.425192,-1.1155605,0.04151263,-2.1560588,1.5745051,-0.031062454,0.30794752,-0.64561176,0.057863496,0.5908284,-0.5050021,-1.1935744
7,6.0313873,-0.568134,-1.3006601,-4.8310843,6.864345,0.2367183,5.03479,28.203342,0.37438154,-1.2747004,2.6437178,-2.9944615,-3.0797224,-0.53787595,-0.43442434,2.3648148,-0.22297382,-0.1712183,-1.8807478,3.5196004,-0.034232177,1.7340248,-0.04557983,-0.7699698,-0.5727912,-0.27913123,-1.8801134,1.6912363,-2.0648727,0.58252144,-0.39380974,-0.16621765,0.763208,0.9314389
8,2.3962913,-1.8967025,1.1161485,-2.980579,3.9754682,-2.0022383,-3.3934157,0.37438154,27.432266,0.65481097,0.9410887,2.2015316,2.3055816,-3.5402732,2.010446,-2.0339408,-0.9515376,-2.3006454,-1.419135,0.7715115,-0.2068638,0.62949586,3.8343098,-1.8237982,0.7887142,-0.8398282,-0.012646627,-2.2295651,0.149737,-1.4572898,0.2444107,0.2912984,0.5277723,-0.07454179
9,-4.5993557,3.7054014,11.053936,2.556396,-1.760544,4.778226,-0.47344983,-1.2747004,0.65481097,23.557096,-0.25763884,-0.040194366,-1.463492,1.6129936,1.7166934,-0.49109447,1.6050321,-0.36503357,-0.01559058,4.0889463,-1.500335,0.4352002,0.4411127,-0.97749555,0.55790913,-1.3315847,1.0723492,0.5401331,0.5724004,-0.103553355,-0.5144116,0.26377338,-0.32402897,-0.75634104
