,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
15,-13.666164,2.4880407,12.713198,0.753214,-17.43438,-7.684593,-3.7451186,-4.7297993,-2.2462897,-3.638978,0.5331087,-2.8540375,0.74443984,-6.009016,3.7728405,18.365648,-2.338053,0.4605795,0.07438056,-1.9183137,3.1033542,0.55282897,2.1715407,-1.327347,1.0268853,0.8129206,-1.5479523,0.22305533
16,2.871231,9.728352,4.061431,4.6535954,-6.9041204,-3.254104,-4.699607,0.7036719,0.1802007,-1.4636453,-2.5804956,0.6955373,2.2623258,0.19153094,-0.65122664,-2.338053,18.284431,-6.6492357,1.2421005,1.728039,0.70665437,-2.4708273,0.70231724,-0.26279,-2.3569489,-0.104565896,-1.208952,-0.12263462
17,12.414898,2.5206883,3.6816702,4.371344,1.4001203,-4.7002935,-0.10935369,0.487957,-4.0707674,1.432748,-1.2347444,-0.20614319,-2.0319195,-2.0503843,-2.532617,0.4605795,-6.6492357,11.642654,1.5135462,0.1138373,-1.5021322,-2.3233383,2.6848478,-0.41194963,-1.830909,2.5423467,1.7328714,-0.30010116
18,1.3435111,-4.0111666,1.0181569,6.3970265,0.011379376,-3.3327966,2.3152714,2.670642,-2.093863,-4.740491,-1.8580987,0.7394208,2.5153115,2.2329226,-0.5322591,0.07438056,1.2421005,1.5135462,14.93233,3.9613233,-1.6242838,1.8014023,1.1122978,0.031155705,1.7527355,-0.24458179,0.99091554,1.0105422
19,3.3242824,3.0787995,-0.3704737,-9.54615,3.1202524,-2.963694,4.8308916,0.40382516,5.493285,-0.6737067,-0.2991537,-1.5404649,-0.5924228,-5.3106127,-1.9505682,-1.9183137,1.728039,0.1138373,3.9613233,9.233621,-0.63595325,1.033782,-0.46122974,0.30693954,-0.50024295,1.022918,-0.73709464,-1.8479712
20,-3.805521,-0.45301375,3.6803527,1.9198601,0.9019364,1.8194472,6.522763,-0.08551665,3.0201793,1.9265468,1.2672616,-0.0059386115,-1.0567422,-1.3139899,-1.8855957,3.1033542,0.70665437,-1.5021322,-1.6242838,-0.63595325,5.377431,1.1842151,3.0769062,-0.22844961,0.64599144,-0.82203,-0.9570317,-0.57570136
21,-3.2581196,2.929925,1.4331502,-0.010608254,0.32332712,-0.120491385,0.7775626,3.1916986,0.9735863,3.732521,-0.16529402,-4.6391354,-0.075550884,1.9199661,0.55936426,0.55282897,-2.4708273,-2.3233383,1.8014023,1.033782,1.1842151,8.164933,0.061845057,3.005526,0.7174673,-0.78055847,-0.7788767,0.34687406
22,2.4869947,2.0150537,-0.7608573,-0.6188823,3.1329803,2.3255448,2.6665678,3.216755,0.8302779,-0.17624205,-0.74226415,-1.0154263,2.4573076,2.70755,2.0585933,2.1715407,0.70231724,2.6848478,1.1122978,-0.46122974,3.0769062,0.061845057,7.8750563,-0.46654552,-0.89514315,-0.3080178,-0.48939258,-1.289989
23,-4.2916565,-3.7795224,6.5882273,-0.44215336,-2.7701106,-2.4266648,-2.075418,0.5404475,-2.131163,-1.1582749,1.1673634,0.6239644,1.3295639,1.9560161,0.5371916,-1.327347,-0.26279,-0.41194963,0.031155705,0.30693954,-0.22844961,3.005526,-0.46654552,4.556621,-0.98129916,0.65943307,0.8948009,-0.89004135
24,5.0798445,3.8500915,-5.5833445,-0.85639954,-1.5206263,-0.34989107,-1.9103777,-0.2801514,2.5991015,0.9012657,-3.106419,2.7802944,1.0889695,0.8665519,-0.62596697,1.0268853,-2.3569489,-1.830909,1.7527355,-0.50024295,0.64599144,0.7174673,-0.89514315,-0.98129916,5.1118364,-0.10429223,-0.34041423,-0.17151743
