,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.3819163,0.07065059,-1.161874,1.0576088,-0.10987045,-0.16752641,-0.30795085,-0.09895043,-0.25035098,-0.3111733,-0.22795361,0.10697027,-0.04068453,-0.1512585,0.123033665,-0.044867463,-0.038797855,0.080060676,-0.10551908,0.036536876,-0.058162853,0.016457908,-0.042280845,-0.05769311,0.059112955,-0.060989402,-0.011397863
1,0.07065059,0.5526504,-3.7805178,0.04164267,0.24649677,0.21462551,-0.21712545,-0.07695452,0.18520957,0.011733288,0.18223214,0.013282244,0.3146653,0.046566322,0.0069514094,-0.003630539,0.08645058,0.008390186,0.07901873,-0.035353474,-0.033728488,-0.047075503,0.020724047,0.045434393,0.035574224,0.043477252,0.02416623
2,-1.161874,-3.7805178,32.97286,-3.8085651,-0.63754743,0.22889915,1.3269018,1.3321991,-0.79933876,0.05057346,-1.2731394,0.30818236,-0.35994476,-0.040160913,0.0016256387,-0.11424739,-0.27558303,-0.2710116,-0.4538971,0.017282918,-0.32791287,0.06099692,-0.282978,0.14497192,0.02546655,-0.017685771,-0.08787614
3,1.0576088,0.04164267,-3.8085651,4.255038,-0.9943805,-1.0168478,0.14119674,-0.2796383,-1.1014165,-0.76564825,-0.2545585,0.066826805,-0.5953822,-0.5492226,0.5860821,-0.33555293,-0.020677533,0.30157495,-0.2294113,0.16880481,-0.12463859,0.14946908,-0.01761508,-0.08943063,0.14419007,-0.1885217,-0.06418438
4,-0.10987045,0.24649677,-0.63754743,-0.9943805,4.705686,1.0364282,-0.68185604,0.5933209,0.87966394,0.004077616,-0.38074112,0.03295008,0.1992519,0.36991972,-0.19069996,-0.5224882,-0.48118657,0.46123022,-0.29364064,0.22316745,0.030344738,-0.02161329,0.16284528,-0.10380716,-0.18666348,-0.23098943,-0.15518652
5,-0.16752641,0.21462551,0.22889915,-1.0168478,1.0364282,2.6277006,0.5249407,0.23110656,1.0384238,-0.08696321,0.20908386,0.6766578,0.56628025,0.1945185,0.6172873,-0.008049207,-0.0055358377,-0.0294297,-0.07334833,-0.052930832,-0.08572287,0.009793211,0.11795677,-0.1448166,-0.1817933,-0.11640291,0.0926495
6,-0.30795085,-0.21712545,1.3269018,0.14119674,-0.68185604,0.5249407,2.6497607,-0.3667987,-0.007622521,-0.051527586,0.6480401,0.124468446,-0.05466208,0.21264751,0.38329834,-0.29194728,-0.08599113,0.14254642,0.21334419,0.002637134,-0.057274327,-0.27331537,0.25391132,0.04888446,-0.09496364,-0.04540822,0.035215087
7,-0.09895043,-0.07695452,1.3321991,-0.2796383,0.5933209,0.23110656,-0.3667987,1.9013492,-0.32421818,0.058597527,0.3872941,-0.16757414,0.22652203,0.080486834,0.11506082,0.19196635,0.23064685,0.37781876,-0.019842714,0.18405929,0.18906501,-0.046292827,-0.13087404,-0.044050165,0.07922593,0.06317516,-0.0022000044
8,-0.25035098,0.18520957,-0.79933876,-1.1014165,0.87966394,1.0384238,-0.007622521,-0.32421818,1.8241689,0.17055064,-0.25943106,-0.22626135,0.008635913,0.0031790596,0.19564432,0.10783998,-0.07514259,-0.14205402,0.12552361,-0.22714856,-0.03670361,0.078443184,-0.17597578,-0.23059905,0.061054394,0.14811912,-0.0029074561
9,-0.3111733,0.011733288,0.05057346,-0.76564825,0.004077616,-0.08696321,-0.051527586,0.058597527,0.17055064,0.9129909,0.20271876,-0.15294313,-0.11278349,-0.024277177,0.055217974,0.012187265,0.12040672,-0.26592425,-0.015661227,-0.10779344,0.0775854,0.1965806,0.032708913,-0.065527156,-0.1334857,0.16941711,-0.05006537
