,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,542.292,-27.122774,0.3832004,0.08654543,-0.013885016,0.00011580486,0.002498405,0.11582731,0.17098117,0.059353612,-0.009136103,0.067770995,0.099587545,0.095640644,-0.03774765,0.0010920892,-0.043827638,-0.057904035,0.03594251,-0.04096301,0.01643639,-0.026043573,0.0035544299,0.009271147,-0.06131187,0.049441155,0.0068650637
1,-27.122774,289.55704,0.9068354,-0.626389,-0.14127827,-0.13040584,0.12564054,0.10824248,-0.19887212,-0.12328025,-0.111854784,0.039423097,-0.124385945,-0.05076772,0.035832345,-0.03731739,-0.04709292,-0.032409497,-0.07192919,-0.021479512,-0.032421835,0.04425835,0.0008318628,-0.0221707,-0.029573748,0.0114798825,-0.03262885
2,0.3832004,0.9068354,2.5104728,2.4345064,0.40311593,-0.14856371,-0.8500577,-0.85246676,0.51497257,-0.03336104,0.8184577,-0.19601212,0.23292916,0.029236183,0.00023011054,0.0730055,0.17807621,0.17125228,0.28797644,-0.012281756,0.21162292,-0.039500985,0.18335518,-0.09310979,-0.015429588,0.01323433,0.05588742
3,0.08654543,-0.626389,2.4345064,6.044701,0.6405926,0.6505126,-0.08855283,0.1788809,0.70547736,0.4904971,0.1603533,-0.04065645,0.38271606,0.35555488,-0.37428045,0.21545707,0.016880061,-0.19509342,0.14596349,-0.10743818,0.08105014,-0.09427509,0.013391774,0.05786456,-0.09026827,0.12253283,0.041661453
4,-0.013885016,-0.14127827,0.40311593,0.6405926,2.4146328,-0.66127276,0.4349483,-0.3799772,-0.5666977,-0.0006395086,0.24150498,-0.01927399,-0.1227621,-0.23646572,0.12410346,0.33246708,0.3082261,-0.29969108,0.1894408,-0.14181998,-0.01794164,0.014978657,-0.10446943,0.06478137,0.11955713,0.1474306,0.09932599
5,0.00011580486,-0.13040584,-0.14856371,0.6505126,-0.66127276,3.5153081,-0.33417878,-0.14767313,-0.66271645,0.054674745,-0.13347608,-0.43231368,-0.36535114,-0.11839911,-0.39535022,0.0068538943,0.008436654,0.018752147,0.043165796,0.032580577,0.056426145,-0.006695073,-0.07180512,0.09520665,0.11953756,0.07794233,-0.05864782
6,0.002498405,0.12564054,-0.8500577,-0.08855283,0.4349483,-0.33417878,2.1460888,0.23488857,0.0039031676,0.033599027,-0.41497403,-0.079836115,0.036763158,-0.13795345,-0.24626166,0.18667957,0.0531229,-0.09141895,-0.13532674,-0.0013326393,0.03602567,0.17455056,-0.16383496,-0.032351278,0.059657097,0.028197255,-0.023270283
7,0.11582731,0.10824248,-0.85246676,0.1788809,-0.3799772,-0.14767313,0.23488857,1.7602415,0.20833635,-0.037871867,-0.24743447,0.107400015,-0.14583054,-0.052375235,-0.07411354,-0.122872144,-0.14784074,-0.2416422,0.013507139,-0.11790359,-0.12108346,0.02955004,0.08370189,0.028359372,-0.050845675,-0.04082495,0.0014430468
8,0.17098117,-0.19887212,0.51497257,0.70547736,-0.5666977,-0.66271645,0.0039031676,0.20833635,1.2188816,-0.10958201,0.16810104,0.14448467,-0.004978109,-0.005056991,-0.12698779,-0.06896053,0.04561265,0.09286299,-0.07924321,0.14487128,0.02309423,-0.05182108,0.11149706,0.14733288,-0.04061087,-0.09607965,0.001154361
9,0.059353612,-0.12328025,-0.03336104,0.4904971,-0.0006395086,0.054674745,0.033599027,-0.037871867,-0.10958201,1.4404246,-0.1304209,0.09814577,0.07183123,0.016341794,-0.035359778,-0.007491656,-0.076415434,0.17051947,0.009585474,0.06919205,-0.049882095,-0.1255748,-0.0205664,0.042386703,0.086093515,-0.108114794,0.032265738
10,-0.009136103,-0.111854784,0.8184577,0.1603533,0.24150498,-0.13347608,-0.41497403,-0.24743447,0.16810104,-0.1304209,1.3167416,-0.13387094,0.03917656,-0.06185884,0.012972629,-0.017875765,0.019929651,-0.10864005,0.0030119692,-0.039559074,-0.08673509,0.029846689,-0.029331967,-0.07411505,0.0734222,0.010642907,-0.059937716
11,0.067770995,0.039423097,-0.19601212,-0.04065645,-0.01927399,-0.43231368,-0.079836115,0.107400015,0.14448467,0.09814577,-0.13387094,1.0879341,0.045632455,-0.09372072,-0.2244794,0.02887069,-0.004959707,0.013135292,0.07203874,-0.089331865,-0.05491762,-0.058666885,-0.11599633,0.0049785394,0.026625618,0.08314754,-0.09281784
12,0.099587545,-0.124385945,0.23292916,0.38271606,-0.1227621,-0.36535114,0.036763158,-0.14583054,-0.004978109,0.07183123,0.03917656,0.045632455,0.7894021,0.18531737,0.025791556,0.09290019,-0.16470411,0.025521573,-0.096689224,-0.04557907,0.1287597,0.20232548,0.05120457,-0.05153803,-0.09635322,0.025616597,0.020401618
13,0.095640644,-0.05076772,0.029236183,0.35555488,-0.23646572,-0.11839911,-0.13795345,-0.052375235,-0.005056991,0.016341794,-0.06185884,-0.09372072,0.18531737,0.7568615,-0.030040342,-0.03585042,0.033790022,-0.0024546562,-0.10758592,-0.06553319,-0.010918545,-0.06168793,-0.0911839,-0.023654845,0.07395455,-0.11411993,-0.05457405
14,-0.03774765,0.035832345,0.00023011054,-0.37428045,0.12410346,-0.39535022,-0.24626166,-0.07411354,-0.12698779,-0.035359778,0.012972629,-0.2244794,0.025791556,-0.030040342,0.66207093,0.10393505,-0.1803209,0.12132023,0.0033592717,0.01840479,0.059514865,0.0465246,0.0023003519,0.08046006,-0.0751607,-0.026981736,-0.029304162
15,0.0010920892,-0.03731739,0.0730055,0.21545707,0.33246708,0.0068538943,0.18667957,-0.122872144,-0.06896053,-0.007491656,-0.017875765,0.02887069,0.09290019,-0.03585042,0.10393505,0.7618836,-0.08754262,-0.0753499,0.032030758,0.15457864,-0.07913767,-0.0010544613,0.009947859,0.087556176,-0.014475536,-0.07939279,-0.022271235
16,-0.043827638,-0.04709292,0.17807621,0.016880061,0.3082261,0.008436654,0.0531229,-0.14784074,0.04561265,-0.076415434,0.019929651,-0.004959707,-0.16470411,0.033790022,-0.1803209,-0.08754262,0.6757041,-0.0042247586,-0.053324886,-0.0068947496,0.040948905,0.011835141,-0.017097943,-0.017643,-0.02542111,-0.08040103,-0.012813475
17,-0.057904035,-0.032409497,0.17125228,-0.19509342,-0.29969108,0.018752147,-0.09141895,-0.2416422,0.09286299,0.17051947,-0.10864005,0.013135292,0.025521573,-0.0024546562,0.12132023,-0.0753499,-0.0042247586,0.674356,0.118676096,-0.014329001,0.012857665,0.011940712,0.0043913648,0.08336793,0.01579428,0.024620358,-0.001799985
18,0.03594251,-0.07192919,0.28797644,0.14596349,0.1894408,0.043165796,-0.13532674,0.013507139,-0.07924321,0.009585474,0.0030119692,0.07203874,-0.096689224,-0.10758592,0.0033592717,0.032030758,-0.053324886,0.118676096,0.7270902,-0.051237855,-0.025196135,0.013374787,-0.0034925921,-0.03563875,-0.0028823423,-0.042399827,-0.008264937
19,-0.04096301,-0.021479512,-0.012281756,-0.10743818,-0.14181998,0.032580577,-0.0013326393,-0.11790359,0.14487128,0.06919205,-0.039559074,-0.089331865,-0.04557907,-0.06553319,0.01840479,0.15457864,-0.0068947496,-0.014329001,-0.051237855,0.5942757,-0.015181519,-0.00478655,-0.0029256134,0.049384467,-0.009514844,-0.02107951,0.018042374
20,0.01643639,-0.032421835,0.21162292,0.08105014,-0.01794164,0.056426145,0.03602567,-0.12108346,0.02309423,-0.049882095,-0.08673509,-0.05491762,0.1287597,-0.010918545,0.059514865,-0.07913767,0.040948905,0.012857665,-0.025196135,-0.015181519,0.65882546,0.007295653,-0.039810054,0.035986386,0.018513193,0.058302023,-0.013331976
21,-0.026043573,0.04425835,-0.039500985,-0.09427509,0.014978657,-0.006695073,0.17455056,0.02955004,-0.05182108,-0.1255748,0.029846689,-0.058666885,0.20232548,-0.06168793,0.0465246,-0.0010544613,0.011835141,0.011940712,0.013374787,-0.00478655,0.007295653,0.52207947,0.014793342,0.008277084,0.034057893,-0.052868918,-0.020559784
22,0.0035544299,0.0008318628,0.18335518,0.013391774,-0.10446943,-0.07180512,-0.16383496,0.08370189,0.11149706,-0.0205664,-0.029331967,-0.11599633,0.05120457,-0.0911839,0.0023003519,0.009947859,-0.017097943,0.0043913648,-0.0034925921,-0.0029256134,-0.039810054,0.014793342,0.61376673,-0.034824263,0.03596681,-0.00016693343,0.007341325
23,0.009271147,-0.0221707,-0.09310979,0.05786456,0.06478137,0.09520665,-0.032351278,0.028359372,0.14733288,0.042386703,-0.07411505,0.0049785394,-0.05153803,-0.023654845,0.08046006,0.087556176,-0.017643,0.08336793,-0.03563875,0.049384467,0.035986386,0.008277084,-0.034824263,0.45118085,-0.045659598,0.04352129,0.003957913
