,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,815.7744,48.626328,123.332146,20.681362,48.947227,64.18771,-59.759857,4.2138324,-14.911859,23.551369,29.840078,-3.244781,-20.290745,-5.390188,-5.7925577,18.84134,-4.3068614,-6.7086515,-9.758274,-4.413676,-5.2055483,0.6755665,10.449146,9.005705,8.408529,9.773569,1.7310073,4.6554337,-7.0268326,4.925071,-6.640952,6.9237175,6.157449,-3.2443776,5.1034117,-3.9631886,-8.435141,-4.598112,5.3398504,-0.67832494,1.1378374,4.5316896,-4.2056684,-1.1169623,0.18104196,-1.8446394,2.8113444,-2.3091824,3.4368236,-0.87867355,-1.5208143,1.5685277,-0.37189975,3.4482994,-1.2494162,2.3019934,0.8362966,3.6482296,-2.087522,1.3730261,-2.0120318,-0.3593763,-1.3777833,-0.49892297,0.37741205
1,48.626328,395.83417,-45.94674,-95.85626,73.881424,35.067795,-11.977615,27.130503,52.9115,-2.5641723,-19.370514,-14.209812,9.144972,-47.721104,26.275318,15.689155,10.413454,16.959967,-16.407185,-1.3372922,-10.568775,-21.955761,-20.210026,-3.044221,4.499367,2.71001,-21.59086,-7.780312,4.9060364,-14.068626,0.5405233,7.3793607,-2.9681754,0.7174208,-5.125988,-2.9496896,-4.933567,2.6816216,3.5102568,-4.3771315,-1.5025437,-0.73451024,6.0673614,3.9752455,3.1285462,0.87744254,0.33676904,0.56872284,-4.175517,-0.60455894,-0.9457036,0.09060779,5.0180874,0.16645697,0.77498996,0.94947624,-2.0129495,-1.5151148,-0.5488906,1.1305363,0.34286952,-0.41515607,1.3773015,-0.8039167,1.4082634
2,123.332146,-45.94674,89.84268,19.579994,-3.7444596,9.399984,-8.385415,-1.3203801,-8.351458,14.773779,6.0196524,8.154175,9.732421,22.638771,-12.48084,22.266853,4.657645,-3.8178806,-1.7683524,2.4168773,6.8603945,12.878893,0.711792,0.15511991,-3.7638729,-3.1815643,1.2480749,4.698496,0.9729855,3.050878,0.83668077,4.4725766,2.3311164,1.4252367,2.286291,-0.17304468,0.4980772,-1.6938403,1.5457773,-1.1213334,-3.3909912,1.0892496,0.92263865,1.429976,0.49191827,-0.58840275,-1.7928797,3.0919147,0.0149681745,-0.20941427,0.7608825,0.34642655,-0.5321318,-0.015872478,1.4814993,-0.9555367,-1.1432037,-1.1730123,1.4864523,0.08668552,-0.7926904,0.5311433,0.5596105,-1.5841825,0.15075782
3,20.681362,-95.85626,19.579994,74.03601,10.20223,-2.6387067,4.8001733,-13.96197,-13.531857,-3.113286,13.408638,-10.276749,9.350952,7.1646776,-8.320408,-2.8805437,4.698763,-4.0077085,4.110759,-1.6288376,-6.0236416,13.990515,3.8869479,5.637801,-14.85457,3.0297437,5.7976303,-2.8544216,-1.8397129,1.2578485,-3.800489,-0.63001716,-1.3049709,-4.85954,2.1735976,4.769995,-0.24203339,-1.6051712,-4.1501436,1.6666387,0.107289195,1.9677835,2.2480476,2.3075686,-2.646577,-1.1044868,-0.28494716,-0.11870511,3.4077423,0.6594517,-0.17729539,-0.33373606,-0.5880414,-0.056956477,-1.1080309,0.2524719,1.0454881,0.48753637,0.24946311,-1.0124009,2.1747396,1.0900908,2.5024996,-0.3884418,1.0369215
4,48.947227,73.881424,-3.7444596,10.20223,74.265594,-0.3311814,0.6936593,3.3208497,21.420174,-1.9834305,3.5446067,-20.487846,7.895529,-0.34959924,17.216946,1.2449716,14.02841,-4.3465366,0.44936955,-5.760915,-10.777376,-3.0998483,3.7411475,-3.7688985,-7.22082,5.799752,-0.0777749,2.2512088,-0.38161042,-0.6918505,-1.8699124,1.3842804,-1.3008273,-0.078748085,-1.0185404,1.939156,-0.011339763,3.5694337,-1.3475033,2.8212714,-4.050606,3.064897,5.6333466,1.9711282,-2.6807294,0.16040617,-0.8574902,-0.01661547,2.1648254,-0.32989708,-1.8264995,-1.990958,1.629227,-0.3672742,-0.754735,0.651703,-0.042267334,-1.4088948,0.89517593,-0.46816236,0.60758376,1.884589,2.000887,1.0780454,0.09544411
5,64.18771,35.067795,9.399984,-2.6387067,-0.3311814,19.050825,-4.7129636,-5.2565484,-2.2630272,-1.847121,2.9694495,3.813748,-2.117382,-8.609425,-0.055611648,7.9216423,-2.42785,6.8044214,-2.7000818,-0.66948587,0.29370272,-0.2218731,-4.2385426,1.8999265,0.70221627,0.64080864,-4.132567,-3.4290328,-1.4428315,-1.950382,-2.5940351,1.793149,1.4137053,-0.7802786,0.7313812,0.2915346,1.0039531,-0.64918804,1.0097175,-1.7603252,0.46885753,0.24432585,-0.69333935,0.3501161,0.5327593,-0.48785692,-0.746849,-0.6095307,-0.4076217,-1.3623488,0.090550974,0.77535987,0.12253986,-0.16735342,0.30589843,0.21006599,-0.40661058,0.04737318,-0.54043394,-0.17367804,1.1927061,0.3619036,0.5856472,0.06221684,-0.0067081787
6,-59.759857,-11.977615,-8.385415,4.8001733,0.6936593,-4.7129636,30.942375,-9.996727,9.972833,-1.7485335,7.115301,4.5380726,8.073717,-0.9451787,11.912288,0.6182665,3.219568,4.0545135,-0.988376,-1.3752091,3.8435636,2.847018,0.25520986,-9.781042,-0.4260109,2.901871,9.001335,-0.24061914,3.4125757,-0.11626344,-3.0832386,0.1771014,0.06393318,-1.2204307,-2.0811825,-2.4731872,-0.037909508,-1.3120683,-0.28586072,2.0601535,0.4001887,-1.1380401,-0.01866099,-0.40149254,0.54906654,0.73605406,-0.88912314,0.38557702,0.6120102,-0.8729495,-1.0161657,0.736742,0.48255253,0.99821365,-1.1287818,1.1192708,0.71503663,-0.34021875,0.105860114,-0.35487044,2.158927,1.4283073,-1.890044,-0.0156493,-0.5640944
7,4.2138324,27.130503,-1.3203801,-13.96197,3.3208497,-5.2565484,-9.996727,19.101274,5.9823093,-0.5509821,-6.362405,-6.2073746,-0.5394771,3.0900126,-3.4402728,-6.030242,0.47294855,-8.352686,-2.337032,1.6106031,-2.4192657,-1.7480669,-1.469806,1.9674665,2.3750577,-3.9090445,-1.1648898,1.6068401,0.7716261,-1.3543683,-0.15424943,0.16261625,-1.7282033,2.1571126,0.4038756,-0.69585127,-1.4213581,1.0778338,-0.42059314,-1.5317361,-0.28068727,-0.8481164,-0.33268976,0.69727683,0.046295747,0.9825522,0.25759333,1.4269981,-0.7734383,0.876984,0.33804768,-0.8332939,0.94339746,0.5239017,-0.52515316,-0.8477329,0.5506126,0.8597328,0.6468768,0.845907,-1.8488513,-0.7961613,0.49807364,-0.5439615,-0.06906991
8,-14.911859,52.9115,-8.351458,-13.531857,21.420174,-2.2630272,9.972833,5.9823093,21.611448,0.40515092,-1.3059864,1.583025,5.5444613,-1.3747705,12.386959,-3.563723,7.3683453,0.9192462,-1.8044143,-1.5356138,-0.9140765,-2.7295728,-1.3152249,-4.074235,1.6288418,0.5099461,0.24855217,1.8871064,2.1763954,-0.8300482,0.21074095,1.2972078,-0.8948109,0.7246637,-0.4227659,-4.1661205,-0.67289513,1.9572926,0.77320004,0.45802218,-1.0244905,0.03326066,0.75878304,1.023921,-0.52808666,1.2207029,-0.5631628,1.2817855,0.108906895,-0.4909529,-1.5354406,-0.48858064,0.48834378,0.73986316,-0.93211806,0.18832508,0.028579354,0.29513007,0.8156259,-0.77239656,-0.080846086,0.8437339,-0.51846457,0.025787456,-0.36325455
9,23.551369,-2.5641723,14.773779,-3.113286,-1.9834305,-1.847121,-1.7485335,-0.5509821,0.40515092,17.099485,-1.134798,2.426621,-0.7680447,5.8349576,-5.5174627,3.8443642,-0.39966387,1.2067258,0.37337306,1.4650054,0.7731514,-2.8546689,2.172626,-3.7516477,3.0219164,1.7441578,-1.1598946,3.2404792,1.5081075,2.527929,5.804777,0.049459364,2.3254366,-1.3242936,-1.173938,0.28698617,-2.329919,-0.10552963,1.5574512,0.23474146,-1.0885544,0.046839654,1.0910676,-0.9531766,0.011650795,-0.5831193,1.3033395,-0.38174272,-0.4641416,0.73560065,-0.7426857,-0.37434924,-0.82516474,-0.68896925,1.202984,-0.6493694,-0.025668846,-1.4158063,0.86614543,-0.74825007,-0.6292398,-0.31066942,-0.567798,-1.0151571,0.5238222
10,29.840078,-19.370514,6.0196524,13.408638,3.5446067,2.9694495,7.115301,-6.362405,-1.3059864,-1.134798,17.440022,-1.7985078,8.752375,1.3735783,-0.33720255,4.6467385,0.8997613,5.4398336,-1.5369375,-3.6727226,1.362148,4.4977717,1.3169066,-1.735434,-3.900931,0.74315727,2.8681488,0.8755262,-1.6379678,1.4776764,-3.9098763,-1.0495787,-1.1127443,-1.0119147,-0.99547374,-0.83632636,-0.22489822,0.85124266,0.47377986,1.6944399,2.0016766,-1.9421363,-1.4358847,-0.77984816,-0.11823076,-0.79702175,0.12991577,-0.8514864,0.638499,-0.9641267,-0.63283813,-1.6537433,0.11994463,0.12402545,0.5848541,1.8803159,0.4675675,-1.2979636,-1.1062102,-0.44578066,0.20885488,1.0960985,-0.53747666,0.43198764,-0.75575083
11,-3.244781,-14.209812,8.154175,-10.276749,-20.487846,3.813748,4.5380726,-6.2073746,1.583025,2.426621,-1.7985078,22.26274,-1.135031,1.7121928,2.8592732,-0.48529541,-2.108776,6.759634,1.7566637,2.647902,5.312841,1.2221979,-3.6555586,0.350655,4.968675,-1.2868571,-1.9043279,-1.4008621,0.37071466,1.1409236,1.6044611,1.0424385,0.5718647,0.11379243,1.1872874,-4.146357,0.078779146,-0.7286442,1.0773175,-0.088393554,1.0253587,0.47254658,-1.734382,0.7999847,-0.17262185,-0.3116312,-1.105563,0.32346892,-0.50450534,-0.8208431,-0.59269875,1.9423308,-2.4542038,0.13405772,0.12377831,-0.5500109,-1.4993262,0.71639144,-0.02398029,0.021150185,0.00085988856,0.32583,-2.0525818,-0.15649238,-0.019853426
12,-20.290745,9.144972,9.732421,9.350952,7.895529,-2.117382,8.073717,-0.5394771,5.5444613,-0.7680447,8.752375,-1.135031,22.588215,5.3422594,-4.3667307,6.725296,6.8942413,4.7907443,-0.78246415,0.34168398,2.0139031,3.2112315,-3.5357099,-1.3123474,-6.936765,-0.84100103,0.38760972,-1.1288307,4.8391705,1.0413604,-1.3297534,1.1908965,-2.7011175,-0.762493,-2.0165284,-1.7647414,-4.1294355,0.19122148,0.077672146,1.6478894,-0.07701577,-1.7173183,0.8384695,2.0578928,-0.88065696,-0.44582218,-0.5308307,-0.09153873,1.4291086,0.14043376,0.24683568,-0.32130587,-0.88616616,0.070341565,-0.28569692,1.4560877,0.22945347,-0.8650553,-0.1050839,0.7788192,-0.598672,1.1846385,0.37254608,-0.79207456,-0.35273325
13,-5.390188,-47.721104,22.638771,7.1646776,-0.34959924,-8.609425,-0.9451787,3.0900126,-1.3747705,5.8349576,1.3735783,1.7121928,5.3422594,18.675547,-6.4341187,1.483279,2.869276,-5.4195724,2.3003626,1.6419551,1.3831247,1.5437782,2.3178387,-2.0570154,0.33029282,-2.323816,2.232201,4.201232,2.222682,3.040475,1.7808288,-0.29775912,0.6063229,1.7939627,0.18862075,-0.63931465,-0.95807284,1.1809508,0.32631946,0.6844282,-1.5046701,-0.30855578,0.16330446,0.7209672,-1.5037081,-0.0766994,-1.1378702,0.9752219,0.8492336,0.04866653,-0.24801254,-0.5844286,-1.1665659,-0.38470355,0.30853552,-0.8490542,0.3361259,-0.819029,1.1186612,0.3183809,-1.4644504,0.28839546,0.10264808,-0.19278462,-0.63115674
14,-5.7925577,26.275318,-12.48084,-8.320408,17.216946,-0.055611648,11.912288,-3.4402728,12.386959,-5.5174627,-0.33720255,2.8592732,-4.3667307,-6.4341187,20.77015,-2.212176,4.859011,0.61415213,-0.70488083,-2.6715016,-0.2232661,-0.23589092,2.4535937,-2.9106119,-0.09401204,2.6069007,3.4134035,-0.8381082,-1.2574425,-0.81565034,-1.3126928,0.31766945,0.18357292,0.8555867,-0.0026846863,-2.5375843,2.5503879,-0.092962295,-0.8302139,1.6555581,-0.024952952,1.0480483,0.3839891,0.31845284,0.09736335,0.20494424,-0.889297,0.47799373,0.25528267,-0.9522052,-0.86828166,0.11151989,1.2986181,0.50570005,-0.43214867,0.22909465,-1.2045428,0.7833271,-0.4659521,-0.76708066,1.0429351,0.5221196,-1.206234,1.0617387,-0.24250059
