,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
10,-4.2378783,-3.7017946,0.011185337,-7.7559175,4.841695,-3.7816882,-5.837681,1.2043077,-6.793213,-1.867205,34.964626,10.367869,-5.292442,-2.5520926,-2.364677,1.4346368,0.2825847,2.218572,5.6524377,-2.062557,-1.3739017,-1.5557966,-2.623507,0.841264,2.8803387,0.74216056,-0.96000683,-0.22388154,0.36412397,-2.0355787,0.65735126,0.070032835,-1.0658712,-1.2137334,0.26759502,-0.31943756,-4.0402155,-0.7510723,0.37938714,0.50270724,0.7867802,1.1603806,1.9269959e-07
11,19.4223,-10.775913,-18.206429,5.2036405,-0.45571676,5.7580023,2.0991983,6.4636264,-4.6280427,-1.6108282,10.367869,16.194777,-2.2680838,-0.083983764,-1.0562115,0.40262473,-2.979149,2.9299064,-2.6648178,-5.325248,2.291758,1.3691952,-0.18202627,2.1386795,-0.41466355,-0.9826019,1.1530892,-0.007867942,-0.48911113,-2.2662702,1.2904742,-0.9741869,0.7697174,1.0268803,-0.6310836,-0.48718965,0.18627882,-0.24647495,0.16484004,-0.0034330601,-0.032426223,-0.6715981,1.3654611e-08
12,-4.0900283,3.5675018,-1.7095175,1.0766228,1.2004955,-2.8878486,0.2519791,-3.2855105,-5.4362783,-3.3919454,-5.292442,-2.2680838,21.877005,1.9418792,7.4276915,-3.977334,-5.4838448,-1.0598234,2.8178287,-0.16029847,1.8287247,1.4349861,-0.8149987,-1.3933401,2.3271208,-2.2327898,3.0312517,-1.8843405,4.288249,-2.2779438,2.343985,-2.1467774,-0.47451606,0.34670526,0.29928547,2.215734,-1.0121334,-0.43983495,-0.36379367,0.11530398,0.09430513,0.025697429,1.0420737e-07
13,4.609505,-6.7159963,-3.916974,1.3566988,-7.852767,-4.8180017,4.757202,0.8275696,-1.8100227,1.568864,-2.5520926,-0.083983764,1.9418792,25.439606,1.7633741,0.9049295,-1.5711877,2.865768,0.8597213,0.8503396,-2.4242115,-2.4036112,-1.1521142,-3.5546174,2.3457518,-1.9151359,-4.613755,3.2856383,-3.3811455,-3.4366822,1.4289682,0.09880145,-0.8143712,-1.6740324,1.4672105,-0.4140846,0.63395226,0.026659053,-1.4145225,-0.06181591,-0.16062638,-0.26213956,3.900969e-09
14,-3.9814591,1.6203153,0.049019575,8.020231,-4.689088,-0.4121309,1.0980698,2.1304967,-1.5615575,1.0945317,-2.364677,-1.0562115,7.4276915,1.7633741,19.393875,-0.5706465,0.862891,-2.5361624,3.2942262,-0.781026,0.4942978,3.0398202,-1.8842074,7.186193,-2.149643,2.2082472,-2.4334943,1.6481489,-0.62159,-0.77650857,-0.96244895,-2.557209,0.03764831,-0.69854414,1.2224743,0.025807217,-1.9991876,0.32469702,1.0731885,0.023105726,0.48522353,-0.058902957,-1.1413891e-07
15,-12.106487,7.0555396,14.899124,1.9895031,-6.2769556,-2.4388976,6.944497,-1.4936559,-4.31493,6.544194,1.4346368,0.40262473,-3.977334,0.9049295,-0.5706465,16.568563,-1.0942937,2.3633165,-1.4823775,-3.8995132,1.0780396,-0.2318034,-1.3860211,-0.34684688,1.9438182,3.0068388,3.7391558,2.1248136,-2.305908,-0.32946116,-1.0234852,-1.7841406,1.0258863,0.8967665,-0.5777364,0.49128768,-0.01147826,-0.05868079,-0.04398499,0.36372775,-0.29168612,-1.0917342,-1.8205554e-07
16,-5.855731,3.8752604,-3.4511943,-1.8672464,3.0128698,0.9879247,-3.5098238,-1.2786,-1.7711607,3.8000195,0.2825847,-2.979149,-5.4838448,-1.5711877,0.862891,-1.0942937,10.243513,-8.702845,0.018100927,0.8333123,-3.004931,0.05016069,0.73076487,0.130136,0.22468863,2.4868178,-1.551409,1.8097129,-0.7516159,-0.44231433,1.766051,-0.16287614,2.2867818,-1.0087216,-0.23569158,-1.4211359,0.5438147,-0.35318756,0.22505865,-0.6748842,-0.43610412,0.50104064,1.662248e-07
17,14.846813,-9.981546,7.31034,-0.80874395,-10.914821,-5.2353783,-2.1475186,0.08157188,2.267437,-1.6773036,2.218572,2.9299064,-1.0598234,2.865768,-2.5361624,2.3633165,-8.702845,15.581319,0.91621935,1.516022,-0.22537234,1.6533647,2.69595,-0.13100334,-2.3311114,1.2886581,0.050490603,-0.26702055,1.5447857,0.83179265,-1.1516873,-0.57547474,-1.1510466,0.2259981,-0.33802825,0.42659408,-0.1269612,1.1701388,0.030955812,-0.18564287,-0.37717545,-0.026007276,-4.883672e-09
18,-4.6367216,5.614535,4.4812765,-1.0824711,-0.0058366642,-0.97063935,-1.2736187,-1.2687358,-2.529868,-0.110192575,5.6524377,-2.6648178,2.8178287,0.8597213,3.2942262,-1.4823775,0.018100927,0.91621935,10.240657,1.1956304,-4.1658697,0.91974497,3.0313423,1.5541325,3.799767,-2.5183525,-1.1818213,2.0464323,1.5767125,0.92590714,-1.8220866,1.0058718,-0.7123605,0.6724423,-1.124233,-0.523802,-1.6186085,0.8078764,0.3319085,-1.6512219,0.03365142,-0.2819566,2.4583665e-08
19,6.534276,-6.2987804,3.7347174,-2.917582,3.560038,-5.78972,0.6783757,5.535549,-5.8232555,6.61661,-2.062557,-5.325248,-0.16029847,0.8503396,-0.781026,-3.8995132,0.8333123,1.516022,1.1956304,13.008369,0.3040848,2.0831583,0.9061521,-1.4695152,1.0608609,1.3998842,-1.9197783,-4.27717,0.44107533,0.8009082,-1.9524701,1.1256841,0.4092781,-1.0532653,0.55199504,-0.83838665,-0.13151166,0.27240148,0.33620733,0.3508203,-0.37320423,0.60392296,1.5126827e-07
