,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
13,-4.4526043,5.037736,3.4481654,-1.801074,7.0646725,3.8884726,-4.237485,-0.57710505,0.25551784,-1.8947692,1.33671,0.8763351,-0.97262204,11.953124,-1.2414284,0.038842052,1.3780174,-2.214147,-0.83694756,-1.1961374,2.3107429,1.780035,1.9331267,2.2930412,-2.126791,1.0768672,3.7474027,-2.26788,2.6476433,3.1938999,-1.4170128,0.3589489,0.95010656,1.2282761,-0.80631196,-0.20497213,-0.6926352,-0.079178035,1.9952658,0.4369521,0.123263985,0.7477043,-7.321953e-08
14,3.6539555,-1.0626293,-0.06080489,-6.7058926,3.975525,0.48834774,-0.91133976,-1.9141326,1.9270372,-0.72272825,2.437217,0.571647,-6.767934,-1.2414284,15.749553,0.13972694,-0.75542754,2.0854168,-2.8259811,0.87633306,-0.5173352,-2.5094645,1.2363775,-5.9044104,1.9068114,-1.6661754,2.2303123,-1.6875513,0.6667931,0.5865171,0.91222227,2.0316167,-0.13719182,0.7055958,-1.265718,0.22149363,1.7994604,-0.25817633,-1.2635715,-0.18551567,-0.41484904,-0.17316234,1.1729251e-07
15,11.0699005,-5.1556683,-13.007164,-0.97138137,5.1698728,2.4883957,-5.915645,1.1248031,5.361891,-5.0428305,-0.1700006,-1.3309381,2.5843792,0.038842052,0.13972694,15.651926,0.9371911,-2.3942826,1.3981245,3.9485297,-1.1849556,0.5801543,0.0681199,1.2758522,-1.584047,-1.8961399,-2.928402,-2.5670824,2.3622646,0.035600077,1.1029735,1.0082592,-1.1874992,-0.5021453,-0.07090329,0.2627077,0.18259978,0.11939272,-0.8961104,-0.7841611,0.27367914,0.3147161,-2.918301e-09
16,5.0996504,-3.355813,3.00031,1.634504,-2.6240067,-0.85382426,3.053769,1.10935,1.563082,-3.2951355,-0.23037374,2.5765803,4.756098,1.3780174,-0.75542754,0.9371911,19.366589,7.562854,-0.014193216,-0.7166642,2.6094556,-0.03821873,-0.65166587,-0.09927288,-0.19386676,-2.1522095,1.3536592,-1.5839229,0.65867704,0.3810457,-1.5326605,0.13388893,-1.9927158,0.88110673,0.19677402,1.2456062,-0.47041923,0.30809134,-0.20902501,0.58018744,0.3795088,-0.44473553,1.6290389e-07
17,-12.727741,9.00919,-6.374123,0.95848155,9.394135,4.6762075,1.9088036,-0.1294809,-1.430068,1.6764708,-1.5666616,-2.877753,0.6274724,-2.214147,2.0854168,-2.3942826,7.562854,12.79733,-0.76000786,-1.1306546,0.11269446,-1.3103292,-2.7268913,0.44170308,2.0628006,-0.8788308,0.064780384,-0.0098623745,-1.2231328,-0.8077096,1.0731282,0.3176638,0.9015106,-0.103101805,0.101053774,-0.13882463,0.1684792,-0.9945095,-0.34128684,0.004009017,0.33472204,-0.1909022,5.6396495e-08
18,3.9732366,-4.988201,-3.8911924,0.8591763,0.036298357,0.8042495,1.0941815,1.1220777,2.025681,0.025726657,-5.031776,2.423366,-2.3556771,-0.83694756,-2.8259811,1.3981245,-0.014193216,-0.76000786,16.774292,-1.1000189,3.6492841,-0.84074396,-2.512905,-1.4568582,-3.3156457,2.1121156,0.99272096,-1.7016617,-1.4096887,-0.77798384,1.5613787,-0.81588507,0.6514133,-0.614781,1.0396309,0.38082093,1.3888092,-0.7099042,-0.18750486,1.4864819,-0.031432766,0.31385362,-1.260533e-07
19,-5.9820223,4.9354053,-3.2191467,2.1174526,-2.9362073,4.831212,-0.6579522,-4.7172766,4.1733427,-6.1118536,1.1975666,5.173143,0.6228899,-1.1961374,0.87633306,3.9485297,-0.7166642,-1.1306546,-1.1000189,12.396942,-0.12751527,-2.0208373,-0.15902117,0.7389951,-0.98124146,-1.6146896,1.4907019,4.1171856,-0.5810728,-0.5576781,1.5799971,-0.6784345,-0.19249544,0.76231694,-0.16291559,0.3474438,0.018884338,-0.27468145,0.22443485,-0.046283066,0.3134404,-0.17414767,1.6009661e-08
20,0.88004327,2.4617152,1.0937011,6.4343185,-0.89874434,0.23132469,-5.1157637,3.7121706,-1.0153767,-1.4755573,1.4592445,-2.2336354,-1.8048191,2.3107429,-0.5173352,-1.1849556,2.6094556,0.11269446,3.6492841,-0.12751527,10.747325,0.8746284,1.1779217,-0.18292108,0.33753493,-0.008220875,3.335607,2.5564144,0.7025245,1.2735782,0.30583894,0.21190938,-0.62433684,-2.369339,1.261447,-0.31188247,1.0445886,1.0048027,-0.98464835,-0.43873203,0.37118253,0.17805189,6.848577e-08
21,-10.6796665,1.3144312,4.116411,-1.6241772,-1.971982,3.998128,-0.14095503,3.1202068,-0.24125415,0.5464626,0.9482713,-0.8223095,-0.91956604,1.780035,-2.5094645,0.5801543,-0.03821873,-1.3103292,-0.84074396,-2.0208373,0.8746284,5.4995074,2.1868994,0.55488133,-0.061004367,-1.6831799,-2.02862,-0.59560114,2.247061,-0.25558388,-0.8682187,-1.5647283,-0.53741133,-1.3066459,0.7368597,0.69683826,0.6681144,-1.0671005,0.0418135,0.5669592,0.029386748,0.1552454,-9.694912e-08
22,-0.5891284,3.7587905,5.234254,0.86137015,-1.7600267,-0.7972611,1.3610933,-2.6040702,-0.5947101,-0.4684763,3.4965503,-0.9479325,-0.27721882,1.9331267,1.2363775,0.0681199,-0.65166587,-2.7268913,-2.512905,-0.15902117,1.1779217,2.1868994,6.7818265,0.84041536,-2.526321,-1.2811031,1.0673258,-1.1387148,-0.05983512,-1.2431974,-0.6481177,1.4450601,-0.16606952,-1.3768774,-0.44219077,-0.41802114,-0.051572315,-0.8706547,-1.5836986,0.82545125,0.78309315,-0.36351055,2.4228783e-08
23,-0.12273224,1.9760194,2.1426067,0.010739293,2.8497553,-1.2039614,-1.6827786,-2.284612,-3.0862699,1.4186902,-1.7727492,-0.911945,2.0563278,2.2930412,-5.9044104,1.2758522,-0.09927288,0.44170308,-1.4568582,0.7389951,-0.18292108,0.55488133,0.84041536,8.215177,0.3991605,-0.69503236,0.15902583,0.34484768,-0.44540894,0.3408988,3.1111703,1.8145616,-0.8687323,-0.2884362,0.22721025,-0.123543836,-0.688795,-0.54802704,0.69826615,0.7023696,-0.1588175,0.24778506,-8.920057e-08
