,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,108.245476,-19.432373,-40.002895,51.953995,-1.5505881,11.866233,0.33100057,0.8991935,8.299326,-9.008948,7.9465976,5.1374564,-11.844232,3.753302,4.3933907,-1.2714331,-0.86449647,3.4907007,1.6145307,0.6079936,0.8296453,-0.01705613,-1.700429,2.2142506,-1.788791,1.1513383,5.174367,0.68910956,-1.6684248,-0.6492191,0.47747844,-2.9923234,-0.5007836,-1.0261377,1.0581462,-0.69655395,-0.040966943,-1.1422601,0.7763622,0.15697776,0.028790575,-0.40370554,-0.14789456,0.34678042,0.67523533,0.7482142,0.94923073,-0.6322422,-0.6881511,0.28949183,0.6089622,-0.37752083,-0.14858061,-1.3398871,0.95093846,0.67308044,0.91510653,0.59040916,0.09178981,0.3346621,-0.17770626,-0.4556812,-0.5915041,-0.7857075,-0.8621417,-0.20615548,0.100006595,-0.1636816,-0.15628292,0.18001002,0.09138,0.38558066,0.56853914,0.70674455,0.36004585,0.17569327,0.16013868
1,-19.432373,197.18521,-24.438751,18.704506,-1.1004272,6.651907,0.41674232,-1.1876472,-6.460381,-8.897302,-2.3681276,-4.1985264,4.3857393,-0.9313642,-0.105464354,-0.5186986,-11.224138,-3.311152,4.6065702,0.54476357,-1.6987286,-0.84286594,1.5475297,-1.6322422,2.450194,1.5137068,-5.9091215,-1.0610573,2.3620148,-1.8034687,0.22008169,1.624492,-0.9336671,3.43321,-1.32303,0.34895915,-0.997239,-1.2700174,0.34686142,-1.4880958,-1.6831522,-0.47904056,-0.5216706,-2.0747838,0.3857209,-1.9320254,-1.1835098,0.35968542,0.43199834,1.3577182,-0.8285744,0.92146826,0.8988482,1.7166457,-2.0651672,1.1533668,-0.9398909,-0.038706962,-0.8172058,0.32521904,0.048667982,-0.4171427,-0.028029842,-0.031437226,-0.064613074,0.81234515,-0.38927203,-0.32666954,0.09728089,0.05858419,0.7451935,0.36246246,0.1637775,-0.08923486,-0.12167458,0.06204634,-0.30164295
2,-40.002895,-24.438751,127.08507,25.296898,13.997015,-1.492629,7.6368284,-2.427269,-11.720154,8.746038,0.24000901,2.4323125,4.927678,-3.6912735,-8.285393,-1.2737217,-0.7664443,-2.158805,-4.8643565,-1.1517582,-0.029902166,-0.1827853,2.6684217,-2.7856798,0.5377104,-1.6607933,-0.52307796,-0.1943646,1.646535,-2.1461444,-1.5727345,0.33505875,-0.32540953,0.04878203,1.5868671,-2.1886559,0.8159167,1.1667035,0.015410774,-0.22920048,0.40266052,-0.059311442,0.8728583,-0.62788165,-0.7868705,0.52773196,-0.37007436,0.26716924,0.67754966,0.016161978,-0.15482342,0.484136,-0.30575323,-0.40291634,-0.37221712,-0.12292038,0.738376,0.22960071,0.898529,0.02795044,0.3881573,-0.13263664,-0.186286,0.5769836,0.7114054,0.3586716,-0.26709634,0.03242973,-0.62623984,0.06381662,0.20935047,0.14007545,-0.51422524,0.014761183,-0.14960808,-0.36345038,0.58395886
3,51.953995,18.704506,25.296898,66.4212,-4.790106,4.29937,-2.405798,-2.497365,0.5520576,0.46115667,1.8732362,3.2492857,-0.20638527,0.19888912,2.1766171,-1.1550548,-0.60090387,0.7211033,-0.6980002,0.61989963,1.1519461,-0.6617975,-0.17656475,0.6355077,-0.4186207,-0.032683004,0.5590106,0.5234726,-0.29134905,-0.9338932,-2.1659932,-1.9630387,-0.8613963,-0.15398961,0.002836504,-0.28470516,0.63993603,-0.308362,-0.11841442,-0.863536,-0.994956,-0.16481268,0.085748106,0.13853288,0.7836698,-0.2117567,-0.3933735,-0.653787,0.18461844,0.4601762,-0.11006525,-0.5360212,-0.04879325,-0.7496318,-0.613749,0.17719045,0.42624497,0.049484853,0.26451898,0.4345736,0.70360136,0.061842196,-0.2337184,-0.4654919,-0.34088945,0.34103292,-0.36672547,-0.155022,-0.19360927,0.21066165,0.36579737,0.1316747,0.093734086,0.641651,0.06975341,-0.046316914,0.16958185
4,-1.5505881,-1.1004272,13.997015,-4.790106,38.62438,-0.5375134,4.6795006,-2.5869048,7.1729627,-3.859582,-0.07017696,3.4910083,0.26231766,6.0293474,1.3151274,-1.0156401,-0.5404459,0.43791184,1.6437275,0.100335054,-1.3244126,0.84625536,0.97747076,-0.47668612,1.2635314,0.95510775,1.2045922,-1.0278122,2.2305317,-0.029367637,-1.096215,-0.8020119,1.2245784,0.41475707,-0.65133065,1.0856752,-2.3229856,0.74395764,0.8217453,-0.69529915,0.106884524,-1.0382371,-0.47190103,-1.0095993,-0.06641512,-0.011819181,0.034379676,0.14734297,-0.57626975,-0.61167574,0.40525842,0.8071331,0.59043515,-0.3607277,0.36523306,0.08926971,0.018417086,-0.020199059,-0.16654539,-0.011924132,-0.13410059,-0.84772956,-0.20775563,0.06684396,0.12305666,-0.17583676,0.2864009,-0.52585226,-0.8996559,0.44233385,0.067505434,0.40249914,-0.5930182,-0.20038089,-0.6219014,0.03119033,0.64340377
5,11.866233,6.651907,-1.492629,4.29937,-0.5375134,25.686985,-5.2655125,3.2256908,0.67182016,0.15311393,-0.50151104,0.88194627,-1.507309,2.7259564,1.7954023,-0.9282354,1.350389,0.2605663,-1.4870982,-3.7363782,-0.07847406,0.30283946,-0.65082616,-1.4947135,-1.4831144,-1.5160723,1.548809,-0.13451669,-0.8839009,-0.791952,1.4616591,0.22378772,-1.1028936,0.47043037,0.99317926,-1.9266319,0.52106774,-1.3498678,1.6997745,1.2988966,-0.006727124,-0.3469122,0.52878803,-0.59598166,0.033552933,-0.011896081,-0.031636775,-0.13417295,0.34946093,-0.3464167,-0.34109718,0.8961649,0.47195518,0.56441724,-0.21498148,0.003631364,0.60889447,0.15057844,0.030657649,-0.1882748,-0.9700558,-0.11822003,0.35592014,-0.4360156,0.042629078,0.13220787,0.15839002,0.11300893,-0.50882924,-0.12554565,0.36327416,0.26142162,-0.15175733,-0.46916837,0.42860764,-0.52830064,0.0032559792
6,0.33100057,0.41674232,7.6368284,-2.405798,4.6795006,-5.2655125,34.00833,-5.1604514,-1.3697221,-1.4712937,-1.3566682,-0.7523959,-3.7784817,0.013872499,1.8803906,-0.040886514,-1.6478393,-1.7156942,-0.020107167,-1.9793956,-0.12568064,-0.88564575,-0.227166,-0.25897354,-0.8759874,-0.42350194,0.2674899,0.36510104,-1.479451,-0.5142951,0.5095501,-0.5443678,-0.47347224,1.6512504,1.2408967,-0.9691528,0.30245695,-0.30933118,1.0514541,-0.39561728,0.55812967,-0.7515581,-0.38878578,-0.4804518,0.52849984,0.8651773,0.8792784,0.39596006,-0.4944936,0.09743641,-0.8927147,0.5046208,-0.5344361,0.12619556,0.117283,0.11136991,-0.5126089,-0.24285576,-0.5312437,0.3536921,0.19283915,0.014476951,-0.08759965,-0.36817005,-0.20109311,0.0286013,-0.09911026,0.31335837,0.4294569,0.13258919,-0.19610305,-0.12567973,-0.005932789,0.26531178,-0.6820698,0.319349,-0.23378853
7,0.8991935,-1.1876472,-2.427269,-2.497365,-2.5869048,3.2256908,-5.1604514,16.602324,0.037141494,-1.1002761,-0.43343312,1.9522753,-1.1682541,0.5783851,0.93233955,-0.40977338,-3.3258295,1.1281209,0.5987711,-0.51071525,1.0805802,0.9272424,-1.383686,-0.1586846,0.9620976,-1.7210262,-1.6685019,3.130424,-0.48022747,0.23380868,-1.038222,1.3458415,0.33919767,-0.12908497,0.66791636,-0.8948872,0.22817057,0.85038114,0.95011866,0.6512586,0.42658526,0.20153283,-0.08615107,-0.08850436,-0.04834786,0.74802864,-0.053861804,0.4955004,0.8675038,0.7487374,-0.30028126,0.015288458,0.27092844,-0.2988166,0.05218765,-0.1978235,0.64220226,-0.13712174,0.39777005,0.26275972,0.18327025,-0.32407308,0.13246736,0.20722467,0.2078215,0.05232264,0.3640386,0.037047565,-0.05439408,0.3176459,-0.18655503,-0.17726055,-0.36602738,0.052031055,0.014499512,0.15443598,0.09671953
8,8.299326,-6.460381,-11.720154,0.5520576,7.1729627,0.67182016,-1.3697221,0.037141494,20.948736,-0.768604,-4.043947,1.4530673,0.2027142,1.1225286,-1.5320387,-1.2742007,1.0874295,-0.31092677,1.4341755,-0.3486542,0.33927515,-1.1248474,1.0045716,1.0916141,0.1796827,-2.2624261,-0.43581322,-0.51909924,0.13703084,0.06077928,-0.7709433,-0.84610903,0.13348123,-0.24540867,0.42419192,-0.64444375,-0.07229757,-1.0950899,0.038557604,-0.72881424,0.0717241,-0.19349897,-0.0011170633,-0.42853385,0.2909156,0.08041449,-0.3756947,-0.040269993,0.011209097,-0.52188796,-0.14810288,0.42218173,-0.23488063,0.5979811,-0.5610883,-0.40722865,-0.08823703,-0.28378817,0.026431527,0.14519404,0.8327702,-0.1676789,0.26469302,0.4109692,0.16834584,-0.39266866,0.12126975,0.30060634,-0.397862,0.37277758,-0.00029513208,0.33548933,-0.26371586,-0.29714018,-0.199135,-0.010579726,-0.17745754
9,-9.008948,-8.897302,8.746038,0.46115667,-3.859582,0.15311393,-1.4712937,-1.1002761,-0.768604,19.901272,3.425118,-2.3616114,-0.08226526,1.1617908,3.2919426,-0.43458074,-0.75370646,-0.36010885,0.5235631,-0.13993192,-1.7460978,2.6319017,0.8602314,0.3957457,-0.43276906,-2.166491,-1.251565,0.96534383,0.6555034,0.302651,-0.3492529,0.15458128,-0.69065547,0.028680537,-0.25359446,-0.022694785,-0.29751348,-0.4590947,-1.2773652,0.106118605,0.055296324,-1.0055932,0.049435005,0.36839175,-0.50643635,0.30729762,-0.7272511,-0.8352828,-0.007725226,-0.026951127,-0.4150728,0.049065657,0.13599864,0.2898654,0.23759675,-0.20940463,-0.14004889,-0.0023719114,-0.610688,-0.10464387,0.28239876,0.20943046,0.35127795,-0.018578473,-0.24326092,-0.27505183,-0.06328836,-0.25545722,0.080706105,0.30131513,0.055560663,0.038117796,-0.09000328,0.06482667,0.006908674,-0.3533853,-0.1513531
