,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,317.29578,26.286823,52.223267,-67.91959,1.7011566,-15.487461,-0.60809624,-1.0765299,-11.381411,11.601606,-10.497582,-6.391485,15.546461,-4.7501416,-5.897046,1.7387451,1.1715248,-4.988183,-1.7959883,-0.9391629,-1.1175308,-0.021874748,2.0785232,-3.0118933,2.4213197,-1.3814609,-6.841532,-0.60281503,2.1678743,0.83672905,-0.760769,3.9108782,0.5734583,1.4637527,-1.4432192,0.8707794,0.026675537,1.5349656,-1.0351732,-0.19808564,-0.05804528,0.41991004,0.19465208,-0.49609035,-0.8555236,-0.9740933,-1.1252419,0.8118402,1.00251,-0.40975183,-0.9110105,0.49898255,0.23531975,1.6701729,-1.2142725,-1.0188432,-1.1325647,-0.7433541,-0.069616966,-0.51473486,0.12541565,0.5651529,0.84411865,1.052804,1.0344672,0.1933011,-0.16156851,0.22069436,0.13685994,-0.31654245,-0.13452667,-0.52991784,-0.63432133,-0.95803213,-0.49217784,-0.15015377,-0.23860282
1,26.286823,110.3877,32.187557,-24.397573,2.2221384,-8.650648,-0.34418932,1.4366022,9.49934,11.960138,3.3472085,4.8851357,-5.873214,0.9883855,0.45735088,0.4794986,14.552668,5.150818,-6.6310663,-0.5468578,2.280181,1.1636889,-1.7520494,2.3044062,-3.3220296,-2.1843348,7.8600354,0.860113,-3.0539083,2.4102745,-0.0076340823,-2.1264148,1.3546443,-4.7366548,1.8627992,-0.3756957,1.3571935,1.5763751,-0.38617945,1.901614,2.2180386,0.80983144,0.6834426,2.8261194,-0.53733206,2.4794362,1.3473895,-0.47934908,-0.7986057,-1.682339,1.2772425,-1.2352362,-1.2478192,-2.0950475,2.6356306,-1.2527068,1.1104546,0.0020377866,0.9921207,-0.31295595,0.14194413,0.5938827,-0.10930531,0.0044954605,0.2512275,-0.88597023,0.58463275,0.4080234,-0.0070701884,0.07458115,-0.9489656,-0.43133008,-0.4192497,0.18538973,0.19271523,-0.21044691,0.45737326
2,52.223267,32.187557,96.78123,-33.038246,-18.451313,1.9223912,-9.959749,3.1652565,15.154722,-11.478662,-0.35933214,-3.0983007,-6.4158354,4.832156,10.774906,1.7078269,1.0264643,2.7056255,6.446558,1.5164379,0.03244168,0.23764753,-3.5243893,3.6337147,-0.6988562,2.1893404,0.66883516,0.31335843,-2.1588564,2.7860653,2.0095878,-0.43645215,0.4138828,-0.023512773,-2.0973558,2.8459253,-1.074414,-1.5129914,-0.038777143,0.3141821,-0.522403,0.059051014,-1.1422789,0.793994,1.0270274,-0.6713104,0.5043527,-0.33610767,-0.8407457,-0.04377593,0.18346423,-0.6210187,0.4080214,0.5078218,0.49767712,0.130169,-0.9493583,-0.2953694,-1.1703885,-0.04040676,-0.53591734,0.16945672,0.26647377,-0.75312185,-0.94931537,-0.5024908,0.33254933,-0.038078435,0.80359125,-0.10320018,-0.27562565,-0.18635088,0.6993699,-0.029696085,0.19295222,0.48544592,-0.7739141
3,-67.91959,-24.397573,-33.038246,50.41419,6.2546053,-5.611206,3.1243324,3.2715917,-0.742437,-0.60788584,-2.4501984,-4.2313566,0.2718647,-0.24887025,-2.8501143,1.5096797,0.7852463,-0.9616995,0.9236735,-0.82232046,-1.5073879,0.86125183,0.22502518,-0.8386463,0.5538136,0.050266422,-0.7351301,-0.6684404,0.38130343,1.2214899,2.8249862,2.564211,1.1197116,0.20594846,-0.0053344937,0.371108,-0.83687836,0.40489018,0.15607369,1.1271524,1.2979975,0.20910013,-0.1111847,-0.18131599,-1.0216784,0.27453494,0.52068985,0.85122013,-0.2387183,-0.6009106,0.13679391,0.6989354,0.06569326,0.9752741,0.80272686,-0.2388924,-0.55376804,-0.06286999,-0.34187967,-0.5731994,-0.9234996,-0.08271449,0.30797416,0.61014307,0.44053197,-0.4468097,0.47898313,0.20272082,0.24971755,-0.27921048,-0.47869182,-0.17354618,-0.117179886,-0.83975387,-0.092346005,0.06512916,-0.22248113
4,1.7011566,2.2221384,-18.451313,6.2546053,56.048115,0.6673761,-6.1643314,3.4114432,-9.838628,4.893244,-0.02785863,-4.3059177,-0.27912006,-7.7968183,-1.8629036,1.4286253,0.76295745,-0.931877,-1.8765427,-0.1740787,1.7043045,-1.1262919,-1.3960234,0.564292,-1.6083977,-1.1649384,-1.6305952,1.5593657,-2.9297152,0.006052128,1.3052096,1.0497544,-1.6539054,-0.427249,0.7879745,-1.4544039,3.0108767,-0.93629205,-1.1099169,0.9347482,-0.14231774,1.282417,0.61525136,1.2596797,0.096227825,0.045079447,0.036808535,-0.17926794,0.86546934,0.7501743,-0.6082841,-1.0349122,-0.74146414,0.408149,-0.447465,-0.22396499,0.026466649,0.04572701,0.24474643,-0.02284128,0.08645654,1.0888495,0.33733916,-0.07538018,-0.23127413,0.14594546,-0.41214412,0.6970371,1.1247545,-0.6433104,-0.09756654,-0.5416949,0.8640664,0.23093992,0.7997757,0.008516258,-0.87008756
5,-15.487461,-8.650648,1.9223912,-5.611206,0.6673761,56.961052,6.8876505,-4.220336,-0.89616966,-0.20498168,0.6474123,-1.1479079,1.9708786,-3.566343,-2.3547192,1.2231616,-1.7583423,-0.3557573,1.9530723,4.8922687,0.10083933,-0.39350462,0.8452508,1.9581597,1.9361081,1.9813995,-2.0236826,0.17732412,1.1544511,1.0295155,-1.9161966,-0.2928172,1.4399865,-0.60742956,-1.3018302,2.516488,-0.6814967,1.7648203,-2.224524,-1.6916689,0.01152383,0.4531879,-0.69008994,0.7714273,-0.046077598,0.020761397,0.042995796,0.1796181,-0.44762498,0.4464914,0.44504124,-1.167944,-0.61702937,-0.7393546,0.28340644,-0.008019561,-0.79367137,-0.19656622,-0.04123642,0.24925375,1.2650473,0.15475342,-0.46134484,0.56833833,-0.057390425,-0.17861296,-0.21019074,-0.14597282,0.6637299,0.1614112,-0.47410432,-0.3407946,0.20192373,0.6112459,-0.55930305,0.68848634,-0.0063883094
6,-0.60809624,-0.34418932,-9.959749,3.1243324,-6.1643314,6.8876505,27.224638,6.7733164,1.6551523,1.8782194,1.7475418,1.0708213,4.9558625,0.029111976,-2.4882808,0.06429098,2.1585422,2.140285,0.10249026,2.5410209,0.15739954,1.1423483,0.26818007,0.30012244,1.166829,0.58522105,-0.37333876,-0.3943469,1.9288638,0.673825,-0.6976262,0.7124535,0.59772927,-2.131895,-1.6338302,1.2527937,-0.40231284,0.41478872,-1.3754249,0.512146,-0.7375332,0.95136076,0.5059024,0.62507296,-0.6795956,-1.1332529,-1.1201484,-0.52471733,0.66507137,-0.1294052,1.1351528,-0.66047823,0.7120779,-0.1848552,-0.14859062,-0.17862222,0.6848086,0.3248917,0.7087215,-0.48663765,-0.28005934,-0.027270837,0.12985964,0.4897231,0.23890282,-0.05305837,0.12408765,-0.41007033,-0.5773629,-0.19185054,0.25102073,0.15577549,0.033614755,-0.35418528,0.8845891,-0.39292502,0.3000281
7,-1.0765299,1.4366022,3.1652565,3.2715917,3.4114432,-4.220336,6.7733164,35.786385,0.020676218,1.459045,0.5793618,-2.594819,1.5166659,-0.7805034,-1.1984651,0.52891326,4.341362,-1.4178166,-0.82297456,0.6946239,-1.4070554,-1.2037231,1.8276558,0.2273787,-1.2701776,2.2305446,2.191033,-4.1321816,0.6288559,-0.30616963,1.3728827,-1.7586457,-0.43090025,0.15377869,-0.86547863,1.1735579,-0.29457778,-1.1167905,-1.2401505,-0.8499432,-0.55302703,-0.24788293,0.11238749,0.1190431,0.058582723,-0.9754003,0.054111622,-0.6429899,-1.1444774,-0.9761905,0.40885997,-0.019421296,-0.35959446,0.40131426,-0.07121539,0.2784249,-0.8474879,0.17484647,-0.5277937,-0.33040023,-0.2248262,0.42802823,-0.18213415,-0.27499425,-0.25848344,-0.05987181,-0.4727322,-0.048876047,0.08054419,-0.40408203,0.24600205,0.23562925,0.46373773,-0.06370273,-0.01550466,-0.21410763,-0.12282439
8,-11.381411,9.49934,15.154722,-0.742437,-9.838628,-0.89616966,1.6551523,0.020676218,24.462254,0.81006753,5.1336412,-1.5492599,-0.1836885,-1.3310137,1.8062232,1.7855275,-1.3532077,-0.09254548,-1.5151806,0.3632492,-0.48379445,1.432624,-1.4692993,-1.5255787,-0.15900561,3.081293,0.48510465,0.98854566,-0.19417936,-0.112955436,0.8409295,1.1052346,-0.2595744,0.47289044,-0.6350322,0.79766893,0.06327307,1.4809444,-0.08712527,0.981142,-0.10291594,0.14299674,0.003751625,0.48720136,-0.36141747,-0.0776429,0.6117123,0.058458634,0.12655668,0.625249,0.07602824,-0.5344126,0.349056,-0.87035775,0.7715461,0.37810683,0.18609494,0.40080568,0.011301292,-0.25431108,-1.2079505,0.18979031,-0.2582345,-0.51549625,-0.3202603,0.4097213,-0.2030451,-0.3797868,0.44976673,-0.5780225,-0.01330788,-0.46242234,0.46899948,0.3465824,0.24151802,0.08859046,0.19347265
9,11.601606,11.960138,-11.478662,-0.60788584,4.893244,-0.20498168,1.8782194,1.459045,0.81006753,20.17397,-4.521269,3.1914723,0.13191946,-1.4768481,-4.3627357,0.6066077,1.0063112,0.3145641,-0.57292354,0.15443769,2.2677174,-3.4494886,-1.1739978,-0.546736,0.58958447,2.8698564,1.6091287,-1.1658542,-0.86033833,-0.4063297,0.4044996,-0.20237014,0.87495255,0.010880679,0.30595523,0.016929023,0.3793093,0.6153374,1.6575159,-0.12865496,-0.07460664,1.2799933,-0.06298578,-0.5050224,0.6668064,-0.39264354,0.98827994,1.0930709,0.054897197,0.016752942,0.5054623,-0.058620043,-0.16533917,-0.4066643,-0.29801893,0.22498888,0.20523152,0.012453664,0.8120612,0.11729804,-0.4055717,-0.2826321,-0.43140894,0.030630127,0.2863875,0.32728207,0.06867497,0.33829886,-0.12737602,-0.42251068,-0.076552965,-0.056909718,0.1568484,-0.097856514,-0.014638601,0.48407328,0.18551126
