,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10,-5.355628,3.2034981,-3.7493725,-8.596443,-2.1886148,-7.825519,-2.9148192,-8.643284,6.5451794,-3.9522514,21.957344,-3.248013,-5.8008537,-0.79825956,-2.7750626,1.5612618,-1.593298,1.8855904,2.5997314,-0.014050882,3.3886552,1.6159554,-2.9966846,-0.7618322,-0.4701271,-0.012787779,-2.038507,0.14853866,-0.49335355,0.30680817,-0.87381124,0.10128975
11,1.1575094,-0.25602642,-6.021595,-9.854305,0.7132235,-4.1234384,-2.386278,6.9579854,9.164581,-3.0259476,-3.248013,15.328708,6.148988,1.863503,-2.8343146,-2.4189935,0.8534821,-0.6621737,0.18614477,-1.5112473,-1.3902882,2.2074714,1.9643885,1.3212216,0.65731955,0.46431044,0.59950334,-0.177023,0.011812971,0.17740044,-0.5536921,0.64349747
12,-5.3525305,-0.26016718,-0.6957127,1.8495076,1.2390852,-4.426194,-2.691577,-4.31024,0.08111925,2.623232,-5.8008537,6.148988,22.39929,1.3979115,1.649178,3.4595914,-0.48490775,2.1191747,0.14253289,-0.33705744,2.9469166,-0.6584914,-0.85023844,-0.88255215,1.0096915,-0.30660218,-1.0503616,0.41347933,0.21169627,-0.34983575,-0.08387038,0.028421467
13,0.13775021,4.9415216,-1.2342445,-1.3604672,1.0037944,4.892308,2.090075,-3.4545622,-3.8305814,-5.92297,-0.79825956,1.863503,1.3979115,20.719027,2.0248294,-3.993743,0.79221916,-2.4911146,3.836392,0.93689334,0.65389097,0.0036071446,-0.70444226,-0.41042477,-0.57725096,1.1400197,-0.0023964294,0.34121263,-1.1822665,0.7055423,-0.6904899,-0.5785268
14,5.0382366,-5.3440075,3.264051,-7.356103,-4.73411,1.2111886,5.9668665,-6.395796,0.65478146,1.2505629,-2.7750626,-2.8343146,1.649178,2.0248294,11.335527,1.6280205,-2.5989833,-1.6909794,-1.5735371,1.0620115,0.32018363,-0.3981169,1.4341171,-0.067986965,0.8670105,0.104465604,1.7295477,-0.89188623,-1.1303074,1.133959,0.8392527,0.48578304
15,-1.4602275,-2.4210474,-0.45546314,1.117035,-1.645113,2.3658752,-1.0652206,0.5323912,0.052757293,-3.9007363,1.5612618,-2.4189935,3.4595914,-3.993743,1.6280205,17.374683,1.0745392,-2.2067246,2.3335392,0.19655141,-1.786128,0.5092082,-0.50058293,0.87733805,-1.0388134,0.78406703,-0.35023752,-0.23778579,-1.108865,0.49584103,-0.2612699,-0.54705876
16,-0.6599147,-2.3911157,2.5618196,-0.84141946,-2.4715602,4.110507,5.2463923,-0.41972864,-0.050808918,-0.44930336,-1.593298,0.8534821,-0.48490775,0.79221916,-2.5989833,1.0745392,17.373407,2.6271396,-1.2214072,-0.34347725,1.247683,1.8283463,-0.82933176,0.35311875,-0.83449197,-0.6444086,0.20102683,-1.226094,-0.4824214,-0.1931684,-0.096716695,-0.009219049
17,1.9703231,-1.3616157,-1.3263324,-1.1005509,0.7225083,-2.440062,-2.8216863,-3.9539661,-1.9066598,-0.02050965,1.8855904,-0.6621737,2.1191747,-2.4911146,-1.6909794,-2.2067246,2.6271396,12.551729,1.6515754,1.510987,-2.2051303,-1.4936135,1.1381261,-0.81021476,0.9014987,0.38193896,0.7641878,1.2518246,-0.7445613,0.8893719,0.2983877,0.027466312
18,3.583743,-1.7058504,1.0327816,-1.3199699,1.9803278,-3.0298984,1.6904409,0.2233432,-1.0815156,4.347168,2.5997314,0.18614477,0.14253289,3.836392,-1.5735371,2.3335392,-1.2214072,1.6515754,10.397352,0.2394173,-2.0355449,0.24233738,-0.47890645,0.7357256,-1.2996886,0.7595383,0.7057722,-1.1067942,0.14308801,-1.1799521,0.3752684,0.031054042
19,-1.011967,0.096200824,-0.30726194,1.755817,-0.4115573,0.9439498,-1.4506592,3.969196,2.0605636,0.36766487,-0.014050882,-1.5112473,-0.33705744,0.93689334,1.0620115,0.19655141,-0.34347725,1.510987,0.2394173,12.51061,1.6478992,-0.24500689,0.4348871,0.83910143,0.721823,-0.3301149,-0.48851594,-1.1267635,-0.52334124,0.5039153,0.59794766,-0.58796084
20,2.9818034,-4.28503,1.1660511,1.086835,-0.84416795,-4.4478455,-3.0899153,-1.3234565,-0.47730964,1.4043802,3.3886552,-1.3902882,2.9469166,0.65389097,0.32018363,-1.786128,1.247683,-2.2051303,-2.0355449,1.6478992,7.807682,1.2249973,-1.3118418,-0.20367649,-2.2786975,-0.64993286,0.35571945,0.6974189,-0.3796137,-0.65589404,-0.07649922,-0.06509416
21,0.9338958,1.5599847,-0.5891192,1.0367951,0.8795358,-1.4125834,-2.0726337,-0.27485582,-1.0068998,0.78349626,1.6159554,2.2074714,-0.6584914,0.0036071446,-0.3981169,0.5092082,1.8283463,-1.4936135,0.24233738,-0.24500689,1.2249973,7.973648,0.9313804,0.70417476,1.0915003,2.6140127,-0.3613363,-0.40880823,0.5789264,0.6293846,1.1404234,-0.2443453
22,-1.0537558,0.51014256,0.32257742,0.26250902,-1.1451316,-1.6676235,-0.2585954,-1.8587297,-0.11928938,-1.7310283,-2.9966846,1.9643885,-0.85023844,-0.70444226,1.4341171,-0.50058293,-0.82933176,1.1381261,-0.47890645,0.4348871,-1.3118418,0.9313804,8.269468,0.15315147,-2.523295,-0.2185009,-1.1316223,-0.745257,-0.2562399,-0.2674961,0.14963716,-0.4789765
23,0.7500422,2.00909,-0.37141007,-0.6918744,0.9453624,-0.3626945,0.12482579,-1.7300477,-1.4865186,0.13797696,-0.7618322,1.3212216,-0.88255215,-0.41042477,-0.067986965,0.87733805,0.35311875,-0.81021476,0.7357256,0.83910143,-0.20367649,0.70417476,0.15315147,8.7432165,0.6474357,-1.9960756,0.61316895,1.5535537,0.2446876,0.25883535,-0.22995631,0.4211622
24,1.1919103,1.6396463,0.5195041,-0.7750082,-0.2789142,-0.45686352,1.7568665,-0.2949065,-0.67883873,-1.7669644,-0.4701271,0.65731955,1.0096915,-0.57725096,0.8670105,-1.0388134,-0.83449197,0.9014987,-1.2996886,0.721823,-2.2786975,1.0915003,-2.523295,0.6474357,5.935832,0.26240927,-0.6723446,-0.75537026,0.011701368,-0.6062881,-0.18857023,-0.38882238
25,0.2977525,1.5771565,-0.35526955,1.384696,0.47239673,0.27269608,-0.02419889,2.3831024,-0.21881641,1.1156362,-0.012787779,0.46431044,-0.30660218,1.1400197,0.104465604,0.78406703,-0.6444086,0.38193896,0.7595383,-0.3301149,-0.64993286,2.6140127,-0.2185009,-1.9960756,0.26240927,2.6034367,0.2241839,0.8599171,-0.5857713,1.0607497,0.42650545,-0.21248332
26,-1.5840003,1.5679266,-0.51242423,1.2372397,-0.6668365,-1.5912057,-2.1118274,0.55308974,1.6054434,-0.8071547,-2.038507,0.59950334,-1.0503616,-0.0023964294,1.7295477,-0.35023752,0.20102683,0.7641878,0.7057722,-0.48851594,0.35571945,-0.3613363,-1.1316223,0.61316895,-0.6723446,0.2241839,7.0460386,-0.54546285,0.12754187,0.03226522,0.1763655,-0.392793
27,1.0192024,0.59448034,-0.012606409,-0.43248022,0.22652707,0.8062718,1.2570884,1.3565379,0.14821985,0.24524176,0.14853866,-0.177023,0.41347933,0.34121263,-0.89188623,-0.23778579,-1.226094,1.2518246,-1.1067942,-1.1267635,0.6974189,-0.40880823,-0.745257,1.5535537,-0.75537026,0.8599171,-0.54546285,5.6586275,-1.2098036,0.40164614,1.0705891,-0.8089649
28,0.95129794,-1.4855003,-0.023645468,-0.16033325,0.03648769,-0.47008684,-0.99730814,-2.1301334,-0.7008198,0.9080874,-0.49335355,0.011812971,0.21169627,-1.1822665,-1.1303074,-1.108865,-0.4824214,-0.7445613,0.14308801,-0.52334124,-0.3796137,0.5789264,-0.2562399,0.2446876,0.011701368,-0.5857713,0.12754187,-1.2098036,3.3854747,0.8104099,0.48246434,-1.036442
29,1.0627484,0.88507473,0.85067177,-0.14698523,0.35191494,-0.6129732,0.26202604,-0.35641226,0.26548114,0.58452857,0.30680817,0.17740044,-0.34983575,0.7055423,1.133959,0.49584103,-0.1931684,0.8893719,-1.1799521,0.5039153,-0.65589404,0.6293846,-0.2674961,0.25883535,-0.6062881,1.0607497,0.03226522,0.40164614,0.8104099,4.2580686,-0.7666245,0.5101389
30,-0.72397053,-0.30739123,0.5674645,-0.5480685,-0.32166502,1.1790879,0.96475846,-0.7421055,0.40972155,-0.8985403,-0.87381124,-0.5536921,-0.08387038,-0.6904899,0.8392527,-0.2612699,-0.096716695,0.2983877,0.3752684,0.59794766,-0.07649922,1.1404234,0.14963716,-0.22995631,-0.18857023,0.42650545,0.1763655,1.0705891,0.48246434,-0.7666245,3.338653,0.5178337
31,0.03669764,0.9357885,-0.92784655,0.31371948,1.2182856,-0.44067317,-0.38865805,0.57942045,-0.5935959,0.074951954,0.10128975,0.64349747,0.028421467,-0.5785268,0.48578304,-0.54705876,-0.009219049,0.027466312,0.031054042,-0.58796084,-0.06509416,-0.2443453,-0.4789765,0.4211622,-0.38882238,-0.21248332,-0.392793,-0.8089649,-1.036442,0.5101389,0.5178337,3.5711186
