,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
10,10.161959,-3.5944865,-12.080447,1.5770032,-6.527671,3.4192395,0.9012836,3.0987906,-1.2743137,3.5554905,20.389404,-5.3204055,3.944291,3.5673542,-0.49444404,-1.5029676,-1.3682289,-0.24108607,-0.99196917,-0.9570172,-0.7262454,0.18605837,-1.0250207,-2.3536162,-2.2151172,-2.2623434,1.4026219,-1.3498368,0.67969155,0.44848198,0.3992548,0.9388608,0.31966853,-0.9278767,-0.39445642,0.7042035,-0.53439564,0.037868712
11,-3.7295969,-5.752722,-2.580739,6.998338,0.8366777,-4.686491,3.6402576,-3.5871763,6.06845,-1.917983,-5.3204055,15.785263,5.2697887,4.040691,0.31420505,0.55704004,1.2667749,-1.5641749,-3.3979807,-0.6860025,-0.82981753,0.66595674,-0.9535849,-0.5037559,-1.3114474,0.5500677,0.5871913,0.40316683,-0.11368555,-0.050915908,-1.2349069,0.09461513,-0.4495981,0.8567941,1.1533449,-0.9247209,0.018076634,-0.028982762
12,-3.9807,10.242329,7.3883095,4.46342,-3.9969325,7.1912746,0.5046762,2.5359473,0.98549986,0.98971367,3.944291,5.2697887,12.574413,1.9419792,0.81004506,-1.5901732,1.903333,1.135977,-3.707346,1.0943896,0.6519339,-0.9726492,-2.4789152,-0.93518615,-1.7260735,0.644734,-0.17123267,-0.62844527,-1.468462,-0.7636646,-0.91574943,-1.3516855,-0.045882,-0.041221112,0.0065665813,-0.2902149,0.14508528,0.38568014
13,5.1722107,-11.689201,0.18414682,-7.3671904,3.6105938,-6.675968,-3.1623218,-2.7522569,-0.20089743,3.1608896,3.5673542,4.040691,1.9419792,11.378769,-1.6422898,0.72563446,-2.8804197,3.0135655,-2.930511,1.3769867,1.013133,-0.35542375,-0.35848868,0.0037877227,-0.92169833,1.386452,0.7492891,0.5642777,0.5402619,0.42148858,-0.23446704,0.002444275,0.09471764,-0.5505546,-0.23945583,0.023916218,-0.47627383,-0.3344037
14,5.645566,-5.375141,-6.891718,-1.293421,-0.89241904,-4.7702203,2.1566784,0.8499165,3.0676465,-0.6968502,-0.49444404,0.31420505,0.81004506,-1.6422898,11.902683,-1.4551787,-0.43606424,1.077762,1.0165441,0.83720213,-1.1696825,-1.2100998,-3.887455,-1.5732844,1.9760607,-0.42005372,-0.7232762,0.32923162,-0.50086594,-0.93344206,1.7100422,-2.543414,-0.12163387,0.30818158,-0.13823283,0.32361418,-0.14119004,0.25177932
15,-8.451712,2.8090663,1.8032818,-0.32629645,6.951224,-1.1233827,-1.5234478,-1.5799055,-0.1514234,1.4101222,-1.5029676,0.55704004,-1.5901732,0.72563446,-1.4551787,10.838882,0.4294006,-0.2851063,1.115618,-1.6330862,-0.6093625,0.25797194,-0.23513485,-3.17267,-1.6972514,-1.2708199,-0.3743245,1.0213916,-1.5681536,-0.15336671,0.1475457,-0.2666391,1.244695,-1.7516866,-0.0506311,0.70899636,0.44071534,-1.0138049
16,-0.34338814,-2.7005963,0.09595265,-0.0873308,4.7855873,0.023317866,-0.66116977,-0.7923485,-3.5057874,-2.6383693,-1.3682289,1.2667749,1.903333,-2.8804197,-0.43606424,0.4294006,12.994943,0.43818298,-1.5140377,0.21717486,1.0957742,0.0554189,-0.78895473,-1.8988798,0.8320551,-1.3839055,-0.038841397,-2.274007,0.30694675,1.5443218,0.30922356,0.44668102,-0.40082288,-0.09961487,-0.13805073,-0.30575475,0.024204127,0.5026351
17,-1.2871819,-2.0412292,4.044606,-4.803425,6.381022,2.486516,0.7712692,-0.26231313,1.0367332,0.90793025,-0.24108607,-1.5641749,1.135977,3.0135655,1.077762,-0.2851063,0.43818298,6.1247835,0.073431306,3.4013882,-0.36538434,-0.8077874,-0.5507091,1.5288,0.74519724,-0.4525413,-0.051771183,0.2553191,0.6258296,1.0610237,-0.45717084,-0.83952105,0.94485533,-0.7075301,-1.1020336,-0.12918073,0.11068463,0.31819713
18,0.3227508,-1.0756159,-2.7925882,3.462861,-0.33617347,-1.7895883,0.28667334,0.9852109,1.503891,-0.082791075,-0.99196917,-3.3979807,-3.707346,-2.930511,1.0165441,1.115618,-1.5140377,0.073431306,3.456671,0.41737753,0.5636299,1.1125959,-0.09164623,1.0814569,0.2649687,-1.5356629,-0.6009126,0.062531725,-0.77909017,0.25778097,-0.21197808,-0.06539837,0.93787295,-0.36337936,-0.4730544,-0.0936522,0.3588519,0.105068706
19,-6.1562014,6.348485,2.4732976,5.601962,3.4815707,-1.6624835,-1.4968731,-1.9362383,0.981555,1.8442546,-0.9570172,-0.6860025,1.0943896,1.3769867,0.83720213,-1.6330862,0.21717486,3.4013882,0.41737753,8.528608,0.8007938,2.3896523,0.70428336,0.9428945,-0.04192792,-0.60054404,-0.10214557,-1.2491274,0.65039957,-1.4290648,0.791922,-0.05870763,-0.24357806,0.1274048,-0.64785254,0.7805251,0.0026971349,0.25388184
20,7.4946046,-4.09766,-2.7795825,-1.6453531,-3.2116623,-3.7179255,-5.4033594,1.9406769,-1.7853361,-0.8232848,-0.7262454,-0.82981753,0.6519339,1.013133,-1.1696825,-0.6093625,1.0957742,-0.36538434,0.5636299,0.8007938,6.546754,1.596837,0.35952604,0.9890165,-0.8719176,1.5338035,-0.44392574,-1.5201024,-1.3143768,-0.18826666,-0.14676203,-0.64711374,0.54606944,-0.8942474,0.23647928,-0.9594058,0.48421046,0.19044474
21,0.599427,-1.8288143,2.2842424,1.2318289,-4.172485,-2.4585795,0.030782416,-2.3419504,1.3306663,-0.80210155,0.18605837,0.66595674,-0.9726492,-0.35542375,-1.2100998,0.25797194,0.0554189,-0.8077874,1.1125959,2.3896523,1.596837,3.6475756,0.7416581,0.17542836,-1.3927433,-1.8178391,0.08300193,-0.89993346,-0.21557373,-0.8178798,0.5704018,0.6018764,0.75907516,0.17438227,0.32245773,-0.4849488,0.09179632,0.0312551
22,-1.8137717,0.9147818,-4.919012,-0.5652452,3.2455866,3.8360596,1.7160186,-1.6403148,-1.5021414,0.23036662,-1.0250207,-0.9535849,-2.4789152,-0.35848868,-3.887455,-0.23513485,-0.78895473,-0.5507091,-0.09164623,0.70428336,0.35952604,0.7416581,4.3098364,0.1545874,-0.49626517,0.8304328,0.40104935,-0.38940632,1.4107509,-0.9726852,-0.34780657,-0.09679713,-0.3597294,-0.40540355,0.18929856,-0.7438539,0.31151134,0.17749181
23,0.23845637,-1.905966,2.7647374,1.0176287,0.06447773,0.8949307,2.8167624,1.079154,2.356204,-1.453809,-2.3536162,-0.5037559,-0.93518615,0.0037877227,-1.5732844,-3.17267,-1.8988798,1.5288,1.0814569,0.9428945,0.9890165,0.17542836,0.1545874,4.8637037,0.10795896,0.58014965,-0.12412387,-0.54655385,-0.86575687,1.2449969,-0.26533806,0.5813154,-0.19249198,-0.54509264,-0.0008281749,-0.25471807,-0.76832473,-0.13102871
24,1.9200094,-3.4917884,1.9057937,0.5987942,0.30446488,-1.7747691,-2.830719,0.24446125,-0.3792089,1.4058607,-2.2151172,-1.3114474,-1.7260735,-0.92169833,1.9760607,-1.6972514,0.8320551,0.74519724,0.2649687,-0.04192792,-0.8719176,-1.3927433,-0.49626517,0.10795896,3.0343652,-0.3755236,0.051405206,0.7081883,1.1184934,0.7109045,-0.64574814,-0.31024536,-1.1936312,-0.04685524,0.015563649,-0.24898326,-0.08855204,-0.11533286
25,-0.43647987,0.5082782,-3.2454984,0.75659174,2.765911,0.08416377,0.2487784,1.8998168,-3.8714404,-0.6932497,-2.2623434,0.5500677,0.644734,1.386452,-0.42005372,-1.2708199,-1.3839055,-0.4525413,-1.5356629,-0.60054404,1.5338035,-1.8178391,0.8304328,0.58014965,-0.3755236,4.9744296,-0.48087436,0.203416,-0.5799824,-0.12564042,0.6947719,-0.3670134,-0.25876468,0.4837535,0.07302815,0.5307862,0.12454836,-0.18838274
26,1.200862,-1.391216,-0.055646665,-1.0840642,-1.5526906,-0.13009255,0.8424467,-0.78200406,0.037232175,0.24248624,1.4026219,0.5871913,-0.17123267,0.7492891,-0.7232762,-0.3743245,-0.038841397,-0.051771183,-0.6009126,-0.10214557,-0.44392574,0.08300193,0.40104935,-0.12412387,0.051405206,-0.48087436,0.9618414,-0.15617497,0.8878364,0.038058504,-0.2886278,0.4221093,-0.6600022,-0.3340202,-0.018875793,0.18457925,-0.13416722,0.09166527
27,-1.5065087,-2.9464667,4.4808397,1.9798728,-0.15885726,0.3902796,-1.0783365,-0.19722134,-0.5027064,1.5081141,-1.3498368,0.40316683,-0.62844527,0.5642777,0.32923162,1.0213916,-2.274007,0.2553191,0.062531725,-1.2491274,-1.5201024,-0.89993346,-0.38940632,-0.54655385,0.7081883,0.203416,-0.15617497,1.9263415,0.61826783,0.17489316,-0.23901916,-0.21924782,0.69302857,0.53493464,0.10635953,-0.32775736,0.18386033,-0.07014316
28,-0.5212173,2.3940716,-2.5308688,-0.67044294,1.0115949,-0.041869402,-0.50782883,-1.1725578,-0.9987184,1.5108497,0.67969155,-0.11368555,-1.468462,0.5402619,-0.50086594,-1.5681536,0.30694675,0.6258296,-0.77909017,0.65039957,-1.3143768,-0.21557373,1.4107509,-0.86575687,1.1184934,-0.5799824,0.8878364,0.61826783,3.4959998,-0.1422762,0.045020863,0.19003987,0.061842944,0.460484,0.71686965,-0.7059355,-0.15317532,0.56960416
29,-0.39237013,0.87305987,-0.08740948,1.1032398,0.80241466,-1.7874079,0.4835325,2.2742357,-0.112226635,0.08423005,0.44848198,-0.050915908,-0.7636646,0.42148858,-0.93344206,-0.15336671,1.5443218,1.0610237,0.25778097,-1.4290648,-0.18826666,-0.8178798,-0.9726852,1.2449969,0.7109045,-0.12564042,0.038058504,0.17489316,-0.1422762,2.893116,-0.32430005,0.6935288,0.2983211,-0.15391351,-0.48952445,-0.6156598,-0.51000106,-0.4902683
30,-0.6173272,-1.1535039,0.7075106,-0.22543389,1.1015172,0.57244676,0.03438492,-0.30374813,-1.3783063,-0.6568711,0.3992548,-1.2349069,-0.91574943,-0.23446704,1.7100422,0.1475457,0.30922356,-0.45717084,-0.21197808,0.791922,-0.14676203,0.5704018,-0.34780657,-0.26533806,-0.64574814,0.6947719,-0.2886278,-0.23901916,0.045020863,-0.32430005,3.3652136,-0.099187106,0.45065218,0.40814084,0.45273966,-0.040222324,-1.3847314,-0.52694786
31,0.052500937,-0.7737886,0.5113518,1.0566701,-0.7767841,-1.2196162,-0.71816087,-0.5832894,0.44852722,-1.0472391,0.9388608,0.09461513,-1.3516855,0.002444275,-2.543414,-0.2666391,0.44668102,-0.83952105,-0.06539837,-0.05870763,-0.64711374,0.6018764,-0.09679713,0.5813154,-0.31024536,-0.3670134,0.4221093,-0.21924782,0.19003987,0.6935288,-0.099187106,2.1670902,-0.19810215,0.76395327,0.06530945,0.9769856,-0.12564339,-0.31717682
32,-0.36647326,-1.2874889,0.13806829,0.16373321,0.5203531,0.5948962,0.8025707,0.41824558,-0.48475304,-0.43980598,0.31966853,-0.4495981,-0.045882,0.09471764,-0.12163387,1.244695,-0.40082288,0.94485533,0.93787295,-0.24357806,0.54606944,0.75907516,-0.3597294,-0.19249198,-1.1936312,-0.25876468,-0.6600022,0.69302857,0.061842944,0.2983211,0.45065218,-0.19810215,2.607816,0.714129,-0.11298692,-0.7597537,0.3844362,0.46477133
33,0.6524248,1.3262134,0.014706909,-0.37779793,-1.2584343,0.10563114,-1.8760839,-0.024697458,0.1006768,-1.3646353,-0.9278767,0.8567941,-0.041221112,-0.5505546,0.30818158,-1.7516866,-0.09961487,-0.7075301,-0.36337936,0.1274048,-0.8942474,0.17438227,-0.40540355,-0.54509264,-0.04685524,0.4837535,-0.3340202,0.53493464,0.460484,-0.15391351,0.40814084,0.76395327,0.714129,2.4437208,-0.5520265,0.15316913,0.28553003,0.37319756
34,-0.9014218,2.1655483,-0.19432318,0.4602039,-0.388381,-0.33740294,-0.61546195,-0.6442864,1.0926478,-0.26040286,-0.39445642,1.1533449,0.0065665813,-0.23945583,-0.13823283,-0.0506311,-0.13805073,-1.1020336,-0.4730544,-0.64785254,0.23647928,0.32245773,0.18929856,-0.0008281749,0.015563649,0.07302815,-0.018875793,0.10635953,0.71686965,-0.48952445,0.45273966,0.06530945,-0.11298692,-0.5520265,2.2723207,-0.44842112,-0.33418253,-0.34997964
35,-0.8560616,-0.38000536,0.4248178,0.04054567,1.3934373,-0.55139804,0.14602478,-0.72707224,-0.25448334,-0.7436212,0.7042035,-0.9247209,-0.2902149,0.023916218,0.32361418,0.70899636,-0.30575475,-0.12918073,-0.0936522,0.7805251,-0.9594058,-0.4849488,-0.7438539,-0.25471807,-0.24898326,0.5307862,0.18457925,-0.32775736,-0.7059355,-0.6156598,-0.040222324,0.9769856,-0.7597537,0.15316913,-0.44842112,2.4384558,0.28978515,-0.10259546
36,0.7486254,-0.24185917,-1.512274,-0.23233019,-0.31805173,-0.38155103,-0.42360765,-0.15623343,-0.20679542,-0.33353925,-0.53439564,0.018076634,0.14508528,-0.47627383,-0.14119004,0.44071534,0.024204127,0.11068463,0.3588519,0.0026971349,0.48421046,0.09179632,0.31151134,-0.76832473,-0.08855204,0.12454836,-0.13416722,0.18386033,-0.15317532,-0.51000106,-1.3847314,-0.12564339,0.3844362,0.28553003,-0.33418253,0.28978515,1.316765,0.5263263
37,0.8624979,-0.39662695,-1.0843757,-0.15697414,-0.5713465,-0.29949087,1.2900167,-0.25389344,-0.95511115,-0.10318056,0.037868712,-0.028982762,0.38568014,-0.3344037,0.25177932,-1.0138049,0.5026351,0.31819713,0.105068706,0.25388184,0.19044474,0.0312551,0.17749181,-0.13102871,-0.11533286,-0.18838274,0.09166527,-0.07014316,0.56960416,-0.4902683,-0.52694786,-0.31717682,0.46477133,0.37319756,-0.34997964,-0.10259546,0.5263263,0.9814514
