,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,627.3813,-6.701182,-5.2135916,-2.061759,1.2735837,1.3305727,-0.1967758,-0.6858673,-0.40261543,0.43789345,1.2204032,-0.88119227,-0.13966441,0.15189335,-0.602559,-0.81643546,-0.28057867,-0.32695267,-0.87345886,0.08249654,-0.34450907,-0.1233557,0.13695079,0.0075652273,0.0490786,0.34041047,-0.1214643,0.07001623,-0.20799077,-0.12069367,0.12895207,-0.06513127,0.16276553,-0.13717237,-0.21454926,0.15790284,0.052469254,-0.034212552,0.058991514,0.14079677,0.30724213,0.16748574,0.06907933,-0.2115887,0.047613144,0.22744115,-0.24554113,-0.1936261,0.012511503,-0.16145429,-0.0019008294,0.09484467,-0.0019678664,-0.03987973,-0.31057394,0.0015644742,0.11822669,0.09045729,-0.31386647,0.110044286,-0.0063677314,0.016904678,0.111171246,0.003929212,0.12872106,0.05941283,-0.08629512,0.064416915,0.083672896,-0.007785408,-0.0046594488,0.000275071,-0.108765915,0.22683007,-0.09937582,0.043527365,0.025243206,-0.05764658,0.060588922,-0.05289939,0.03821817,0.014242612,-0.043124624,-0.033468284,0.018911012,0.066508636,-0.0392198,-0.0018726148,-0.013105912,-0.048328955,0.09924641,-0.0020404945,0.037589766,0.017226152,-0.00091599906,0.05218131,0.00031268492,0.06520264,0.08323796,-0.0047718477,-0.044535756,0.07833554,0.06749348
1,-6.701182,135.59566,-7.711353,-1.0102583,-4.204588,4.064535,-2.2305155,-2.9284115,1.40418,-1.5800928,1.8451095,-0.26764724,-1.1759518,2.1533377,0.09308304,-1.8520492,0.6790594,-0.94349897,-2.6704426,-0.38254994,-1.8651543,-0.8320845,1.2394382,-0.2554363,0.12527454,0.16691977,-1.3973043,-0.2932388,0.046783395,0.58766603,0.96714437,-1.4260665,0.7974379,-0.6331077,-0.9978867,-0.32198256,0.07074937,-0.3287654,-0.34474856,-0.22805777,1.1366308,0.38731217,0.13689086,-0.8157093,0.17463683,1.4123821,-0.5898365,-0.27592653,-0.15940468,-0.41141564,-0.26846015,0.20630382,-0.890717,-0.29811513,-0.82835114,-0.29220027,0.83565885,-0.11643224,-0.52056843,0.12683883,-0.10683514,0.51905346,0.7582086,0.06592606,0.40526938,0.35319823,-0.19373195,0.20051087,0.14687565,0.047724746,0.20399591,0.23950584,0.015745824,0.42821965,-0.052428376,0.31393975,-0.2727077,-0.30077618,0.16778246,0.016673205,-0.28433698,-0.09011728,-0.19656214,-0.3625263,0.2354553,0.17800026,-0.01086092,-0.09607895,-0.18282178,-0.121773675,0.33094046,0.15247357,0.068589196,0.1695497,-0.12427378,0.19103187,0.061209705,0.33010405,0.34860244,-0.053540558,-0.14070944,0.28581154,0.118247315
2,-5.2135916,-7.711353,53.603123,-1.8137684,5.583927,-0.57654995,-0.75850207,-0.0965717,-2.005309,2.637224,1.9770143,0.049223676,-0.4565083,0.17280498,-2.069454,-4.1470165,-1.280791,-0.21265027,-0.34237266,-0.89851695,-0.39509636,-0.4108696,0.28924114,1.7909462,-0.15015434,0.43804127,0.43411106,-0.028232928,-0.7784586,-0.5249738,0.035791934,0.4258441,0.2758426,0.11288643,-0.0020997375,0.7697116,0.30675972,0.10886398,0.30826405,0.12661293,0.45715517,-0.2913476,0.26635566,0.12859486,0.5494729,0.33916402,-0.686151,-0.48739403,0.5755868,-0.10175036,0.20061427,0.06740178,0.01660703,-0.12921175,-0.86868995,-0.005444796,-0.038733494,0.09252223,-0.6362893,0.30953318,-0.21982537,-0.41785717,-0.31484604,-0.2555276,0.32804543,-0.22044736,0.15383056,-0.08673389,0.07407738,0.03334033,-0.032379046,-0.05894524,-0.11888668,0.5286516,-0.24039865,-0.12250236,0.0908072,-0.07875933,0.111468144,-0.2402009,0.022807531,-0.0005058492,-0.09416294,-0.09312088,-0.009354241,0.2508443,0.027926957,0.05359883,-0.0017635658,-0.03173371,0.19381005,0.1572423,0.12420179,-0.06689476,-0.11845583,0.1489499,-0.18042044,0.11725797,0.2037082,0.1051443,-0.17117998,0.10934079,0.114048794
3,-2.061759,-1.0102583,-1.8137684,30.58795,2.573515,0.46442485,-0.2803042,-3.1774807,-3.4609962,1.6982892,2.549778,-1.3024197,1.3273098,-1.1180265,-0.42225137,0.44494638,-0.793556,0.8201658,0.26073092,1.4941452,0.26603317,0.47683364,-0.20305678,-1.5609009,-1.7252303,2.0436683,0.13022907,0.7586221,0.06949431,-0.2718965,-0.27575022,0.49714702,1.3958277,0.6732278,-0.21933267,-0.06072531,-0.58127475,0.09874002,-0.41723144,0.26278412,0.29406074,0.51348996,-0.3260907,-0.44796932,-0.42406523,-0.41240257,-0.056543864,-0.3494879,-0.18673392,-0.2403173,0.19134648,0.33047312,-0.17764942,0.44957626,-0.059072886,-0.030724846,-0.18239021,0.1353344,0.30246902,0.2649979,-0.2272946,-0.044353455,0.2852542,0.6379751,0.15391847,-0.08616301,-0.11141986,0.047278017,0.06677146,0.22088867,-0.016083235,0.06361695,-0.09706816,0.04455284,-0.27749926,0.27899837,0.06628596,0.078092024,-0.087240785,-0.2110028,0.004882182,0.022701383,-0.12121904,-0.15426055,-0.28935242,0.033996366,-0.0633291,0.1487567,-0.13458546,0.023722716,0.05611527,-0.21778826,0.023329362,0.08608811,-0.0054131337,0.034596022,-0.12463019,-0.19669291,-0.06652903,0.035822827,-0.019132208,-0.020122956,0.012991123
4,1.2735837,-4.204588,5.583927,2.573515,28.516935,0.38962227,-1.1394513,-0.84541184,-0.024124192,-1.1228473,-2.0285935,1.2307405,1.2877402,0.73222345,1.0578694,0.37185478,0.20023286,0.3441314,0.27483985,-0.045005925,-0.43928388,-0.4694319,0.41487145,0.23544459,0.15830699,-0.8790055,-1.092905,-0.49856392,0.42431474,0.98516905,0.26753312,-0.8253762,-0.14741662,-0.21220256,0.09628707,-0.52406275,-0.06819498,0.29901522,-0.5288819,-0.07599931,0.2414844,-0.04755305,-0.111596525,-0.2354683,-0.14554726,0.046198882,0.17078155,0.047029074,-0.18533906,-0.18051836,-0.23562106,-0.14541195,-0.48671955,0.36658838,0.38692984,-0.24677119,-0.05810692,-0.38210565,0.44870377,-0.10370623,0.16019474,0.0960011,-0.037405748,0.04836431,-0.034226097,0.35061663,-0.04222116,-0.04528833,-0.12538633,-0.21005058,0.20076355,-0.0013412494,0.25691247,-0.009883257,0.20270564,-0.099469945,0.102321014,-0.016550655,-0.036874704,-0.0897008,-0.15991955,-0.08762926,0.020649098,-0.06538851,-0.03266166,0.0031632283,0.096632406,-0.22516532,-0.071625665,-0.10584237,0.101952076,-0.025386237,0.009951886,0.13462847,-0.041196436,-0.03734758,-0.03674873,0.0013547721,0.095139444,0.02403515,0.0022815776,0.15807372,-0.06233552
5,1.3305727,4.064535,-0.57654995,0.46442485,0.38962227,26.543177,-1.3534381,1.5716239,0.23176174,0.00094664155,-1.5985572,1.074665,-0.30882797,0.04946901,0.23406625,-0.42909715,-0.017447421,-0.7595528,1.4222063,-1.5388618,-0.5085955,0.15983891,-0.56847453,0.03170169,-0.45275486,-0.48858726,0.14925948,0.027377205,-0.18108301,-0.038702093,-0.27027112,-0.10907717,0.3834089,0.29067588,-0.37175375,-0.14071552,0.09369071,-0.2018266,0.4838383,-0.22119865,-0.19700351,-0.11789,0.1478657,0.18228093,0.03158387,0.36005616,0.046333257,-0.04995554,0.19695272,0.11767498,0.58515614,0.06884712,-0.12793511,-0.018753558,0.20603547,-0.13266425,-0.04055568,-0.13022974,0.06775601,0.03425298,-0.17368491,-0.09228638,-0.23996586,0.27390933,0.075300574,-0.036986202,-0.08319742,-0.135955,-0.16201925,0.05283042,0.12880184,0.010203457,0.14778858,-0.08173832,0.052024186,0.04651141,0.0071641062,0.03031873,-0.07150932,0.05995483,0.009949045,-0.111353934,0.044843182,0.0017696829,0.07354283,0.22760086,0.091793984,-0.097755834,-0.14938603,0.09435122,0.2067467,-0.045826122,-0.10842181,-0.08423029,-0.060946837,0.013464133,-0.12378032,-0.107318595,0.015216591,0.105056815,-0.0038873856,-0.16712254,-0.120761886
6,-0.1967758,-2.2305155,-0.75850207,-0.2803042,-1.1394513,-1.3534381,18.835495,-0.58498484,0.5643217,-2.0853152,-1.1098235,-0.07164113,-1.1511962,1.0799108,0.9877148,-0.25900346,0.82888675,-0.019482303,0.75835484,-0.40492266,-0.03863622,0.7675797,-0.14971957,0.1883994,0.42132896,-0.3440426,0.46945864,0.068433605,-0.7613859,-0.918908,0.4325742,-0.9476165,-0.2333211,0.029006375,-0.28297558,0.3822131,-0.44979927,0.31877652,0.31623125,0.3133025,0.10611534,0.34584194,-0.030102273,-0.35722065,0.2711286,-0.1927073,-0.10454999,0.3848529,-0.2869234,0.095507935,0.103643805,-0.29624787,0.13206899,0.017111879,0.06140869,0.0830726,-0.36715022,-0.12151787,-0.45720723,-0.07259233,0.13809463,-0.2241359,0.07215798,0.28712985,0.25058267,0.051959928,-0.11070131,-0.266163,0.36145702,-0.2042382,0.11420965,0.08265717,0.13962513,0.26149723,-0.009010784,0.18968162,0.19014037,-0.15229216,-0.07851346,-0.06391711,0.10229054,-0.18379849,0.12087717,0.03365772,-0.26964393,0.13881752,0.020593759,0.0041783694,-0.015288521,-0.06856038,0.22508374,0.03657803,0.080180645,0.21374668,-0.16274089,-0.00931102,0.09423873,0.02645764,-0.05906398,-0.0009604931,0.14208966,-0.13957676,0.00056474196
7,-0.6858673,-2.9284115,-0.0965717,-3.1774807,-0.84541184,1.5716239,-0.58498484,20.488392,-0.13420936,0.5306239,0.63443875,0.06317822,0.09008074,-0.57477975,-0.7987526,0.27480912,-0.14120594,1.0224295,-0.71824855,0.55764264,-0.037690345,0.42706567,0.22343257,-0.4853612,-0.48315647,0.34752744,-0.0449322,-0.029832881,0.12802716,-0.0870458,0.005815749,-0.022896402,-0.025928583,0.2544416,-0.058363862,0.2660138,0.14742664,0.10429537,-0.36170125,-0.066899985,0.23568094,-0.113101795,-0.17599103,-0.07156038,0.21178818,-0.040256277,0.20683856,-0.13294376,-0.28530478,-0.037376262,-0.00647651,0.015684856,-0.12650362,0.2839668,0.23156634,-0.15388387,-0.15620014,0.0096508805,-0.08981793,-0.05895179,0.28043157,-0.06260976,0.100196205,0.056515448,0.06773034,0.10457544,0.07089886,0.14493844,0.05800595,-0.0106833745,0.15415683,0.107605204,-0.01519732,0.13711482,0.03603746,0.08831015,-0.09987691,-0.061357647,0.036395967,-0.13246264,-0.04955204,0.023260124,-0.030452862,-0.1468629,-0.03145451,0.037788346,-0.05179937,0.04877919,0.004513553,-0.03521158,0.024364408,-0.022741746,0.19222689,0.016721243,-0.06914058,0.016029194,0.073770076,0.009915808,0.046316043,-0.061421283,0.038703837,0.06456049,0.073216185
8,-0.40261543,1.40418,-2.005309,-3.4609962,-0.024124192,0.23176174,0.5643217,-0.13420936,14.902838,-0.19853032,-0.15593237,-0.059763975,0.5592426,0.1387876,-0.12111434,0.684216,0.20927635,0.43414325,0.07749847,-0.81281614,-0.22047082,-0.18866138,-0.34152353,0.24937741,-0.11629027,0.1620489,-0.28003752,0.55423933,0.34987417,0.19850132,-0.1625202,0.04297045,0.16075036,0.3315729,0.51689804,0.15063766,-0.27531472,0.43340832,-0.21899675,0.10962487,-0.20737602,0.14288206,0.22518463,-0.08568968,0.17039366,-0.24677986,0.084790334,-0.31196475,0.188127,0.03345174,-0.1626562,0.020826844,-0.33585346,0.18719888,-0.14286658,0.13879995,-0.40411705,0.08785245,0.19836399,0.13389081,-0.11588337,0.075527,-0.07238151,0.19665171,0.0691073,-0.018695645,0.07380031,-0.08651708,0.007854227,-0.05628027,-0.18833603,0.09536227,0.049752988,-0.04119668,-0.20260166,-0.106248096,0.07101534,0.122270405,-0.12551348,-0.09200125,0.050141267,0.038379107,-0.019544443,0.03237871,-0.13364536,-0.04425048,0.028228926,0.08067899,0.060397834,-0.021773519,-0.004072517,-0.027538138,-0.13859451,-0.015718449,-0.06430745,-0.09892957,-0.09075659,-0.026447203,0.16432974,0.053852044,-0.0705986,0.022358388,-0.03705992
9,0.43789345,-1.5800928,2.637224,1.6982892,-1.1228473,0.00094664155,-2.0853152,0.5306239,-0.19853032,11.98506,-0.8903911,0.17134446,-0.4519961,0.28893435,-0.3989572,-0.0163641,0.64752126,0.5831442,0.004875002,-0.31383407,0.14735308,-0.22896084,-0.20306748,-0.65249205,0.6623082,-0.039869722,0.11641669,0.8007728,0.4296196,-0.47497565,0.22125353,-0.58564126,0.11036192,-0.5812119,-0.011630417,-0.6041322,-0.13323532,0.3369469,0.19039571,0.06891214,0.029134186,-0.20661975,-0.10196774,0.042284712,0.0556647,-0.14073196,-0.00840215,0.12599668,-0.21162684,-0.2356916,-0.26584414,0.12164441,0.09791973,-0.03864737,0.2074753,-0.06518796,-0.048225865,0.16383079,0.15082899,-0.12766993,-0.18812355,0.20843413,0.028962266,0.13758317,0.012812937,-0.19583324,0.20475015,-0.043695115,0.17904913,0.033780977,0.024755798,0.16546336,0.17502454,-0.0072055357,0.0066387285,-0.07289207,0.19056141,-0.14083883,-0.10601658,0.10788303,-0.008352788,-0.09237495,0.07202901,0.048710138,0.0036523289,0.07066607,0.06960731,0.0067461133,0.030887578,-0.18610734,0.006660006,0.05152698,-0.1431917,0.11249563,-0.10276662,0.00700852,-0.049391504,0.11809685,0.025771748,0.07110387,0.057339117,-0.094463095,-0.02329696
