,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,15.232755,-16.152115,-3.997693,22.283386,38.755524,-12.47529,-2.696916,-4.1310463,4.833452,11.840163,10.364764,2.7644277,-3.3616703,-0.63050413,1.2397211,-4.1485415,2.212638,0.9245133,1.4308205,2.9832315,-0.7910735,1.1570361,1.292556,-1.0300254,-1.6242192,0.65368795,0.5301266,-0.028114157,-1.4509803,-1.8958883,-0.915722,0.44227815,0.5931922,-0.6818753,0.44775409,-0.9241804,0.9649939,-1.859406,0.30763704,-0.5595403,0.027493604,-0.14346558,-0.5655184,0.8004794,0.57381225,0.07140663,-0.10693562,1.169793,-0.42154765,0.6782218,-0.5689978,0.3174003,-0.264445,-0.40622178,-0.16151369,-0.8430955,0.22990128
1,-16.152115,190.2042,-31.64399,-95.34492,-42.346306,-36.024246,-10.81082,11.4677925,41.027977,-15.751461,27.044744,-13.879166,17.15606,-14.194101,13.389002,-0.60560316,-12.735617,5.7599387,-20.19973,-10.121635,4.6488895,-4.0660925,0.9377746,-7.5308027,0.3089697,5.326488,5.205903,3.6188633,-3.457933,-3.19839,6.238201,2.1972942,0.43610978,2.3888593,0.7430589,-4.5821023,0.07640977,2.5657735,0.84834266,0.3645808,-0.45109951,0.4066072,-0.8017317,1.2194791,0.70240647,-0.60834634,-2.471226,0.05361512,2.194102,1.5683814,-1.0619365,-0.91043794,-1.5612648,1.3473805,0.23649743,-0.5519446,-2.2750921
2,-3.997693,-31.64399,17.775362,6.330963,-14.626636,11.453812,-1.3524704,3.5956059,-11.573801,-5.19557,-1.9337417,6.290015,-6.94637,1.47824,-4.3700833,2.7419076,1.9113138,-0.68466187,5.2118726,3.744486,0.93115926,3.7431612,-3.1765766,0.56809247,2.4903526,-1.781509,-1.7593096,-1.1433232,1.6935803,1.2943842,-2.4823546,-0.60598123,-1.8443584,-1.0415027,-0.036180206,1.9652109,-1.8980775,-0.8503833,-1.7393472,-0.4315566,0.32408172,-2.4085217,1.6574316,-0.19661862,1.6663451,-0.6857238,-0.47260523,-0.4890737,-0.24759905,-1.5178887,0.541057,-1.7863982,0.680516,-0.77988935,1.8480922,0.6212558,-0.093943916
3,22.283386,-95.34492,6.330963,74.72761,49.623337,9.493867,-6.0483804,1.4173479,-14.012761,19.76673,-1.8320502,8.149889,-13.551203,2.335121,-5.460008,-0.111883566,11.924396,-0.7856282,7.8704386,11.094572,-3.5051842,1.0272027,5.4560986,1.8299649,-4.32551,-4.132693,0.061581984,0.85323715,-0.79339814,0.29566085,-5.314163,0.38926333,2.1389027,-0.4140329,0.53841895,0.3582844,4.605568,-2.3824816,2.351019,-0.4564154,-1.1740792,0.16175088,-1.3615644,0.14558455,0.09116471,1.8491569,0.88086724,1.4104356,-0.9236109,-0.10035823,-0.9869032,1.4399233,-0.1764085,0.802878,-0.87309736,0.4532563,1.1724248
4,38.755524,-42.346306,-14.626636,49.623337,134.40463,-46.456654,4.4054804,-34.504993,15.36495,33.70746,21.069765,0.63856936,2.5757182,3.6819901,-0.84058166,-15.381693,-4.6255617,0.23042658,7.348837,-1.077705,-4.928893,-3.7006197,3.761941,1.6970569,-1.1563338,-1.2001765,-1.937067,0.3748476,-3.0386896,-1.4323409,1.5436356,-2.0028348,-0.3782496,-1.750052,-1.3314002,0.85995436,-0.006459292,-1.0406425,1.032326,-1.7286243,-0.05436897,-0.2892214,-0.29416463,-0.29045814,-0.078213565,0.6851638,-0.8747409,-0.383713,-0.63391435,0.0974806,1.1577004,-0.39758745,0.0977874,-0.9009773,0.3988353,-0.871972,0.21674564
5,-12.47529,-36.024246,11.453812,9.493867,-46.456654,48.179047,1.8666527,4.23768,-24.507277,-3.1951737,-24.366213,-1.7948205,0.23215234,3.677998,-7.0507455,8.910686,5.906749,-4.5009127,5.2232013,2.324223,8.454576,2.404831,-2.035561,-1.8132867,-2.1714702,-0.030110877,1.0921847,1.2603791,4.430274,-0.8312043,-1.2228422,1.4175074,0.16252643,-0.48697683,-1.3160176,-2.1841335,1.2188563,-2.5258982,0.11293634,2.4146998,0.50944173,-1.3688095,0.15404126,0.40662554,-2.0908577,0.5518799,0.54762065,1.1712936,-1.1195489,1.2339115,-0.30571753,-0.69851094,0.47427195,1.4367397,-0.024684956,0.006720224,0.27369565
6,-2.696916,-10.81082,-1.3524704,-6.0483804,4.4054804,1.8666527,20.334734,-20.199131,-7.8408294,-4.4493484,-3.8142724,-3.1929028,10.656641,4.6693397,-4.9227085,-3.4849896,-2.1541224,-1.1257675,4.1777105,-3.8621788,3.1413288,-0.25528294,-0.5368704,0.78299356,2.179349,2.4361851,-0.62554175,-3.4843044,3.3159752,-0.40989706,2.2418752,-1.4073961,-1.4844481,2.8453846,-1.8858316,-1.9684877,0.67686015,2.0749311,-0.95487434,0.40729332,-0.5775624,2.5818589,0.1062547,-1.3073541,-0.24947305,0.019813843,0.8498354,-1.5364358,0.3286997,0.8356805,1.2623801,0.6687349,0.35164776,0.4622529,-0.989341,-0.30904433,-0.2952901
7,-4.1310463,11.4677925,3.5956059,1.4173479,-34.504993,4.23768,-20.199131,39.88587,2.7272232,-7.0234256,1.596931,6.703187,-13.759735,-8.9302025,3.773984,6.1464553,8.605564,5.279796,-6.351856,7.696537,-7.222382,1.163127,3.517795,-1.5111334,-4.5869684,-1.7928734,2.2238755,0.05559811,-3.9642138,0.32084697,-2.601344,1.1921062,0.35924438,-1.4454455,1.6883594,2.5524764,-0.5882082,-0.67179155,0.9273577,-0.24912298,0.87374127,0.84629154,-1.3409846,0.47761527,1.3049073,0.5980941,1.115495,0.14985234,-0.22516116,-0.53334737,-0.19079435,0.8330397,0.16186821,-2.1648598,-0.047439028,-0.18734685,0.51666725
8,4.833452,41.027977,-11.573801,-14.012761,15.36495,-24.507277,-7.8408294,2.7272232,23.783167,4.704276,5.352103,-3.038044,-0.5143966,-0.99198,9.615868,-2.5959272,-4.903351,0.6734417,-7.567953,-2.1269076,-7.045931,-2.335845,-0.74997056,0.37089053,-1.2709944,2.2414336,-3.7385795,2.9955049,-4.883218,0.5247369,1.2371516,-0.72230947,0.3551871,-0.40750217,1.0321785,-0.08456961,-1.5531406,-0.6217798,-0.31536904,-0.3866823,0.39341235,0.71378756,0.48081964,1.0798522,0.7021161,0.0013098363,-0.9374586,1.7092335,0.6775091,0.26283205,-1.6666687,0.38601434,-0.68559563,-0.42335117,-0.24162363,-1.017089,0.06496769
9,11.840163,-15.751461,-5.19557,19.76673,33.70746,-3.1951737,-4.4493484,-7.0234256,4.704276,16.467152,-3.568415,-1.0841144,-1.5260327,2.2061348,3.40991,-3.0692163,-1.2905028,-3.8006701,0.9724067,0.48959777,-0.033324253,0.16613278,-1.7963016,0.22323492,-0.92609125,0.26584023,0.23344757,1.800917,-1.1946352,-1.8771813,0.46900728,1.1029234,2.14527,-2.011312,0.6868957,-0.82064617,-0.03300248,-2.484023,1.0255098,-0.3960728,0.58494896,-1.5301435,-1.3088408,0.8505251,-0.016700186,0.16931628,-0.44226575,1.6929873,-0.87169,0.6585891,-0.8496685,-0.32915926,-0.23498844,0.21509561,0.08858719,-1.0125849,0.60970473
