,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,363.0173,4.648753,1.0861913,-6.285983,-10.659109,3.4224591,0.74707687,1.1927027,-1.3709602,-3.2743282,-2.9466324,-0.7847652,0.96472716,0.11733959,-0.39920163,1.1526564,-0.6127674,-0.3304564,-0.37250882,-0.83154833,0.21184337,-0.32026225,-0.32097843,0.2384831,0.45674533,-0.22176467,-0.11176117,0.024530835,0.37597275,0.5258883,0.26123092,-0.1237023,-0.16190013,0.16176699,-0.14225069,0.27859312,-0.25410962,0.5253947,-0.07625961,0.1586526,-0.012064612,0.005930239,0.17326635,-0.24731612,-0.16348928,-0.023673858,0.021700814,-0.31044978,0.11828032,-0.20942381,0.13752326,-0.078475565,0.09389827,0.111738145,0.06014146,0.23792014,-0.068359636
1,4.648753,110.48623,6.414976,30.08599,9.263021,10.357634,3.3033123,-3.689427,-10.068456,3.8878994,-6.6315484,3.8715086,-5.2960863,4.480953,-2.4870815,0.47808638,2.885109,1.7070847,5.1480293,2.9753084,-1.0790856,1.246666,-1.3327471,3.8938699,0.40784085,1.4324079,-1.4855452,-2.5339303,1.0147016,0.49723542,-1.7638478,0.2369276,-0.28624928,-1.12507,0.5160433,1.1292207,-0.33487293,-0.23456363,-0.26273674,-0.3995673,0.2872606,0.18169713,0.8928932,-0.39357623,-0.5290605,0.634631,0.9139149,0.077747196,-0.31813344,-0.4185288,1.1316843,0.046248212,0.5252656,-0.16410148,-0.32969865,0.1770353,0.31565514
2,1.0861913,6.414976,84.30216,-0.15052475,3.1139772,-2.7862098,0.32512963,-1.180954,3.5784025,1.5357738,0.87147737,-1.8274393,1.7248995,-0.09463958,1.5659912,-0.5248902,-0.8105097,1.493757,-1.7097337,-1.0192304,-0.22206356,-0.9127991,0.5897362,0.4988219,-0.44508153,1.5112127,0.6486646,-0.21850559,-0.46790063,-0.49945843,0.78361684,0.40500993,0.44571722,0.089855224,0.36280996,-0.65870345,0.37130418,0.4507268,0.4407887,0.029665029,0.0014589177,0.7166257,-0.22474168,0.0976433,-0.5860102,0.39262924,0.24935547,0.1979906,0.21899322,0.38259566,0.109840825,0.36728624,-0.1413855,0.30618453,-0.65606844,-0.15635309,-0.11135867
3,-6.285983,30.08599,-0.15052475,51.929478,-12.351894,-3.0556002,1.4606194,-0.07807517,3.295244,-5.3399696,-0.049021166,-2.176629,3.9601314,-0.9919375,0.81959534,-0.16945067,-2.9448442,-1.7719085,-1.8380458,-3.1236458,0.9136306,-0.35710925,-0.92675495,-1.575706,0.8989366,-0.5118531,-0.09397664,0.62251115,0.15716389,0.101552166,1.3845628,-0.5309078,-0.51239574,0.3514826,-0.60324013,0.038976833,-1.046538,0.38703293,-0.5818306,0.2814558,0.21903723,-0.2369251,0.034489848,-0.06624533,0.16835913,-0.7989339,-0.40700614,-0.44347757,0.082843006,0.024491858,-0.1987573,-0.2832703,0.036298145,-0.32032216,0.4341418,-0.11248495,-0.1505109
4,-10.659109,9.263021,3.1139772,-12.351894,33.22474,13.119867,-1.0625101,9.435757,-3.7420545,-9.536068,-5.528987,-0.17903173,-0.8749526,-0.8199295,0.6730052,4.3811145,1.0417379,1.273871,-2.2348185,0.3522535,1.4383397,1.055649,-1.478028,0.24603383,0.5512227,1.5101001,0.54545957,-0.72437227,0.8692839,0.21879277,-0.42394817,0.9303941,0.032002,0.29130217,0.6700115,-0.30861697,-0.13356858,0.5047437,-0.2968114,0.35871375,0.059365645,0.18237656,0.3501757,0.039238695,-0.10091724,-0.023772668,0.3300505,0.13968506,0.29235443,-0.036041714,0.010255142,0.036355697,0.01930007,0.32817,-0.20249304,0.24950688,-0.1900765
5,3.4224591,10.357634,-2.7862098,-3.0556002,13.119867,51.248306,-0.5110185,-1.1974488,6.9052944,0.78156483,6.507304,0.52862704,-0.060069855,-1.1517386,1.9109774,-2.5351481,-1.6566123,0.92257273,-1.2679939,-0.6231217,-2.2575831,-0.66745424,0.5847542,0.3914071,0.58464235,-0.12473316,-0.39746386,-0.28053793,-1.3109299,0.22943905,0.2750755,-0.34620422,-0.049619783,0.10118812,0.29364106,0.68065166,-0.26701248,0.696961,0.029627223,-0.66426116,-0.18280473,0.31519595,-0.0060568415,-0.19012791,0.5738338,-0.17777014,-0.22576043,-0.30533132,0.29016894,-0.353844,0.063924916,0.22695485,-0.085309274,-0.38394618,0.06540193,0.030511888,-0.074708715
6,0.74707687,3.3033123,0.32512963,1.4606194,-1.0625101,-0.5110185,42.053425,5.711871,2.1490402,1.2121224,0.8670868,0.87075657,-2.815356,-1.3520346,1.2232041,0.87900615,0.6117751,0.20477244,-1.0802023,1.0927646,-0.87630415,-0.035938606,0.18282576,-0.29847336,-0.5930996,-0.7400837,0.18543854,1.0329903,-0.94149125,0.12523256,-0.58998173,0.37531936,0.43893504,-0.78040177,0.45661563,0.552261,-0.2050221,-0.59157586,0.27089593,-0.10666837,0.1349223,-0.72190636,-0.009378986,0.3125735,0.072491094,-0.0037456495,-0.25630188,0.44162774,-0.10545294,-0.25838464,-0.34604537,-0.15550344,-0.09619464,-0.14994481,0.3058496,0.08628098,0.0637653
7,1.1927027,-3.689427,-1.180954,-0.07807517,9.435757,-1.1974488,5.711871,22.454817,-0.66357636,1.8958161,-0.390881,-1.8851475,3.78887,2.4419565,-0.95390105,-1.6863308,-2.4144201,-1.1688697,1.7016858,-2.1280093,1.9908068,-0.2602536,-1.0591156,0.56429803,1.3208307,0.78118443,-0.5856195,-0.1735264,1.0793455,-0.14890528,0.7092705,-0.24097458,-0.13639587,0.31746292,-0.3777545,-0.7108013,0.16105625,0.24745397,-0.2598021,0.045950748,-0.2483382,-0.21499011,0.44295436,-0.15256673,-0.39809743,-0.13409734,-0.29387462,-0.025718004,0.08170904,0.14167246,0.11818533,-0.23077983,-0.023513395,0.61928797,-0.006653491,0.051186472,-0.17099504
8,-1.3709602,-10.068456,3.5784025,3.295244,-3.7420545,6.9052944,2.1490402,-0.66357636,24.84779,-1.0925953,-1.5670993,0.74672633,0.28675956,0.19326857,-2.9279752,0.7138556,1.4872365,-0.8127053,2.096584,0.5402334,1.8420572,0.68751657,0.49651128,-0.4284432,0.22875378,-1.2355871,1.1465296,-0.4957341,1.3689239,-0.039020896,-0.25800067,-0.040716726,-0.083244815,0.20622875,-0.39089736,0.01091221,0.47572172,0.095363565,0.03245814,0.20471197,-0.11894211,-0.23580585,-0.3085608,-0.22017866,-0.12284776,-0.0910269,0.26874468,-0.503315,-0.24906862,-0.06463409,0.2631387,-0.091416,0.14836389,0.069280595,0.07999766,0.25226945,0.06045326
9,-3.2743282,3.8878994,1.5357738,-5.3399696,-9.536068,0.78156483,1.2121224,1.8958161,-1.0925953,24.349379,1.0189693,0.34889412,0.32092327,-0.63322914,-0.81694907,0.84479046,0.2860511,1.2401114,-0.23609824,-0.12013921,0.07241754,-0.05766602,0.37425417,0.06971936,0.3092628,0.13943288,-0.14954604,-0.61377746,0.32181057,0.46214774,-0.1822414,-0.1985422,-0.62055534,0.49578053,-0.15427753,0.25293168,-0.00021144934,0.71452606,-0.2613382,0.08031267,-0.15363699,0.4257232,0.43036354,-0.28098214,-0.028135603,-0.03596463,0.118647754,-0.46032223,0.25096983,-0.17308666,0.31668723,0.08205773,0.09302738,-0.027659966,-0.019523568,0.29669178,-0.18710291
