,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
0,32.380203,-0.998584,53.831585,-12.439599,27.004772,-0.11969347,3.0257668,14.574487,1.1601158,-3.396906,8.3796015,2.7523265,1.1358933,-15.330068,-1.817745,2.9258623,-0.547891,9.622728,-0.070420735,-1.4855652,-1.8202262,-2.5580692,-2.8253274,-1.7286102,0.06550143,0.96530807,-0.6677437,1.997529,0.29418278,0.5600138,-2.2139206,-1.6493988,-1.3201962,0.55850327,0.65134686,-0.73414487,-1.6399574,1.4616961,2.3336487,-0.15597466,-0.26394928,0.41465867,2.3268847,-0.08228347,0.2970911,-0.2239457,-0.46372157,-0.6910747,1.1015677,0.1886591,0.5615754,0.03919904,-0.11945784,0.245105,0.37409025,0.3678639,0.37954384,0.19590701,0.061415702,0.054490335,-0.34184438,-0.01549265,-0.7144233,0.07523601,0.38653135,0.04850413,-0.36822438,-0.043649398,0.13085592,0.10826115,0.03647946,0.34980482,-0.16320258,0.33187953,0.33921707,0.057758626,0.16198203,-0.32591808,-0.059761435,-0.42225897,0.058601923,0.3022091
1,-0.998584,20.73947,8.642321,-9.0998955,-14.53867,5.6588364,-3.9169447,-5.85817,-8.817051,3.7888446,-4.894863,4.555155,3.3398638,3.1519268,7.9425807,1.5978885,3.023609,2.407578,1.7409639,1.6385685,3.25206,-4.3379655,-0.19269872,-1.9616474,1.70311,0.9455968,2.5968866,0.2495636,-1.6798145,0.72803885,-1.3487871,2.886282,-1.4672413,2.5538616,-0.04412073,0.5688921,0.03980468,0.46092737,3.7205217,0.23418815,-0.13804361,1.6129804,-0.688635,0.24389502,2.1152132,-0.38578582,-0.2698248,1.6933532,1.1961067,-0.377123,-0.23493391,1.2875682,0.2519059,0.13603112,-1.2534451,0.942426,-0.54256,-0.77874726,1.5895047,-0.62697166,-1.1780119,-0.09409179,-1.2773714,-0.18917634,0.8832818,-0.15194389,0.5390767,-1.0602183,0.013956867,1.5879352,-0.0890672,-0.17549422,0.46874368,-0.56265086,0.036666296,0.19335769,-0.1297999,0.020908244,-0.16795382,0.2717632,0.15670303,-0.11282082
2,53.831585,8.642321,157.44557,-34.361206,64.09656,5.7060137,10.47463,31.691473,4.789468,-9.991014,0.17760888,12.997125,12.534037,-6.3239,11.347937,-0.93355036,8.332673,2.9588385,-1.7025514,1.3532218,1.7198594,-4.860848,-3.960765,-1.9017825,-0.9363667,3.6664743,-1.4191306,1.5977025,-2.2696524,1.1275535,0.9950001,2.2658224,1.3123889,-0.5643472,-2.0849018,-0.34009242,1.2497134,0.35129458,3.6421666,-1.3336549,-0.616083,0.39439398,0.123239964,-0.098495305,2.0786462,-0.3887385,-1.7057793,0.069623366,1.1516432,-0.64510816,1.2892966,-0.29916048,0.6281843,0.6607033,0.2012853,1.4248106,-1.0075831,0.15280747,0.9286159,-0.9679053,-1.1709706,0.07633805,-0.012556729,-0.39539313,0.31579584,-0.39619297,0.14643358,-0.031515185,-0.16969764,0.6054208,1.0305915,-0.036791444,0.3412146,-0.94367164,0.46684468,-0.20109245,0.17925718,0.28366214,-0.5665385,0.34186018,0.09052655,-0.5007471
3,-12.439599,-9.0998955,-34.361206,32.921505,-20.667881,-4.397498,-5.7883406,1.5262609,5.4124126,-7.9574738,1.0302842,-4.632511,-0.7522547,-3.3270292,-5.2846756,-1.9210782,-1.4710586,4.4838004,1.4786496,3.1535723,-0.32092962,3.9079366,-0.17285669,3.1035168,-1.1394233,-3.3264608,-1.1169308,-0.24012795,0.54860234,2.5782683,0.7588673,-1.4767976,3.220447,-1.7550179,-1.033354,-0.58435416,1.4161663,1.3623991,-0.98434997,-1.3022223,-0.16320527,-1.7623744,-1.3226546,-0.37436455,0.9322084,1.2266787,1.3086839,-2.627098,-0.6135876,0.48677713,-0.8473661,-1.2794166,2.3493028,1.3811386,1.8736868,0.42162532,-1.5528283,0.32568634,1.1706319,0.07324601,0.56525004,0.1741247,2.2794113,-0.28424105,-1.0538608,-0.8550904,-0.69082654,0.51225346,0.6172956,-0.24890015,0.8800659,0.41278368,0.07292314,0.07390311,-0.115236714,-0.7405022,-0.28942508,-0.05637168,-0.7129685,0.57327986,0.17184177,0.4103189
4,27.004772,-14.53867,64.09656,-20.667881,60.14134,-0.8304398,11.591679,11.866896,11.507984,-3.9176092,4.2035255,-1.592385,-1.267723,-2.1579492,0.9320477,-1.4230545,-0.8297355,-0.19457492,-2.917406,-5.115636,-7.020857,1.8993422,-1.8532591,0.8716732,-1.4759192,0.7069769,-4.22635,-1.1285253,-0.085834995,-2.811875,0.73170745,-1.6173975,-2.0628803,-3.0380077,0.34769976,-0.6638974,-0.8224977,-0.5940598,-4.363016,1.8511429,-0.38233358,-2.6570768,0.52052295,0.13452712,-2.310927,-0.025694925,-0.19836095,0.5914902,-0.99046904,0.73902106,0.074024945,-0.5686922,-1.0368946,-1.0084215,0.09189944,-0.92986774,1.0601797,-0.6915822,-0.67302454,-0.19567509,0.6572801,0.6711509,-0.8412082,-0.79658675,-0.35027748,0.8955965,0.0734454,0.8303331,-0.05318711,-1.1093125,-0.39218348,-0.42190754,-0.34691554,-0.018397007,0.3305639,-0.1556335,0.51757014,0.2825095,0.054603126,-0.33483005,-0.24991989,0.15786807
5,-0.11969347,5.6588364,5.7060137,-4.397498,-0.8304398,14.170909,3.5023117,-0.624591,-2.617453,1.3633409,-2.9981346,0.25995466,6.5414677,2.7919798,1.2638934,-1.919562,6.050602,-1.3885431,0.45513457,-2.7501335,2.5139568,1.1866268,-1.1511674,2.3715034,-2.5526202,-1.5430372,2.031146,-1.2252547,-0.8481798,1.3926206,1.1397775,0.96813345,-2.5469167,0.8269307,0.57448626,1.0818119,-1.5077491,-0.8890684,1.0549672,-0.27185494,0.29340476,0.113646865,0.859419,0.5263137,0.074699156,-0.69207054,1.5959468,-1.5237205,0.69039845,-1.3041503,-0.94584113,0.79945296,0.19190873,-0.08764386,-0.1503667,0.4525882,-0.50310534,0.05843912,0.7746918,0.6749953,0.8792013,0.5748967,-1.3386407,-0.9656088,0.29214746,-0.68173647,-0.0038220151,0.14126268,-0.8298986,0.7485932,-0.58353865,-0.32154253,1.2145208,0.1568703,-0.09275946,0.418604,-0.13678426,0.44944817,0.4501719,-0.16271488,0.75146127,0.45366335
6,3.0257668,-3.9169447,10.47463,-5.7883406,11.591679,3.5023117,11.929994,1.9261162,0.7064755,-0.3280565,0.97303104,1.7679894,1.8044314,5.659786,2.3399572,-2.1749282,0.4074046,-2.9563396,-0.8991469,-3.516374,-1.3230953,-0.42413586,1.407968,3.2382267,-1.0056901,-2.7824254,-1.6746196,0.8993181,1.506788,-2.3751955,-0.3114616,-0.47772008,0.24948648,-1.7309847,2.2286158,-1.0150697,-0.795115,-1.282788,0.09394549,-0.53208566,-0.07237298,0.6792619,0.6828954,0.76394933,0.6995809,-0.8722359,0.22313024,0.6772712,-0.0863477,0.20217954,-0.21329719,0.38580412,-0.08554867,-0.7922132,0.607257,-0.04814329,-0.8473731,0.16611171,-0.3674139,0.03243737,0.49731815,0.9402857,0.52174807,-0.08418904,0.56307125,0.23809782,-0.34558836,0.8221204,-0.24560076,-0.8445271,-1.1320531,0.5920615,0.12523958,0.08979246,-0.54128623,0.31969166,0.07311922,0.29887128,0.75036526,-0.4576366,0.15126768,0.39695868
7,14.574487,-5.85817,31.691473,1.5262609,11.866896,-0.624591,1.9261162,19.59229,5.975414,-1.9307745,6.716859,4.493211,-0.8553561,-6.7574778,-7.699015,-1.7268107,-0.28006333,-0.89081174,-2.4004292,3.6592598,0.49545938,3.7790174,-1.1805817,-1.1395434,-3.582533,-0.16154453,-1.3383079,0.4418589,0.061893664,3.236825,-0.19347881,-1.1113986,1.2319591,-0.4877274,-1.6535395,-0.6028608,-0.17010179,-1.270087,1.8017216,-2.0136542,0.2804377,1.6165409,0.11263195,0.19925743,0.47466546,-0.17723835,0.055247083,-0.8562393,0.33373547,0.2905735,0.5430669,-0.31966048,0.51089525,0.9911392,0.5508933,0.81535995,-0.94194114,0.6046347,0.14514293,-0.62949586,0.33140916,-0.41866863,1.447844,0.5828017,-0.055745736,-0.73950416,-0.32732254,0.085781485,-0.09189625,0.024495095,0.044636205,0.16291645,0.052195832,0.0599403,-0.08802194,-0.118845366,-0.21868029,-0.113367915,0.31006426,0.0993426,0.18410805,0.14648274
8,1.1601158,-8.817051,4.789468,5.4124126,11.507984,-2.617453,0.7064755,5.975414,14.680958,1.5783525,4.927485,-1.3838573,-4.1577168,0.5937526,-5.8756647,-1.6924944,-2.4296265,1.1081848,-1.6013892,2.021457,-0.5778986,0.22953212,-0.29081997,-0.20737703,-2.0090704,-0.27872732,-1.7870986,-1.3779647,-0.8639798,-2.0324259,-0.6880528,1.4613905,-0.681705,-1.9535654,-0.43202296,-1.509999,1.1141865,-1.5976436,-2.150042,-0.519388,-0.48785907,-0.61567855,-3.2009068,-0.7801678,0.071446374,0.69736296,0.35540634,-1.397844,-1.5085837,-0.123998895,-0.17379221,-0.27743387,0.19145161,0.7547467,0.8780798,-0.08014425,0.02983322,0.38880247,-0.28046888,-0.4971926,1.0620846,0.32292962,0.39409614,-0.28018028,-0.9778986,0.25639558,0.08601014,0.8207123,-0.14919367,-0.06418188,0.0047359928,-0.793291,0.116766565,-0.69776857,-0.20415038,-0.2611974,-0.2906748,0.39247134,-0.49576932,0.12664466,-0.13048367,0.41479284
9,-3.396906,3.7888446,-9.991014,-7.9574738,-3.9176092,1.3633409,-0.3280565,-1.9307745,1.5783525,17.648598,-1.9029369,1.6058693,-4.0184813,2.0217981,-2.5019994,-0.28961927,1.0407484,-4.924676,-0.40641898,0.5977483,0.15182808,2.3895938,-0.30605432,-1.1341307,-0.14186563,1.4589663,-0.6935482,-0.44082856,-0.24412593,0.5605072,-4.339094,1.1823891,-2.0608196,1.4271561,-1.5756383,-2.191008,-1.8453395,-1.2347174,0.37620163,0.14561427,-0.012500298,2.332546,-0.605168,0.11127208,0.99470586,-0.07286374,-1.5612593,0.24615073,-0.5162439,-0.037459508,0.65619016,0.800474,-1.4924911,0.0066266754,0.14708754,0.8336685,1.3160775,-0.10898269,-0.6141969,0.30617803,0.70228934,0.17451406,-1.4671216,0.38124728,1.0370069,0.9096153,1.3228987,-0.04991871,-0.021838374,0.523551,-0.818332,-0.19999175,0.060996428,-1.0965023,0.19030428,0.115191445,-0.20996524,0.111256085,-0.7199719,-0.3108365,-0.3069353,0.8908235
10,8.3796015,-4.894863,0.17760888,1.0302842,4.2035255,-2.9981346,0.97303104,6.716859,4.927485,-1.9029369,22.55758,-4.4257054,-8.367366,-3.229738,-4.6498528,2.6297884,-4.289709,8.763478,-1.6399786,2.509213,0.0705187,-1.8598121,-0.37273788,-3.3537917,-0.2220312,0.073162444,-0.9199152,1.7581019,1.1192019,1.5894817,-0.9374466,-0.77594006,2.8437734,-2.3952594,2.8184981,-0.17536622,-1.4817065,-1.300168,0.9530418,0.8340982,-1.1377583,1.5186896,-1.064206,-0.21217853,-0.77612233,0.4811192,0.25807887,-0.80789876,1.0070417,-0.5369383,-1.2250795,0.24796599,-0.07351771,-0.71711266,-1.9730698,0.35316175,0.04576471,0.023481645,-0.37753052,0.13298926,0.6124618,0.22207369,0.4283921,0.2296421,0.50801146,0.19999486,-0.38430667,0.32179016,-0.11657539,-0.27794445,-0.27541283,-0.6411069,-0.18919992,-0.059777685,-0.14550102,0.28984484,-0.5403407,0.35765386,0.73396707,0.017448239,0.50436556,-0.29380417
11,2.7523265,4.555155,12.997125,-4.632511,-1.592385,0.25995466,1.7679894,4.493211,-1.3838573,1.6058693,-4.4257054,12.941441,0.18626836,-1.5018725,-1.4145901,-3.139422,-0.90531194,-4.3390427,-3.1248984,1.6032872,5.3840494,1.12886,-0.5856797,-2.4834895,-0.106459275,-0.28920108,0.38277143,2.0988464,1.3552103,-1.5293865,0.19028503,0.107827485,-0.04041917,2.1300814,0.789631,0.3662253,2.2908826,0.33594188,1.5858206,-0.35025114,-0.15892842,1.237462,-0.45365188,1.2579285,1.4219445,-0.92610794,-1.1873523,1.5814652,0.28076172,0.30510896,0.43052387,0.42680585,0.9218447,0.14166395,1.3764307,-0.6328128,0.0992059,-0.110667825,0.28960904,-0.5475826,-0.33365503,-0.18490498,-0.14754333,0.39852184,0.21462235,-0.33426678,0.06265718,-0.6826261,0.09299312,0.47464538,-0.34736627,0.20904729,0.43524218,-0.017729782,-0.4957748,-0.07307336,0.19513658,-0.6488751,0.4335065,0.27103165,-0.26071543,0.43310344
12,1.1358933,3.3398638,12.534037,-0.7522547,-1.267723,6.5414677,1.8044314,-0.8553561,-4.1577168,-4.0184813,-8.367366,0.18626836,18.26531,2.5704021,6.6348515,3.8604136,2.78118,2.9534824,2.8614097,-0.7424563,0.40133655,-1.4917254,-2.5299284,5.870137,-1.6083481,-0.15430999,1.5240053,-2.3390508,2.0507326,1.8456874,1.843096,0.7082752,-0.27664727,1.7613564,-0.81091905,-0.17445341,0.61194706,-0.21495664,0.29948103,-0.51311266,1.1796837,0.25435334,0.22715873,-0.15871069,-0.69517326,-1.1494834,0.6550331,-1.4830861,-0.5470085,-0.20899203,-0.20166352,0.15443212,0.43609,0.9585595,1.0571285,-1.2919638,-0.020239644,0.45237392,-0.84583247,-0.17359665,0.33242124,-0.024899691,0.099833876,0.10976889,-0.17876986,-0.50030255,-0.15782194,-0.35321796,0.032303482,0.39643693,0.528751,0.58557403,0.4865853,0.15518245,-0.42460135,0.23062742,-0.4357143,-0.3094942,0.26538593,-0.40869838,0.24112123,0.13866867
13,-15.330068,3.1519268,-6.3239,-3.3270292,-2.1579492,2.7919798,5.659786,-6.7574778,0.5937526,2.0217981,-3.229738,-1.5018725,2.5704021,22.355873,8.351652,-1.0989196,0.8530936,-5.4360695,-1.540932,0.39006552,0.861586,-0.95202035,1.6968093,2.9491243,-1.4022601,-1.500352,-1.5755341,-0.33748466,0.62395597,-0.0743445,1.4211037,1.8187492,1.2975991,-2.3238597,0.91094637,-0.5991746,0.78669906,-3.3604047,0.6029097,-0.35801917,0.3731156,0.6076666,-2.9840384,0.46428394,-1.0955539,0.84429646,-0.08601174,1.0268779,-1.2122626,-0.0046865563,-0.712816,-0.44035912,-0.63421345,-1.8405046,-0.46418133,0.23587018,-0.5931481,-0.7091528,0.4415428,-0.5613712,0.25353214,0.4159081,0.23163939,-0.18938917,0.94183004,-0.13964354,0.7064079,0.36942327,-0.35761634,-0.16748711,-0.42847034,-0.34772685,-0.06277197,-0.4865492,-0.47037876,-0.09445014,-0.32218593,0.6640786,0.15612479,0.22789928,0.12099842,-0.61344266
14,-1.817745,7.9425807,11.347937,-5.2846756,0.9320477,1.2638934,2.3399572,-7.699015,-5.8756647,-2.5019994,-4.6498528,-1.4145901,6.6348515,8.351652,18.22356,1.1091697,1.1605369,2.4015794,0.93086004,-0.8387854,0.5282643,-2.6441298,-0.53737944,0.318209,2.1356723,0.36934873,0.4168863,0.35085663,0.2129718,-0.79447985,-0.6312492,-0.57526916,1.7796361,-0.68884045,0.38245654,0.73923326,0.83155155,0.1421319,0.07281747,0.503129,-0.55237734,0.36980596,-0.36458677,0.58986187,0.7264565,-0.36811614,1.2960587,0.5977257,-0.18785533,0.035137758,-0.20754564,0.15744084,0.15537044,0.1376038,-0.19102217,-0.18138278,-0.12040846,-1.6551743,-0.113553315,0.18382587,-0.6084913,0.89597905,0.031444594,-0.45258635,0.09139655,0.7127063,0.68326825,0.044880755,0.6164305,-0.007983567,0.08303706,0.016549803,-0.6579169,-0.49488583,0.3092874,-0.5332607,-1.1942229,0.10521534,-0.48624057,-0.052915633,0.28924525,0.051296778
15,2.9258623,1.5978885,-0.93355036,-1.9210782,-1.4230545,-1.919562,-2.1749282,-1.7268107,-1.6924944,-0.28961927,2.6297884,-3.139422,3.8604136,-1.0989196,1.1091697,9.900659,-3.9840903,5.5787067,1.982326,1.0222421,-1.8850735,-3.065403,-1.8747613,1.9544516,-1.6756945,1.5067692,0.84297335,-1.2440832,-0.39353687,0.8425092,-0.9690833,-0.31067264,0.044514507,1.915667,-0.7428093,-0.037369806,-0.27164346,0.024507022,0.83147293,1.5635138,0.9812095,1.3688779,-0.43351954,-1.6903448,-2.2003028,-0.71937716,-1.2075222,0.04971163,0.09601422,0.08767174,-0.109940395,-0.681013,-0.5358989,0.100526854,-0.5785113,-0.09660028,0.53309464,0.1837647,-0.6111836,0.0031601428,-0.94561684,0.35712236,0.2648387,-0.01492534,0.44019523,0.12563154,-0.19406104,0.4126091,-0.03673042,0.68392634,-0.12590921,0.26165193,-0.29252613,-0.19710544,-0.3381074,-0.13962545,0.08823727,0.21292263,0.05105678,-0.17172363,0.010088612,-0.38223404
