,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,194.8174,2.9536304,3.1984892,2.2479463,1.2045577,1.7457428,-1.2362703,-0.36933517,-0.24670279,0.15931049,1.2434325,1.4386629,0.35049856,-1.5697111,-0.33566487,2.0651054,-0.661886,-0.6109326,0.60625875,-1.0482357,1.1920147,-0.44291866,0.30922666,0.8317083,0.18314297,0.60296094,0.35618252,0.11313642,-0.05866097,0.14958912,0.11764215,-0.14528263,-0.018471789,0.5533048,-0.10327108,0.43788952,0.1937753,0.27109748,-0.12689093,0.135052,0.23523466,0.01308441,-0.17996998,-0.079954706,-0.12442678,-0.3761431,0.046786703,-0.3723659,-0.05231516,-0.19882695,0.1260716,0.24696502,-0.14298072,-0.009809274,-0.426684,-0.010786694,-0.03843396,0.14926012,0.058313698,0.13202927,0.11894325,-0.11594719,-0.007703742,0.086804375,-0.22507846
1,2.9536304,161.0855,-5.106681,-1.5330999,-0.38207677,-1.562475,1.0660197,-1.3200932,0.683179,-0.60153186,-2.348618,-0.16795617,-0.4560997,0.78404194,0.10141356,-0.843086,0.2648906,0.47807372,-1.624083,2.5720744,-1.6582553,0.5767004,-0.23770669,-0.54844564,-0.67846376,-0.0784403,-0.6647972,0.07171081,-0.8280393,-0.5613669,0.31072092,1.3012264,0.11694853,-0.5157579,0.19936483,-0.60225,-0.43967497,-0.4600387,0.0033620363,-0.32790676,-0.16007234,0.040611878,0.09375823,0.15641478,0.33181113,0.016668221,0.054446064,0.18409465,-0.14631942,0.06619297,-0.10901657,-0.4561925,-0.06566378,0.13082825,0.07520779,-0.040543392,0.21002474,-0.38164937,-0.15676223,-0.040440537,-0.3142376,0.20433052,-0.00064769975,0.11925742,0.033377863
2,3.1984892,-5.106681,99.27827,3.6776848,1.4091165,2.5499268,1.165884,-2.2301567,1.4694979,3.0590076,0.09322739,0.14916453,-3.5069995,0.65357673,-0.24625377,-2.141686,-1.378097,1.3265619,-3.5155163,3.1307473,-0.09268741,-0.171277,-0.40422574,-0.28061247,-0.6707534,0.18043475,-0.4464286,-0.33393902,-0.1841204,-1.0790889,0.3931272,0.43800223,0.48367018,-0.36397523,0.63290596,-1.0549918,-0.5833877,-0.2834802,0.02901214,-0.060430333,-0.41226012,-0.22848451,0.8008116,-0.10770631,1.2823993,-0.06173023,-0.75221616,0.5389192,0.3025127,0.2966674,0.3336459,-0.70174813,-0.557981,-0.005902281,-0.08495087,0.12630433,0.2305109,-0.09174043,-0.026251987,-0.17300424,-0.46400005,0.14987594,0.38507473,0.44616568,0.51316345
3,2.2479463,-1.5330999,3.6776848,64.59759,-5.61371,-4.1237187,0.45037758,2.7791533,-1.7261038,-1.2701339,1.5969578,-1.3424472,1.2451506,4.203598,0.6163423,-0.20532843,0.09917786,2.0748634,2.279944,2.354026,-0.8008646,1.8380182,2.7427826,-1.8505687,-0.36113936,-0.15553369,-2.1405115,-1.6067287,0.17374216,0.49389893,-0.959424,1.1919787,0.8924579,-1.0172448,1.0731575,0.8801811,0.6431185,0.23036791,-0.3859262,-0.9115157,0.04173275,0.3667298,0.8364314,-0.013476567,-0.8686353,-0.102565624,0.21956542,0.2116569,0.48434478,-0.0017255477,-0.31052125,0.13909096,0.71055007,0.29358944,-0.46997145,0.2772671,-0.27673218,0.04688604,0.0065721944,0.1900594,0.08428776,0.09519173,-0.16102767,-0.17941496,0.1620529
4,1.2045577,-0.38207677,1.4091165,-5.61371,53.42615,-0.99819624,-0.72303087,1.8431251,-1.0163009,-2.360664,2.9903817,-0.25524887,-0.74727374,-0.34615675,1.5304887,-0.99299014,0.30897963,-0.38466474,0.118148476,0.28610456,-1.4093626,0.92095757,0.74177253,-1.6913567,-0.5432197,0.7074232,-1.1166995,0.11703122,-0.33267593,0.019237474,-0.4874568,-0.03439951,0.089176126,-0.58313,-0.37267882,-0.5557506,0.104187295,-0.24816528,0.5084014,0.07793018,0.08367933,0.2149581,0.9276733,0.29781795,-0.26923585,-0.11114898,0.44016388,0.20660564,0.59213114,0.48254648,-0.48455003,0.14361173,-0.08697386,-0.31235135,0.067315385,-0.09882196,-0.15434265,-0.41182032,0.08463759,0.15024227,0.11214864,0.20131499,0.23450449,-0.24205777,-0.14525378
5,1.7457428,-1.562475,2.5499268,-4.1237187,-0.99819624,48.520912,-1.6963822,0.33982766,1.321688,-0.885643,-1.2945405,-0.30260623,1.4555085,0.88665324,-0.09294391,0.28230768,-0.14219302,-0.8282414,0.8362304,0.4713518,-1.3830657,0.9289188,-0.1330755,-1.5353074,-0.3191791,0.4717744,-1.1522434,0.03970535,-0.61497355,0.045847032,-0.06827613,0.67147386,-0.26250702,-0.8184651,-0.111068435,-0.35198748,0.3046273,-0.09173054,-0.22943476,0.06373757,-0.12480146,-0.41230398,-0.50267917,-0.04422566,-0.48219183,0.49687076,0.23057091,-0.16457246,-0.099585295,-0.051296607,-0.020697303,0.30007917,0.23697625,0.20568506,0.23599795,-0.063292414,0.021884706,-0.009386828,0.101684436,0.017854339,0.039820377,0.011381598,-0.09023672,-0.139974,0.06372517
6,-1.2362703,1.0660197,1.165884,0.45037758,-0.72303087,-1.6963822,40.390373,0.47719514,-0.028084464,-0.57171357,0.8030126,1.2645077,-0.17975584,-1.2036722,0.22978947,0.29051957,-1.2024148,-0.89441323,1.1730266,-1.0443506,-0.017347882,-0.27133274,-1.2798718,-1.178763,-1.3996725,0.78745914,-0.70344144,1.0777639,-0.12168309,-0.23505983,-0.060517475,-0.3343665,0.07445724,-0.13109218,0.40227136,-0.53351,0.56382084,0.03912916,0.0335874,0.25660652,-0.06453587,-0.8498148,0.06962215,-0.16542205,-0.3187247,0.15975669,-0.098140195,-0.44175482,0.3005486,0.10200539,-0.0954441,0.52853215,0.07746865,-0.07128695,0.24024852,-0.07495819,0.10846875,0.2270497,0.24248043,0.20250568,0.068055384,-0.0058555296,0.06646161,-0.13753143,-0.10894157
7,-0.36933517,-1.3200932,-2.2301567,2.7791533,1.8431251,0.33982766,0.47719514,30.16119,0.46411186,-0.841488,-1.9720143,1.2806553,-0.85905045,-0.6140191,-0.14999475,1.0382385,-0.26728746,-0.36425066,-0.5242148,1.0293486,0.018190961,-0.079695195,0.14377044,0.27448046,-0.023301871,0.459263,0.19364679,-0.23473999,-0.018147785,-0.3806846,0.14467132,0.18196264,-0.41880548,0.23922843,-0.10879043,-0.19121191,-0.4556595,-0.14400369,-0.1404309,-0.16615331,-0.27194345,-0.042691343,-0.2701962,0.1776787,0.15120979,0.29871932,0.22860461,-0.025559107,-0.14137861,-0.21472935,0.22045717,-0.3909374,-0.124008596,0.10614446,-0.053584736,0.11483957,-0.07063793,-0.14382352,-0.018127214,-0.023887701,-0.3108366,-0.0657925,-0.107552186,0.01436694,0.06659788
8,-0.24670279,0.683179,1.4694979,-1.7261038,-1.0163009,1.321688,-0.028084464,0.46411186,25.59067,-1.9916899,-0.5526802,-0.6433946,0.9257896,-0.34511185,0.99299556,-0.3880993,1.2342539,0.528638,0.6451677,-0.3683817,0.14738676,-0.83613133,0.08939695,0.21946442,-0.68331444,-0.8871242,0.40313882,0.2875705,0.17895381,-0.33307445,0.056160636,-0.76458716,0.35310176,0.11899893,0.7560713,0.24818903,-0.20317245,-0.04185362,0.096446246,-0.664358,-0.10431719,0.08779952,0.73007023,0.09381664,-0.28529432,-0.11506973,-0.029863719,-0.35347396,0.2648133,-0.44878948,-0.11393047,-0.1435845,0.20879215,0.13578936,0.1288543,-0.07460128,0.123824045,-0.017287029,-0.1035966,0.08531043,-0.015693478,-0.019183867,-0.2379444,-0.24806002,-0.1258312
9,0.15931049,-0.60153186,3.0590076,-1.2701339,-2.360664,-0.885643,-0.57171357,-0.841488,-1.9916899,23.888508,-1.4981039,0.7431691,-0.031098846,-0.99735266,0.9925703,0.5623636,0.7832221,-0.74652505,0.79327357,0.15628031,-0.8491403,-0.12325255,-0.32729238,-0.43797904,-0.70810616,0.23697025,0.11914633,0.4488232,0.014964109,0.0103699975,-0.09929672,0.07393612,-0.36870426,0.2752157,0.011456175,-0.103500135,-0.32706553,-0.23907956,0.27405784,-0.28589377,-0.1846483,0.05389852,0.20360887,0.48705748,-0.40214866,0.22178808,0.6433158,-0.18466038,0.067556635,0.012720618,-0.18339181,-0.139047,0.14419378,-0.062103976,0.16078433,-0.04445045,-0.041873984,-0.37857792,-0.1386404,0.20132482,-0.15092139,-0.0049576275,-0.2427552,-0.26290107,-0.10973726
