,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,25.739447,-9.791066,-11.568458,3.5474787,7.773622,4.6251793,-19.577477,-5.583685,-17.119812,5.5174227,0.2684375,-6.803148,3.636729,5.3086014,-3.1197684,2.3320343,-1.4888352,8.689192,2.6090078,-3.9604526,6.0375824,1.4062538,-2.2822838,1.115472,4.4004555,0.4860837,0.9660747,0.31988126,3.4615726,-0.9747476,0.2798981,0.9854538,-1.4607166,-0.27370977,-0.085813455,1.5144422,0.2894987,-0.17779222,-1.4897482e-07,1.2620977e-07
1,-9.791066,152.19882,-50.817894,-2.1598868,-5.2814493,-14.455409,-0.5060296,8.500954,16.562372,17.324497,-8.282492,-1.5366743,-13.784517,5.4136343,-6.672244,3.004785,3.1851668,-1.6142485,-2.018269,0.97512126,-1.2003288,1.49033,4.8651085,-0.9007785,-0.56368387,3.053475,-0.86726946,-1.2835387,-0.20253405,1.1789274,-0.92337155,0.820421,0.3752371,-0.8314199,-1.7690873,0.40862513,-0.047275297,-0.08763406,-1.574633e-08,-1.8830983e-07
2,-11.568458,-50.817894,37.844364,11.38566,-0.794081,-4.843035,4.3541427,-1.9775398,15.6958,-9.375972,4.3689904,-6.9097333,1.9766247,-9.003,2.4323297,-5.6802397,-2.7552328,-4.820389,-3.4372196,3.4120507,-3.3953059,0.7734058,-1.4595084,-0.2391912,-0.88036597,-0.03151493,1.3773154,-1.5864282,-0.441868,0.52260125,-0.12437326,-2.9542804,1.1464155,0.29644227,0.4904795,0.5756309,-0.72757435,-1.0198731,1.17028975e-07,3.4189664e-08
3,3.5474787,-2.1598868,11.38566,45.692535,34.9472,-23.787361,5.2167797,-5.236925,14.194602,-0.86952853,1.9184818,-9.427174,-3.6200395,-0.049013134,-7.409975,-1.185801,-6.444578,1.2883077,2.5317304,-2.6809714,7.546465,1.8577586,-1.7602465,2.4429386,0.13994479,-0.6392033,1.5660563,0.59048116,1.9235699,0.5300051,-0.6051582,0.23365414,1.5078362,1.7237512,1.4830487,0.97351474,0.8280608,0.04310307,-9.649218e-08,3.792542e-07
4,7.773622,-5.2814493,-0.794081,34.9472,74.861465,-9.361378,3.1412637,9.201664,-7.9128923,1.9818556,-11.192379,4.6985035,10.389944,-0.7016776,-13.598145,5.735626,-2.545497,-3.457882,-1.5767431,-4.203105,1.9898589,2.4096646,3.3316832,-0.13781482,0.67136925,-2.9681234,1.5457357,-1.614902,-1.6360004,0.43729478,1.9503815,-0.08036519,0.7317084,0.34289193,1.3296738,-0.14849365,-0.25358537,-0.7842953,-7.47642e-08,6.658401e-08
5,4.6251793,-14.455409,-4.843035,-23.787361,-9.361378,56.863728,-11.255913,-8.28153,4.568069,2.5515947,-18.843956,15.473973,-0.89627457,-2.1650546,0.68764746,2.0247538,-5.311164,-0.5348828,-2.3683488,-6.0931587,2.2375011,-1.1999352,0.6327427,-2.4251842,2.1890383,-3.012409,1.3840199,-2.7570755,-1.1993765,-2.0105176,0.3221636,-1.0953182,-1.3569293,0.8765937,0.730696,0.55357075,-0.15377463,-0.5072212,-1.6943712e-07,-1.1945724e-07
6,-19.577477,-0.5060296,4.3541427,5.2167797,3.1412637,-11.255913,36.263145,7.3258133,7.1078615,-7.4527164,5.445387,15.859568,-4.727573,0.67837125,5.7900324,-1.2729949,3.6315577,-6.8736997,4.541852,-1.9741805,0.72888196,-3.9236677,2.4002142,1.5341611,-2.22346,-0.1337111,1.596836,1.1434987,-2.2540884,-0.31259575,0.82439935,3.4033656,0.79322845,0.40476763,1.1058071,0.23404253,0.64138675,0.87811947,1.9876847e-08,1.6781154e-07
7,-5.583685,8.500954,-1.9775398,-5.236925,9.201664,-8.28153,7.3258133,19.209057,-8.763037,4.3603096,-2.0142384,-1.9335204,3.0151067,-6.3268833,5.7789297,-2.4268138,7.999486,-6.4308653,-3.7863748,-4.397846,-3.8231215,-0.13424802,1.193325,-0.3288343,2.4234786,0.16174057,1.2806201,-0.002834912,-1.4815338,1.0342172,1.0405583,-0.17466322,0.51144695,-1.1719754,0.3621698,-0.39502105,-0.009166437,-0.26968694,1.808684e-08,-1.0137934e-07
8,-17.119812,16.562372,15.6958,14.194602,-7.9128923,4.568069,7.1078615,-8.763037,46.00637,-1.0134022,4.6956215,3.2003055,-4.272972,-8.922634,-1.5501909,4.345453,-5.302637,-1.4194176,-4.1713514,-1.56968,-0.10717991,0.92121744,-0.82761633,0.35731208,1.373124,-0.098316625,-0.5570513,-1.7495208,1.2825809,-0.46713656,-0.13550812,-1.270501,0.536794,0.32685706,-0.08701795,-0.3079847,-0.00937378,-1.0906463,1.2880395e-08,-9.696457e-09
9,5.5174227,17.324497,-9.375972,-0.86952853,1.9818556,2.5515947,-7.4527164,4.3603096,-1.0134022,17.256227,-1.9885981,-3.374618,5.696706,-9.236217,3.7089272,-0.0074245473,2.8483796,0.06409315,2.7658806,-3.8101668,3.7871091,2.8593044,-1.0420284,-0.6159788,-0.8930651,-0.3168578,-4.2948885,-2.342478,1.9009342,-2.0931509,-0.62349343,0.4600584,0.97463125,1.1533339,0.34436363,0.52675587,0.054412164,-0.017305695,-1.5763561e-07,1.08528084e-07
