,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
20,-5.5057516,1.9359748,-7.625087,-2.2893414,-0.8238717,1.1409183,1.4497703,0.17791335,0.22487885,1.8661458,1.9349588,0.78034604,1.0706536,1.207778,1.2076521,-0.87630177,0.8686563,0.165301,1.3865477,-0.63066125,8.338264,0.41812027,-0.708833,-0.3507806,0.7527606,0.8591434,0.16411334,0.51705766,-0.9808849,0.052864924,-0.026791768,0.22905493,0.09157938,0.6584493,-0.5789616,-0.058593344,-0.11089528,0.26490873,-0.032685697,0.3329444,0.51347744,-0.123248324,-0.13137382,0.15513408,-0.3021775,-0.11238828,0.1758312,0.069280274,-0.12978792,-0.027252093,-0.18273047,-0.115220964,-0.018056162,-0.076677755,-0.43857792
21,-7.7169986,3.5462158,1.5799618,-1.0296035,-0.1492264,-1.6420282,0.15820256,-0.24806212,1.013596,1.1448605,1.216675,-0.23477516,-0.60799956,-0.8129181,-1.0377508,-0.33564138,-1.4905684,1.1168066,-0.5455193,-0.24055794,0.41812027,6.034781,0.025146514,-0.09933911,0.08141722,0.18866229,0.048184518,0.5183919,-0.69693637,0.5929471,0.35895625,0.20451833,0.006113094,-0.42136914,0.1768252,0.35787785,-0.5956842,-0.42660064,0.30507213,-0.3770399,-0.7147144,-0.7243348,-0.022805959,0.42103463,-0.17860323,-0.28023344,0.15077887,-0.2640027,-0.64545065,-0.13091357,-0.22815847,0.31581602,0.32052642,-0.44079912,0.08135782
22,-2.595057,-3.781723,-2.90995,-0.1260485,0.70952594,0.60128176,-3.5383763,-0.047684256,1.1356899,-0.24160017,-0.04456006,-0.47493136,1.4006469,-1.0399204,-0.023484774,0.17937183,-0.49716854,-0.2123062,0.027878545,0.3374235,-0.708833,0.025146514,4.0243115,0.3950968,0.44226292,0.09138903,-0.9277607,1.1515875,0.74863267,-0.2527542,0.40938997,-0.1220054,0.57855,-0.059455264,-0.7624159,-0.38384408,0.006953216,-0.59627646,-0.025735263,-0.27106804,-0.08736783,-0.19830155,0.051253837,-0.24454136,0.39137232,-0.017308637,-0.20181549,-0.081511006,0.16415945,-0.21165319,0.10566677,-0.15415242,0.044889174,-0.46023107,0.026079362
23,-2.1442919,-1.4716623,-0.44558892,4.3177114,2.642149,1.089812,-1.8083527,-0.41199723,0.8547158,0.12521413,-0.8584224,0.010408581,-0.3395531,-0.108952284,-1.8231459,-0.5712498,1.9134188,-0.79581106,-0.20443034,-1.6889638,-0.3507806,-0.09933911,0.3950968,5.1904497,-0.15273497,-0.13193774,-0.109971955,0.10964008,0.026638579,0.53711414,0.16870934,0.39751083,0.19694379,0.26299012,-0.2587393,0.1910452,-0.092554554,0.31921422,0.012230353,-0.082643576,-0.06604636,-0.37522355,-0.026943281,-0.1685918,0.038270358,-0.015688442,0.6127363,-0.31681436,-0.2950921,-0.22870684,0.13130775,-0.28855133,0.19197324,0.018128699,-0.23653245
24,4.1224985,-0.1600865,1.2816205,-0.07735085,0.07617324,0.051153325,-0.82337594,-0.7772082,-0.6327436,-1.9547021,-1.242583,-0.04615072,0.9870515,-0.281941,0.028463073,0.021568064,-0.8164954,-0.73510456,-0.14496979,0.035897687,0.7527606,0.08141722,0.44226292,-0.15273497,5.850115,-0.0964567,-0.22820374,-0.70558935,0.24859428,-1.0374857,0.13105139,-0.23740128,-0.28428563,0.18942319,0.31235832,0.41988915,-0.10631038,0.046382837,0.23735435,-0.20022066,-0.08517629,-0.25922036,-0.4383476,0.038741186,0.11079262,0.097411446,0.4977306,-0.2369191,-0.014429771,0.17163977,-0.14392847,-0.572844,-0.15866393,-0.1097983,-0.169115
25,3.9793546,-6.3677588,-0.7354396,-0.5858146,1.3205693,-1.5518034,-2.1417687,-0.29373163,-0.00027732126,0.0485512,0.19067767,0.16492808,-1.0172445,0.42523363,-0.18594396,0.9698961,0.3559489,-0.88048095,0.83979154,-0.22924805,0.8591434,0.18866229,0.09138903,-0.13193774,-0.0964567,5.5833263,-0.40152705,-0.5217608,0.2687729,0.44694933,0.012794342,0.03206251,-0.47562823,-0.86808085,0.3875214,-0.26744157,0.2719857,0.2659457,-0.010941899,-0.3098941,-0.34742182,-0.5249245,0.21128188,0.6544006,-0.017202783,0.33147448,-0.051655263,0.02888636,-0.07568753,0.0100413915,0.0013365229,0.108535916,0.106553346,0.16192934,-0.010912579
26,-0.25471103,-0.3238532,2.6664,-0.23143108,0.17972872,-0.8846489,0.6338567,-0.50319433,-1.2376797,-0.30557916,-0.038111713,-0.27297395,0.13148497,-0.426705,-0.7777729,-0.24628812,1.2101889,-0.94814396,0.1763606,-0.10369014,0.16411334,0.048184518,-0.9277607,-0.109971955,-0.22820374,-0.40152705,5.7900476,0.1384424,0.29729506,-0.40671247,-0.28830844,0.5701399,-0.13260072,-0.6014201,-0.122846335,-0.4905522,-0.16212314,-0.09679592,-0.35667545,-0.15647241,0.18183649,-0.38240278,-0.22273085,-0.36375803,-0.3164618,0.046402782,0.14206079,0.2666043,0.042444862,-0.4491713,-0.07332014,-0.12600079,0.2890841,-0.05124575,0.008293456
27,-2.3783088,-1.8462536,-2.0504165,-1.0203276,-0.7193506,-0.23696712,-1.1378785,-0.8177898,-0.22192888,-0.07216394,-1.5815885,-0.9576009,0.7311219,0.4126003,1.5039525,0.5829185,-0.5775595,-0.70752835,-0.21315922,-0.4064039,0.51705766,0.5183919,1.1515875,0.10964008,-0.70558935,-0.5217608,0.1384424,5.051742,-0.23658283,0.0057324413,-0.23843104,0.63731027,-0.17017996,0.099500254,0.22605777,0.19642715,-0.12461187,-0.044451147,0.114653975,0.23619,-0.1836224,0.00010132091,-0.07279186,-0.0073991166,0.24433988,0.12899204,0.22903386,0.17959276,-0.035155043,-0.3074352,0.265635,-0.0068070106,-0.20964666,0.09738541,0.13232413
28,1.133372,-2.6821592,-5.443012,-0.89228505,-1.075903,0.13891155,2.929912,-1.924092,0.44272262,-1.0029911,-1.6266903,-0.42214334,1.0955113,-0.078090936,-0.43619096,-1.1455754,-0.3443085,-0.0027283235,-0.20514584,-0.26496515,-0.9808849,-0.69693637,0.74863267,0.026638579,0.24859428,0.2687729,0.29729506,-0.23658283,3.7923095,0.316609,0.35360104,-0.19099894,-0.12621552,0.16860783,0.23987345,-0.35829663,0.3995473,0.1508449,-0.1713312,0.14522418,0.34460318,-0.057494067,-0.048756212,0.5102818,-0.05244095,-0.22032759,-0.062053405,0.082045205,-0.25500864,-0.17552847,-0.29899752,0.08199667,0.22699401,-0.018389616,-0.0130429175
29,1.0262687,0.40461224,3.372414,-0.07656256,-1.6867433,1.0101594,0.36385748,-0.3493783,0.08928099,-1.3507258,-0.08009286,0.62198395,0.85066473,-0.6266711,0.7255297,-1.3675463,-0.045544453,-0.11771327,0.6841699,-0.0048056734,0.052864924,0.5929471,-0.2527542,0.53711414,-1.0374857,0.44694933,-0.40671247,0.0057324413,0.316609,3.8918762,-0.13929924,0.27065402,-0.13157234,-0.28448784,0.24275418,0.5511591,-0.282219,-0.25871748,-0.37621045,-0.014155531,0.12554076,-0.04437398,0.21124479,-0.12107438,0.056629427,-0.07589243,0.29166406,0.11038085,-0.19654548,0.09262967,-0.29251045,0.022049034,-0.2834308,-0.21297088,-0.01866651
