,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,599.5041,49.264008,-4.966073,-5.5256987,18.087654,-1.039826,-14.968248,-8.122358,-2.5808647,2.3634377,10.503496,0.1821749,7.5834208,-4.825703,-3.7124481,-4.2987833,-0.89250493,0.94095683,1.4645002,-0.94113714,7.329896,-0.82456905,-0.52767026,1.7585511,1.788006,0.8400781,-1.0761158,-1.3735114,-0.6739177,-1.5205741,2.5078812,0.31524292,-0.05139682,0.27305794,-1.1715827,-0.874963,-0.4248693,-0.50524193,0.31322795,-0.7408862,-0.34716538,-0.4372588,-1.0311773,-0.50442827,-0.29445916,1.2891636,-0.49865174,0.3497569,0.12729502,-0.08069247,-0.7354343,-0.69877046,-0.7649615
1,49.264008,130.97188,-13.949969,19.17905,-4.7889795,-4.280217,10.384931,12.8723545,0.8392154,-3.4484892,-0.21009926,8.0674925,-1.8156087,0.58993435,1.4040921,3.0669618,0.43571034,-3.8199828,-0.7723603,3.4605632,-3.3571634,2.0769336,-0.7801982,-0.6300709,0.2898994,-5.064561,-1.6256751,0.43190688,1.4853301,0.87333417,-2.6031976,-1.2863418,0.2534535,-0.18719628,-0.89538217,1.0194886,0.28494686,-0.5771482,-0.5532211,0.13191147,-0.14881796,-0.09738733,1.2666516,0.994748,0.30294973,-1.2517259,-0.35289943,-0.93876064,0.08048619,0.40179843,0.44663256,1.1811678,1.212564
2,-4.966073,-13.949969,90.300735,1.9583969,8.841656,4.786618,3.9111066,4.4878206,0.70907116,3.6408045,5.708503,6.3990164,2.2827005,7.4425735,0.16316098,1.9111161,-2.0380511,-2.7269874,-6.4024353,2.4993641,3.4318802,1.7618736,0.45940322,0.37731704,-1.04042,-3.5343897,-0.19792604,-0.017098073,0.88803136,-0.38594964,-0.69861805,3.556182,-0.9643147,0.31986478,-2.2288399,1.6606216,0.7129894,0.70730007,0.8015326,-2.4333782,1.7151735,1.7308965,-2.0599852,0.5497539,-0.49209884,0.41535938,-0.3527351,-1.5379648,-0.49191356,0.25499874,-0.26509678,0.37580287,0.7806346
3,-5.5256987,19.17905,1.9583969,61.154896,-2.2590263,-1.0760427,-5.32977,3.6829844,2.75074,-2.7690268,-3.910976,-2.4080443,1.0974628,4.8351254,4.336501,2.1034229,-0.7196674,1.2399006,-3.489763,-4.0121784,0.76179403,-1.1810995,1.2053585,-0.027205914,-1.01915,-3.1644053,-0.6015812,-1.5853472,0.22657159,2.104198,0.27351457,-0.960974,-1.9936197,1.1610394,0.2863182,-0.031899124,-0.19397363,0.5163171,-0.40230325,0.22785535,1.1805913,-0.8767413,0.77340466,-0.055594146,-1.5823771,-0.8874121,-0.1816454,-0.5050317,-0.015849827,1.4458592,-0.019264223,-1.2086936,-0.08362388
4,18.087654,-4.7889795,8.841656,-2.2590263,70.57564,0.8766147,5.223174,3.2447977,4.8572454,-2.1870275,-4.091895,-4.8775334,-2.741973,5.5496593,0.46544677,-0.42404664,-2.960879,0.6153202,-0.43686163,0.93029594,-2.5920258,-0.23835596,0.7375326,-2.2580361,-1.9313462,-0.11257079,4.328053,-0.58172953,-1.5824692,2.7637074,0.37845606,-0.7987222,1.7576466,0.6005073,-0.3837775,-0.039355952,-0.25412542,0.3375615,0.78887653,0.39492157,0.4902596,-0.35739174,-0.36799377,-0.6847068,0.82115364,0.018634943,0.72295034,0.23282059,-0.6582341,-0.19113974,0.89530575,0.044471107,-0.06584129
5,-1.039826,-4.280217,4.786618,-1.0760427,0.8766147,30.748957,1.8784195,5.6446905,1.3749244,1.089883,0.43399915,-0.28223658,-1.2419363,3.5964212,2.393068,-0.062453844,-0.811756,-3.8250475,-0.9923278,1.3158362,1.469542,-1.6671748,0.85527253,-1.2741861,-0.71368545,0.6138611,-0.49789685,-1.3795276,1.1271144,-2.4831138,0.44832093,-0.8755089,0.1537214,1.7590203,-0.52493143,-1.5267992,0.46137154,-1.2756739,-0.4384053,-0.4522742,-0.68775094,-0.3763203,1.5051658,-0.43407705,-0.27129924,0.06468716,-0.40293077,0.049794465,0.05758955,-0.83404773,-0.7369273,-0.6190909,-1.2203418
6,-14.968248,10.384931,3.9111066,-5.32977,5.223174,1.8784195,27.48177,-5.756991,-2.304862,-0.062295794,-2.7695465,3.997672,0.06789926,3.297617,-1.9608893,-1.2782874,0.7741362,-0.29099268,-1.7520628,-0.37149924,-0.021628812,-1.54556,0.70883894,3.096375,3.0450249,-1.4472746,-0.5588918,-1.2554425,-0.57164466,0.115829684,-0.46804088,-0.7976936,-0.08603045,0.5074181,-1.3597618,-0.5294244,0.5480194,-0.983484,-0.59260726,-0.19559519,0.51677364,-0.6072728,-0.8121048,-0.6523513,0.44659123,0.7108588,-0.22750746,0.015351649,0.39835012,0.10859737,0.40913796,0.44517016,0.5431161
7,-8.122358,12.8723545,4.4878206,3.6829844,3.2447977,5.6446905,-5.756991,29.30356,-4.1101656,-0.20613347,-4.198434,2.6814709,4.0633135,1.5669448,-0.5029056,0.09523706,1.6435459,1.058135,-0.33197334,1.1203514,0.7015289,3.1302466,1.3147912,0.07337934,0.6825441,0.91241556,1.6804976,0.4481019,-0.9051802,-0.87148833,-0.1381936,0.055620424,-0.13802898,-0.14510688,-0.28525808,-0.8128878,0.14480087,-0.29175955,-0.053768083,0.38988107,0.18864468,1.4930282,0.56613564,-0.16494146,0.5564263,0.17192128,0.56245387,0.11811725,0.171037,-0.58180434,-0.7690738,-0.13113526,0.028434321
8,-2.5808647,0.8392154,0.70907116,2.75074,4.8572454,1.3749244,-2.304862,-4.1101656,16.369085,0.12732972,-0.37115467,0.6895778,-3.9999022,3.2001312,2.5711064,-1.0925112,-0.58059156,1.079015,1.1648765,-0.09180106,2.3108485,0.7874286,-3.0453448,-0.38869187,-0.5895183,-0.89908355,0.45029742,0.8830013,-0.5424695,-0.09404649,1.20085,-0.6146792,-0.7714705,0.020288348,-0.15992159,0.65268195,0.049090467,-0.117837906,-0.7365896,0.4779688,-0.9780438,0.3258497,-0.05497008,0.005076621,-0.2878487,-1.1463916,0.41155094,0.45331404,-0.14298883,0.43050313,0.20345178,-0.2034207,0.1677481
9,2.3634377,-3.4484892,3.6408045,-2.7690268,-2.1870275,1.089883,-0.062295794,-0.20613347,0.12732972,23.647066,-0.3419404,2.381094,-0.8728234,0.69744426,-0.11231138,-0.97698474,-0.1774811,-0.5408729,0.95341134,-1.588294,-0.99675584,4.2847986,2.369817,0.5653315,-1.3821586,-0.5104917,0.60598874,1.4003005,-0.09422941,0.15852755,0.08879989,-0.6354047,0.436769,-0.42903036,-0.8193027,-0.52151346,-0.52256167,0.02854817,0.69903827,-0.074555546,0.5755175,-1.5677238,0.16171744,0.08188866,-0.18921684,-0.7943711,-0.6978538,0.09226565,-0.067281485,-0.10097327,-0.5634197,0.04419561,-0.046986286
10,10.503496,-0.21009926,5.708503,-3.910976,-4.091895,0.43399915,-2.7695465,-4.198434,-0.37115467,-0.3419404,16.339062,-1.5624468,-2.1375294,1.2829223,3.8228595,3.2949095,-1.5097497,-0.13693476,-0.6353644,-2.5313523,-2.5485792,0.44477504,-0.35917044,-1.74153,0.8729314,-0.59563434,0.19220528,0.39229155,1.05298,-0.87105197,-0.116027266,0.7431681,0.32990307,-0.55596924,0.16219231,0.08071035,0.6223376,-0.1827923,0.4114263,-1.0292604,0.2146478,0.80632555,0.57207894,-0.6195594,0.021706797,-0.014210751,0.2556067,-0.28142396,0.12657452,-0.3167122,-0.18360244,0.6252527,0.1586029
11,0.1821749,8.0674925,6.3990164,-2.4080443,-4.8775334,-0.28223658,3.997672,2.6814709,0.6895778,2.381094,-1.5624468,18.978642,-1.8745496,1.5861574,-0.14727867,-0.5731739,-0.032686353,-0.18621619,0.5170921,-1.1522877,1.0591583,-1.1803372,1.2507572,-1.6648698,-1.2081096,0.57738805,-2.0798724,-1.2029393,0.13755408,1.9801921,1.3371823,-0.1888138,0.4444769,-0.38054556,0.16399805,-0.37255278,-0.16299935,0.42166156,0.15379362,0.655455,0.57772493,0.80246276,-0.5177487,0.20935705,0.13107057,0.035377286,0.5427846,0.28564632,0.15698254,-0.04486887,0.12035557,0.0045164786,-0.05598121
12,7.5834208,-1.8156087,2.2827005,1.0974628,-2.741973,-1.2419363,0.06789926,4.0633135,-3.9999022,-0.8728234,-2.1375294,-1.8745496,12.425968,0.4827847,0.0009294997,-0.13548002,1.2385324,1.0904984,-1.4881234,-0.19554324,-0.9660585,-0.72289836,-0.62681645,0.57715476,0.7212988,1.5551926,0.022285122,0.4510225,-0.8926954,-0.33850423,1.3553847,0.9427215,0.2549587,-1.1392639,0.2024211,-0.18286769,0.19457003,-0.46211666,-0.35869622,0.24852648,1.0728465,-0.7339984,0.08451003,0.38471675,-0.74782395,-0.41893017,0.1882641,-0.54185295,-0.21180868,-0.26633775,-0.024300503,0.12453711,0.3753538
13,-4.825703,0.58993435,7.4425735,4.8351254,5.5496593,3.5964212,3.297617,1.5669448,3.2001312,0.69744426,1.2829223,1.5861574,0.4827847,13.148654,-0.3171302,-0.82451123,0.21138473,0.4294492,0.7038176,-0.5610627,0.710044,-1.5142117,-2.3845184,-0.7507053,1.0245059,-0.317864,0.4346546,0.84401345,-0.5344479,0.12503776,0.7308309,-0.12644,-0.3209296,-1.1645725,0.1602517,0.89456004,-0.5234051,-0.57835734,-0.04310073,-0.21218875,0.27900553,-0.38708308,0.89729273,0.33810014,-0.062304053,0.4427093,-0.42451686,-0.43483537,0.4678927,0.1509287,-0.4261117,0.31149763,-0.11986379
14,-3.7124481,1.4040921,0.16316098,4.336501,0.46544677,2.393068,-1.9608893,-0.5029056,2.5711064,-0.11231138,3.8228595,-0.14727867,0.0009294997,-0.3171302,12.740133,0.8938317,0.85406363,-0.7501855,-1.1038518,-0.6334115,0.02891121,1.0735557,0.25622222,-0.04025144,0.8154962,0.94799864,0.2316542,-0.5984849,1.0233252,-0.30600578,1.4151325,0.074156836,-0.3139605,0.27631256,-0.18959284,0.060256094,-0.87344134,-0.36363557,-0.090437904,-0.40653467,-0.24209496,-0.11033747,-0.42973432,0.14447609,0.58732295,0.16315907,0.7511393,-0.38401008,0.11683895,0.53114647,0.2264899,-0.7819147,0.043347232
15,-4.2987833,3.0669618,1.9111161,2.1034229,-0.42404664,-0.062453844,-1.2782874,0.09523706,-1.0925112,-0.97698474,3.2949095,-0.5731739,-0.13548002,-0.82451123,0.8938317,13.504779,-0.6877177,0.3417946,-0.31229758,-0.7398068,1.0416257,-0.71872294,0.9434551,1.0178778,-0.5261115,-0.18139969,-0.33452296,-0.08656873,-1.2297349,-0.1499179,0.6733835,0.31013256,0.66684735,0.4489262,-0.21459879,-0.6473037,-0.5976852,0.4505943,-0.18410762,0.17875996,0.23933831,-0.26367697,-0.20586707,0.50512886,-0.022026021,-0.20880967,0.1443285,0.21434492,0.03503138,-0.23989877,-0.18671848,0.37657732,0.11996859
16,-0.89250493,0.43571034,-2.0380511,-0.7196674,-2.960879,-0.811756,0.7741362,1.6435459,-0.58059156,-0.1774811,-1.5097497,-0.032686353,1.2385324,0.21138473,0.85406363,-0.6877177,9.084526,0.92681205,0.62326944,0.41679275,1.6639984,-0.17189556,-0.7758988,-1.4662766,1.5187123,1.0095248,0.4304912,0.092579365,0.8744605,0.86918473,-0.5661091,0.58917,0.6263745,0.0020337945,-0.5387276,-0.5004689,-0.184752,-0.07809098,-0.46776006,-0.041892126,-0.27850133,-0.3087772,-0.38044354,-0.19646353,-0.08249834,-0.29802656,-0.19539136,-0.046659682,0.035876296,0.41437733,-0.08040914,-0.14709377,0.15735774
17,0.94095683,-3.8199828,-2.7269874,1.2399006,0.6153202,-3.8250475,-0.29099268,1.058135,1.079015,-0.5408729,-0.13693476,-0.18621619,1.0904984,0.4294492,-0.7501855,0.3417946,0.92681205,11.444647,-1.0211678,0.20245339,-0.45289922,0.92401123,0.3449934,0.1921614,0.18462369,-1.3914046,-1.2786266,0.21816513,0.043391995,0.11331861,-0.19292311,-0.42867544,0.3642352,0.04212156,0.10613893,-0.086722456,0.0739672,-0.05649304,0.28089,-0.011451257,0.018385269,0.07620847,0.10174919,0.30304623,-0.001790556,0.01955738,0.25401744,0.036111105,0.33338392,0.20016202,0.13003096,0.0916461,-0.27753848
18,1.4645002,-0.7723603,-6.4024353,-3.489763,-0.43686163,-0.9923278,-1.7520628,-0.33197334,1.1648765,0.95341134,-0.6353644,0.5170921,-1.4881234,0.7038176,-1.1038518,-0.31229758,0.62326944,-1.0211678,6.132946,-1.0335935,0.40363777,-0.44057164,0.77264047,0.7753024,-0.40504354,0.35405666,0.5145328,-0.44301057,-0.12651697,0.6264998,0.10111957,0.7044412,-0.34776247,0.27618796,0.23470095,0.98762643,0.31761688,-0.1814226,-0.34717277,0.52885306,0.096104555,-0.3928781,0.46871072,-0.14570719,0.030298661,0.3082505,0.21538526,-0.5844716,0.3684122,-0.3714584,-0.019915342,-0.06946164,-0.24891955
