,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,52.637455,-49.371643,5.0555544,5.561055,-18.091923,0.99910855,14.939499,8.111374,2.572156,-2.3686237,-10.4862385,-0.16968791,-7.5677023,4.8013587,3.6897902,4.303154,0.8710513,-0.9346899,-1.5031819,0.9459121,-7.320367,0.81625503,0.5073152,-1.7700537,-1.8031819,-0.85121226,1.085064,1.38663,0.6828122,1.5375218,-2.503357,-0.31722647,0.054428086,-0.23011881,1.1780798,0.8993891,0.41607094,0.4860468,-0.30011183,0.73083115,0.34881634,0.43867618,1.027178,0.4938023,0.28958824,-1.2940505,0.5052167,-0.34468117,-0.123897895,0.07897976,0.72593117,0.6966458,0.77372956
1,-49.371643,78.966835,13.787083,-18.204323,4.750851,4.2021055,-10.840019,-13.044193,-0.98762715,3.0063045,0.54059243,-8.038336,1.8087633,-0.74905777,-1.6021225,-3.169776,-0.72504425,3.91896,0.31046155,-3.4068727,3.539762,-2.280892,0.61046493,0.5258378,-0.5419869,4.8708496,1.5529866,-0.23837814,-1.3289683,-0.5934633,2.5001695,1.3327463,-0.21241546,0.56288075,0.87866855,-0.7707283,-0.3354689,0.35975158,0.7383926,-0.2867172,0.23343015,0.10214576,-1.4276971,-1.0828528,-0.38750917,1.1869639,0.4124426,0.9675263,-0.06403061,-0.4581118,-0.5714738,-1.1809943,-1.0438845
2,5.0555544,13.787083,94.76424,-2.0691156,-8.920755,-5.052603,-3.8991995,-4.495384,-0.6614492,-3.5563655,-5.724634,-6.2655535,-2.1317053,-7.5336924,-0.21444994,-1.8555,1.9108436,2.7373857,6.296593,-2.5244906,-3.476779,-1.6809285,-0.5139146,-0.42177302,1.0140015,3.5808039,0.27951077,-0.027627196,-0.9128189,0.38400865,0.743649,-3.5646873,0.97921133,-0.21878737,2.3103595,-1.6057911,-0.771821,-0.7831758,-0.7806811,2.4537473,-1.7620597,-1.7415161,2.0922189,-0.6261865,0.51267207,-0.41354892,0.3570555,1.5872796,0.5021823,-0.23269099,0.25037292,-0.3814281,-0.78264
3,5.561055,-18.204323,-2.0691156,52.416817,2.2965708,1.2198441,5.6361647,-3.5618691,-2.6449974,3.007502,3.694244,2.355545,-1.1487944,-4.688756,-4.1780014,-2.0597172,0.91314816,-1.317858,3.820444,3.9662704,-0.88403094,1.3100083,-1.0650713,0.11311288,1.1928575,3.2982154,0.6155884,1.4550099,-0.33113116,-2.2906165,-0.22288933,0.9365514,1.9624213,-1.4634354,-0.28454652,-0.16479081,0.25080493,-0.3668971,0.26662928,-0.11945825,-1.237906,0.8677148,-0.6807202,0.11817418,1.6384981,0.93124616,0.13031131,0.48334944,0.00025308615,-1.4108058,0.111682296,1.212483,-0.024257012
4,-18.091923,4.750851,-8.920755,2.2965708,24.45365,-0.8653174,-5.237699,-3.2502708,-4.8691835,2.1774807,4.1026015,4.8696184,2.7390065,-5.5517955,-0.4688998,0.41774383,2.969591,-0.6093428,0.43346664,-0.92289555,2.6027136,0.22482382,-0.7411034,2.2566295,1.9252739,0.10026756,-4.3323617,0.5913141,1.5897272,-2.7559214,-0.3852897,0.8014679,-1.7572337,-0.59177566,0.37385684,0.04675547,0.25310117,-0.3330234,-0.78287506,-0.40287912,-0.4804644,0.360196,0.3626659,0.6926511,-0.82563233,-0.020182163,-0.7192024,-0.23854937,0.6579169,0.18723223,-0.8995104,-0.04403614,0.069563836
5,0.99910855,4.2021055,-5.052603,1.2198441,-0.8653174,31.970861,-1.9291537,-5.659046,-1.3962195,-1.1716998,-0.39385217,0.24989611,1.2004595,-3.5836396,-2.394018,0.02795794,0.8021967,3.8314204,0.96908367,-1.3090183,-1.4428048,1.629689,-0.85445285,1.2759323,0.69109756,-0.6410003,0.46474046,1.4052031,-1.1065196,2.514544,-0.47693646,0.88715065,-0.15309125,-1.7535906,0.5047928,1.5338225,-0.45087025,1.2687119,0.45082492,0.43415952,0.706048,0.37606442,-1.5340202,0.44079012,0.25912836,-0.07099451,0.40386862,-0.05688662,-0.059973516,0.823179,0.7285825,0.6224279,1.240833
6,14.939499,-10.840019,-3.8991995,5.6361647,-5.237699,-1.9291537,30.829428,5.699671,2.2554493,-0.068129376,2.8770804,-3.9807794,-0.058289994,-3.3606982,1.8881714,1.251455,-0.87150806,0.324337,1.5924413,0.39073026,0.08121374,1.4807217,-0.77199745,-3.1345167,-3.1283865,1.3832932,0.5442738,1.3204483,0.623068,-0.023356495,0.44114864,0.809946,0.0999721,-0.36900944,1.3588877,0.6184162,-0.56903255,0.90817124,0.655337,0.14372759,-0.49069396,0.60980785,0.7629201,0.6202544,-0.47444272,-0.73285985,0.24943249,-0.0039467616,-0.39131272,-0.1261476,-0.45190996,-0.44653267,-0.4884724
7,8.111374,-13.044193,-4.495384,-3.5618691,-3.2502708,-5.659046,5.699671,22.047546,4.0910378,0.15222469,4.240071,-2.6754394,-4.062107,-1.5888548,0.47634393,-0.10606477,-1.6803999,-1.0450153,0.27247912,-1.1132205,-0.6784096,-3.1556606,-1.3374047,-0.08732924,-0.7145799,-0.9370247,-1.6884582,-0.42347655,0.9249605,0.90659523,0.12623253,-0.050369725,0.14353453,0.19440427,0.2836607,0.84573066,-0.15208635,0.26379707,0.07795326,-0.40967232,-0.17807356,-1.4920586,-0.58570373,0.1532783,-0.56711316,-0.18018647,-0.55422235,-0.114195526,-0.16866884,0.5748304,0.7528914,0.130867,-0.0073867617
8,2.572156,-0.98762715,-0.6614492,-2.6449974,-4.8691835,-1.3962195,2.2554493,4.0910378,29.187075,-0.17992322,0.4075812,-0.6767081,4.006,-3.220475,-2.59383,1.0819311,0.53193355,-1.0687702,-1.2253022,0.09252143,-2.2958531,-0.8019633,3.0254457,0.37490338,0.55858964,0.8839315,-0.456181,-0.8672464,0.5570081,0.12559365,-1.2114751,0.62068,0.77723265,0.023064127,0.1658637,-0.6244256,-0.057298645,0.084965505,0.7576919,-0.4918201,0.9818319,-0.3279435,0.037353657,-0.023556266,0.28083467,1.1395247,-0.40683955,-0.4445681,0.14500847,-0.43469086,-0.21751794,0.20372191,-0.14781544
9,-2.3686237,3.0063045,-3.5563655,3.007502,2.1774807,-1.1716998,-0.068129376,0.15222469,-0.17992322,13.03163,0.43189615,-2.354835,0.89789146,-0.76972437,0.033984646,0.97373676,0.1080066,0.5748298,-1.0943509,1.6139797,1.05319,-4.344615,-2.4369678,-0.6042041,1.3124924,0.4478203,-0.60442007,-1.33642,0.14129865,-0.08135705,-0.099421546,0.63820267,-0.42359474,0.5707482,0.8176895,0.61261535,0.49751323,-0.090165615,-0.639176,0.024325633,-0.5495506,1.5760114,-0.19544125,-0.106289595,0.16284648,0.77406776,0.72539246,-0.08484176,0.07645826,0.08556844,0.5228878,-0.048847087,0.08985819
