,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.023879718,0.034025192,0.115194894,0.032799114,0.0029636552,0.0670895,0.020297386,-0.0034151357,0.026596742,-0.020752713,0.011149616,0.0056525795,0.0043922896,-0.006328537,-0.010366679,-0.009091917,0.0044230595,0.006219662,0.0013037222,0.003888629,0.0028582949,-0.005254573,-0.0052488144,0.00044117926,-0.0022624065,0.0029700112,6.3202155e-05,0.0020599759,0.00021401171,-0.0015262684,-0.001064112,-0.0032899934,-0.0025256597,-0.0009814863,0.00048126918,0.0017607436,-0.0014744573,0.00097230147,-0.0003043427,-0.0011716152,-0.0011844377,0.00066955766,-0.00032708677,0.00041588373,-8.727808e-05,0.00039637793,-0.0012780172,-0.00071124244,-0.00045226174,-0.00052940217
1,0.034025192,1.7680855,1.0615467,-0.17488703,0.019943569,-0.03448481,-0.07500385,0.03610432,-0.14250743,0.1236109,-0.08291938,0.07907461,-0.019246047,0.014083339,-0.0682226,0.08653931,-0.082733385,-0.043209042,0.055658177,-0.008437805,-0.01464262,-0.066696435,0.0201517,0.038247894,-0.00048836635,0.007167558,0.022397004,-0.025372935,0.008594535,-0.014946099,-0.018321209,-0.021282488,0.033589236,0.00488378,-0.004165115,-0.006297053,-0.0015437684,0.018356264,-0.0038415678,0.0064770724,0.004617802,0.0054081064,0.0016482467,0.005599089,0.0008955625,0.0010615967,0.0020783488,-0.0035377066,-0.0013726454,0.007885199
2,0.115194894,1.0615467,1.1016715,0.06208855,-0.03812876,0.20253758,0.019591551,-0.00831452,0.09331365,-0.0030859688,-0.0142025435,0.02476865,0.0015511676,-0.028885385,-0.041892428,0.0073855272,-0.021394327,-0.00016913906,0.043682862,0.026099423,0.00782004,-0.07291849,-0.008794829,0.020935487,-0.0022108133,0.006537332,0.01549051,-0.0010242308,0.013773782,-0.009689737,-0.00840036,-0.01811086,0.0028919636,-0.0011426127,0.0055989805,0.00953217,-0.013301892,0.015898362,-0.010211768,-0.0029686347,-0.001404284,0.0053586746,0.0038326588,0.0041208053,0.0006638698,0.0023785713,-0.002948592,-0.0035862704,-0.0029731786,0.0010845829
3,0.032799114,-0.17488703,0.06208855,0.9414964,-0.055381052,0.09851222,0.013428746,-0.21120802,0.11309026,-0.04287126,-0.04407349,0.01875325,-0.06823126,0.07540594,-0.015612759,-0.00067861594,-0.03429664,0.019663312,-0.00996651,-0.05374617,0.010493192,0.020408787,-0.03434843,-0.009668319,0.012253205,0.0071929013,0.027520265,-0.00973811,-0.0034092886,0.007845454,0.016251864,-0.0006472286,0.0044673206,0.007573253,-0.0058966083,-0.00014833722,-0.0074688056,-0.004276897,-0.00474851,-0.005545196,-0.0011564605,-0.002820373,0.0049661654,-0.0044417474,0.0041372967,-0.004653771,0.0052644843,-0.006030674,-0.00039792387,-0.002461467
4,0.0029636552,0.019943569,-0.03812876,-0.055381052,0.47672445,0.053241476,0.119379036,0.11274001,0.04648406,-0.039415166,0.004873912,-0.050306227,0.010371527,0.012573663,-0.029856745,0.06574467,-0.031964555,-0.013680338,-0.01938565,-0.0163217,-0.0014149015,0.014632087,-0.00524735,0.008303947,-0.001191992,0.00871064,0.006900822,0.022715474,-0.009496454,0.0018767116,-0.010124549,-0.009772258,0.0032038107,-0.002483183,0.0027065917,-0.011834672,0.0020672525,-0.008670406,0.0015600807,0.009651715,-0.008667034,0.010417003,0.008327852,0.00044130784,-0.0031375303,-0.0031583363,0.0029452394,0.0014518481,0.0030388753,-0.0012982471
5,0.0670895,-0.03448481,0.20253758,0.09851222,0.053241476,0.5275697,0.00096681964,-0.052640937,0.03273498,-0.010417299,0.09409931,-0.03429341,0.007274491,-0.018703721,-0.049493484,-0.010047929,0.0210213,0.0031867214,-0.009400556,-0.002554051,0.006752104,0.0094837425,0.004269519,0.02551211,-7.841975e-05,-0.0047848374,-0.010366203,0.013762265,-0.011283037,-0.0053613745,0.00085230824,0.009260858,0.0041871965,0.00694964,-0.0012818365,-0.00064322096,0.010773877,-0.0007873572,0.001321707,-0.006278838,-0.0017503572,-0.0021610756,-0.0044683977,0.0028250003,0.0015803874,-0.0013049316,-0.0035403236,0.0026044091,8.599289e-05,0.00014266188
6,0.020297386,-0.07500385,0.019591551,0.013428746,0.119379036,0.00096681964,0.46520028,0.008156888,-0.056777604,-0.12633374,-0.06518879,0.013715701,-0.00566277,-0.01995859,-0.04061468,0.025449459,0.00051383546,0.011104524,-0.014159234,0.035673797,0.0023728411,-0.0033238581,0.013708863,-0.0031288299,-0.0051106084,-0.0003873718,0.0041205445,0.0074049085,0.00013719946,-0.0005917838,0.0136558935,0.0050035724,-0.0027345936,0.0016184197,0.002601246,0.009538939,-0.0041924855,-0.0010352016,0.0023852964,-0.0045834696,0.002535196,-0.002209446,-0.0026998357,-0.0022603823,-0.0024062074,-0.004814094,-0.00020377441,-0.0023163115,-0.0020008786,0.00032433117
7,-0.0034151357,0.03610432,-0.00831452,-0.21120802,0.11274001,-0.052640937,0.008156888,0.3311047,0.06113337,0.058369115,0.012692425,0.009617984,0.051792562,0.04027456,-0.010965361,0.0051900903,-0.0028264984,0.0119275125,-0.012565462,-0.006041339,0.0137646925,-0.005080739,-0.015235028,0.0014046527,-0.016755411,0.0049155103,0.0025832339,0.005684344,0.010932123,-0.0021781425,-0.0014875954,0.0027809474,0.0063909935,0.010055499,-0.0034821858,0.0069188997,-0.0029088543,-0.0032994875,0.0029558025,-0.01124206,-0.0007584933,-0.0026631122,-0.00079585274,-0.0013000753,-0.0012193247,-0.0022675702,-0.0012857115,-0.001977779,0.000118412674,-0.0014097276
8,0.026596742,-0.14250743,0.09331365,0.11309026,0.04648406,0.03273498,-0.056777604,0.06113337,0.29506803,0.009629963,-0.034061708,-0.02703385,-0.012857592,-0.009671395,0.04029429,-0.021625206,-0.01383982,0.020914385,0.0012331803,0.013930377,-0.0030115696,0.0051233564,0.0038695396,-0.01414098,0.00439124,0.0045085745,-0.0004051127,0.019266851,0.0046995645,0.003667552,-0.0074651362,-0.005792033,-0.0013704526,0.0046356637,0.0038612422,0.006478927,-0.00228365,0.0025077378,0.005478636,0.0009665759,-0.001428996,-0.0013775309,3.2603195e-05,0.0024128722,-0.0008393129,-0.0025210357,-0.0013391383,0.00032377182,-0.00090192794,-0.0013767158
9,-0.020752713,0.1236109,-0.0030859688,-0.04287126,-0.039415166,-0.010417299,-0.12633374,0.058369115,0.009629963,0.16419254,-0.020363525,-0.0047138818,-0.020116094,-0.019493926,-0.01480642,0.008093126,0.0046430216,-0.005146617,0.0036130901,-0.0031171422,0.008373334,0.007333967,0.0031007417,0.019186173,0.0043636807,0.003212958,0.010525229,-0.0071741585,0.009342155,-0.000629851,0.007194387,0.011285701,-0.0002872346,0.004783574,0.0017089667,-0.00460572,0.00257051,-0.0027344986,0.004304235,0.0005676596,-0.0026738718,-0.004742078,0.0015738433,-9.0051835e-05,0.00032435052,-0.004966611,0.0018462474,0.0009626269,-0.000960713,0.0007569906
