,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,146.07355,23.638966,-4.7657495,22.535055,-3.9027295,-11.775301,15.22263,16.80747,-18.506119,17.95098,2.5192027,17.258488,-8.680651,21.844723,-6.821902,-12.766254,16.945816,-15.286012,7.4866304,6.570121,9.4457855,7.4987297,2.6487303,-3.7984614,9.218172,-1.6450167,-7.220502,12.284559,0.7501516,0.29957896,6.9514723,1.638613,2.0802732,-0.95929015,0.82049125,4.012459,10.983413,15.789669,-4.5050974,-5.015098,0.30956107,-4.617017,10.153472,3.0877938,0.7974721,2.7788851,1.1863525,1.427798,-2.6639948,-0.648436,-0.2506024,6.889501,0.30390304,1.825958,4.717044,-0.15768653,-2.173105,3.4697838,4.5635104,-5.407843,0.5039966,-0.7663173,-0.58199644,-3.020131,-1.0256305,1.162328,-5.832516,-4.7795315,2.9177275,2.5856242,2.224412,2.0009544,-0.30030072,2.3736517,0.0017905228,4.176491,0.8476058,0.16997893,1.54453,-0.12066622
1,23.638966,9.005425,-3.0137773,4.1368604,-3.5684643,-2.3985763,0.49916756,5.73253,-1.1762745,-0.14292932,0.9172988,1.7694385,-2.9346654,2.7526736,-4.6175365,-3.8774219,2.3692696,-1.1881565,0.15867564,2.9217143,2.9425812,2.912498,0.435621,-1.9200109,0.38688374,-0.96739715,-2.0027115,1.8199247,-0.7533382,-0.102667905,-1.4428418,1.5470085,1.0350932,-1.246161,-1.2954288,1.6201596,0.86802816,2.089134,-1.0793569,0.93957424,0.103025004,-2.2533774,3.9969816,0.87465227,0.28808302,-1.0480196,0.21578158,-0.25269204,-1.6436199,1.2881653,1.6484909,1.8066306,-0.52241075,-0.9712802,0.7143369,0.2773732,-0.51462144,0.71306926,0.062156133,-1.0812012,0.3095348,-1.2400318,0.028807372,-1.1613855,0.5419705,-0.67357445,-0.86791104,-0.4924345,-0.03765208,-0.118811205,0.5413337,0.3710708,-0.23914036,0.726938,0.042505115,0.7219752,-0.49800894,-0.06377452,0.45057186,-0.12748072
2,-4.7657495,-3.0137773,9.1488285,-3.057436,-2.7702591,1.5596616,-0.0108684,-3.3229713,-7.3188057,-0.6087053,0.035556614,0.62809825,2.2753606,3.198067,2.7683477,-1.1706936,-1.6476772,-0.74210536,0.9665271,-1.3233621,2.7241254,-0.61372113,-1.6723709,3.6076536,1.105794,-0.57092243,-0.26630002,0.20134759,-1.3135246,-0.049097173,0.43952376,2.67519,-0.76791084,0.34670168,1.0151293,0.5187743,2.1647348,0.18651772,3.6470423,-0.24845704,-2.221692,1.0434906,-1.4968333,-2.4142463,-0.036440264,0.4285278,-1.6407108,0.47373074,-0.74350154,1.2674497,-0.6861845,-1.8511711,-0.6836368,-0.31060103,-1.5118282,-0.76871985,0.98653334,-0.34508938,-0.7122124,1.3544774,0.02013174,1.7205074,-0.7119298,-0.16018091,-0.09727828,0.78223324,0.059089236,0.091828585,-0.884093,-0.8196457,-1.112612,-0.91437787,0.87706745,-0.90176487,-0.88935703,0.8327657,0.13469632,0.76087505,-0.976791,-0.07645319
3,22.535055,4.1368604,-3.057436,14.697732,4.7573943,-0.9599418,0.43094206,10.760006,-1.966474,4.4144382,0.107272126,3.658317,-3.6373875,4.9099054,-0.8540423,-0.24499059,6.6901836,0.42881256,-1.4888777,-0.43580166,1.3421998,0.05453354,-0.8545704,-2.1994905,1.8948922,-1.5766989,-0.96946883,-0.3508101,1.3374856,-0.26634002,1.387593,-1.5016485,1.3907611,-3.2370257,4.160712,1.6535215,3.7482972,2.0536993,-1.6150014,-0.73440546,1.0624046,-1.6415372,3.622386,3.3790996,-1.4430689,-0.70527804,1.3372996,0.01962268,1.7196383,-2.809022,-1.038686,1.1077507,1.2876897,-0.1343829,0.89245164,0.33904552,-0.77331305,1.0069418,-0.12117232,-1.5623475,0.28400722,-1.4899182,-0.536752,0.43387803,0.7581893,-0.22135273,0.45198637,1.2643042,-0.3834871,-0.39238185,0.2369549,0.2636494,-2.22158,-0.15767534,-0.312986,1.2253947,-0.2891631,-0.022317491,0.5889785,-0.69349426
4,-3.9027295,-3.5684643,-2.7702591,4.7573943,11.756733,-4.7211065,1.7640896,5.1531696,3.7900996,7.83274,-0.8111986,3.1903973,-0.9483547,-0.21068388,2.9474564,1.6084671,2.638402,0.7416864,-2.3759131,0.379373,-4.8414125,-1.6632147,1.059196,-2.6487837,2.921647,-2.1793206,2.4160223,-4.398263,2.602539,-0.41406202,1.2395825,-3.6672454,1.2614102,-0.73739326,3.3257165,-1.0885022,-1.121426,0.94905376,-1.2389143,-1.5216671,0.049003452,1.7799283,-3.2668147,1.0659372,-0.5188534,-0.1806671,0.22485861,-0.72214866,0.7071833,-1.6945007,-2.873219,-0.6452236,2.5374691,-0.16952457,-0.08927296,0.1837537,-0.34500426,-1.0096147,0.11799724,-0.97220016,0.53560513,0.12979832,0.29876453,1.8752906,0.48454595,-0.1611078,0.36109936,0.2703166,0.33069807,1.2564344,-0.1803836,0.55563843,-1.2449149,0.07078315,-0.36358815,0.5396875,-0.12847209,-0.08594512,0.572117,-0.45362788
5,-11.775301,-2.3985763,1.5596616,-0.9599418,-4.7211065,9.108274,-4.123459,-6.749739,-1.2711089,-8.5651,1.1629041,-4.506589,-0.058061734,-4.231411,0.63341403,2.8313801,-1.4889743,0.53216213,-0.72763497,-0.34819877,1.0073366,-1.1541483,-1.6433468,2.4770222,-2.0451615,5.4603214,0.117941305,3.0751224,0.13978833,0.22286136,0.9187103,1.44148,-1.1338251,1.9606435,-0.2723377,-0.4482516,0.7354391,-2.1177573,0.8412307,1.3034899,0.42161158,-1.0417511,2.1590486,-1.0586609,-0.32463467,0.8088722,0.49985743,-0.12503213,1.2874556,-1.7516599,0.40902072,-1.0150867,0.4103619,0.58062196,0.53087515,0.29845864,0.3726343,1.8369309,-0.29797122,1.6539266,-0.3432457,-0.73874664,-0.63629204,-0.90897155,0.28149673,0.2145605,0.6033114,1.3470017,-0.6744723,-0.66750145,0.2754051,-0.46796095,-0.3808599,-0.71556157,-0.34741834,-0.83088213,0.40142733,0.12479017,-0.10940483,0.11987044
6,15.22263,0.49916756,-0.0108684,0.43094206,1.7640896,-4.123459,12.42399,3.2923827,-7.632121,8.7845,-5.0586405,1.8173769,0.016896576,3.6818368,2.4884634,-3.4488401,5.1232023,-5.1560555,5.6820683,-1.3433074,1.2770007,-1.6525004,0.71994466,-1.1944779,0.95000756,-2.9585142,-3.5350897,0.01768706,-1.12837,-0.0018492482,0.59315646,0.60182035,1.9503815,1.1278244,-1.129828,-1.0318371,1.9994774,1.1459658,1.4575958,-2.0246181,-2.1693497,0.28561983,-2.9318192,-0.8451489,-0.9025111,-0.2069877,1.319509,0.2420694,0.15661064,-1.6466744,-0.68526995,1.8762922,-0.2736337,0.35940737,1.1219264,0.6821826,-1.2215238,-1.503644,-0.49507934,1.0778811,-0.47368428,-0.24766219,1.5721169,0.15894374,0.7620708,0.51103324,-0.30145967,-1.1177967,1.3948679,1.6697128,-0.41459727,0.32233915,-0.24090515,0.0035883668,0.2418007,-0.6636324,-0.19383366,-0.20766622,0.24435261,0.31794733
7,16.80747,5.73253,-3.3229713,10.760006,5.1531696,-6.749739,3.2923827,17.872858,2.1560776,6.2643347,-1.8319371,4.6445856,-2.621998,6.2924085,-1.9998673,-0.61987996,6.8511014,1.4267306,-1.1377909,-0.276636,1.1728379,1.0381923,1.3166285,-3.1340055,1.891017,-7.7559824,0.6039108,-5.2596226,-1.0023146,-0.44847628,-1.1419084,-0.7929932,2.069921,-5.702985,4.5743766,1.950089,1.2547464,0.9906664,-0.45240393,-0.9198433,-0.14474894,-2.4241557,1.7494516,3.234674,-1.0701482,-2.6091194,2.7470984,-0.3576963,-0.37114897,-1.0825894,1.17188,1.7035072,-0.92827475,-2.9735196,0.8764658,-0.11627124,-0.75481725,-0.57012117,-0.21541376,-0.544099,0.82671213,-0.9896027,0.48178828,0.45303228,0.5837611,-0.101124376,-0.4191936,-0.18648884,0.3288262,0.4324152,-0.23642594,-0.011192882,-0.81625664,-0.062630415,0.04174514,0.57322204,-0.7162299,0.3442679,0.057028413,-0.62934315
8,-18.506119,-1.1762745,-7.3188057,-1.966474,3.7900996,-1.2711089,-7.632121,2.1560776,18.977724,-3.0905266,1.716023,-1.502974,-0.2287166,-6.2385397,-2.7473612,7.0608582,-2.8454523,4.3801775,-5.349064,1.8716791,-6.7259607,1.7539676,3.7568822,-1.9147327,-1.7658,-0.33923358,5.185347,-4.696802,2.4741335,0.16529122,-2.3980222,-4.327691,-1.2391393,-1.6377839,2.6773887,-0.20360184,-5.2084646,-2.0359824,-3.926052,-0.22335479,2.9763656,-1.2190586,1.0052965,2.3465848,2.011517,-1.1127887,0.76758647,-0.32761568,-0.43130773,0.45769188,2.0939097,-0.06386478,0.3658182,-0.25259012,-0.7447587,-0.16474368,0.1984558,1.2511543,0.820457,0.23392956,1.0676829,-0.5958161,-0.32203147,1.4876095,-0.6566191,-0.5781917,-0.4878086,-0.97371113,0.33921564,0.34475482,0.58232915,0.030525487,0.8207322,0.68315095,-0.0015783252,-0.87075084,-0.22270349,-0.62991345,0.050631493,-0.12533647
9,17.95098,-0.14292932,-0.6087053,4.4144382,7.83274,-8.5651,8.7845,6.2643347,-3.0905266,19.170092,-5.6867566,5.389326,0.35485613,7.778082,2.304994,-5.008156,6.959477,-4.82468,2.0321255,-1.7810049,-3.1382418,0.18978438,1.0004201,-2.7486413,3.643198,-6.56365,-2.407012,0.059290484,1.2109337,1.0974483,-0.08008777,-2.5413837,0.037560195,-0.0049253246,1.8560832,0.059748128,0.35982895,3.6274023,-1.549813,-2.7998238,-0.8341652,1.5942168,-3.8391843,1.0366014,1.574696,0.2200354,0.068683445,1.3990947,-0.069782704,-0.5151781,-2.9083323,0.8437867,-0.153532,2.2843688,0.6122169,0.4898268,0.59880316,-1.4366723,-0.8883714,-0.20049295,2.5013342,0.032585446,0.23513758,1.3432022,0.28326008,-1.4003932,0.24392202,-0.47229832,1.070737,0.6042984,-1.0725098,0.077873096,0.028551143,0.6520512,-0.14397371,0.31435472,0.39120042,-0.5760747,-0.17184138,-0.62646425
