,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,341.00894,21.45375,-1.2168598,2.153406,3.9209628,-0.10111204,-1.1420954,0.08186925,-0.6073567,0.30140865,-1.313281,3.3132076,0.41430673,-0.6929841,1.4901831,4.7282553,-0.93272614,1.8779908,1.4459815,-2.5676,1.201075,2.3000965,-1.0638705,-1.2497323,1.5594926,-0.044984385,-0.6485791,0.044879645,1.9118295,1.0658367,0.42517072,1.1788119,2.0305967,-1.3105742,2.0661297,-0.6063552,-0.30953366,-0.2128329,-0.5886966,-0.09785995,-0.89576524,-0.7079472,-0.0683983,0.84920096,-0.33882555,0.23692137,0.44493434,-0.17199291,0.12454078,0.18258092,0.16306855
1,21.45375,102.03621,4.05339,17.124195,3.7294483,2.4179277,2.8359656,-0.06604147,2.2762861,6.9694433,-1.054085,-6.1468735,0.3823796,-1.4840262,0.62788224,-4.2416677,3.1623387,-3.2618408,-1.3790246,2.3451805,-0.45236802,-1.5684023,0.49213535,0.4746921,-3.2053132,2.0091228,2.0014825,-1.1457548,-0.65012896,-0.73980623,-1.7972252,-0.19534844,-3.0539842,1.8264258,-2.7567406,1.2091836,0.6822785,-0.81780607,0.092385516,0.96820176,1.9943398,0.9775112,-1.2859995,-1.0539725,1.1137018,0.30477703,-0.21935874,-0.003151508,-0.6607219,-0.9218361,0.14909768
2,-1.2168598,4.05339,91.91439,-8.208193,4.106198,3.1006088,2.3278263,-1.3551711,2.60127,-2.4701877,0.17612243,1.1384118,1.5372858,0.2460281,-1.8043516,4.9659185,0.5408119,0.9699899,0.9100032,-0.88866746,-0.1868945,-1.6233459,2.148376,0.55566573,-2.0810518,-0.4023878,0.5243068,-0.38176084,-0.05157312,-1.3812532,0.0001516986,-0.73885894,-0.20506279,-0.046389423,0.9988514,0.07451896,0.7334244,-0.37464654,1.0556366,-0.7939662,0.6879017,0.7462089,-0.39353085,-0.8666344,-1.3727683,-0.97318566,0.42349088,0.2178147,-0.12534532,-0.022917217,0.64932513
3,2.153406,17.124195,-8.208193,59.879894,-5.535964,-1.3642497,-4.9452195,3.931765,3.5547462,-2.7669182,-0.8463459,1.2994878,0.43054497,-2.131124,-0.6091508,-1.3809419,-3.2163048,0.83721876,-1.6207607,0.67289907,-3.975652,-1.2208025,2.1770866,4.4218454,0.72386646,0.38389176,2.1596205,-2.294065,-2.033546,1.1094767,1.0766995,0.9584498,-1.0489581,-0.43706536,-0.07471722,-0.99683094,0.038534082,-0.48580748,1.5892732,-1.4629704,-0.68662965,-0.088158086,1.3177941,-0.062363617,-0.53361785,-0.18397471,0.79315984,0.15654026,-0.1639823,-0.04911407,-0.56129074
4,3.9209628,3.7294483,4.106198,-5.535964,64.7566,-5.7536173,-2.2428944,1.2786593,-0.32284224,0.45435762,0.61958253,-1.0774579,-1.218231,0.24503073,0.66746604,-0.3940905,-2.287239,-1.3557737,-1.8745749,0.8596842,2.790954,-0.8663266,-0.9750775,1.7036818,0.5606,-2.6316452,-0.4077856,1.3326488,-1.4465747,-0.19091068,-1.4711745,-1.8219968,-0.894894,-1.13186,-0.58500624,0.6685335,-0.0469529,0.4402722,0.84854364,-0.30834642,-0.5384853,-0.6634876,0.3712731,-0.43715927,0.31340712,-0.073978916,-0.6278644,0.028800463,-0.59095365,0.57033294,0.102363795
5,-0.10111204,2.4179277,3.1006088,-1.3642497,-5.7536173,43.01997,-0.00924989,0.25845158,1.837056,-0.0948322,0.33907536,-0.11750206,-0.063950665,-2.4683216,0.88478804,-1.5044444,-0.1843952,-0.059895955,0.013925632,0.9776112,1.6548669,-0.35109666,0.47832066,0.22787607,0.48309654,-0.18974109,1.6275206,0.892001,0.21990846,0.9265114,-0.7893789,-0.67475367,-0.40383554,-0.5783566,0.42141098,-0.43277353,-0.8712405,-0.2209112,0.58090246,0.61260116,-0.8332706,-0.37648326,-0.16771445,0.10572599,0.6132058,-0.47033995,-0.39789307,0.13103318,-0.2422421,0.7764497,0.15975335
6,-1.1420954,2.8359656,2.3278263,-4.9452195,-2.2428944,-0.00924989,37.65927,-0.38829944,-2.8749547,2.1667438,-2.394522,-0.919948,0.50090903,0.3943004,0.9103152,-2.4457197,1.2603995,0.7568883,-0.5562154,0.42538,-1.5256946,-1.4765995,-0.96874917,0.82084143,-0.31272176,-0.86100286,-0.49280477,1.2123535,0.28824383,0.30627653,0.25338072,1.761117,1.0613732,-0.6779885,-0.07879411,0.16469121,0.05665876,0.13754916,0.4662763,-0.8376519,-0.36880332,0.3470926,0.29913697,-0.38503432,0.19577202,-0.16155384,0.5046433,-0.4339322,0.16536719,0.30705315,-0.42043716
7,0.08186925,-0.06604147,-1.3551711,3.931765,1.2786593,0.25845158,-0.38829944,37.889572,1.8778939,-2.1967547,2.6479526,-0.05126764,0.82405424,0.42034516,-0.3933757,-0.6413425,1.7017856,-0.054112416,1.1975272,0.5727267,1.0130622,-0.2704891,0.80001765,-1.0549915,-0.71836096,0.20546275,-0.6318135,0.5383562,0.28907657,-0.2608479,0.49009925,-0.191015,1.3233957,0.18045846,0.36475146,-0.11607452,0.12462318,-0.17613786,0.19516529,0.02806926,0.17831597,0.5628178,0.046489283,-0.60948384,0.1555713,0.020040194,-0.20511754,-0.15199469,-0.03117474,-0.101823404,0.12698956
8,-0.6073567,2.2762861,2.60127,3.5547462,-0.32284224,1.837056,-2.8749547,1.8778939,24.543917,1.6054006,-1.7630787,0.6239762,0.77123904,3.1164513,-0.39523607,-0.8089715,-1.3564906,-0.48850784,-0.5497689,-1.1751992,-1.0543658,0.3221271,-1.276506,-0.2679714,0.47906786,-1.1198959,-0.51015204,1.0069282,-0.30674338,-0.8889618,0.20392749,0.65657926,0.0860851,0.46787602,-0.27185512,0.65533316,-0.063473254,1.0376489,-0.04589407,-0.29394144,-0.66098356,0.3645703,0.30977425,0.09720914,-0.49567574,-0.060101762,-0.08342786,-0.22640106,0.21338332,0.21387945,-0.2924099
9,0.30140865,6.9694433,-2.4701877,-2.7669182,0.45435762,-0.0948322,2.1667438,-2.1967547,1.6054006,20.362259,1.4540567,0.11329724,-2.8730192,0.7265427,-1.3539801,-0.0149025675,-0.9984242,-0.34611613,0.74243516,1.1237302,0.65616,-1.0927331,0.016765023,-0.66257894,1.044134,0.5266862,-0.7717745,0.38194954,-0.03597482,-0.22179192,1.0977197,-0.7352493,0.83423805,0.34022617,-0.06304317,-0.04643751,0.21177818,-0.22686574,0.28626528,0.38548657,-0.3836851,0.67855644,-0.35427344,-0.13973439,-0.09986454,-0.12164703,-0.25494078,1.0691061,0.975353,0.11608735,0.053297874
10,-1.313281,-1.054085,0.17612243,-0.8463459,0.61958253,0.33907536,-2.394522,2.6479526,-1.7630787,1.4540567,19.97692,-2.4003134,-0.28049582,1.7604952,1.1510295,0.221306,-0.029900987,-0.6584927,-0.62219656,-0.41722602,-1.7030603,-1.1510319,-1.3385807,-0.0902507,-0.1299073,0.22951466,0.09120282,-0.28527826,-0.10041481,1.097059,-0.41815627,0.42528477,-0.043721665,-1.055079,0.033335067,-0.1554487,0.106764674,0.01494303,-0.036966644,-0.18060623,-0.70854115,-0.4287595,-0.70722675,0.53790414,0.063830055,-0.10394366,-0.04210248,0.49606818,-0.027862072,0.25595373,0.03825073
11,3.3132076,-6.1468735,1.1384118,1.2994878,-1.0774579,-0.11750206,-0.919948,-0.05126764,0.6239762,0.11329724,-2.4003134,17.103317,-0.025101466,1.5597788,0.12306763,-1.0619354,0.42173514,-1.3263842,-0.838194,1.2428985,-1.0298666,-1.5208762,-0.23811437,-0.7783236,-0.439156,-0.25600046,-0.29895878,-0.21626867,-0.40391248,0.46160543,-0.86732584,-0.40808982,-0.0694814,-0.874713,-0.3592877,-0.38285118,0.3421417,-0.16655317,0.31670094,0.26701453,-0.06219636,-0.051597036,-0.34066087,-0.19475296,0.253004,0.24333954,-0.28801677,0.12544009,0.10908301,-0.21418303,-0.16588755
12,0.41430673,0.3823796,1.5372858,0.43054497,-1.218231,-0.063950665,0.50090903,0.82405424,0.77123904,-2.8730192,-0.28049582,-0.025101466,11.995693,-1.8887117,-0.00030879723,0.4094677,-0.2709025,-1.713308,-1.2001431,0.7729956,-0.8347843,-1.3415856,-0.016172223,1.067924,0.45988786,0.3512082,-1.7626342,-0.008481474,1.2867365,-0.5480201,0.25040042,-0.12423013,-0.702021,0.17348036,0.7281323,0.33696207,0.2139596,0.23109075,-0.3614198,0.09653923,0.038747035,-0.42005444,-0.5174649,0.18659893,0.16154435,-0.3117512,-0.08872767,0.40657306,0.7152871,0.002844138,0.02190261
13,-0.6929841,-1.4840262,0.2460281,-2.131124,0.24503073,-2.4683216,0.3943004,0.42034516,3.1164513,0.7265427,1.7604952,1.5597788,-1.8887117,12.78381,-0.1378272,0.14978585,0.59961665,1.1608734,-0.7210553,0.323242,1.2214195,-0.4105702,0.5456768,1.7856767,0.1805133,0.1633442,0.58493876,-0.41111064,1.0336294,0.3409937,-0.298427,0.29833722,-0.4831651,0.21748075,0.3676672,-0.13195118,-0.21910797,-0.7235235,-0.15921484,0.16009897,0.22593594,0.06204972,-0.011874992,0.24262507,0.44625473,-0.058603786,0.36239046,-0.0058982144,-0.020888926,-0.09499864,0.13104141
14,1.4901831,0.62788224,-1.8043516,-0.6091508,0.66746604,0.88478804,0.9103152,-0.3933757,-0.39523607,-1.3539801,1.1510295,0.12306763,-0.00030879723,-0.1378272,11.60662,-0.14117357,-1.227495,-0.0029126627,-0.6072389,0.826247,-0.060682356,0.30181074,0.4950258,-0.4468177,-0.85174704,-0.5115638,-0.66093165,0.0036130869,-0.5959766,0.09521112,-0.54963124,0.2553715,-0.14555666,0.4529528,0.027833745,0.3202473,0.087944224,0.2828753,0.47973442,-0.0901878,-0.025445152,0.080096096,0.41232562,-0.448598,-0.14121132,0.15543844,0.17270587,0.2854764,0.5745175,-0.18737954,-0.02236703
