,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,321.79282,-9.493767,2.6377063,1.8474337,1.9861417,-9.556435,7.601598,2.8863163,-2.961382,2.717894,1.8333204,-4.4711523,-2.8042626,6.2953825,-6.015662,1.4643732,-4.453895,-0.1796821,-4.4927154,-3.7467942,-1.4172992,-6.095353,6.7345195,1.0903479,2.981337,-3.9162188,-3.0124922,0.68841356,3.392819,-1.6066878,1.3859224,-2.037944,-1.7468789,-3.100679,0.80677927,0.05314246,-1.0860466,-1.6760483,1.2353413,-0.0024696756,2.260571,3.5438852,-0.51589423,2.7613134,-1.9148461,-0.19175592,-1.1987066,1.241389,0.96523416,-1.034692,-1.2833652,0.57329947,-0.8035749,0.031704422,0.6023151,1.2892442,-2.7356021,-0.14397264,-0.08699255,-0.99150366,0.15080412,-0.21556985,-1.4165988,-1.9189014,0.44064346,-0.44123828,-1.5571816,-1.1452343,-0.4810571,0.8014307,0.23144323,-0.44518366,-1.0464774,-1.8174884,0.6160265,0.085362956,-0.4940074,-1.0026534,-0.23631197,-0.5442703,0.35405278,0.124906935,0.17635313,0.30032623,0.83160484,0.6027451,-0.24228343,1.5054309,-0.046261266,-0.11621609,-0.091877714,-0.5225868,0.9661579,-0.62417626,-0.08397388,1.0169094,0.44769594,-0.78823173,-0.43520802,-0.33667004,0.23624167
1,-9.493767,101.52859,1.885704,-6.637595,-8.51462,-4.4180765,-6.6862335,-1.4028115,-4.150072,1.6948045,2.5673504,-8.145866,-5.8936443,-1.0437009,3.2992275,0.8040073,-0.42884266,-3.3441634,2.6301157,4.211987,-2.0760508,0.44264817,-0.07458702,-0.7010753,1.7495327,-0.39111233,0.64249027,2.0469923,0.12928295,-2.1937432,1.0185347,-1.8381712,-2.348522,-0.821926,-0.1448558,-1.2868488,2.1851633,-0.2994588,0.20673096,0.55354166,0.38100165,-0.19764245,0.48942605,1.0405374,-0.51444244,0.45026237,-1.6667925,0.14562957,1.3845034,-2.1124225,-1.0547867,-0.3796367,-0.4688409,-0.70423293,0.5009524,0.7260997,-0.30646843,0.5545953,-1.644134,-0.022377025,0.149077,0.71928155,-0.5149946,-0.21506585,-0.81350607,0.22972944,0.087830916,-0.40227342,-0.33669302,-0.26930553,-0.2589924,0.28904545,0.35809672,0.47761953,-0.067141056,0.07238975,0.43992618,-0.43103406,-0.8870412,-0.049008243,0.10706059,0.003376373,-0.3603654,0.27455705,0.1857408,0.440911,-0.20339747,0.090570234,-0.18280374,0.005748283,0.37721592,0.21808365,-0.46255094,0.04526294,-0.017477747,-0.12112977,0.2919366,0.25040334,0.16531882,0.2293557,-0.12805134
2,2.6377063,1.885704,71.661415,7.570893,6.936788,5.440397,-2.2994046,-5.2719183,4.478264,-0.61181635,3.9489732,0.7971685,-3.7281203,-3.8404224,-0.05925327,1.1701202,3.3091798,0.17463018,-2.0792613,-1.6326054,-2.0957747,0.7932012,-2.3137555,2.2791219,-1.6494299,1.3789843,-0.34104276,0.9275173,1.4267573,-1.7932376,-0.7465407,1.2265439,-0.3839872,-1.2355375,0.6730375,-0.30666503,-0.21831673,-0.8736923,-1.6770375,-0.80948967,0.25784087,-1.1485503,-0.56593454,1.1341107,0.7186215,0.40847933,0.98769665,-0.52386343,0.62075543,0.2587054,0.019897915,0.8158621,0.24275708,-2.02471,-0.41347092,0.3118033,-0.9699545,1.1965084,-0.13530883,-0.9768858,0.16431405,0.23562717,0.9570808,-0.15006512,-0.35993105,0.46884325,-0.5660833,0.18685052,-0.14651805,-0.043828003,0.15388358,0.6096262,-0.87828344,0.47939053,-0.05753769,0.17980948,-0.46959737,0.10168572,-0.53677964,0.19026704,0.27569923,-0.10387613,0.045597717,-0.3947897,-0.4030554,1.0209966,0.04233653,-0.29478782,-0.20961103,0.042097658,-0.25477475,0.17799667,0.3164351,-0.1376343,-0.18926698,-0.15396312,-0.20018676,-0.0023380462,-0.6434572,-0.21237648,-0.271968
3,1.8474337,-6.637595,7.570893,75.312836,2.1212773,-7.488968,-6.8814087,-0.7008583,-3.4982243,2.8505764,-0.52857745,-0.8219775,-1.6648202,-0.49540538,-3.485765,1.2738543,1.2442459,0.15250249,2.260023,1.8365033,-0.6263607,-0.45428425,-2.4162993,-0.38403594,2.8322368,0.23899227,1.4102864,1.8458555,0.74431,0.2648782,0.9080317,-0.7826714,2.7869065,1.4059489,0.13482842,-0.11798588,0.36978102,-0.82567334,0.66240025,-0.56817144,-0.2404097,-0.95260227,0.68414164,-0.3060829,-0.02396072,0.548761,-0.8411043,0.4815349,-0.14537314,0.062189773,-0.045946233,0.2768373,-0.28355828,-0.004478386,0.19382966,0.19768584,0.8149284,-0.8175019,-0.441525,0.29921532,0.3706687,0.16718239,-1.1121305,0.5593929,0.016775945,0.23305021,-0.8752134,-0.06592135,0.07494051,0.07297039,-0.020696308,0.06811172,-0.070441484,-0.07919982,-0.67801523,0.018240487,-0.17362878,0.33753186,0.30644715,0.28234375,0.19085933,-0.15022406,0.115921676,-0.24382795,-0.15959612,-0.15947059,-0.18398568,0.16286343,0.3281807,-0.054320864,0.2070542,0.0019435363,-0.06167548,-0.1617055,0.25092652,0.23301804,0.16642392,0.15779081,0.13678762,-0.14561751,-0.0819564
4,1.9861417,-8.51462,6.936788,2.1212773,42.89854,0.010063885,1.3594263,-1.8286507,-4.2766666,-3.910591,-4.1178446,-4.58136,-2.0052571,-1.125555,2.0965302,2.763287,-4.260795,0.3734275,0.45278364,3.0002542,1.4895556,-0.24676391,4.172203,0.06702137,-1.0734563,0.21022075,0.14289129,-1.4808586,0.36024934,0.62737286,2.3351793,1.3557355,-0.0698165,-1.0249053,-0.94937694,-0.5979553,0.67165947,0.39089465,-0.17701814,-0.007976071,0.19860105,-0.53491306,0.092792034,-0.20955046,-0.31717336,-1.3415,-0.66880995,-1.1929632,0.8705777,-0.4189301,-0.15863661,0.40933967,0.3073348,0.007326698,0.26748073,-1.0546522,0.3173737,-0.6638688,-0.32985622,0.5461356,-0.30396932,-0.3635954,0.60316217,-0.46379954,-0.06538886,-0.34897125,1.0063471,-0.2981363,-0.8391337,-0.30282646,0.16874833,-0.12640582,-0.35142523,0.6520051,-0.39367718,1.0300285,-0.2903165,-0.0076733604,0.19019385,-0.19443156,0.2356666,0.16466887,0.4018531,-0.02205304,-0.13373719,0.38020486,-0.14142323,0.07231688,-0.11255789,0.04061179,0.22111738,-0.07522139,-0.09681055,0.0054075276,0.2101295,0.1703735,-0.46637195,0.06811646,0.12598386,0.2058587,0.0008526264
5,-9.556435,-4.4180765,5.440397,-7.488968,0.010063885,37.29765,2.7044764,-3.4962754,-5.083807,-2.445723,-0.42821482,-2.4162612,0.2213636,1.2800789,0.17401472,-0.7173947,2.0493245,1.7521435,0.8316673,-0.098156065,-1.3333201,-0.8500166,-1.2557616,-2.2347083,1.3519448,0.7120589,1.5297182,-1.7953732,1.1815366,-0.02442886,0.8913151,-1.123927,2.1916857,1.7567531,0.69436574,-0.7860178,0.30208915,-1.6714054,0.961815,0.93164885,-0.40646377,0.08426005,-1.2998097,0.69602346,-0.06471223,-0.50367624,-0.5723449,-0.19574398,-0.046490967,0.13263355,0.87223196,-0.5025985,0.5488874,-0.24625665,1.0394952,-0.2715491,-0.054967675,0.22900923,0.43781787,0.18349189,0.19086324,0.4810301,-0.4071015,-0.27942306,0.67360723,0.44228998,-1.0272653,0.28284493,-0.2585609,0.040699996,-0.07355842,-0.251529,-0.12415841,-0.39383236,-0.2515588,-0.12942159,-0.28100753,-0.24506164,-0.6057062,-0.2716323,0.09684713,0.21134394,0.08000314,0.071134776,-0.18418711,0.2845673,-0.25873893,-0.01548582,0.37036222,-0.29167274,-0.18106875,-0.118460216,0.42245755,-0.15688968,0.09666726,0.06250157,-0.043375663,0.1738117,0.18178691,0.1691347,0.24671595
6,7.601598,-6.6862335,-2.2994046,-6.8814087,1.3594263,2.7044764,30.981218,-1.5791676,-3.0699165,3.9326563,1.3269303,0.9663386,-1.7976458,-2.6788702,-0.82166433,0.29426777,-0.48854798,-1.0368237,-0.14228289,0.50251746,1.4004364,-0.22199753,-2.6333165,0.74214506,-0.44460768,0.1820432,0.051615164,-0.37885147,-1.1435428,0.20735657,-1.0843482,1.129921,0.5752592,0.3638982,-0.8326608,-0.3041035,-0.51930296,1.1275444,-0.8560524,-0.7338991,1.2496359,0.06538251,0.11662055,0.23117703,-0.57388866,0.29139474,-1.1112843,-0.07324192,0.5288248,0.53270984,-0.89967805,-0.28328001,0.23726168,-0.7770976,0.21885675,0.1149022,0.27487594,-0.756587,0.060977988,0.16423336,0.20872355,0.39133468,-0.63642037,0.23082544,-0.54676807,0.85849595,-0.5876812,-0.065161735,-0.28143892,-0.21872997,-0.3058318,0.61689156,0.4589312,0.04276643,-0.10824096,0.5173191,0.091223255,0.40383637,0.26045904,-0.35712206,-0.56194556,0.24736673,-0.051603258,-0.38394418,-0.29562178,-0.16670465,-0.42180017,0.10834636,0.051440567,-0.2680714,0.26003826,0.5472238,-0.30016583,-0.097917005,-0.13000882,0.19035962,-0.38192558,-0.05628003,-0.17365578,-0.1260767,-0.07697355
7,2.8863163,-1.4028115,-5.2719183,-0.7008583,-1.8286507,-3.4962754,-1.5791676,26.734097,4.395144,-1.096519,-0.35247582,3.448049,-1.7357731,1.3639784,-0.44423395,1.2619154,0.34186193,-0.27664763,1.6822965,-0.28441405,-0.8971455,-1.370456,-1.1526182,0.96978784,0.23922926,0.6745237,0.22517912,-1.2528441,1.4071927,0.13545735,-0.7224989,-0.31200624,-1.6125592,0.4324836,-0.54092896,-0.23391876,-0.09897977,-1.7248439,-0.5144172,-0.7699324,-0.29129332,-0.49220237,0.039718844,0.48404282,-0.71057343,0.061219335,0.08488618,-0.6375519,-0.11863821,-0.1829218,-0.33925557,-0.71950805,0.46777147,-0.51764345,-0.038772516,-0.59389627,-0.5634477,-0.7288126,0.21073788,-0.060500957,0.41066483,0.45271635,0.2641749,-0.17550752,0.5058708,-0.10489822,0.6139064,0.31598538,-0.20549248,0.30849528,0.061734483,0.5036732,0.24102147,0.2981872,-0.40074217,0.43698964,0.050850004,0.00990405,-0.9394659,-0.17637563,0.39395583,-0.10785796,0.16119072,-0.10139373,-0.3628492,-0.2567008,-0.1356606,0.27059704,0.058524437,-0.07516138,-0.024640754,0.24052073,0.06755759,-0.038696267,0.04180196,0.028754372,0.08131191,0.0051397523,-0.0547233,-5.4698603e-06,0.1287382
8,-2.961382,-4.150072,4.478264,-3.4982243,-4.2766666,-5.083807,-3.0699165,4.395144,25.367926,-0.25815636,-0.3101051,-1.2889109,-0.5888499,1.2117301,1.1834252,-0.87609875,1.1223226,1.7083387,2.159955,0.54923975,2.6045218,-1.2432585,1.2403649,0.18803948,0.6200012,1.2952707,0.49605054,-0.2170566,-0.7319477,-0.8867072,0.8178607,0.05374109,0.6446947,0.7273816,-1.3248963,0.45865214,0.4244603,0.7716286,0.887145,-0.09656909,-1.7762856,0.34651452,-0.6818954,0.80384153,0.2899921,1.4170382,0.014541982,-0.54700637,0.17385669,1.0181466,-0.21968418,0.25773853,0.035448395,0.0147491675,0.38786215,0.46453667,0.022282682,-0.117718995,0.24424243,-0.11791547,-0.35237253,-0.15925568,0.02931333,-0.55750215,0.11767808,0.6598267,-0.3880629,-0.4271685,-0.23283234,-0.052846886,-0.02601587,-0.28828835,-0.16572875,-0.27500516,-0.085048765,0.29311866,-0.24707842,0.048952032,0.2205278,0.10954799,0.015730418,-0.12573624,-0.23202214,-0.06987867,-0.04771053,0.18023446,-0.10923338,-0.42089888,-0.035537228,-0.04953038,0.1195986,0.24442536,-0.029289845,-0.04998692,-0.25267217,0.24842843,-0.049543295,-0.16410312,-0.20614606,0.19377156,0.22361517
9,2.717894,1.6948045,-0.61181635,2.8505764,-3.910591,-2.445723,3.9326563,-1.096519,-0.25815636,29.886803,0.6014531,-1.0299906,0.27167422,-2.199192,0.47992033,0.054177687,0.73939157,-0.32824987,0.56311816,-0.64616656,-0.7719356,0.66271293,0.08082922,0.5915427,-0.2078253,0.3605937,0.20127386,-1.9808888,1.4982021,1.1720173,0.3831448,0.1737735,0.35921097,-0.3307135,-0.3416338,0.6797193,0.9133446,-0.31927997,0.31369013,-0.088459976,-0.6430463,0.7219051,-0.06399402,-0.12195785,0.73518324,-0.26698416,-0.66448313,-0.057116143,-0.39487565,0.9600405,0.23811606,0.34105968,0.045295678,-0.09879477,0.28158498,-0.44796667,0.16313069,0.24831375,0.16891873,-0.25197104,-0.23976249,-0.2111763,0.37868828,0.15411136,0.4329582,0.14164008,0.6564705,0.26389182,-0.1310787,-0.43943945,-0.0063505303,-0.27987668,0.011537325,-0.24140874,-0.09242827,-0.087222055,-0.060232945,0.09876202,-0.27631235,0.214991,-0.06739691,0.22576973,0.0023315852,0.24515265,0.0026989174,0.07476432,0.32815814,0.010275305,-0.06294598,-0.13259378,-0.15495725,-0.033575322,-0.064634845,0.053706385,0.2750898,0.01374447,-0.12674488,0.4271094,0.008783881,0.026226986,-0.028450876
