,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0,434.12775,3.8574772,-37.19696,-6.6109214,12.101734,-7.1229,6.6030073,4.834525,-1.1263258,-21.566746,1.063397,2.3430758,13.790213,-5.470229,7.3581576,-3.1508284,3.1642323,-16.12523,-5.9738884,1.8603635,9.204905,8.588078,0.46537983,-3.186464,0.19170171,5.4949036,9.218747,1.2633784,-4.206984,-2.6610007,-3.7110868,-1.0299073,1.5589285,2.093777,-3.482057,0.7914456,0.8199822,-4.0393505,-0.2124905,-2.2266374,-2.8214746,-0.45873797,1.1615807,-0.8152063,1.0191978,1.8036654,0.45760798,1.9758921,-0.5857446,3.5587559,-0.75729036,1.5956321,0.5957694,0.59150255,-0.96110964,-1.8122029,-1.7437212,-1.1445587,0.8563822,-0.77602756,-0.78592336,0.7284807,0.04045265,-0.9389832,2.1120856,1.5599618,-2.1990027,-1.0717715,1.4893038,1.5409075,-0.9080559,-1.4059681,0.018301504,0.9531243,-1.1986127,-0.08764325,-1.3468466,0.759398,-0.75921404,1.3884611,-0.17071578,-1.8809144,0.13181701,-0.9088618,0.41826606,1.2011876,1.269608,-0.4910758,-0.28262025,0.48398638,-0.31464535,0.111423835,-0.34484577,1.4857526,0.20483683,0.05915021,-0.5312525,0.7318486,0.041968882
1,3.8574772,108.654205,-36.57836,11.008105,-5.064956,-13.843101,4.5487576,9.026871,2.3133569,-2.8495615,-2.9769878,2.0155172,-2.9343581,2.6996431,-0.97605443,2.2306309,-6.5482225,0.36448514,5.0756416,2.3871317,-1.6125952,-3.1446252,-0.85470307,-0.6975435,0.04057481,-0.29210696,-1.8875989,-0.203682,0.4884262,1.8523419,-0.43511772,-0.29814312,0.42704543,1.5501276,-1.853925,0.15337133,-1.0046786,1.5459809,-1.7324868,0.7736268,-1.238117,0.5049813,-1.0748005,-1.222745,-0.18655801,-0.61404014,0.34432897,0.06434782,-1.3422768,-1.3524435,0.3807096,-1.0087899,0.27650005,-0.010047451,-0.48097253,-0.97121704,0.7388555,-0.38913172,-0.470551,0.21563843,-0.38002717,0.44099057,-0.24436629,0.28055447,-0.13513002,0.11360637,-0.11708209,-0.12802319,-0.7916409,-0.1557267,0.5800662,0.22531345,0.10656845,0.031154351,-0.000106404696,-0.33150327,-0.51748717,0.016110724,0.48272753,-0.25670454,0.4562069,-0.3331759,0.07490994,0.28396574,-0.13139892,-0.14368176,-0.6649619,-0.1906296,-0.14653121,-0.028507974,-0.2327595,-0.042022854,-0.33759356,-0.5281656,-0.02717298,-0.04953394,-0.118358776,-0.13349694,-0.000737633
2,-37.19696,-36.57836,42.610035,-4.910262,-13.262784,-14.237576,7.293335,-4.5965424,-0.31053537,-3.858508,5.2596235,1.6915178,3.210579,-3.5311446,-3.5976448,2.255332,-0.8671605,0.1968917,-1.6631198,0.25135896,-0.44442374,-0.4901743,-0.03085607,-0.52545756,-0.68772405,-1.7938244,0.974525,-0.6461284,-1.0750089,-0.047707625,-0.041772194,-0.026083553,-0.26154578,-1.188936,-0.8211994,0.8548597,1.0475863,0.03306421,-0.29047,-0.29645774,1.6419747,2.0998833,1.9497002,0.41246325,0.48542333,-0.14700991,0.48919734,0.68299913,0.5299973,-0.3353243,0.63275325,0.6477085,-0.33533,-0.614575,0.07172161,0.21204928,-0.1684768,0.5743538,0.63443685,0.1568794,-0.13629067,0.4668836,-0.5209788,-0.05705457,0.2971703,-0.55897164,0.7059102,0.7854692,0.24796724,0.19551787,0.21987808,-0.2896508,0.067287445,-0.24203138,-0.12970039,0.4102435,0.25212198,-0.0339761,0.17929012,-0.073363364,-0.07765731,0.24737728,-0.3982174,0.17694533,0.22675985,0.00020053788,0.011009492,-0.23926198,0.046100825,0.09599379,0.21147786,-0.14778209,0.0055259475,0.13420199,0.11327694,-0.17706603,0.109255575,-0.03180389,-0.026509415
3,-6.6109214,11.008105,-4.910262,61.92441,6.849613,1.3177047,13.044103,-9.668053,-1.7613983,3.5745022,2.4642367,-0.54553133,0.08923644,2.4965386,3.6048746,2.090002,8.850958,-3.5651684,2.6336727,-2.1036906,-0.33768696,-1.2947822,1.8860172,0.43771416,-2.5497136,-0.52783227,-0.2343321,0.13126788,0.44281924,0.74253,-0.1664035,-0.9808382,0.8896526,-0.9194868,0.51535213,0.5440422,0.011689037,-0.9912139,-0.66484827,-0.0057348832,0.6654992,1.1747075,1.0916821,1.3189621,0.80069876,-0.18469743,1.2768333,-1.2919346,0.6661558,0.33579588,-0.73890597,0.32905942,0.13773152,-0.85225296,0.067764,-1.1481637,0.020136692,-0.59472466,-0.18807888,0.64293987,0.35159805,0.71737885,-0.15961798,-0.25330383,0.080147825,-0.49087262,0.64757216,0.9203743,0.03269083,-0.04454018,0.4406681,-0.19830064,-0.2849787,-0.24411991,0.055056553,-0.37506428,0.15173241,0.15417957,0.34058177,0.42604846,0.3432726,0.28065813,-0.16901883,0.44840318,-0.03741871,-0.15919706,-0.07984303,0.042843416,-0.1714034,0.045552943,0.044883877,-0.43911803,0.1618458,0.04469394,0.29053113,0.23911187,0.034497596,-0.25835052,-0.114566796
4,12.101734,-5.064956,-13.262784,6.849613,30.307236,10.597563,-12.331125,-6.0479093,-0.013019434,-0.4717247,0.46365649,2.9647918,-5.143776,-3.8353832,-0.83705497,0.15121917,0.37405315,-2.0276232,-0.54746324,-0.23585819,-1.9857855,0.4525789,1.0210217,-0.18392095,-0.13730362,-0.7646042,0.10874626,-2.0055366,-0.6631673,-0.013162873,-0.3215832,-0.68660134,0.9248558,-0.8533789,-0.90214634,1.5888048,-0.5516161,-0.48491323,-1.1596088,-0.46496758,0.21023133,0.42597193,-1.6908581,0.12525946,0.06957744,0.6161207,0.95648086,-0.15028894,0.29903352,0.07240385,-0.46387345,-0.29369286,0.65877575,-0.26721904,0.5078317,1.0333133,0.29871282,-0.25491118,-0.29132232,-0.29972002,0.12499286,0.050028555,0.17696942,-0.11282926,-0.3875225,0.6722264,-0.27963215,-0.08972424,0.10234717,-0.3342015,-0.3152876,0.22280201,-0.50448596,-0.04570858,-0.32429767,-0.4633674,0.25053966,-0.3264622,0.49888396,-0.43969363,0.2431079,0.56625104,0.037610985,0.085120626,0.15440825,0.04757159,0.16802901,0.10934973,0.049657658,-0.13839313,0.39625096,0.0062675662,-0.23487692,0.21310225,-0.41608727,-0.14045551,0.044953074,-0.24204811,-0.030964065
5,-7.1229,-13.843101,-14.237576,1.3177047,10.597563,35.081078,-5.8252563,7.0304165,-0.48525226,4.1504617,-2.9735184,-4.9844313,4.0071173,4.162407,-1.2745614,1.3589349,2.0872946,-0.63195574,-1.0657668,1.9827373,0.09009834,-0.9780288,0.093195185,-2.3345392,-0.34857675,0.27162898,-0.046414446,1.7142478,0.8983383,-1.0793877,1.8776087,1.4999199,0.26872307,-0.7340808,-0.2918371,-1.1141126,-0.031100273,-0.16579404,0.43468028,0.65077424,-0.15700085,-0.26648057,-1.4249219,0.10580197,-0.02295878,0.24044043,0.16695148,0.35012993,0.07694997,0.12295601,-1.246845,0.20026323,-0.6089738,-0.6624821,-0.07876304,0.021376573,0.6637775,-0.35371256,-0.24603663,0.41817594,-0.08487949,0.19063005,-0.29974014,0.5553261,-0.6024995,-0.78172904,-0.24372628,0.46752867,-0.19386277,-0.23670602,-0.043092627,-0.23081613,-0.18845762,0.14352933,0.22894192,0.2695295,-0.07767756,0.2568485,-0.2511789,0.21992926,-0.02668814,0.31689322,0.26849678,0.22551751,-0.029782983,-0.025092907,-0.14575896,0.10855323,0.29260933,0.1570548,0.30247432,0.11144757,0.012489756,-0.3808022,-0.17283374,-0.20804295,-0.1942953,-0.15744866,-0.0612124
6,6.6030073,4.5487576,7.293335,13.044103,-12.331125,-5.8252563,15.198672,4.26289,-6.731247,-1.4782393,2.9112267,-0.5001338,1.5751936,2.7043738,-1.243057,-0.3102421,1.2338831,-0.84994555,0.60734254,0.24859805,0.3889392,2.1517453,0.072669394,-0.69061357,-1.613801,-0.72891665,0.1843468,0.3607071,0.9834048,-0.280666,0.4528866,-0.8060634,-0.22047997,0.28902322,0.4871876,-0.23369128,0.29489642,-0.05192396,0.23474328,-0.29878497,-0.006719932,0.0017804943,0.675601,0.42088035,0.12518138,0.29141527,0.116267085,-0.15689397,0.36890987,0.56303334,-0.46291977,0.54335296,-0.65467495,-0.5805483,-0.01096607,-0.24184863,-0.24709481,0.10090066,0.07039417,0.772047,-0.06376837,0.7509194,-0.32913038,0.30550358,-0.18466775,0.051588945,-0.00094431324,0.21210349,-0.10770059,0.544925,0.51807237,-0.32120156,-0.11223583,-0.006813256,0.22549933,0.061426375,0.09627551,0.32458434,-0.1684998,0.3725533,-0.23390731,-0.26283902,0.0023982697,0.23066966,0.0023450155,0.10322204,0.10145572,-0.036260623,0.09177476,-0.060811445,-0.13097198,-0.21390142,0.12469843,-0.06202712,0.2631265,0.03819979,0.050516255,-0.050157882,0.04129158
7,4.834525,9.026871,-4.5965424,-9.668053,-6.0479093,7.0304165,4.26289,15.61041,-8.211884,1.6907794,2.7758317,0.7478855,0.99153554,1.8674874,2.15794,-1.8933861,-2.599995,-0.5785994,-0.08422344,3.1441867,1.0818434,-0.054611176,-1.4691291,-2.3931875,0.008420077,-1.2395179,-0.14884874,0.92796516,0.122958854,0.023440061,0.7970977,0.27679586,-0.45969653,-0.18714246,-0.021391906,-1.1270871,0.309641,-0.092056505,-0.082160875,0.5921127,-0.21302468,-0.89958304,-0.40498006,0.08553927,-0.08849496,-0.0426932,-0.06570089,0.8270731,0.05678448,0.07552145,-0.4010678,-0.035312045,-0.7194215,-0.3859806,0.41667432,0.6147665,-0.13314006,-0.13340256,0.4730988,0.11091969,-0.4568894,0.041084707,-0.055155214,0.46969286,-0.40022773,0.05176574,-0.41566658,0.04854099,-0.16947764,0.0798506,0.23440728,-0.382839,-0.012001448,0.2739257,0.15658599,0.6137073,0.21858692,0.23749295,0.05400166,0.03120207,-0.28703052,0.17417647,0.12093556,0.2088176,0.20616476,-0.028055552,-0.12808543,0.20537296,0.18752502,0.10946202,0.038493782,0.14684777,-0.12072736,-0.2224517,-0.11579363,-0.16043371,-0.023500912,-0.3418303,0.056029707
8,-1.1263258,2.3133569,-0.31053537,-1.7613983,-0.013019434,-0.48525226,-6.731247,-8.211884,16.480024,-0.9989565,-0.07897076,-0.48101968,1.0747931,1.3261695,-2.640327,0.089328185,-1.0958755,-0.43029305,-0.03484066,-2.7602046,1.5380138,-3.0023363,0.86774886,-0.09170739,0.5855856,1.2559711,0.09242971,0.78095335,-0.8331959,0.42104113,-0.14570299,2.5580974,0.21007617,0.23425198,-0.0054161157,0.3391034,0.050790258,0.5714202,0.41909236,1.0180752,-0.47189417,0.7427598,0.16098136,0.45482802,-0.22103521,-0.9509989,0.62095475,0.2668212,-0.3074853,0.34118104,0.5466282,-0.20473139,0.74160004,-0.055439416,-0.6930433,-1.1682162,0.516469,0.13028345,-0.7015323,-0.5277672,-0.35876048,-0.4663366,-0.23180363,-0.117877275,0.30465946,-0.64085627,0.6773174,0.3808924,-0.016629871,-0.30089247,0.011217941,0.17308764,0.62804997,-0.14482465,-0.25211447,-0.38989526,-0.17233774,-0.12136551,-0.22436759,0.34874207,0.45394337,-0.23874998,0.24312612,-0.24516022,-0.13283643,-0.29315764,0.42946422,-0.08712159,0.105253965,0.13071886,0.1502496,0.02458471,-0.14154649,0.04706612,0.15493852,0.069256276,-0.10435,0.45968017,-0.058049507
9,-21.566746,-2.8495615,-3.858508,3.5745022,-0.4717247,4.1504617,-1.4782393,1.6907794,-0.9989565,14.914661,1.3496697,2.097103,0.42849356,0.6443212,5.51265,-0.3713349,-0.9496038,0.061465837,-1.1895714,-0.21404001,-0.025459852,-0.22485366,-0.67337185,0.2609114,-0.7513627,0.39190564,-2.6528738,1.419086,0.71099716,-0.9628097,-0.2899946,-0.41897106,0.39608523,0.12502506,0.6264691,0.21490785,-0.66332924,-0.23863816,0.31252128,0.11956683,-0.33142778,-0.729393,-0.19547462,-0.30777192,0.49191323,-1.1158178,-1.1026468,-0.5478931,-0.50049746,1.0183264,0.47446382,-0.34732914,-0.21593916,0.11169422,0.23855436,-0.21314326,-0.039406538,-0.29055187,-0.77285516,-0.06246042,0.32385412,-0.37685212,-0.11675176,-0.30929506,0.32751793,-0.38282338,0.60351163,-0.5076928,0.03115443,0.27635258,-0.33298266,0.23043552,0.124769196,-0.32905513,-0.084322944,-0.14454836,-0.3493414,-0.12754811,0.20004116,0.14397979,-0.20652677,0.11271694,-0.010653763,0.0916041,-0.20888245,-0.15867671,-0.06674689,-0.22504139,0.0027860277,0.037475206,0.036855694,-0.28165716,-0.057484023,0.4330433,-0.111548185,0.19747424,0.16793974,0.08325718,0.15197119
