,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,492.49667,5.215692,3.2947145,-10.225105,8.577614,-2.8470576,-8.011899,-4.995417,5.2457385,-5.43458,7.983363,4.850813,1.0237839,-0.79361045,0.5180268,-2.4448566,-3.825138,-2.9525692,-0.5934762,-2.2841434,-3.601563,2.9861004,2.1297617,0.28332645,-3.0757082,1.2031813,3.9075322,-1.6179376,-0.2551114,0.38602415,-1.7894328,0.31787485,-2.4858723,1.054602,-0.59834534,0.42991817,0.49457854,-0.88950986,-1.0441314,-0.27203968,-0.58189785,3.1716557,0.63260907,-0.92406046,-0.33553338,0.106466524,-0.002276585,0.4841255,1.1055033,-0.9061981,-0.4506916,0.33387995,0.8016372
1,5.215692,111.93353,-3.9972682,-2.7530394,0.4983043,-0.29693905,2.967856,-4.417239,-1.8243186,-2.3675406,-0.10467911,1.8768122,-2.6379318,1.5856924,-0.6952597,0.73143935,0.47571358,0.9014418,-0.6409032,-1.2387941,1.4237809,-0.5545813,0.21814978,-0.19561753,-0.016529363,0.587608,-0.53112185,1.5499316,-0.48207614,-1.1860099,0.5192864,-1.0495632,0.3776533,-0.18564591,0.33704358,-1.1110599,0.6347002,1.3526826,-0.3644187,-0.013754573,0.29685542,0.38335067,-0.17039523,-0.51095915,-0.07743724,-0.33593023,0.42693913,-0.44235277,-0.9214325,-0.42471832,0.33693314,0.5151032,0.1643992
2,3.2947145,-3.9972682,69.02677,-7.250602,-5.282547,6.7368536,3.0251415,-2.089023,0.5193072,-3.4483714,-0.29757512,4.381424,-2.5624084,-0.8956374,0.49468493,2.401205,3.1663344,0.49093297,-3.420092,1.7110944,1.3598089,0.8787137,-0.3855308,-0.44707245,-0.1395114,-1.1218517,-0.14718154,-0.7774445,-0.77441007,0.079377055,0.4728877,0.48157936,1.5907519,0.6280235,-0.8765787,-0.9654919,1.0496596,0.13828403,0.03950647,-0.45748138,-0.11370768,0.30001423,-0.050323784,-0.3010594,1.0928593,0.21218784,0.20847228,0.057184536,-0.25120485,0.56874776,-0.28443617,-0.5196571,-0.0050770994
3,-10.225105,-2.7530394,-7.250602,42.25173,-1.7045052,-2.4451036,2.0238166,-4.0919876,2.4376223,-3.8999844,-0.8689009,0.93739927,-1.6042495,0.5879349,0.49954578,-0.45501715,-1.039325,-0.9729575,-0.301709,0.2745436,-0.5444352,1.1258078,-0.95991373,-1.428103,-0.80495673,0.9022875,0.8569725,-1.8895417,0.5579611,0.119230896,-0.5027743,0.32732517,0.2849291,0.6546701,-1.1375804,-0.066332325,-0.4216872,0.55274963,-0.08407732,-0.09830378,-0.05559127,0.1100242,-0.08775739,-0.23189205,0.44886518,-0.26215267,0.4018178,0.19812924,-0.40876037,0.2557581,-0.300054,-0.11173971,0.28561813
4,8.577614,0.4983043,-5.282547,-1.7045052,37.877563,1.1063242,-0.2270878,-0.33441672,1.1771755,-1.3754342,-2.3301606,0.29858905,-1.0425837,-0.4700938,1.6902224,0.7925483,1.53705,0.94932044,-1.440915,0.6985096,0.71454847,-0.5324941,-0.8985635,-0.501781,0.09308089,-0.21220781,-1.2548225,-0.7828295,0.586079,0.3086967,0.74692786,0.053427063,0.4257932,0.43441677,0.36982572,0.39486983,0.4127128,0.11001225,0.46583182,0.17059234,0.49249887,-0.47055984,-0.2622044,0.5049287,0.049205158,-0.15131906,0.074440405,0.2647504,0.10286176,0.116471395,0.17760724,-0.16418955,-0.05823279
5,-2.8470576,-0.29693905,6.7368536,-2.4451036,1.1063242,30.398027,0.42865568,-0.43054056,0.12810288,1.062749,0.22602314,-1.1623433,0.56711847,-0.5474982,1.4559048,-0.25803298,-1.4470029,0.057656173,1.5402944,-0.26731032,-0.44011843,-0.03934171,-0.6543554,-0.34455252,-0.4806546,0.5173055,0.31704754,-0.78167284,0.47077602,-0.15314355,-0.98603886,-0.26745194,-1.0077546,0.08085118,-0.028232798,0.020866014,-0.2864709,0.49868342,0.43380338,0.19215307,-0.2233348,-0.116884865,-0.19105789,-0.24674278,-0.38992643,-0.10875273,-0.04428488,-0.17433564,-0.021212164,-0.023168042,-0.026785702,0.055811718,0.19678131
6,-8.011899,2.967856,3.0251415,2.0238166,-0.2270878,0.42865568,24.951485,1.13033,2.615164,-1.125151,1.3891971,-0.024474356,1.524761,0.13523066,1.0407748,-0.45316446,-0.11459309,-0.05271355,0.89411926,-0.42594162,0.09058149,0.39331925,0.7499114,-0.23103124,0.028659608,0.43811682,0.424933,0.5544868,0.28529954,-0.16559654,0.23841837,0.339783,-0.28263092,0.26465988,0.30552393,-0.195806,0.23465115,-0.6448563,-0.20903632,0.09965948,-0.43073002,0.1366954,0.34496036,0.52870417,-0.3672127,0.33661318,-0.0471337,0.16317236,0.22664618,-0.15511465,0.51508677,-0.040932573,0.20062625
7,-4.995417,-4.417239,-2.089023,-4.0919876,-0.33441672,-0.43054056,1.13033,24.464867,1.2043647,-2.368465,-0.9333932,1.5302329,-0.3994389,0.8020687,-1.0171897,0.45634934,0.27676055,-0.29944772,0.1574131,-0.81846386,0.7811282,0.37640524,-0.041115776,-0.52647734,0.039141998,0.76086026,0.70805204,-0.26237047,-0.11643182,-0.17837158,0.2571622,-0.41491312,-0.7026408,0.5694238,0.157752,-0.24508028,0.12123982,0.69557035,-0.16958511,-0.08643506,0.3932544,0.10676572,0.065896615,-0.3515756,0.015523327,-0.079182655,0.075274795,0.0024081846,0.013187548,-0.14738557,-0.06669402,0.23034155,0.06550074
8,5.2457385,-1.8243186,0.5193072,2.4376223,1.1771755,0.12810288,2.615164,1.2043647,18.717981,1.1514373,0.698039,-1.1331766,-0.3773415,-0.44136953,-0.39161563,-0.4376691,0.20882605,0.34348547,-0.07839657,-0.12902352,-0.06229345,-0.4786161,-0.116652995,0.83035254,-0.023907837,-0.23747197,-0.5948193,0.41088402,-0.094227396,-0.5163537,0.061398007,-0.36329454,0.41405243,-0.5475855,0.08781784,-0.12815182,-0.052153304,0.32188195,0.02654312,0.003424006,-0.022855788,0.23307958,-0.24429636,-0.051078573,0.1438519,-0.17920218,0.056665123,-0.22247693,-0.07047311,-0.04809478,-0.092885226,0.085011594,-0.1741779
9,-5.43458,-2.3675406,-3.4483714,-3.8999844,-1.3754342,1.062749,-1.125151,-2.368465,1.1514373,15.030014,-0.29902238,1.3196563,-0.5974461,-0.30292493,-0.3716762,-0.18654636,-0.17398968,0.06114475,-1.0899984,-0.40725642,0.19478229,0.3745641,-0.3344815,-0.17648613,-0.039137494,0.79708207,0.65480816,-0.35670114,0.18192197,-0.05009751,0.5996944,0.1985377,-0.1376609,-0.3398321,0.5030104,0.18062302,0.1158748,-0.19426243,-0.06911425,-0.098125264,-0.091496095,0.060205426,-0.35585976,-0.077574566,0.26161513,-0.21946822,0.07431825,-0.039352335,-0.13704829,-0.26369673,0.10135466,0.052352045,0.07022248
