,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
10,-9.648515,-10.246649,-0.88012433,2.8459451,2.2656274,-2.6087718,0.9978646,-0.6136703,-1.7194148,1.6291468,12.804288,-3.6646223,-2.3892775,1.3869469,-2.3845065,-2.0967965,1.6044157,0.858192,0.62405586,-0.8108241,0.5247382,-0.118763685,-0.88007724,0.41110843,-0.8773025,0.6629596,0.481059,0.24558012,-0.13256983,0.19009405,-0.26862362,1.1193262,0.13038638,0.26176977,0.34471262,-0.264045,-0.02467526,0.1426295,0.25511384,0.60092133,-0.08308908,0.012447648,-0.46364242,0.34439558,0.054195106,-0.007792938,-0.048954744,-0.763391,0.15840937,0.34790993,0.5177485,-0.18762408,0.0113190515,-0.040655844,0.09157571,0.025166783,-0.3711037,-0.344801,0.22039479,0.22100139,-0.26508576,-0.058920942,0.04471501,-0.11044191,-0.458391,-0.21074012,0.20776647,-0.2472457,0.040313244,-0.2413433,0.068584606,-0.08986375,0.047717266,0.3467961,0.024151616
11,13.093196,-0.15631738,-1.1411674,3.2075844,1.4467967,-1.465122,2.803454,-0.27946827,1.8258944,-2.4833431,-3.6646223,10.371186,-3.0901604,2.5581777,0.037923783,0.26463175,-0.110692054,-0.09594037,-0.11108203,1.1163331,0.64857256,-0.946921,0.6957835,-0.023363,0.035512317,0.1380255,1.0282342,0.21724667,0.043541797,0.88082844,-0.23807889,-0.12616512,0.13644013,-0.09143872,-0.5160527,0.5808156,0.6350448,-0.34326142,-0.44000056,-0.45176739,-0.1734634,-0.5034032,0.28009033,0.006503098,0.00016601928,0.15043949,-0.44497198,0.50356996,0.04882258,0.24233449,0.13664527,0.02833082,-0.19949782,0.14833887,-0.032919727,-0.17381026,0.2534507,0.10186553,0.24314281,0.17147838,0.086889476,0.11881817,-0.2924705,-0.006237628,-0.029475763,0.15321742,0.12367341,-0.07877411,0.10713591,-0.119760245,0.19927323,0.16560268,-0.09541182,0.06893254,0.14330134
12,-7.631301,6.433015,1.4909182,1.1992123,-1.1705923,1.9718027,0.561704,0.99023557,0.6710055,-0.89392996,-2.3892775,-3.0901604,10.241307,0.1554775,0.21775097,0.75130725,1.3035258,-1.4257963,-0.57291585,-0.46725458,-0.4240569,0.7194494,-0.48255548,0.59034336,-0.061517656,-0.16665605,-0.62112874,0.46010163,-0.97910845,0.30656767,-0.25863382,0.36545408,0.5434754,0.40275377,0.21901885,0.26827213,-0.74220335,-0.21138865,-0.031778395,-0.42141992,-0.38247544,-0.64792836,0.13521516,0.12583092,0.025240976,0.5269903,0.45567954,-0.041755848,0.019317962,0.5168356,-0.42944497,-0.45315307,0.16791038,0.28541777,-0.36461976,-0.118860655,0.27925932,0.12539458,-0.008967346,-0.44725412,-0.17716101,0.0104116015,0.2904504,-0.16521913,-0.07504193,0.2170805,-0.15898302,-0.14161596,0.19086373,-0.06452352,-0.11225455,0.08335817,-0.023061233,0.040759765,0.17210048
13,0.9158633,-4.8865223,0.47778687,0.70839775,4.0563912,1.3687366,2.7661924,0.279499,-0.46618643,-0.28305376,1.3869469,2.5581777,0.1554775,9.471029,-1.1769406,-1.6843508,0.52844906,0.41713524,-1.27257,-0.10957226,0.07091086,0.45296872,0.5568651,0.04722581,0.15875554,0.9736085,-0.19350736,0.18210518,-0.15811604,0.19531363,0.21607392,-0.61994827,1.0483482,0.040362865,-0.029875167,0.036365554,-0.42230666,-0.044460062,-0.15934786,0.104403585,0.009286711,0.18417844,-0.5256028,0.26587522,0.034621023,0.46646506,-0.46431816,-0.20331752,-0.23596096,0.35394642,-0.44837636,0.30831653,-0.23016936,0.00419821,-0.050555713,0.051479854,-0.31971684,0.17441943,0.13752288,-0.40648562,0.08218153,0.20207909,0.3974926,-0.13774464,0.15114243,0.25181878,0.022824261,-0.14068115,-0.29260814,0.2320418,-0.24608603,0.20285219,0.008844679,-0.19620195,-0.13213843
14,2.7020721,-3.2660213,0.48409122,-0.90153587,-2.417763,-4.2085257,1.9888225,-0.93937874,-0.831494,-2.750917,-2.3845065,0.037923783,0.21775097,-1.1769406,6.4912586,0.26080528,0.423404,0.18991497,0.36244306,1.5248234,-0.37469557,-0.019672602,0.6303797,-0.30824307,-0.09868593,0.37395704,0.3588977,-0.77831084,-0.2137573,-0.24063334,0.011771331,-0.06757444,-0.055075,0.84207094,0.09309826,-0.0017235716,-0.8369429,-0.20162123,-0.3363638,-0.654495,-0.21717572,0.44471717,0.009471333,-0.21287799,-0.20421684,-0.32032576,-0.14470011,-0.30005985,0.19455273,-0.08537997,0.07648553,0.04637231,0.18832944,-0.18608981,0.3311004,0.059698485,-0.47332448,0.124347016,-0.115500584,-0.1915915,-0.11017415,-0.17932478,0.16538092,0.23571879,-0.037707448,0.028047033,-0.37337732,-0.08940231,-0.1557597,0.015989473,0.05566099,0.124380544,-0.11185546,0.21717523,-0.17733143
15,3.2955508,1.1515988,-1.6012343,-1.6396568,0.039705433,0.7347691,4.1709204,-0.7299098,-0.6720346,0.43699414,-2.0967965,0.26463175,0.75130725,-1.6843508,0.26080528,8.498775,-0.09351316,0.07993415,1.0532537,0.02741208,0.25462973,0.90125716,-0.21765009,-0.1586509,0.0733563,-0.1897121,0.08746311,0.86563325,-0.17728876,0.1647004,-0.111432016,0.64369977,0.40505338,-0.43810606,-0.037428867,-0.18468785,0.4273101,0.5527091,-0.049283117,0.20433056,0.556916,0.17441827,-0.27258694,0.10052346,0.05084281,0.15469153,-0.4241795,-0.28463835,0.38152462,0.11520526,-0.14725077,-0.08146998,-0.14110464,-0.5650718,-0.15993321,-0.04884372,-0.10167211,-0.09748914,-0.027791746,0.043621182,0.27857384,-0.15203549,-0.18205568,-0.055785023,-0.009292731,-0.0061398842,0.026467951,-0.17153415,0.22841468,-0.03376402,-0.30737436,0.2007872,0.15680271,-0.04948265,-0.054607034
16,8.039082,1.5566154,0.9862269,-2.8851748,-0.5814028,1.4503344,-0.6037406,-1.1533104,-1.7604685,0.7104616,1.6044157,-0.110692054,1.3035258,0.52844906,0.423404,-0.09351316,9.153905,-0.40887874,0.65227336,-0.00095325214,-0.7034455,-0.77698827,-0.066932365,-0.28091007,-0.067986764,-0.060806587,0.34429422,0.09837335,-0.18121144,0.6060453,-0.6098751,-0.18024072,-0.2796989,-0.23699088,0.41863924,-0.2388576,0.5509127,0.055862073,0.39340532,-0.5625278,-0.10150787,-0.035091218,0.12339652,-0.026898112,0.12677193,-0.21069942,-0.32378805,-0.19364372,0.34421796,0.36466503,-0.03364078,0.49149168,-0.2624932,-0.032609627,0.39900953,-0.14318684,0.08637221,0.16779074,-0.05143545,-0.09501247,-0.027036756,-0.051952064,-0.03333748,0.28544834,-0.11943033,-0.109228835,-0.072977796,-0.058893643,-0.15328147,0.04724122,-0.042323448,-0.011472506,-0.114534125,-0.042501137,0.05300384
17,5.9984093,0.89793265,-2.5734367,1.2520083,0.34390208,3.0863976,2.9410958,-0.26744413,0.23909125,-0.7698377,0.858192,-0.09594037,-1.4257963,0.41713524,0.18991497,0.07993415,-0.40887874,7.5743504,1.3053442,0.37515724,-0.21576482,0.55492294,-0.31855273,0.56877315,0.19107828,-0.2547695,-0.43438405,0.08044991,-0.35168254,-0.13751097,-0.12330514,0.33388978,-0.4421692,-0.1636428,0.6279353,0.3483897,-0.12757125,-0.2297777,0.1933499,-0.057451736,-0.025544468,-0.298243,0.1383382,0.292722,-0.5454462,0.032142438,0.07446083,-0.0012567921,-0.4044367,0.13228193,0.24081874,0.13075891,0.019758161,0.15442762,-0.11427626,-0.24312444,-0.042485114,0.40427786,-0.07929681,-0.295233,-0.005279416,0.23372433,0.07043691,0.068496466,0.2537498,-0.39590162,0.34069458,0.19606927,0.1716192,0.13891104,-0.11886123,-0.010977838,-0.07500233,0.013320468,-0.04336127
18,8.330082,-1.0784152,-2.1576786,1.5201879,-0.2423751,-0.5478612,1.0481255,0.65900993,0.7845228,-0.27714288,0.62405586,-0.11108203,-0.57291585,-1.27257,0.36244306,1.0532537,0.65227336,1.3053442,7.3599463,-0.5089396,-0.3600423,0.07092738,-0.67140734,-0.47101158,-0.5081941,0.6225884,0.15862444,0.068561465,0.5269613,-0.15748745,0.13440949,-0.7314596,0.4163412,0.12750603,0.11738834,0.22017251,-0.6595385,-0.0497337,0.52155,0.22495002,0.12334828,-0.013282999,0.0114385905,-0.06587063,0.10027255,0.040050447,-0.05650417,-0.12134513,-0.1535041,0.016740063,-0.34648877,-0.18593848,0.1989178,0.32400042,-0.17878833,-0.03234613,0.23344275,-0.3165689,-0.09511739,0.17166446,-0.23037736,-0.26221663,0.13304129,0.13142455,0.05073179,0.013596848,-0.088473395,-0.11846803,-0.13735539,-0.11757743,0.17726317,-0.2865973,0.046245452,0.015297331,0.14175086
19,6.379555,-0.67182845,1.453887,0.38515586,-0.46946883,2.338025,-0.8603959,-0.12816283,-2.678236,0.78771746,-0.8108241,1.1163331,-0.46725458,-0.10957226,1.5248234,0.02741208,-0.00095325214,0.37515724,-0.5089396,6.5230117,-0.049152777,-0.35816315,-0.5260209,0.28039113,0.21025229,-0.5145341,-0.12221463,-0.6647486,-0.43484265,0.1107849,-0.2594887,0.21446899,0.40803283,0.030307911,-0.32367373,0.2728194,-0.19990277,-0.28647092,-0.063997045,0.5854368,-0.06682302,0.186516,-0.2688089,0.1324803,-0.35592824,0.07067557,0.218025,-0.17876953,-0.004929859,0.13099962,0.39768833,-0.24688035,0.20770504,-0.1503259,0.19391187,0.28158614,-0.12667364,-0.086484015,0.03033638,-0.22463211,-0.4512459,-0.22402519,-0.024755102,-0.10681159,0.034538332,-0.09045367,-0.035660308,-0.22285213,-0.0743873,0.090209365,0.119696125,-0.02804184,0.13822296,-0.1654793,0.11382504
