,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
10,13.151546,13.984899,1.2007035,-3.9025369,-3.0864923,3.5639267,-1.3406782,0.79827785,2.354626,-2.2270436,16.550531,4.9945793,3.2710786,-1.898376,3.2380798,2.863051,-2.187342,-1.165249,-0.8516837,1.1027187,-0.72067326,0.17096071,1.1846392,-0.5607941,1.1970147,-0.90315056,-0.65489936,-0.337133,0.18440703,-0.2489713,0.37145194,-1.5273614,-0.17773768,-0.3587579,-0.4703647,0.36435843,0.03480523,-0.19178098,-0.351802,-0.82410455,0.12111965,-0.011659348,0.6296544,-0.47167483,-0.07323268,0.0052347532,0.06071989,1.0397091,-0.21511409,-0.47628176,-0.7009058,0.25517106,-0.020844284,0.05977074,-0.11873483,-0.037857637,0.50388277,0.46652383,-0.2990663,-0.3028449,0.35830468,0.08517553,-0.056743614,0.14886911,0.6199249,0.29193556,-0.27891436,0.34269476,-0.054741718,0.3286661,-0.094146796,0.1301535,-0.06684558,-0.4731858,-0.034406424
11,-17.8646,0.23617044,1.5571886,-4.4148874,-1.9672267,2.010181,-3.7850842,0.3083188,-2.471049,3.3759813,4.9945793,13.606003,4.238372,-3.501813,-0.07725626,-0.35367075,0.1518912,0.14030191,0.15015286,-1.5278127,-0.8940649,1.3082638,-0.9779575,0.031470135,-0.047107648,-0.18653435,-1.4000819,-0.3005044,-0.052515857,-1.1817844,0.33436537,0.17012371,-0.18594825,0.121297926,0.7031363,-0.78391916,-0.8637868,0.47319376,0.59259903,0.60724473,0.25127658,0.6964993,-0.38680768,-0.012743123,0.0010459966,-0.21532544,0.5953796,-0.6890907,-0.06488755,-0.33396706,-0.17667805,-0.039911475,0.26182655,-0.19410032,0.056485657,0.23032567,-0.34971005,-0.14580509,-0.3287784,-0.23662034,-0.12446946,-0.15290906,0.4068051,0.0052325665,0.030465437,-0.20031086,-0.16033672,0.11788258,-0.14566115,0.16247529,-0.27291003,-0.21144733,0.12675974,-0.09452978,-0.19819182
12,10.456836,-8.886179,-2.0383556,-1.4329884,1.5681915,-2.749631,-0.95296514,-0.9903714,-1.008014,1.2704,3.2710786,4.238372,10.0044155,-0.14577255,-0.17057568,-1.0600417,-1.7822239,1.8973663,0.7878252,0.66456926,0.6259645,-1.0651973,0.80227315,-0.803072,0.07737206,0.21892253,0.8368319,-0.60633814,1.3012176,-0.51370394,0.304648,-0.48883355,-0.74164927,-0.53243923,-0.29584786,-0.4058969,1.0013106,0.26297024,0.07994128,0.6181964,0.44866318,0.83387125,-0.16029736,-0.15242602,-0.040728495,-0.6682626,-0.5650002,0.06882501,-0.034680396,-0.68740356,0.5378494,0.6242621,-0.1784331,-0.42967126,0.4398393,0.19516985,-0.36055154,-0.13686907,-0.001513545,0.6236695,0.27119,-0.05929637,-0.4355632,0.24148798,0.15043674,-0.3386708,0.17569236,0.14135477,-0.26240993,0.09211222,0.15887229,-0.1847739,0.048006624,-0.052953057,-0.22092625
13,-1.2765386,6.725615,-0.6486089,-1.0764606,-5.5160933,-1.8332391,-3.6699548,-0.57771575,0.68649983,0.3579024,-1.898376,-3.501813,-0.14577255,9.463758,1.5359058,2.316246,-0.7180507,-0.54320323,1.7317255,0.13445565,-0.12274645,-0.57173693,-0.8381332,-0.06546194,-0.21292515,-1.3230898,0.26942152,-0.2598356,0.23414424,-0.21409777,-0.26841402,0.8401895,-1.4292705,-0.06419975,0.03920103,-0.027704844,0.5817596,0.07443734,0.19730297,-0.16614228,0.027143508,-0.22402781,0.70357704,-0.37302345,-0.043761197,-0.6635926,0.60236716,0.27076107,0.32631454,-0.49214172,0.63750106,-0.42388636,0.286269,0.016373608,0.10026973,-0.088268556,0.4249119,-0.25647873,-0.18002744,0.54677594,-0.1282334,-0.2509326,-0.5204671,0.178992,-0.23237465,-0.3200968,-0.008677864,0.22010314,0.40017784,-0.3186749,0.3324042,-0.23778477,-0.021104213,0.2661125,0.17267516
14,-3.737368,4.5722837,-0.6546228,1.0186116,3.3262088,5.802247,-2.5172257,0.9059919,1.2307533,3.6976833,3.2380798,-0.07725626,-0.17057568,1.5359058,10.390154,-0.31862405,-0.5724813,-0.21010774,-0.5010971,-2.1078424,0.46125603,0.11446407,-1.0098736,0.41830987,0.14136279,-0.5012549,-0.4788188,1.039377,0.32683218,0.42779163,0.03399016,0.08224152,0.07567015,-1.1657488,-0.12988208,0.044099167,1.1525142,0.30128223,0.42054313,0.8471414,0.3720888,-0.5546871,-0.03801152,0.27032474,0.2850531,0.384342,0.13858075,0.39679188,-0.2566139,0.09832808,-0.05454822,-0.06982346,-0.3094622,0.2959141,-0.39173186,-0.11587629,0.6243389,-0.2051117,0.17181516,0.24690804,0.11939296,0.29151428,-0.18437499,-0.33830094,0.0013049659,0.0061848443,0.5519689,0.17583358,0.2146312,-0.026102072,-0.08194282,-0.09553656,0.13527794,-0.29888776,0.22748493
15,-4.479103,-1.603727,2.1819336,2.2951262,-0.062382363,-1.0197701,-5.742371,1.1007576,0.8891653,-0.5808331,2.863051,-0.35367075,-1.0600417,2.316246,-0.31862405,6.295306,0.12614867,-0.12274396,-1.434331,-0.029360726,-0.33325052,-1.2536192,0.33903062,0.21691233,-0.101943195,0.25624946,-0.12224284,-1.1742303,0.23181607,-0.25260615,0.13788876,-0.874983,-0.5525037,0.6023257,0.05186227,0.24010642,-0.5858479,-0.7610991,0.077924,-0.26588362,-0.78077686,-0.2523917,0.37876755,-0.13146394,-0.07118142,-0.1961903,0.59494007,0.39162162,-0.52269816,-0.1520076,0.186811,0.11294805,0.2072187,0.7586998,0.20128566,0.076297216,0.14457783,0.142932,0.033874936,-0.055448778,-0.37120414,0.19411325,0.23668754,0.080811076,0.026760116,-0.004118327,-0.048129782,0.21874964,-0.3121003,0.047252424,0.4208439,-0.29462618,-0.20897222,0.068248555,0.07849153
16,-10.960369,-2.127046,-1.3450582,3.9421394,0.79172754,-1.9800634,0.81605995,1.5866007,2.397045,-0.9668213,-2.187342,0.1518912,-1.7822239,-0.7180507,-0.5724813,0.12614867,4.4307017,0.5557494,-0.88920426,0.0023555232,0.96108174,1.0562775,0.09683989,0.38313752,0.09245975,0.08259343,-0.46988666,-0.1333331,0.24579275,-0.8301182,0.8297929,0.24615324,0.38138413,0.32381436,-0.5707648,0.32416585,-0.7516607,-0.07715321,-0.53504825,0.768764,0.13560532,0.04593382,-0.16733491,0.03741937,-0.17311463,0.28926206,0.44370446,0.26451826,-0.46970817,-0.49659932,0.044029146,-0.66996944,0.35989892,0.042903993,-0.5463207,0.19653392,-0.11699742,-0.22748798,0.06960833,0.13009582,0.038012356,0.069101244,0.04393388,-0.38862246,0.16471668,0.14729974,0.097927414,0.078308746,0.20893797,-0.064260036,0.057936497,0.0128980875,0.15682209,0.05805744,-0.07174638
17,-8.160088,-1.2685091,3.5071735,-1.6290603,-0.47982255,-4.232229,-4.082897,0.5038842,-0.36199743,1.0696578,-1.165249,0.14030191,1.8973663,-0.54320323,-0.21010774,-0.12274396,0.5557494,5.825543,-1.7774713,-0.500988,0.31266767,-0.78924304,0.4901611,-0.77485,-0.26308024,0.34418815,0.5884167,-0.101554774,0.46644568,0.15052696,0.14956997,-0.45162737,0.6027491,0.22963423,-0.8551863,-0.49057317,0.1697925,0.30355483,-0.24950296,0.09517566,0.006647824,0.38748693,-0.17932867,-0.3917562,0.74134815,-0.024355283,-0.0797335,0.00630938,0.5482803,-0.17366624,-0.3468549,-0.17586327,-0.0073998775,-0.22623001,0.13364777,0.34432715,0.06576693,-0.5380914,0.10281866,0.40792117,0.018647192,-0.33615267,-0.11132063,-0.087144084,-0.32742006,0.52337396,-0.48047608,-0.287381,-0.23485434,-0.18782777,0.16432706,-0.012525292,0.108679175,-0.017146192,0.064448625
18,-11.361889,1.4767289,2.9425728,-2.0839324,0.33203477,0.7503872,-1.4191242,-0.9181566,-1.0647644,0.375138,-0.8516837,0.15015286,0.7878252,1.7317255,-0.5010971,-1.434331,-0.88920426,-1.7774713,4.7966213,0.6925272,0.48838115,-0.09215866,0.9077366,0.64217913,0.69334507,-0.84853125,-0.21575713,-0.09463757,-0.7167419,0.21994138,-0.1806818,0.9969276,-0.5677111,-0.17478019,-0.16022733,-0.29806077,0.8999513,0.06919008,-0.7131877,-0.30910867,-0.16425148,0.020806517,-0.016902976,0.088782296,-0.13639313,-0.057347033,0.0739937,0.16482645,0.20977402,-0.023769278,0.4750728,0.25320998,-0.27399176,-0.43962407,0.24691358,0.04231328,-0.31942952,0.42983377,0.13044895,-0.2348352,0.31254676,0.3600124,-0.1792785,-0.18009147,-0.07178724,-0.01622828,0.12287441,0.16435337,0.18741933,0.16010869,-0.24203706,0.394669,-0.06395866,-0.021003176,-0.19404304
19,-8.710771,0.9418862,-1.9813938,-0.5709655,0.6465145,-3.1744547,1.2155335,0.093405545,3.6731608,-1.0857587,1.1027187,-1.5278127,0.66456926,0.13445565,-2.1078424,-0.029360726,0.0023555232,-0.500988,0.6925272,5.1310644,0.056232914,0.507419,0.6846893,-0.38277608,-0.28523904,0.70351094,0.16895747,0.9017168,0.60062915,-0.1294474,0.36470917,-0.2945975,-0.55628216,-0.04512029,0.44073775,-0.36296692,0.27503338,0.39636442,0.07899742,-0.80816495,0.10760708,-0.24311464,0.36111197,-0.18498045,0.48677665,-0.10775559,-0.31004786,0.24108604,0.008612072,-0.182562,-0.5315095,0.33522394,-0.29465616,0.21413478,-0.25146008,-0.39145494,0.16816062,0.11021902,-0.03826352,0.30319962,0.60864073,0.3156799,0.042685788,0.14199322,-0.05797194,0.13298178,0.057918083,0.31558403,0.10192271,-0.12394277,-0.16453263,0.05430426,-0.19223177,0.22506188,-0.15832357
