,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,495.13333,-12.23939,15.563173,-8.248716,12.368767,3.1491354,18.049522,-0.50605273,-1.1873621,10.761732,-13.079348,12.221548,-31.778934,3.5529997,2.2146041,-4.8955154,-9.512875,-0.55713683,-16.574389,0.34882474,-4.9438753,-1.3211505,-1.261945,-1.5953529,-0.8005056,-3.2862825,1.8286927,0.6851811,0.4478689,4.192272,-0.15726167,-1.4115393,-0.7419902,1.9971588,-0.62023175,-0.4733671,-0.06409606,-0.26321757,-0.5446958,2.3729534,1.2172658,1.7084739,-1.2156972,0.427182,0.62302744,0.32283774,-0.1837827,-1.069111e-06
1,-12.23939,226.40779,19.801926,-7.398855,-17.003233,-10.376433,5.5957427,-11.529195,-14.55512,0.11427885,3.5734665,1.7967073,-6.948393,-3.7655063,-0.7993543,8.554445,-1.4044936,-6.0336895,5.6213236,-1.06826,-0.9979899,0.24128965,-1.3765874,0.42201933,2.4068305,1.6201544,2.8487697,0.6252561,1.9714608,0.7639562,1.1423907,-2.195345,0.6615257,-1.3038697,-0.106166184,-0.7687284,1.9765413,0.364116,-2.0444956,1.3585038,0.14024141,-0.8168833,-2.2924786,0.23580302,-0.28848708,0.12091759,0.3220752,1.4627076e-07
2,15.563173,19.801926,46.961124,23.761015,17.432037,6.191948,3.068962,4.3360744,2.4704022,-9.182992,4.270153,-3.4988897,-3.4179344,-2.602394,2.206653,-1.0886866,-0.18089329,-5.1201897,0.9179089,1.5700979,-1.0991646,1.9212623,-0.19120312,1.575203,-1.5931982,0.5978594,1.071929,2.1213517,-0.35185874,-1.9576807,0.84811175,-0.4884418,0.92732453,-0.69659317,-1.0821376,-0.511966,0.19596294,-1.0491412,0.5578995,0.117240615,-0.3114721,0.37403417,-0.09482527,-0.22413918,0.15044369,-0.20631436,-0.033954687,-5.3712023e-07
3,-8.248716,-7.398855,23.761015,41.179043,-4.59877,19.088612,-8.045391,-6.897197,2.3102431,2.620689,5.565466,-3.373258,-4.00139,-3.025963,3.208414,-3.3462517,0.76731217,-1.5530313,0.45097435,-2.0646076,1.0075939,1.9520941,0.61613727,0.5037341,0.35681617,0.07440421,-0.25814247,0.121553175,-1.1794254,0.07693147,-0.94223374,1.0109913,0.0025181603,-0.10367927,-0.59471357,0.022985764,-0.89354503,-1.0398701,-0.12857303,-0.42816925,0.5461253,0.2550689,-0.0030608673,-0.015352166,-0.06291932,-0.09492827,-0.15906839,-6.274953e-07
4,12.368767,-17.003233,17.432037,-4.59877,51.096394,-4.449834,-1.2225875,3.063783,-8.092419,0.37767875,1.37206,-2.5931964,-0.059494928,5.1924233,-2.7694118,2.6482728,-0.26296782,-1.3033628,1.8769886,0.5712148,2.7745514,2.745264,-1.179038,1.5951626,-1.7768002,1.6481481,-1.5391345,-0.5808675,0.25497106,-0.021081768,1.4250412,-0.66700816,0.7120575,-0.44519144,0.8885466,0.7408085,0.14479013,0.86246186,-0.009732233,-0.46055305,-0.58505446,0.96034235,0.22538042,0.26586866,-0.2348899,-0.469556,0.37726653,-2.9356016e-07
5,3.1491354,-10.376433,6.191948,19.088612,-4.449834,43.046673,7.5210886,-4.744692,-4.142741,-0.28954172,-0.94230837,4.9009914,4.3586626,0.0044342233,0.04956306,2.52319,-1.4616766,3.6713428,0.1593062,1.5303783,0.5284192,-0.39857942,-2.1715472,0.3508404,0.9042058,-0.33788028,-0.045453288,-0.8678628,0.39772993,0.3316225,0.4682126,-0.13882093,-0.05660182,-0.19318865,0.08472301,-0.04881707,-0.0033604023,1.0251131,-0.56493413,0.13622344,-0.36066502,-0.016640373,-0.16212884,-0.031461768,-0.12865853,-0.41708875,0.26527646,-4.1096348e-07
6,18.049522,5.5957427,3.068962,-8.045391,-1.2225875,7.5210886,23.267958,10.252343,3.2190595,-2.411038,0.4966901,1.7095851,-0.40565497,-3.2049544,-5.5441046,0.59998316,-0.892005,1.7869984,3.3564434,0.82130986,1.3709496,0.11595304,-0.55792403,-0.0942,1.1384308,-0.26407725,0.22541842,0.17245719,-0.0765551,-0.36420894,-0.72401744,0.37179708,-0.65381604,-0.0038762763,0.15942758,-0.38735428,0.09229009,0.0465903,0.115115136,0.43163,-0.38180453,-0.17710763,0.041496538,0.5882935,-0.005502183,-0.026388425,-0.09211011,1.5154174e-07
7,-0.50605273,-11.529195,4.3360744,-6.897197,3.063783,-4.744692,10.252343,22.244799,-0.57339025,-1.8184758,3.00383,0.27598915,2.2969692,-3.3647504,5.6514473,-0.4114864,0.56200635,-1.1359713,0.24039882,-0.97340536,-0.43907952,0.44239026,-0.43710905,0.6977659,1.5578461,-0.7413598,1.5093786,-0.89114,0.2899606,0.47413754,-0.4118871,0.22182038,-0.6337469,-0.71574223,-0.30164707,0.37118137,-0.092104524,-0.21392266,-0.47829843,-0.28666964,0.119968235,-0.33395195,0.7628472,0.17262492,0.0006215548,-0.24937272,-0.15916553,-8.2866e-08
8,-1.1873621,-14.55512,2.4704022,2.3102431,-8.092419,-4.142741,3.2190595,-0.57339025,25.312857,1.8768309,2.0522752,-1.4783123,-1.9819835,0.9238725,-0.6416009,1.5426025,-0.5777415,-0.7648628,1.4167693,0.72928244,0.26010725,0.47912174,-1.2605059,0.54665756,-0.5500685,0.5894192,0.7990805,1.1154516,0.48131526,-0.49282095,0.7800667,-1.3192983,0.93361783,-0.42440027,0.2137487,0.30467016,0.20279285,0.30477497,-0.20635779,0.51037127,-0.14725432,0.18758672,-0.139629,-0.53522456,-0.06962223,0.2156316,0.12393715,7.4314e-07
9,10.761732,0.11427885,-9.182992,2.620689,0.37767875,-0.28954172,-2.411038,-1.8184758,1.8768309,16.257366,-0.6808208,2.185295,-1.1545217,-0.25819236,-0.7178104,1.7953641,-0.44706488,-2.0791352,0.12005256,-0.8995132,1.7764084,3.0932083,-0.14741549,0.85573804,1.9798572,1.4190722,0.7700706,-2.2561283,-0.74099314,0.05144125,-1.0479048,0.49575877,-0.55934644,-1.0766075,0.66825974,0.6475631,-0.5649147,0.06177517,-0.37537864,-0.5183748,0.34858912,0.14464104,0.063350245,0.02025396,-0.1498954,-0.33316725,0.0015467533,-1.3110807e-07
