,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
15,2.983392,-3.549045,-1.400358,2.9379206,1.0866387,1.7814143,0.36488664,-2.8969135,1.3677115,1.6821762,3.2145834,-1.109278,-1.3634849,-0.002975544,-2.6083872,12.796283,-1.3469443,0.649197,-1.3191617,-1.6406298,1.4654808,-2.428949,1.0783665,0.43224084,0.021151071,-1.7481194,-0.6273371,0.09190841,-0.39270294,-2.0987797,0.21069132,0.40302688,-1.704473,0.47989988,0.7143406,0.2583834,-0.5057924,-0.13036251,-0.24496606,-0.45075879,0.4759113,-0.15027618,0.8081453,-0.40836382,0.052544493,0.202018,0.35897666,0.28273496,0.19783387,-0.2619733,-0.1789543,-0.7210556,0.019219156,0.041463546
16,0.4612117,1.4432037,-2.2198792,1.3342321,-1.019522,2.3086739,0.47518104,-0.5963476,-1.881198,1.1858139,0.84761465,-2.093277,3.7667258,-1.0159726,0.2742875,-1.3469443,7.534355,-0.79143536,0.43186277,0.3155806,0.75724864,-1.4278692,-0.68969774,0.69699883,0.047971014,0.46328372,-1.8122209,0.81851125,1.8335795,0.79131913,-0.076565444,0.4777593,0.072452836,-0.6929515,1.3367491,-0.42816257,0.5633341,0.24000451,0.3061819,0.673175,0.061221007,-1.1137519,0.43383825,0.0702624,-0.5622425,-0.26833886,-0.5678217,-0.45955688,-0.18308833,0.3208964,0.6431999,-0.8218896,0.0014064251,-0.6906884
17,-1.5012809,1.8356128,1.2269714,2.200365,-0.38143694,0.09913014,-2.3780887,2.8747394,1.0623444,-1.3891423,0.4905908,0.31331146,-2.640008,1.5734084,-0.44009864,0.649197,-0.79143536,6.942374,-3.851583,1.056883,-1.3858405,0.6742142,0.64580905,0.061158076,-1.1711133,0.52010894,-1.8722081,0.06280867,0.6563736,0.85466635,-0.03910602,0.61634475,-0.1288056,-1.1125047,0.16093844,0.055599757,0.018028494,-0.2615332,0.4732055,-1.0222515,-0.10387426,0.005204968,0.3548178,0.069186024,0.18524581,0.7416455,0.3617425,0.15863714,-0.20896676,-0.11001061,0.4696144,0.0039651375,-0.28189206,-0.44748902
18,2.6873677,-6.6527996,1.5154366,-0.2954836,-1.0702926,-0.5530095,0.15476076,-1.4450566,1.094758,-1.5006237,-0.11779305,-0.53229725,1.3392622,-0.43808174,0.1776487,-1.3191617,0.43186277,-3.851583,6.232579,-0.6100863,1.1483824,0.32525143,0.8542849,1.0067128,0.33827084,0.69576937,0.87922585,1.7565753,-0.883597,-0.22419837,0.77708274,0.16516668,0.41986358,0.3446532,-0.4660988,-0.2524221,0.7398931,0.38154423,-0.26877785,-1.0379367,-0.47403958,-0.3941312,0.33876938,0.00013624885,-0.18950376,-0.23332535,0.72442555,0.32908505,0.5279458,0.7934108,-0.7755827,0.025707945,0.103075966,-0.11539205
19,-0.12559855,-5.144968,-0.33455005,0.89738744,-2.2521937,5.000334,0.4159208,0.9214633,0.820583,-1.2334414,0.17753613,-2.5089412,-1.8672539,0.8905897,-0.38798442,-1.6406298,0.3155806,1.056883,-0.6100863,7.1290183,1.6017878,-0.38619667,0.9752342,-0.55750483,1.6991326,-0.6327863,0.6212629,0.047221005,-0.13221708,2.0391703,-0.34569296,0.55066633,-0.5565907,-1.2290292,0.1511384,-0.4931211,-0.24027067,-0.2584272,-0.22263539,0.76926804,-0.10211828,-0.46186596,-0.5231409,-0.1375782,0.21689248,0.013745728,-0.26058358,0.3129456,0.37983888,0.01847295,-0.15314394,0.6299324,-0.24391973,-0.08758581
20,0.1282424,2.7409887,-0.79665,0.49324226,-0.15940419,3.2913084,-0.640366,-0.60003066,-2.101972,-2.4977708,1.7070904,-1.7145269,-0.47446424,-1.2926092,1.3837093,1.4654808,0.75724864,-1.3858405,1.1483824,1.6017878,7.8473306,0.45391703,0.50200236,-1.9241494,-1.6963227,-0.40383384,-0.3796866,-0.14048532,-0.5016817,-0.33471715,0.50710976,-0.33279997,0.44900888,-0.4280042,-0.49040455,0.3654539,0.67990184,-0.49402547,-0.12248582,0.24504429,0.029624458,-0.3519979,-0.8880589,-0.4915376,0.1654711,0.3665358,0.5845949,-0.33689207,0.33485058,0.011428761,-0.09847028,-0.75795114,0.12153088,0.07699552
21,-1.2871606,1.6340809,-2.4308372,0.48387223,0.41471472,-0.39668715,0.89011145,0.055631638,-0.82730377,-0.5443053,-0.6906414,-0.11279618,-1.4356077,1.1257647,-0.41697204,-2.428949,-1.4278692,0.6742142,0.32525143,-0.38619667,0.45391703,5.6438665,2.279955,-0.925882,-2.157756,0.24408573,-0.45247477,-0.5480373,0.85094464,-0.21495515,0.5391146,-0.61599046,0.8884233,1.5501385,0.75615764,-0.95312953,0.68325603,0.40482777,0.18178555,0.12704071,0.52898896,0.1069496,-0.33704156,0.5411227,0.18551993,0.028516967,-0.00260131,0.82506335,0.13530372,0.45276314,-0.29149133,0.13320932,-0.15523978,0.15458979
22,-0.30118877,1.4642658,-1.2573578,7.810592,2.06317,-1.5944741,0.3008685,0.81564605,0.22629008,1.5297296,-0.3368719,0.7028921,-0.30085468,-0.44184214,-0.12355305,1.0783665,-0.68969774,0.64580905,0.8542849,0.9752342,0.50200236,2.279955,7.2068925,-0.7170731,0.16313195,0.68735725,-0.5356375,0.9859385,-0.9903625,0.7241225,0.08949328,0.20090836,-0.5183612,0.7601359,0.6174942,-0.57125854,-1.0747086,0.28961015,0.24424806,-0.7249408,-0.43198773,-0.65315354,-0.56991,0.14070138,-0.58304167,-0.1572509,-0.31939024,-0.20102027,0.1691756,0.02837232,0.0028057755,-0.06473583,-0.19074795,-0.049930282
23,3.0502553,-6.1740255,-0.4564508,1.536211,-0.53858376,-0.5626975,0.28362262,-1.0048121,-1.7942953,-1.1905427,-0.47227615,-1.2872245,1.0373944,-1.4925334,-0.030665737,0.43224084,0.69699883,0.061158076,1.0067128,-0.55750483,-1.9241494,-0.925882,-0.7170731,4.795764,0.14433856,-0.07230644,-0.328637,-0.32340494,-0.42858288,0.63285446,-0.9608114,-0.028427016,0.19708323,0.39166576,-0.05013644,-0.31324518,0.6310558,-0.07448849,0.042508565,-0.6317669,0.7310269,-0.080601245,0.1960717,-0.3059478,-0.6341862,0.6746278,-0.17022064,0.50182915,0.10638307,-0.76207983,-0.39997417,-0.0040118434,-0.5256163,-0.46894205
24,-2.9754848,1.9280579,-2.1895165,2.1289582,1.0324533,-1.0807755,1.5716445,-0.8333926,1.0467473,1.38871,-3.3500729,-0.65436137,-0.418702,2.3455212,0.11481973,0.021151071,0.047971014,-1.1711133,0.33827084,1.6991326,-1.6963227,-2.157756,0.16313195,0.14433856,6.042197,0.109336905,0.036965895,-0.6229024,0.051509753,-0.58133346,-0.41859514,-0.5049647,0.32797164,-0.8313885,-0.17897356,0.25466254,-0.50584936,0.049815163,0.23945783,0.22492585,-0.25736025,-1.0421348,0.017735966,0.17310813,0.23049138,-0.10242167,0.45608616,0.257274,-0.018873263,-0.034577265,-0.49116144,-0.06836623,-0.11850317,-0.08536284
25,0.21367228,-0.7905294,1.083735,-4.931279,-1.5687962,2.3926182,0.5385657,1.686614,-0.65984154,0.3740102,-0.6205751,2.3287413,0.9106803,0.8706152,-0.35593736,-1.7481194,0.46328372,0.52010894,0.69576937,-0.6327863,-0.40383384,0.24408573,0.68735725,-0.07230644,0.109336905,4.959535,-2.0969744,0.20448487,-2.0786543,-0.8477558,0.28535295,0.28726792,-0.3628608,-0.71865654,-0.072341666,-0.27066684,0.24184835,-0.47017235,0.095832095,-0.19059193,0.15952136,-0.113634005,0.0993014,0.46833795,-0.32141402,0.08121674,0.23682943,0.01910324,-0.16267261,-0.17635484,-0.08013623,-0.05463288,-0.37776998,0.0028462117
26,0.3050599,-4.198663,0.72822416,-1.1187444,0.2503042,-1.7022711,-0.76619583,2.364965,-1.2567279,-0.56406265,1.0401633,0.6834098,-0.38347632,-0.29510573,0.57544386,-0.6273371,-1.8122209,-1.8722081,0.87922585,0.6212629,-0.3796866,-0.45247477,-0.5356375,-0.328637,0.036965895,-2.0969744,5.469871,0.52332413,-0.7474346,0.0035281493,0.0010809517,-0.593763,-0.39893863,0.018789986,0.35374695,-1.1276382,-0.82869554,0.71147525,0.078715935,0.44562888,-0.4818552,-0.2169752,-0.012583714,-0.527384,0.2769036,0.7373605,0.11916439,0.3882181,-0.20888749,-0.14100334,0.34454155,0.24008223,0.2126418,0.017036323
27,0.7855823,-2.8258262,0.875178,-0.22386435,0.25143486,0.63950056,1.3909328,2.3115237,1.9666805,0.33614653,0.7743446,1.5310503,0.38743246,0.66453046,0.3413012,0.09190841,0.81851125,0.06280867,1.7565753,0.047221005,-0.14048532,-0.5480373,0.9859385,-0.32340494,-0.6229024,0.20448487,0.52332413,3.8559806,-0.085270256,0.893604,-0.8676637,0.4415571,-0.24250971,-0.48182923,0.74688697,0.24460459,0.28728372,1.3825881,-0.13316885,-0.63584906,-0.2028777,0.23185554,0.6880321,-0.23929417,0.10374656,-0.11455497,0.5541884,-0.6016827,0.62748015,0.39691448,0.3684638,-0.5379409,0.025833147,0.23679443
28,-0.3229249,0.6256541,-0.81120944,0.466224,-0.046800558,0.3819651,1.1002662,-0.31111634,0.22966115,1.2694399,-0.691456,-1.1053491,-0.8797306,-0.3275292,0.38333696,-0.39270294,1.8335795,0.6563736,-0.883597,-0.13221708,-0.5016817,0.85094464,-0.9903625,-0.42858288,0.051509753,-2.0786543,-0.7474346,-0.085270256,5.0867047,-0.4714517,0.4579773,0.7369052,1.2977108,-0.42580384,-0.25735432,-0.48177862,-0.0054407422,1.0581228,-0.5521172,-0.598506,0.056362778,0.0055868323,0.13603933,-0.3296162,-0.4481308,0.012603372,-0.17292953,0.2262331,-0.042507388,0.5114518,0.10855301,-0.099301055,0.12387349,0.14171009
29,-0.00071052066,-1.4368551,-0.6747798,3.7398973,2.3918412,-1.1760484,0.102100134,-1.6857972,-0.52639174,0.0007406256,1.4985055,0.23165572,1.281358,0.12242056,-0.5880584,-2.0987797,0.79131913,0.85466635,-0.22419837,2.0391703,-0.33471715,-0.21495515,0.7241225,0.63285446,-0.58133346,-0.8477558,0.0035281493,0.893604,-0.4714517,4.6688457,0.050703652,-0.15522373,-0.28614765,-0.718117,-0.40824252,0.6942618,0.52306545,0.014663424,0.69563556,0.06879552,0.30116183,0.89155304,0.44782913,-0.3145913,0.20662567,0.055078406,-0.49416775,0.0652064,0.09749781,-0.15690802,-0.23306602,0.12756899,0.22564688,0.22657247
30,3.1636863,-10.044351,1.7097466,0.22182989,0.41795796,-1.4300342,-0.7431895,-0.9622559,-1.0217782,-0.33176723,-1.162297,-0.42696762,0.8305315,-0.3169073,-0.49120873,0.21069132,-0.076565444,-0.03910602,0.77708274,-0.34569296,0.50710976,0.5391146,0.08949328,-0.9608114,-0.41859514,0.28535295,0.0010809517,-0.8676637,0.4579773,0.050703652,5.4800653,0.9090407,-0.3480063,-0.9666477,0.3430634,0.52053314,-0.9642755,0.14981788,0.7712748,-0.049335897,0.35702437,-0.15019733,0.10616298,0.15367383,-0.18817458,-0.2271696,0.24467932,0.55324614,-0.43529063,0.31223276,-0.20313542,0.21534741,-0.06631758,0.30852795
31,0.24699156,-3.760317,-0.33345336,0.6971638,0.64466256,0.21467447,0.07126667,2.0552735,-0.029292004,0.69338566,-0.56063205,0.3518114,1.1464803,0.9254458,0.57647866,0.40302688,0.4777593,0.61634475,0.16516668,0.55066633,-0.33279997,-0.61599046,0.20090836,-0.028427016,-0.5049647,0.28726792,-0.593763,0.4415571,0.7369052,-0.15522373,0.9090407,5.415478,-0.39815658,0.80916965,-0.55336964,-0.5459594,0.35987443,-0.40223503,-0.5242367,0.31358117,-0.69248855,0.12193247,-0.24925245,-0.54615134,0.14489472,0.06839361,0.18529469,-0.06579585,-0.046516802,-0.44439858,-0.18332773,0.10692549,0.34737003,0.026115086
32,-0.35673577,0.28824013,0.050724838,0.38241535,-0.20124039,-0.24957189,0.04107104,-0.18164682,0.5557835,-0.15849665,-1.9351766,0.60268223,-1.3562831,-1.2304347,1.0895777,-1.704473,0.072452836,-0.1288056,0.41986358,-0.5565907,0.44900888,0.8884233,-0.5183612,0.19708323,0.32797164,-0.3628608,-0.39893863,-0.24250971,1.2977108,-0.28614765,-0.3480063,-0.39815658,2.5772293,0.011885665,0.30502188,0.1108154,0.47232804,-0.77780306,0.6995541,-0.17420705,-0.43627024,-0.17378749,0.417616,-0.5107033,0.06440303,0.20971222,0.2744714,0.06696294,0.40747443,-0.18234962,-0.105003215,-0.3094262,0.052745394,0.5601953
33,0.016276332,1.9421201,-1.2864649,1.6633689,0.27104348,-0.65872836,0.1258165,-1.212033,-0.41968584,0.086570546,-0.79702747,-0.879745,0.56298405,0.9930563,-0.25023797,0.47989988,-0.6929515,-1.1125047,0.3446532,-1.2290292,-0.4280042,1.5501385,0.7601359,0.39166576,-0.8313885,-0.71865654,0.018789986,-0.48182923,-0.42580384,-0.718117,-0.9666477,0.80916965,0.011885665,3.006666,0.5690894,-0.24859871,0.48200905,-0.32162654,-0.004618296,0.62354016,-0.4174777,0.3426797,0.17803288,-0.29095823,-0.066064216,0.0048200497,-0.3782876,-0.15394938,0.36267334,0.0023235688,0.0043507814,0.4828289,-0.15574922,-0.14072362
