,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,17.919285,14.4342575,-21.461023,-3.665157,-12.414869,4.5790873,-1.2336893,7.7459087,1.0811484,-10.159259,-6.3012595,-0.5553003,1.853272,-6.456361,-2.895259,2.3049934,4.642534,-3.3870077,1.6315773,-4.8719006,-0.5336519,5.8763185,4.91357,-1.3398688,-2.42319,-0.40448284,2.5165792,3.0126503,-2.0939426,-0.003109565,-0.64655024,1.5177019,0.17995659,0.37920898
1,14.4342575,17.37023,-21.277191,4.9089103,-16.992569,1.6489562,3.6436234,-0.93983257,-3.2643008,-5.1147056,0.4406035,3.345196,0.19029135,-3.4165983,-0.5376485,2.6513205,3.824507,-3.8149915,4.372133,-5.113818,-1.5421551,5.8933344,4.8497415,0.51375127,-4.127018,1.0833406,3.2667012,2.2452278,-2.1186466,-1.3342445,-1.7304585,-0.43081695,-0.66721916,-0.44855887
2,-21.461023,-21.277191,57.249107,-6.600688,16.230404,-16.405586,10.106241,5.3614635,-11.479457,27.558657,3.6547303,-9.420696,-7.1533566,10.101112,0.64526665,3.3286352,-6.349119,0.25550646,1.0251508,10.472192,2.296764,-6.493929,-8.577033,-3.9550538,9.477695,-0.89895046,-5.705218,-4.131873,2.4479532,0.43489122,1.7811018,-1.5511448,-1.1292228,-1.5340941
3,-3.665157,4.9089103,-6.600688,16.261753,-11.465587,-2.669829,3.3905048,-14.700975,-2.3036127,4.207992,13.574751,3.2434976,-2.502043,3.65092,2.0887754,3.5791223,1.5679624,-1.0023086,2.6083155,-1.2802236,-2.5992377,-0.128862,3.0037317,3.8682756,-2.3973312,3.433373,3.2932353,-1.0852152,0.7809193,-2.714922,-0.9530916,-2.6617875,-1.4332919,0.1867223
4,-12.414869,-16.992569,16.230404,-11.465587,40.865944,3.3285766,3.6143613,11.606781,7.3263474,-2.3828287,-6.87764,10.417803,-0.38538152,6.5908585,5.63231,-9.221466,-7.1051707,4.9243317,-1.1514053,6.2628765,3.5866141,-0.74489164,-7.408064,0.49608713,-1.1007879,-3.5732162,-6.427483,-2.1220813,2.6469128,2.1392884,4.5019555,2.7582874,-1.2032654,3.205522
5,4.5790873,1.6489562,-16.405586,-2.669829,3.3285766,19.745533,-14.3514805,0.8801396,7.253647,-12.676993,-5.6158752,-2.7559319,7.4872103,-1.5459151,-6.3386908,-3.6840162,2.4159007,2.3693,-6.8019247,-2.2710142,-2.1501515,2.652223,0.7557771,1.9839449,0.08979735,0.24907644,1.8487177,-0.92528343,-0.2456891,0.73618734,1.83982,0.97284156,0.13055561,3.5961995
6,-1.2336893,3.6436234,10.106241,3.3905048,3.6143613,-14.3514805,24.539972,5.0664444,-6.6296816,13.188383,4.6848736,10.093833,-9.432121,0.8464747,3.1981716,2.0156991,-0.24222974,-5.388405,11.274401,4.2591925,2.9261231,2.546411,-1.2827321,-0.884621,-2.0154612,0.56589913,-2.6308842,0.6544788,0.3446327,-0.8139713,-2.2546072,1.4438965,-3.749291,-1.1928463
7,7.7459087,-0.93983257,5.3614635,-14.700975,11.606781,0.8801396,5.0664444,26.961994,5.2102365,2.1512158,-10.812668,-5.322322,-2.360549,-4.716208,-1.1437695,1.1375203,2.2723908,-3.587078,3.1995735,2.6567109,4.9249153,4.416179,0.40316415,-4.9446287,2.096177,-4.725965,-2.0149083,3.0837646,0.27383113,2.195767,2.1069255,2.560525,-2.1737425,2.330225
8,1.0811484,-3.2643008,-11.479457,-2.3036127,7.3263474,7.253647,-6.6296816,5.2102365,12.049087,-8.275442,-2.3557801,0.29625505,1.9752204,-4.024825,0.14577773,-1.0221584,2.3733902,2.1536062,-2.9960809,-1.3851025,1.8670261,-0.24015361,2.8145618,0.8606332,-0.26105338,-1.39576,-0.4151152,1.0382092,1.5073351,1.2619832,1.8668114,1.3786392,0.12892127,2.1395438
9,-10.159259,-5.1147056,27.558657,4.207992,-2.3828287,-12.676993,13.188383,2.1512158,-8.275442,29.025757,1.8853073,-6.232155,-8.605864,4.9385347,0.3838182,2.728919,-0.5510651,-5.8922195,4.8936453,9.229969,2.9847064,-2.7224422,-3.6269798,-3.2578576,3.3827662,1.0264506,2.513289,0.80325854,1.3381513,-1.4275665,-0.28609058,-2.3295028,-1.5710502,-1.6109109
10,-6.3012595,0.4406035,3.6547303,13.574751,-6.87764,-5.6158752,4.6848736,-10.812668,-2.3557801,1.8853073,21.16444,0.16342239,-2.182879,3.5902586,2.3073797,8.120735,-0.064808,1.8715715,3.0921211,-3.3027015,-3.130634,-0.48728317,4.394886,4.139817,0.9425732,2.2055564,-2.2744527,-3.4850779,2.4431314,-1.4631851,-0.19646376,-2.3462338,-3.080865,1.207448
11,-0.5553003,3.345196,-9.420696,3.2434976,10.417803,-2.7559319,10.093833,-5.322322,0.29625505,-6.232155,0.16342239,20.585407,-2.3807158,1.4701576,5.3908954,-5.1331196,-1.268234,1.4751433,3.6790967,-1.5034218,0.84079087,2.058404,-1.4631447,3.1072843,-5.940489,1.2324948,-3.1132798,-0.717704,-0.7109473,-0.5886556,-1.0905821,2.0354328,-0.38225427,-1.5593965
