,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,301.86142,-4.144787,6.2570868,1.1332859,3.6590452,-1.1437187,0.35779577,-2.364143,-0.3547002,3.1190329,1.7772391,0.2590105,-0.64397967,2.033919,0.8089633,-0.60977364,-1.4469664,0.8929024,-0.53338605,1.3933489,0.13873237,-1.6966664,-1.4715356,0.37073615,0.69688845,0.113985814,-0.68721855,-0.9188576,0.62196493,0.072848596,0.21362182,-0.4994199,-0.047798347,-0.11752493
1,-4.144787,206.0761,8.728483,-2.8866062,3.861271,-3.6765292,-1.944993,1.4523754,1.7572856,-0.13200575,1.2789521,-2.164803,-0.7536542,1.0952055,0.5054225,-0.7026181,-1.4360988,1.57937,-0.90103596,1.5251236,0.40218097,-2.6622114,-1.43682,-0.28956816,1.0205944,-0.33628467,-0.92454374,-0.8343104,0.65870583,0.24982895,0.042307414,0.36228403,0.109348,0.2861032
2,6.2570868,8.728483,111.43697,4.436948,-3.0299182,9.974554,-1.6064878,-3.5545878,2.1263266,-5.410393,-3.3478405,4.912009,3.0848153,-2.9916732,-0.80973196,-0.9802775,2.3241568,-0.85503936,-0.9930681,-3.2370067,-0.682582,3.4302683,2.5074787,1.3455875,-2.5578113,0.25916058,1.7215526,1.4963418,-0.7389352,0.1913495,0.27381462,0.06407829,0.51798964,0.22706017
3,1.1332859,-2.8866062,4.436948,81.6647,2.4888427,-2.353201,-1.8139575,5.517687,1.372658,-3.067204,-2.6094594,-2.279806,0.25056872,-1.1793717,-0.2205559,-1.1094186,-0.73008776,0.74018854,-0.38483915,0.5366316,0.7766575,-0.8943548,-0.7476492,-1.2113526,0.56964123,-1.0115346,-0.9597,0.18270284,-0.2676999,0.6808051,-0.22768284,1.0595769,0.33370346,0.09192604
4,3.6590452,3.861271,-3.0299182,2.4888427,52.07068,-3.3379812,-1.5962113,-2.429383,-1.5244827,-0.3819561,2.9953742,-3.972031,-0.36976117,-1.9519782,-1.388391,2.8205009,1.8678111,-0.94921434,0.67966104,-1.8504517,-1.0977943,-0.40535358,2.1112397,-0.28435785,0.12810946,1.0542603,1.8467481,0.542091,-0.74780333,-0.89576787,-1.6959534,-0.6234384,0.30047402,-0.8267363
5,-1.1437187,-3.6765292,9.974554,-2.353201,-3.3379812,49.437054,2.5162196,2.0304837,-0.4102526,0.04877811,4.5718503,-1.7612889,-3.5669045,0.444391,2.5802922,1.2255492,-1.2680862,0.29703826,2.9992461,0.75620115,0.6317861,-2.8278484,-0.16423029,-0.8006052,-0.43418872,-0.08246293,-0.60339385,-0.07882989,0.116750516,-0.64427435,-1.5857638,0.23706555,-0.22380465,-0.7599346
6,0.35779577,-1.944993,-1.6064878,-1.8139575,-1.5962113,2.5162196,45.636387,-0.6011763,2.349647,-4.743291,-0.5276266,-3.6775603,2.44363,-0.28117254,-0.64879215,-0.6090623,-0.21469024,1.9215393,-3.166615,-1.2118651,-0.9282057,-1.2042502,0.40743858,0.1951791,0.44900647,-0.2207121,0.7731546,-0.23355459,-0.09241362,0.1149939,0.37088624,-0.28381476,1.0949163,0.45861432
7,-2.364143,1.4523754,-3.5545878,5.517687,-2.429383,2.0304837,-0.6011763,28.251875,-2.2142887,0.24369186,2.0431006,2.7090409,1.1245052,1.4503765,-0.27342206,-0.08911332,-0.2984001,0.4790587,-1.1327347,-0.8136873,-1.4697367,-0.8296937,0.13060161,1.6537516,-0.44760174,1.4322196,0.7341229,-0.8544909,-0.13868386,-0.27510732,-0.22240336,-0.9667362,0.79166794,-0.78244054
8,-0.3547002,1.7572856,2.1263266,1.372658,-1.5244827,-0.4102526,2.349647,-2.2142887,30.131767,3.2675128,-0.044312246,0.5779081,-0.225119,1.104434,-0.27507436,0.26769042,-0.54818565,-0.96160847,0.65808487,0.47702882,-0.49747866,0.5023192,-0.74023783,-0.11197619,0.22394493,0.41817784,0.11809995,-0.24609935,-0.47123605,-0.25235337,-0.3268969,-0.5570855,0.03105617,-0.7380488
9,3.1190329,-0.13200575,-5.410393,-3.067204,-0.3819561,0.04877811,-4.743291,0.24369186,3.2675128,17.67305,1.0675033,0.501769,1.9076438,-1.5375962,0.21323305,-0.68045145,-0.089412495,2.2263632,-0.9454138,-2.6236424,-0.90521324,-0.33344296,1.312676,0.9112539,-1.1963778,-0.2924285,-0.70052826,-0.42079136,-0.43442744,0.3462909,-0.4809043,1.0029867,0.3955927,0.6600789
