,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,204.77109,28.95316,11.010769,7.028757,20.30068,-18.463238,21.007774,14.307907,-2.3623738,2.3314648,6.140047,-9.040667,13.578213,7.0063086,15.466325,3.1987255,-14.750619,9.699474,0.6339301,3.7242315,-1.2946718,5.4691525,-0.5814456,0.5647063,3.181159,-7.421565,1.4064407,-2.72539,7.8701916,-4.326456,-5.4755554,-2.1010096,1.2920828,-3.101375,-1.4681413,1.1289803,2.148684,1.3852155,-3.1446552,1.3237741,1.101599,1.3025413,-0.14717099,1.1027405,2.0409555,-0.27169734,-1.0455866,-0.5928364,-1.0925423,2.4371123,-0.9305347,0.5374044,0.033630166,1.2213562,1.099771,-1.3163629,0.18948571,-0.93889195,-0.3504169,-0.16473131,1.2405877
1,28.95316,132.72847,4.854368,6.9792185,4.5878305,-3.0460095,-9.035829,-6.034376,-7.753832,-3.4402616,2.9577115,-2.0352433,0.27017808,0.6095724,-2.1454487,-0.39477888,0.14476219,-5.297013,-0.65893674,1.3718866,-0.29753453,-2.2995787,-0.05011175,1.9401176,-0.91889346,3.0351076,0.16717958,-0.31385285,-0.90437686,-0.1330606,2.5584052,0.9823098,-2.1427007,-0.18196574,0.2728402,0.6467358,-2.1918323,-0.19975744,-0.08262707,-0.14040017,-1.9934776,0.057566002,0.59010106,-0.52696204,-0.56409335,-1.2252129,0.7585814,0.25256234,-1.0619953,-0.5034394,-1.7775478,0.0924277,-0.6032978,1.0759826,0.22354056,-0.090901226,0.11922792,0.0051492346,0.6709827,0.33066863,0.04503856
2,11.010769,4.854368,74.82366,8.217783,-5.7527757,1.0710692,3.0949035,-6.42395,-4.630801,-1.0583744,-3.3148582,-2.8329077,-2.5784416,-6.5260935,-0.66220415,-3.0396109,0.7441095,4.457717,1.6384665,2.6145782,1.0144262,4.5846834,-4.769538,-5.609051,-0.01446075,-1.3051925,-0.9103043,-2.8663363,-0.38783497,4.210187,-1.2789826,-0.23760036,-0.43109703,-0.18612307,1.7649152,-0.87787753,2.8604555,1.6702368,0.4680711,-1.2455491,1.1530249,-0.51065755,-0.010034787,-0.19108786,0.83612967,-1.1046181,-0.20354372,0.5118005,-0.3573293,-0.3684384,0.08211741,-1.3032374,-1.2944767,-1.3212281,-1.7744763,-0.95071375,1.1439269,-0.9946238,0.9199276,-0.7187944,-0.42181212
3,7.028757,6.9792185,8.217783,50.847324,-1.5462867,-9.265732,-6.520948,5.3806114,0.7827396,1.7422273,-4.3132224,5.1416197,0.17405374,-4.0958147,-0.7797943,1.3312874,0.6918067,4.986199,-2.0735254,1.5024467,-2.124217,-0.21499056,-0.84148747,-0.6944399,-0.40502894,1.5272636,0.27256352,1.8383805,1.1797148,3.503403,-1.5031763,0.11841093,0.97868973,4.2512093,-2.1000311,0.6481007,-0.529442,-1.4766237,-0.8279632,0.08642736,-0.14553869,0.6745441,0.57796896,-0.44484317,0.2511586,0.21625459,0.8280433,-2.2625842,2.4676383,0.1625067,0.8731498,-0.39518422,0.79392433,-0.29043072,0.75337565,0.6201614,0.14404747,1.7394233,0.00351068,0.27617052,0.36269453
4,20.30068,4.5878305,-5.7527757,-1.5462867,41.01048,4.1417103,5.3266487,5.340279,2.1712976,6.7925215,1.6064792,5.0841393,2.5480509,-7.792366,-5.0891876,4.910231,-0.9625375,0.6839087,0.38685572,-3.312601,-1.8226151,0.12563825,-2.381726,-0.24889651,0.24869898,-1.4099805,-2.7365594,0.15276231,-1.0461037,1.1729417,1.287015,1.0683982,1.0255022,-0.9574907,-0.31277174,0.8301562,0.3620414,-0.06284389,-0.33843112,0.5692786,0.84524137,-1.2063181,-1.3747305,1.0302877,-1.186835,-1.1412063,-1.601216,-0.19628221,-0.66736937,0.5168469,-0.84691954,0.79948485,0.34009206,0.42267567,-0.472988,0.5309322,0.4943442,0.21956111,-0.45946229,-0.4039415,0.77826357
5,-18.463238,-3.0460095,1.0710692,-9.265732,4.1417103,43.659084,-5.592493,-3.6238728,-2.5894785,-7.2131934,1.791584,-3.4155781,0.7938678,-1.7101111,-2.0812044,3.105567,-3.709396,3.0018606,-4.0630417,-1.4965717,-1.7818971,0.05010983,-1.9317882,-0.7267654,-0.14930615,1.1847987,-1.8177297,-0.61378205,0.18375233,0.91579556,-0.6909762,-1.3045928,-0.6050791,-0.84409356,0.39447498,1.4778569,0.7685598,2.2789197,-0.34686399,1.2878234,-0.5957055,1.6424578,0.27456594,-0.35786748,-0.60393536,-0.22023657,0.39122373,-1.2149773,0.66156566,-0.44297683,0.03902877,0.635589,0.095150694,1.0401223,0.011965821,0.58726317,-0.05972053,0.22698273,0.55076635,0.22347508,-0.047811903
6,21.007774,-9.035829,3.0949035,-6.520948,5.3266487,-5.592493,39.12687,-4.475766,-6.0452394,-5.001691,4.4042034,-2.0054672,3.7866201,2.5215976,-1.5703526,-3.526616,3.773244,2.3552485,1.504988,-1.0664549,-2.089663,-0.5268536,-0.17131457,0.69287217,0.12526679,2.093028,0.31111062,0.1171321,-0.36574024,0.6029049,2.5320706,1.0926828,1.7295852,1.661385,0.14764225,-0.14207526,-0.6224681,1.2034494,-0.13788524,-0.42475998,0.81686527,-0.2455034,-1.5581794,-0.74783874,0.62174296,-0.30509764,0.8340305,-1.4978025,-0.21557507,0.9860672,0.2168464,0.6814989,-0.1968101,0.23021412,0.5523107,0.42688686,-0.05687312,-0.32740808,0.08786858,-0.25299186,0.053800248
7,14.307907,-6.034376,-6.42395,5.3806114,5.340279,-3.6238728,-4.475766,36.201763,-1.7266539,-3.36385,0.9450762,-2.0921364,-2.3213184,0.4559422,-2.2752526,-3.6456492,0.18404582,-1.1775203,1.7416823,-2.7606852,0.73765993,-0.17936686,-1.0156088,-1.7240702,-0.93245625,-0.6470519,-0.2727518,-0.71627223,0.2413497,-0.129726,0.34708786,-0.90525,-1.3475969,-0.47405285,0.9856328,-0.7428233,0.82360804,0.59814847,0.19875121,-0.10610677,-0.5947939,0.93783593,0.37174082,-0.013716657,0.08530398,-0.0143405255,-0.08324186,-0.44630504,0.07021945,-1.2522461,0.17636997,-0.1745438,-0.5868726,-0.084769055,-0.14315799,0.4679383,-0.55801666,-0.2458407,0.38098866,0.20060721,-3.3235323e-05
8,-2.3623738,-7.753832,-4.630801,0.7827396,2.1712976,-2.5894785,-6.0452394,-1.7266539,19.832542,2.3511505,0.29988822,-1.6355546,4.7928567,-5.5915585,3.1949334,-0.8370099,-2.4822762,0.60156775,0.55528253,2.0737813,-0.3422017,-2.3231504,-0.9554796,-0.9908538,-2.1356788,1.0799236,-1.0860533,1.9442499,3.1778622,0.33691666,1.7151142,0.32057673,-0.5877342,0.5652665,0.94268847,-0.21006377,-0.98170125,0.235719,0.7735854,-0.77247864,-0.30472463,0.18519688,-0.03694106,0.11684877,0.84086347,0.021876847,0.38461113,0.9619758,-1.0136096,-0.6437566,0.115906835,0.06171907,1.178052,-0.5305245,0.49509543,0.22823907,0.22188492,-0.80760217,0.16682956,-0.262111,0.55153835
9,2.3314648,-3.4402616,-1.0583744,1.7422273,6.7925215,-7.2131934,-5.001691,-3.36385,2.3511505,27.961332,-0.12351124,-0.8478297,-2.298153,1.0236027,-3.1342504,-0.15930372,-2.7717595,1.2635802,-4.545687,0.9102274,-0.9072183,2.7848752,2.2237837,-1.0014572,-0.3877132,2.2914147,-0.79409814,-0.39683875,-1.4214047,-2.3841624,-0.31966317,0.5525137,-0.5783315,0.0910472,0.91885495,-0.17779396,0.47988373,0.7954342,-0.5228622,0.42498145,0.79624337,-0.41405207,-0.0706968,-0.40059137,0.34925508,-0.6716603,0.5013615,0.21142343,0.21937749,0.1584923,0.623984,0.1921157,-1.0606844,-0.5556209,-0.100004,0.4793281,-0.016136758,0.036358878,-0.26418278,-0.22939752,0.289718
