,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
10,-3.3575373,2.5683389,-10.541017,-4.823362,6.35596,0.45997757,-4.8010225,-2.1569,8.927904,-1.7838597,32.74702,10.619991,-4.489436,1.2693918,-3.2666907,-6.8841467,-0.93463707,1.2954106,1.3566866,0.25371736,-4.6530046,-0.73914707,-1.5049722,-1.5825713,-1.5880618,0.8331591,1.5354292,0.49916694,3.5168605,-2.2867215,-0.83965135,2.0900307,0.019866578,1.4173933,-0.6217674,-0.7987366,1.7966945,-0.021245243,0.37091392,-0.58248574,1.8160238,-2.0358357,-0.5963197,-0.20428258,-0.27758455,0.28589252,-0.3285899,-0.088567704,1.0229254,-0.97305304,0.3396029,-0.6663907,0.6689667,0.16206393,0.590834,0.2935245,-0.32016987,0.26202235,0.15347415,0.8256712,-0.019393753,-0.41461724,0.17402339,-0.34412152,-0.5307982,-0.12835038,0.119951636,-0.27746946,-0.071079046,0.059726946,-0.22074214,-0.17531681
11,1.1494415,-15.087892,7.6585865,16.181862,12.675576,-7.682665,-2.0651646,-3.074719,1.6825657,2.9331481,10.619991,21.849445,0.06694661,-6.872941,9.27305,1.685262,-2.7471461,1.6089106,0.30625713,2.028223,-0.642998,-0.5177941,1.0454986,0.30941346,-0.25081223,1.4819103,-0.5543231,0.91049635,0.20777267,-2.5688486,-0.43759048,-0.1870473,-1.2402487,1.6246706,-0.52069867,1.0757186,-0.55722725,-0.66534966,0.54262537,0.7205257,0.07618654,-0.55898774,0.10388099,0.009328127,-0.0023636373,-0.14745137,-0.4349174,-0.7125618,0.5332074,0.31628188,0.15654854,0.058925044,-0.5981785,0.35020614,-0.17311333,-0.30572852,0.5254905,-0.13067147,0.40458703,-0.18687734,0.13771607,-0.19337966,-0.2330997,-0.3530978,0.09942507,-0.3160869,-0.4383992,-0.1335032,-0.1825749,0.24925381,-0.28489625,0.1844964
12,0.14918551,-3.7234588,7.0914288,8.480821,3.4078403,-4.4303017,6.968698,-8.358081,-2.5060625,-1.7469419,-4.489436,0.06694661,16.319422,2.511602,1.3957946,-5.3958974,1.0660547,-2.1247683,2.9180932,-0.66871095,-0.35504395,1.6503257,-2.7187662,2.608914,1.4639866,-3.4328532,-0.4224811,3.5555177,0.1586231,0.7333746,-2.768109,0.55609584,0.93756205,-0.46255296,-2.0902305,-0.6503508,-1.3493034,0.72086227,1.0145953,0.7088889,-1.1066315,-0.54419124,0.24069002,1.0000956,-0.9143983,0.18496752,-0.17673473,-0.8515099,-0.591177,-1.0328074,-0.40374714,0.21471845,-0.27173707,0.08892611,-0.3127215,-0.17413804,0.50046915,0.4016732,-0.5083102,-1.3027067,-0.22606036,-0.9661404,0.5942435,-0.20919158,0.17231683,-0.7506193,-0.08022045,0.12100862,0.5199883,0.017118918,0.121173054,-0.7623949
13,7.6940565,0.7814288,7.6545715,-2.7675786,3.6340466,3.1889024,4.7837906,-5.9424787,8.37228,0.8699924,1.2693918,-6.872941,2.511602,22.010277,-3.7647557,0.74761105,-5.4103703,-0.015407095,1.2012715,1.1691072,1.8007464,-2.854661,3.8340883,0.63700515,0.42763615,-1.6236221,2.4346352,0.8284405,1.8739572,1.283748,-0.52248496,1.5490568,2.063306,1.7780173,0.6775774,-0.298571,2.0942948,-0.77131534,-0.6778225,-0.5931263,-0.46585876,-1.1417859,-0.43475193,0.10457106,-0.23307842,0.8457061,0.9241137,-0.15026052,-0.88863087,1.0805941,0.03374596,-0.37484252,-0.1584357,-0.8270231,-0.4178561,-0.5930775,-0.72114724,1.1604023,-0.8602307,-0.5340549,-0.4204185,0.24354224,0.03512799,0.31145924,-0.875485,-0.10682081,0.1579783,-0.10702273,-0.10281171,0.15193932,0.28361422,0.092369825
14,-22.606407,13.522175,18.241531,-3.520597,2.1785135,1.0049844,3.1943955,-0.736891,-2.5233612,0.58085364,-3.2666907,9.27305,1.3957946,-3.7647557,22.738523,-0.1688385,-0.8154682,4.7893715,0.783326,0.30525023,1.3104703,-0.3586564,1.7685885,1.5866554,-1.5880971,1.6837746,1.0062237,-0.95035034,-0.38424635,-1.8515782,0.7295861,-1.029907,3.0506115,0.683795,1.1300621,-1.0863328,0.20034406,-0.18899557,1.6601257,0.6407925,0.30735436,0.36761838,0.6861558,0.09133141,-0.5019002,-1.3608525,-0.0066970987,-0.00510865,-0.37934327,1.1669755,1.0236225,-0.44691014,0.1759206,0.07341259,-0.6590457,-0.16507429,0.2620502,-0.17564449,-0.25511956,-1.0916401,-0.14369091,-0.38677663,0.027281728,-0.13344228,-0.08656633,-0.09952244,-0.057223372,0.6139314,-0.16953534,-0.1504398,0.37857682,-0.13954249
15,9.451798,-11.609158,3.8271577,6.3747897,1.4429102,-5.23669,-0.8662635,2.190815,-0.31353006,5.3163576,-6.8841467,1.685262,-5.3958974,0.74761105,-0.1688385,13.063467,-0.06357526,-2.0635042,-4.581675,-1.8832579,1.3219684,1.1145453,0.9994874,1.011796,-1.3693457,-0.01674876,0.047452834,-1.7714028,0.7222025,-0.059124183,2.8347118,-1.3390234,0.07305339,1.8723167,0.47995496,1.2020848,1.3650194,-0.91628075,-0.2029257,0.8476368,-0.56197846,-0.8268796,-0.17996404,-0.5721675,-0.14316978,-0.057847053,0.1715576,-0.09330714,-0.4667177,0.65688115,0.62596893,-0.822121,-0.53512204,0.090142585,0.35647547,-0.7179629,-0.5518368,0.13619514,0.08788736,0.6516212,-0.63615847,0.6895302,-0.17210263,0.4563459,-0.17323712,0.8293589,-0.013529308,-0.23304766,-0.46019813,0.2798095,-0.44296843,0.29645622
16,-9.793284,9.903973,-2.1557178,-1.0776658,-4.183959,1.2983307,3.1018019,3.027357,-0.563073,8.712015,-0.93463707,-2.7471461,1.0660547,-5.4103703,-0.8154682,-0.06357526,15.573461,-2.9679127,3.067318,-0.05233563,-4.845282,4.234956,0.6975486,3.5653582,-0.14840761,1.4563513,-0.8769447,1.1193688,0.9400683,-0.42400122,0.007634273,0.9035833,-0.81927943,-0.7470449,0.16023973,0.52018666,0.8606682,1.0968195,-1.0006051,0.8943182,-0.0021992642,-0.80600905,0.3323566,-0.44600332,0.4800083,0.40428,0.13705121,0.5918526,-0.020806639,-0.12415174,0.81923807,-0.1243179,0.39852166,0.05670022,-0.17057227,0.304995,-0.16552122,1.2128613,0.12150239,0.13348536,0.37909085,0.064270586,-0.1492089,-0.6081916,0.17134523,0.6472435,-0.2546473,0.2739144,-0.29189008,-0.22670671,-0.21379215,-0.58118546
17,-3.2445984,12.826908,-9.816603,3.4004278,-3.4585526,2.4352386,2.4143217,-2.9166875,-10.155024,-1.7278378,1.2954106,1.6089106,-2.1247683,-0.015407095,4.7893715,-2.0635042,-2.9679127,11.160948,1.1600478,1.5605192,-1.5572157,-3.4836135,2.1092823,0.15145558,1.6181881,0.7890469,2.5855174,-0.7036419,2.0153232,0.04464233,1.2387415,0.7472774,1.3004827,-0.81595814,1.5595499,0.9388859,-1.0154339,-0.78963846,-0.83334345,-0.47831744,-1.1743288,-0.60474855,-0.23233828,0.35516608,0.27345735,-0.3239223,0.30995247,0.04743194,-0.13260493,0.27109045,-0.26747,-0.122687,-0.048853055,-0.24266398,0.015461372,0.17323676,-0.09052208,-0.5449177,0.5959171,0.19752973,0.09173584,0.60861826,-0.1367631,0.28453737,0.09596352,-0.23677923,0.028642615,-0.11376797,0.11071096,0.29779416,0.26123857,0.05150956
18,2.8821118,-4.43349,4.2330294,-1.4869303,-1.2399116,4.453528,1.1499991,-3.367415,-2.0608103,0.14922547,1.3566866,0.30625713,2.9180932,1.2012715,0.783326,-4.581675,3.067318,1.1600478,13.796624,-0.9147896,0.8447138,3.5956783,3.4383473,-0.956211,-4.022886,-1.0005805,2.8892,1.2721634,0.289837,-0.35437894,-1.1282041,0.9429402,-0.49343994,-0.9812335,0.2246995,0.9566131,-1.4499056,-1.2743578,-1.4587545,0.063180044,0.6014999,0.83122706,1.0750456,0.41072118,0.7567947,-0.5453242,0.3737499,-0.5752151,0.91792893,0.038738076,-0.10792981,0.24904595,-0.9202713,-0.59468067,-0.23968923,0.6254332,0.6912031,0.38834313,0.49988693,0.34963837,0.030464109,0.027601289,-0.19593549,-0.06462552,-0.3966562,0.0021504469,0.05542095,-0.26712713,-0.077011935,-0.34508383,-0.14793506,0.27953416
19,1.5853751,-5.7972393,3.4318628,3.687367,-0.33438614,5.5432343,-2.9602542,-1.8074288,-1.1517544,4.791507,0.25371736,2.028223,-0.66871095,1.1691072,0.30525023,-1.8832579,-0.05233563,1.5605192,-0.9147896,11.189616,0.8110352,-2.329956,0.04581063,-3.0553937,0.88884175,2.9281497,-2.1295643,1.7583339,-1.1624224,0.44810128,-0.5275583,0.88581705,0.75589937,-0.08980857,0.777841,1.77845,1.201231,-0.30769384,-0.08615558,1.143422,-0.83284783,0.3115015,-0.66423,-0.22561473,-0.42972672,1.0661701,-0.6499262,1.0924404,-0.36045185,-0.44793928,-0.21005636,0.6277168,0.122696504,-1.0134497,0.121433504,0.26592976,0.06967894,0.6517608,0.24819833,-0.31054878,1.2721242,0.6492218,0.22314316,-0.408818,-0.19353901,-0.15071753,-0.2300896,0.20897454,0.24113593,-0.716915,0.43703568,-0.17451185
