,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0,265.15082,59.233673,16.685188,-19.827467,-5.36534,1.384939,-5.670904,4.2800064,2.5890365,-3.2369785,1.796351,-0.48412937,-0.10024907,-3.850964,11.579297,-4.6328535,5.0643396,1.6434839,-1.5456281,-1.0472771,-1.0731096,-2.4860435,-0.6523317,3.3065581,1.1099199,0.22607213,-1.4683108,1.5631466,-0.57934225,-0.43792194,-3.1562455,0.20733503,-3.4261093,1.8876023,-0.95917195,1.3027055,1.021006,-0.84642833,1.8644571,2.1462762,-0.6902341,-0.02661943,0.5223217,0.24707249,-0.6303407,-0.3957461,0.92569804,-0.11195572,0.046447195,1.7318623,-0.9439187,-0.98356044,0.58894944,0.092635274,1.589045,-0.9259068,0.058426373,-0.07833217,-0.5828861,0.2611012,0.23881713,-0.06132154,-0.4725579,-0.16966048,0.3760211,0.20896736,0.09024638,0.30633283,-0.21965067,-0.2937809,0.1342045,-0.117418244
1,59.233673,104.45074,26.798592,9.399311,3.535316,-0.7402961,3.5419254,-12.956549,-2.872415,6.4883623,-1.4262962,7.6143265,1.9570472,-0.587785,-6.860409,5.6230564,-5.1318035,-6.5751905,2.3760967,3.3322492,0.09129013,2.0655742,1.0468647,-2.909666,-3.020618,0.66665065,-1.596849,-5.2072678,0.55683815,0.037941433,1.0123737,1.8654985,0.15576142,-3.2052622,0.085138485,-3.0106387,-1.4018863,2.236361,0.16416033,-1.3950421,0.7818759,-0.9200352,0.19617563,-0.5735873,1.0838315,0.6932955,-1.8969848,0.8529649,0.52839136,-2.1111076,0.93880653,0.16649482,-0.34021053,0.120779425,-0.5254271,0.6291611,-0.24638458,-1.3704128,0.65113044,0.83480906,0.08618731,0.051060542,0.38680702,-0.15087003,0.37502807,-0.36344802,0.19461772,-0.06296306,0.056125313,-0.27724832,-0.031319328,0.28113687
2,16.685188,26.798592,64.59535,14.505739,8.439009,1.186851,11.038258,3.7444496,-1.7296729,-0.0150200995,5.3815823,-4.0451355,-3.638094,-4.0366716,-9.325827,-2.191618,1.1030526,5.0973225,-2.129498,-1.555001,-1.1736017,2.0103197,-2.7960198,-2.916728,3.7624023,1.0750746,2.8045542,0.36937594,0.6800375,2.1239944,2.8397036,-2.647264,2.3740335,0.66351074,-0.57868415,0.81046814,-1.2939001,-0.6958252,-0.37408656,-0.08556053,0.8329452,1.2468987,-0.48854208,-0.19981553,0.51731825,-0.9717134,0.8044098,-0.14838126,0.25335562,-0.7796915,0.5154396,0.5929464,-0.25248408,-0.6377818,-0.66427517,0.25816783,0.9677571,0.18996438,0.13816199,-0.77594674,0.13946329,-0.23096994,0.19373643,-0.062422045,-0.28419298,0.47990936,0.13941354,0.27912772,-0.31723952,-0.2421203,-0.55579734,-0.02068412
3,-19.827467,9.399311,14.505739,49.967113,-5.5906477,11.149723,0.2022976,2.620811,5.580805,-0.8411978,2.4641209,-8.379954,-4.364505,1.3847921,1.8380969,-3.365265,0.54961693,-1.7464019,0.7862561,-1.8282585,1.20419,-0.97150755,-2.4520926,-0.45823193,-1.9286122,1.0011954,1.197784,-5.015662,0.27212062,0.51160073,-0.79638314,1.2856894,-1.2020313,-0.053927824,1.1087701,-1.9211497,0.4856962,0.21837464,1.3579712,1.11185,0.70258343,0.33488005,0.6342124,-0.11275382,0.117006645,-1.2328559,-1.0330224,0.032778025,-0.48089248,-1.1456653,-0.25846714,-0.7684084,0.15687782,-0.29794577,0.2028479,-0.36598927,-0.101858504,-0.35560632,0.43857044,0.6151875,0.55191445,0.24401343,0.095845416,0.11559606,0.75401664,-0.4639388,0.035558842,-0.4575392,-0.12862241,0.32364848,-0.12987283,-0.075074986
4,-5.36534,3.535316,8.439009,-5.5906477,53.724384,-0.6450257,-13.265214,2.601871,-7.4295883,0.1362854,-3.2716336,-6.5241203,-1.7589859,-1.8652685,-1.1349117,-0.7160406,2.1576333,1.7769804,0.6325997,0.14382783,-2.679316,-2.5790653,1.313242,-3.349125,-1.5619929,-0.8760757,0.5655394,1.7078791,2.1283846,0.49865562,1.7114611,0.6532725,0.4040326,-1.0418214,-0.99519265,-1.110324,-0.9511811,0.34547037,-0.13684109,-1.1237171,-0.67094874,-0.44037986,0.67112565,-1.5667993,-0.8318999,-0.454156,0.42591637,0.46071124,-0.038587667,-0.2989261,0.104600504,-0.115389705,-0.118520826,0.4597826,-0.16321544,0.537094,-0.46683592,-0.29294753,-0.19273019,0.37884367,-0.5116883,0.6260773,0.44202882,-0.15415585,0.24650908,-0.013262619,-0.026162516,0.5822186,0.20815992,-0.012127793,-0.30444497,-0.3909539
5,1.384939,-0.7402961,1.186851,11.149723,-0.6450257,45.014843,-5.2063704,-0.9534664,1.4107063,-6.019536,-0.16496378,4.083652,2.2588542,-1.5173651,-0.6085385,2.9724655,-0.6544249,-1.2917438,-2.3635442,-3.1200147,-1.0777867,1.7442777,1.5155659,0.5359576,1.40023,-1.9220457,-0.38389087,1.0028418,0.30456316,0.14096749,-0.18956162,-0.8387377,-0.4632584,0.61639524,-1.2202941,0.30327517,-0.028177613,-0.43074864,0.35864264,-0.22496045,-0.7414651,-1.5874221,-0.29193333,-0.37326896,0.57399523,-0.6955981,0.22102028,0.2726882,-0.5408518,0.6344603,-0.052792907,-0.6135968,-0.018411096,0.92032766,-0.11865117,0.23037101,0.08817199,-0.04064078,-0.20293458,-0.13647944,-0.08838162,0.12630567,0.07200536,-0.1111839,0.21701092,0.027958393,-0.30368257,0.13438955,0.34127775,0.2253756,-0.48496747,-0.50693434
6,-5.670904,3.5419254,11.038258,0.2022976,-13.265214,-5.2063704,29.674383,7.0503683,-1.7550527,-7.397453,2.5025854,1.103439,-3.6039522,-2.4144287,-1.6664996,0.5264137,-1.5902607,-1.2462063,-0.61291647,1.4553154,-0.039007764,-0.458458,0.9149059,-2.0581205,-2.1761427,-0.5297183,-1.971272,1.7833791,-0.7155957,-0.26809806,0.20132871,1.1689978,0.20500079,0.31859344,-1.1977575,1.1449189,0.08616981,-0.08896655,-0.6064843,-0.09483829,0.12395592,-0.6689156,-0.6927262,-0.66684896,-0.18571831,0.3255793,0.08831756,-0.60222095,-0.6238798,-0.36013156,0.11324319,0.011831901,-0.30441707,0.12371785,-0.88982207,0.024559272,0.08805537,0.43409827,-0.34038585,0.43346888,0.114079505,0.39442235,0.63839924,0.07055576,-0.61403346,-0.27419162,-0.16526198,0.035589762,-0.037293624,-0.3530311,-0.31858557,0.44553554
7,4.2800064,-12.956549,3.7444496,2.620811,2.601871,-0.9534664,7.0503683,36.904594,-4.327456,0.5464132,1.0815206,1.5373752,4.3210583,3.007452,0.41016883,-1.2334715,-1.5693136,1.5127742,1.7621694,1.0286474,0.08622855,-0.58707684,-0.082159,0.050385773,-0.35508955,-0.7938347,1.4305769,-1.1198997,1.8768117,1.3843374,-1.3713679,0.047644977,-0.81224406,0.95238703,-0.38003522,0.30968598,-0.12652975,0.37819567,1.0606912,-0.010814117,-0.6185725,-0.5811641,0.0943859,0.30840445,0.19125767,0.08628793,0.6448575,0.4730242,0.039143674,-0.12258591,-0.32432398,-0.35950503,0.58884084,0.0735209,0.51063997,-0.25278237,0.044770237,-0.316313,-0.32280102,0.30981523,0.18889108,0.26638284,-0.04630863,-0.53614867,0.110637516,-0.009268835,0.15918638,0.6501529,0.20491679,-0.3384629,-0.19747183,-0.3072218
8,2.5890365,-2.872415,-1.7296729,5.580805,-7.4295883,1.4107063,-1.7550527,-4.327456,18.208044,-0.5647761,-4.516206,-0.7323536,1.2595136,-4.1537237,1.2196094,0.45280463,0.3148561,5.2137547,0.9898716,0.32457262,0.030974759,0.6094067,-2.493916,-0.33638957,-0.25219607,0.94620836,0.64857423,-0.027256452,2.1406221,1.0284255,-1.0875273,1.1589537,-0.27144575,-1.2157202,1.0390384,0.420676,0.5323309,-0.31261647,0.58493984,0.011677688,0.6541896,-0.061345458,-1.2750407,0.26771078,-0.26464766,0.8509252,0.34619927,0.30337125,0.09015137,-0.35787582,-0.34263176,-0.020154752,0.10252887,0.40735197,0.1283939,-0.9100338,-0.12059818,0.10907269,-0.3451277,0.7038272,-0.391614,-0.117408216,0.4387123,0.07754729,-0.84694695,-0.20866567,0.49864465,0.012598218,-0.20133522,0.5499685,-0.19210747,0.312396
9,-3.2369785,6.4883623,-0.0150200995,-0.8411978,0.1362854,-6.019536,-7.397453,0.5464132,-0.5647761,15.633578,0.85784215,-1.6073381,0.9240488,-0.5651432,-0.24373665,-2.9449315,-4.509963,0.9053644,-0.025954071,-2.2831721,0.40411878,3.4604518,1.5499227,-0.270732,0.43502092,-0.7595247,-0.023582581,-1.9333346,-0.9495728,0.7103063,-0.14874052,0.050864216,0.81970024,0.011394832,-0.04108604,0.18368867,-0.4335618,0.5555105,-0.14288372,0.074424,-0.8603278,-0.39959213,-0.5641341,1.1190289,0.631813,0.80693245,-0.6665689,0.40890437,0.05775077,0.037865587,0.038115684,0.23919097,0.17912224,-0.28191072,0.6216191,-0.106331825,0.025751308,-0.18072647,-0.6165962,-0.025937807,0.28482717,-0.39714742,-0.03621628,-0.11728153,-0.26458308,-0.1547206,0.07224433,-0.14715622,0.49734542,-0.027865166,0.20387198,-0.078166574
10,1.796351,-1.4262962,5.3815823,2.4641209,-3.2716336,-0.16496378,2.5025854,1.0815206,-4.516206,0.85784215,10.319006,-5.506068,2.3221602,-0.69108,1.7021942,3.4849184,0.47648793,-0.6629827,-0.68330216,-0.071128175,2.371801,0.3684932,0.80283177,0.8030581,0.7988291,-0.46049562,-0.8137616,-0.32268417,-1.8211377,1.1724267,0.45139968,-1.1188741,0.043159194,-0.72087145,0.3076799,0.4195328,-0.9709443,0.0402155,-0.19654752,0.31550992,-0.9804307,1.0344136,0.30798432,0.1145986,0.14726996,-0.12813056,0.1577084,0.04980808,-0.5327356,0.48997003,-0.18532771,0.3492879,-0.34849286,-0.09856944,-0.29731667,-0.14493585,0.14067425,-0.12852916,-0.08265455,-0.4414546,-0.000685881,0.23145092,-0.10422522,0.1619562,0.29889464,0.08096579,-0.049169853,0.1684342,0.029549472,-0.051050268,0.12737504,0.09061395
11,-0.48412937,7.6143265,-4.0451355,-8.379954,-6.5241203,4.083652,1.103439,1.5373752,-0.7323536,-1.6073381,-5.506068,14.885639,-0.023395183,3.4883804,-4.7512436,-0.9724169,1.4086585,-0.82006997,-0.13211411,-0.949214,0.28629595,0.24996638,-0.4940772,-0.1792986,0.096516475,-0.81756115,0.2502973,-0.57643116,-0.122834995,1.3133662,0.25541157,0.02827058,0.7244569,-0.8206396,0.24696988,-0.54435277,0.21627551,0.39243126,-0.28658468,-0.34805182,-0.11202593,0.26309407,-0.051325105,0.00857852,0.008810628,0.106307626,0.20517737,0.37412405,-0.28349814,-0.1818372,-0.09926988,-0.021381015,0.3027951,-0.20590174,0.102029726,0.16689938,-0.30977827,0.07867898,-0.21499246,0.0718818,-0.0871257,0.12777287,0.097176075,0.15816064,-0.01073971,0.18681957,0.24630535,0.10975802,0.08312275,-0.16127264,0.1689733,-0.09433119
12,-0.10024907,1.9570472,-3.638094,-4.364505,-1.7589859,2.2588542,-3.6039522,4.3210583,1.2595136,0.9240488,2.3221602,-0.023395183,16.793606,-1.2812383,-0.725955,2.806057,-0.5475644,1.0939925,-1.5106095,0.32303876,0.1929379,-0.845842,1.3923504,-1.3403627,-0.7476387,1.7808872,0.22591896,-1.8097122,-0.079413325,-0.37578416,1.4205788,-0.27190763,-0.50310874,0.23499604,1.0824132,0.33223504,0.7121078,-0.382088,-0.520983,-0.3712092,0.58646214,0.2861331,-0.12409897,-0.5192808,0.47011048,-0.10253313,0.0953826,0.43755597,0.30675626,0.5368723,0.21163346,-0.11280751,0.14143145,-0.040525667,0.15868953,0.08730307,-0.24905917,-0.2094143,0.2632867,0.67757833,0.12061768,0.49165538,-0.30106482,0.11366619,-0.09807369,0.3816312,0.036707297,-0.071662426,-0.26546407,-0.0014386184,-0.06740278,0.39309222
13,-3.850964,-0.587785,-4.0366716,1.3847921,-1.8652685,-1.5173651,-2.4144287,3.007452,-4.1537237,-0.5651432,-0.69108,3.4883804,-1.2812383,10.276335,1.97256,-0.50402915,2.7790284,0.015574144,-0.5896535,-0.49434605,-0.9777436,1.4461448,-1.9297739,-0.35300788,-0.25659025,0.78363764,-1.295614,-0.5447196,-0.9778863,-0.67371535,0.3029938,-0.87235355,-0.9656894,-0.8994035,-0.37240618,0.1695543,-1.1614106,0.4491568,0.33837724,0.3340952,0.1614241,0.5611738,0.2239867,-0.035744388,0.1269997,-0.4002466,-0.49766713,0.084995374,0.44861615,-0.5787256,-0.03432452,0.2037426,0.07512693,0.4000458,0.22813332,0.31843394,0.3270412,-0.5869016,0.43771687,0.24612525,0.19634108,-0.09306386,-0.044806674,-0.18970594,0.4974357,0.0820031,-0.0582067,0.10133581,0.039760783,-0.115158066,-0.121735066,-0.047591574
14,11.579297,-6.860409,-9.325827,1.8380969,-1.1349117,-0.6085385,-1.6664996,0.41016883,1.2196094,-0.24373665,1.7021942,-4.7512436,-0.725955,1.97256,9.799064,0.15451995,0.4241811,-2.4786415,-0.42059284,-0.22223303,-0.6441921,0.19059788,-0.9452733,-0.8069306,0.8415554,-0.8269787,-0.4952654,0.56397617,0.21377161,0.96297085,-0.39606988,0.5794622,-1.6276195,-0.36559147,-0.5673173,0.55650914,-0.056937106,0.060831424,-0.85449255,-0.34472352,-0.10714118,-0.17211357,-0.35754573,-0.05336075,0.25224364,0.68295574,0.016490946,-0.001889589,0.20137386,-0.5894927,-0.51201797,0.22468537,-0.08713794,-0.019083356,0.32993016,0.08088449,-0.109934345,0.08193818,0.13697447,0.5779283,0.08281279,0.1814434,0.0006659968,0.08286548,0.017866656,0.035437994,0.016341485,-0.34389862,0.09410658,0.09952218,-0.210267,0.07067865
