,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.34236142,4.0401697,1.109555,-0.37848043,-0.10937706,-0.1818555,-0.06593395,-0.4082442,-0.11172852,-0.012964302,0.067888975,0.07871127,-0.12661278,0.086545885,-0.12110372,0.07967822,0.01054948,0.055545177,0.057038464,-0.083789706,0.019248055,0.045170017,-0.009756171,-0.001695099,-0.044071563,-0.01969307,0.031954706,0.0051329676,-0.030835688,-0.011647834,-0.028565332,0.008923361,0.0007245182,0.01632791,-0.00011705026,2.3007078e-06,-5.633381e-06,-1.3045692e-05,-8.957255e-07,-4.2949578e-06,-1.913829e-05,-1.2266705e-06,-6.0224347e-06,-6.5487384e-06,-9.03872e-06
1,4.0401697,57.686077,15.035881,0.37805122,-1.2821667,-3.7259712,0.47844297,-2.0326986,0.954847,0.49520585,-0.2757805,0.5111261,-1.0153639,-0.57616717,-0.6915672,0.17878748,0.097736225,0.4200434,1.1317148,-0.4369301,0.94108146,-0.38428342,0.022876184,0.2330037,-0.28095937,0.0060236035,0.6834172,0.15094966,-0.36278266,-0.13199624,-0.16241726,0.055331632,-0.046413086,0.11195065,-0.001225394,6.413796e-05,-0.00025938998,-0.00044255596,4.6834866e-05,-0.00033783575,-0.00037083152,-0.00010882622,-5.4993285e-05,-0.00013864905,-0.00021679688
2,1.109555,15.035881,7.7673864,0.8991343,-0.72219807,0.3552361,-0.17874226,0.38865215,-0.05239859,1.0396141,-0.013764955,0.30316484,0.5615251,-0.49250272,-0.73929083,0.9910875,0.5180465,1.0931613,-0.16791077,-0.38665527,-0.13056025,0.38922873,0.2603578,-0.36751518,0.07455814,0.009598392,0.0053074495,-0.04988028,0.24564108,0.115678936,0.018258957,-0.014280805,0.024749875,0.19641772,-0.00038963216,-9.477599e-05,0.00016675302,-0.00022469433,-9.59339e-05,-1.9728292e-05,2.2606335e-05,6.543486e-06,-1.4108379e-05,6.82321e-05,-1.096122e-05
3,-0.37848043,0.37805122,0.8991343,11.447411,-0.7081508,0.93297565,1.7687871,0.43359715,0.3304646,0.19103402,-0.8030147,0.53297246,0.31506443,0.3678667,0.7065102,-0.41928208,0.08684335,0.3741839,-0.3506237,0.25509864,-0.26655334,0.013214383,-0.21317095,0.030156516,-0.19661053,0.014997767,0.3018732,-0.22277525,-0.04191716,-0.16797481,0.007468292,0.05273465,0.01021887,-0.031262044,-0.00013193511,-0.00012379367,-0.00017507286,-6.886934e-05,4.113945e-05,2.992824e-05,-6.393336e-05,-8.472618e-06,2.3133928e-06,3.0310872e-05,-5.1046805e-05
4,-0.10937706,-1.2821667,-0.72219807,-0.7081508,3.893868,0.15567525,1.803429,-0.09466609,-0.985017,-0.6187199,-0.62403935,0.45093194,-0.12876174,-0.5685924,-0.62140775,0.075931646,0.7647712,-0.29265505,0.3470314,0.7034196,0.16284527,0.024406623,0.3482992,-0.015474316,-0.08047396,0.2801658,0.011686769,0.37061507,0.023619574,0.030357346,-0.13642257,-0.0013420546,-0.039332528,0.0010761985,-0.0001807941,-1.5095736e-05,-7.9858975e-05,3.3862234e-05,-1.6141705e-05,-7.3444215e-05,-3.7005173e-06,-3.859298e-05,1.2852418e-05,-3.7684622e-05,1.6989366e-05
5,-0.1818555,-3.7259712,0.3552361,0.93297565,0.15567525,2.0646837,-0.82675195,-1.1291158,-0.3805639,0.22262815,-0.6526518,0.4449935,0.7781828,-0.3378728,0.054590106,0.123328954,0.065942615,0.44239515,0.12285397,0.036803074,-0.13913593,0.40194166,0.11595683,-0.12090914,-0.0533133,-0.00209371,-0.1785935,-0.069520675,0.11881764,0.005791569,-0.08731415,-0.014318658,-0.073486954,0.052547924,-4.824472e-05,8.052252e-05,4.0267255e-06,-0.00012714966,-4.3101405e-05,8.440824e-05,8.360173e-05,-4.7757912e-06,2.2352411e-05,2.7457332e-05,-5.7371462e-06
6,-0.06593395,0.47844297,-0.17874226,1.7687871,1.803429,-0.82675195,3.7599375,0.16915599,-0.5920649,0.2478763,0.8571479,-0.5545633,0.30707866,-0.17338154,-0.24344118,0.39250493,0.251571,-0.5644598,0.1696036,0.10977648,0.11510821,0.1146135,-0.27010304,0.02328665,-0.14711323,0.063546196,0.008685332,0.06699427,-0.014571339,0.03962496,-0.046281658,-0.05285991,0.11133802,-0.025177613,-0.00012284651,-0.00023615398,-0.00018112802,-3.8794617e-05,8.1413324e-05,-0.00013564236,-6.86407e-05,5.8862774e-05,-2.6298916e-05,-3.590642e-05,-3.920638e-05
7,-0.4082442,-2.0326986,0.38865215,0.43359715,-0.09466609,-1.1291158,0.16915599,3.8055954,0.32802093,-0.21317396,0.34618238,-0.5825441,-0.02473427,-0.3262674,-0.09833425,-0.06994967,0.124813765,0.6099138,-0.32991153,0.14599325,0.16022967,-0.35324705,0.33629233,0.030795157,0.2136243,0.051511724,0.11113325,-0.029170237,0.07592567,0.14466467,0.03317999,0.050430626,-0.010621928,0.062791266,0.00015930818,5.00891e-06,0.00014018442,3.9653358e-05,-2.8575272e-05,-6.362134e-05,3.1432144e-06,-5.755212e-05,-1.5401806e-06,5.175621e-05,3.6230267e-05
8,-0.11172852,0.954847,-0.05239859,0.3304646,-0.985017,-0.3805639,-0.5920649,0.32802093,1.691924,0.54224545,-0.5146911,-0.2420224,0.18176919,-0.41404036,0.39270383,0.09760941,-0.20141084,-0.5099232,-0.004557665,0.09005446,-0.14302649,-0.50347304,0.020511426,-0.24908441,0.14766333,0.013943303,0.010033346,-0.007096394,-0.042787768,-0.045980804,0.16887136,-0.103733025,0.0039283223,-0.053658567,0.00030693738,9.4225516e-07,4.429571e-05,-5.8471865e-06,-1.5722591e-05,4.151394e-06,2.3719178e-05,8.636665e-06,-1.5608769e-06,-6.393546e-06,1.3363955e-05
9,-0.012964302,0.49520585,1.0396141,0.19103402,-0.6187199,0.22262815,0.2478763,-0.21317396,0.54224545,2.136652,0.30364797,-0.008550558,0.19458905,-0.65683997,-0.4421462,-0.51017344,0.021242596,-0.38273552,-0.3472237,-0.2571986,-0.27417523,0.10302649,-0.08349176,-0.06482234,0.10647437,0.119308606,-0.18049666,-0.12922208,0.2618323,0.07377918,-0.01853621,-0.054626115,0.007971864,-0.029617991,0.00038740598,-0.00013490855,5.33661e-05,-8.037753e-05,-2.0418272e-06,-3.628389e-05,3.0192761e-05,2.5698384e-05,3.3263525e-05,-3.2284784e-06,1.129464e-05
