,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.060838822,-0.28621918,0.49921483,0.4536295,-0.09025246,-0.12131747,-0.025105635,0.053053852,-0.14888933,-0.0040293834,-0.021151226,-0.045521483,0.046606194,0.047214046,0.091591805,-0.005538279,-0.0006385294,-0.024771174,0.030578919,-0.032089904,-0.02815922,0.0017100603,0.019303717,0.019808691,0.020335093,0.028747236,0.003996577,0.005777492,-0.0029623485,0.006351505,-0.0069708237,-0.00065118866,2.0959762e-08,2.052257e-08,-5.856106e-09,-6.046335e-09,-4.4091542e-10,1.3762453e-08,-9.8155395e-09,-2.1186444e-09,1.0940136e-08,-5.1886087e-09,-8.3282234e-09,5.141981e-09,-1.9136022e-09
1,-0.28621918,10.311214,-5.1318026,-4.6186366,-1.0694611,-2.9908767,0.6958498,-0.38938054,0.48407638,0.7256249,0.7674147,0.52897227,0.6629888,-0.61781585,0.35432106,0.21554607,-0.14527753,-0.050458267,-0.30039236,0.13707231,-0.44817534,0.5592153,-0.18828171,-0.062441498,0.13847384,0.25637215,0.03615211,-0.067971066,-0.047525115,0.044543494,0.026333388,0.033530246,-2.1683789e-08,6.854826e-08,-2.0944084e-08,-9.646252e-08,2.6242652e-08,7.715094e-08,-3.526094e-08,-7.99583e-08,-1.9169384e-08,-1.2560403e-07,-1.7063298e-08,2.423627e-08,-3.7355132e-08
2,0.49921483,-5.1318026,10.889695,1.4284168,1.8725868,-1.3231528,-1.6365657,-0.120755374,-1.123888,-0.5148401,-0.6475756,-0.60764265,1.0521035,0.4847976,0.4537838,0.4526323,-0.22506335,-0.52015865,0.36958346,0.04594379,0.5453962,-0.025697902,0.040124588,0.059796095,-0.00034986655,0.061305378,0.0082917735,-0.091080785,-0.2264621,-0.074234396,0.010243537,0.012708791,2.8322737e-07,1.3526008e-07,1.7667087e-07,5.5710267e-08,2.8515872e-08,1.5155496e-07,-9.5305104e-08,-2.7948191e-08,1.5906052e-07,-8.438025e-09,-8.70583e-08,1.0631206e-07,9.332968e-11
3,0.4536295,-4.6186366,1.4284168,12.113313,-1.2699801,-1.3096141,1.4491098,0.66914904,0.2053743,-0.5985397,0.14522469,-0.016465858,-0.2600982,0.09340851,-0.093464695,-0.15534517,-0.09446998,0.06780833,-0.17542136,-0.04065054,-0.08521958,0.12151688,0.03463468,-0.055238433,0.006935617,0.03461098,-0.01761124,0.002422487,-0.003765683,-0.029387169,0.020308271,-0.007842467,-6.0310995e-08,3.3619384e-07,5.4968403e-08,-6.299365e-08,-1.329634e-07,-7.726504e-08,2.508093e-08,4.8267413e-08,-8.7315115e-08,5.142894e-08,2.4535197e-08,-9.218684e-08,3.0083477e-08
4,-0.09025246,-1.0694611,1.8725868,-1.2699801,5.808791,-0.056446917,0.14274174,0.20883034,0.43874276,-0.7506936,0.60593235,-0.12773955,-0.13020617,0.046513744,-0.13511172,-0.029174006,-0.3243101,0.30020958,0.07348335,0.04489005,-0.16130772,0.11855933,0.060028877,0.14924288,-0.018809196,-0.08537303,0.018564168,-0.01572221,-0.09038922,0.09802091,0.023474012,0.011625165,-1.437607e-07,-3.5715644e-08,9.634235e-08,-2.6851469e-08,-1.1496708e-08,-8.763997e-08,7.159012e-08,2.0502288e-08,-7.4830176e-08,2.4921631e-08,4.891086e-08,-6.325287e-08,1.6166108e-08
5,-0.12131747,-2.9908767,-1.3231528,-1.3096141,-0.056446917,4.4327946,0.66853386,-0.26347858,0.40195295,-0.45439634,-0.52448285,0.1318495,-0.1738716,0.43644542,0.13346991,0.028808922,-0.08848494,-0.07512717,0.1692569,-0.16926111,0.022151578,-0.26558483,-0.061290625,-0.038513117,-0.03303892,-0.038076572,-0.043532297,0.014010722,0.17937192,-0.0029896665,-0.053291503,-0.024878275,-1.6839903e-07,-1.9436192e-07,-2.8515707e-08,4.2356568e-08,-2.2261018e-08,-7.518184e-08,6.9851424e-08,8.797892e-09,-8.3038685e-08,5.2202502e-08,6.018461e-08,-4.9036213e-08,2.7758503e-08
6,-0.025105635,0.6958498,-1.6365657,1.4491098,0.14274174,0.66853386,1.9602027,-0.79450804,0.31403625,-0.22023484,0.35884735,-0.18643633,0.14856008,-0.1448107,0.104819685,0.13824973,-0.072635815,0.03409905,0.13372602,0.004198301,-0.09549774,0.0732821,-0.009500817,0.08793135,-0.008293693,0.11450898,0.15575686,-0.080942504,0.034688085,-0.0064559416,-0.01751908,-0.0016277806,-1.1164795e-07,1.6573203e-08,1.3273456e-07,-3.039019e-08,-5.75264e-08,-3.897471e-08,4.6273463e-08,-1.218302e-08,-9.6613554e-08,1.3798742e-08,3.9042206e-08,-5.666479e-08,1.0784233e-08
7,0.053053852,-0.38938054,-0.120755374,0.66914904,0.20883034,-0.26347858,-0.79450804,2.0196846,0.6348858,0.091332495,-0.032312326,0.21677652,-0.06869535,-0.07771401,0.17158934,0.084973626,0.20194933,0.05035394,0.12293752,-0.0009901779,-0.1885432,-0.1811957,-0.06628852,-0.031776063,0.081247404,0.042534687,-0.0061813733,0.007022513,0.04593087,0.105092265,-0.0134837255,-0.014999209,2.3872332e-08,8.024401e-08,-1.2361475e-07,-1.3909956e-08,-1.0697963e-08,2.2796353e-08,-5.0699764e-09,2.7271346e-08,1.0160834e-08,-2.232032e-08,-1.8251503e-09,-3.1638594e-09,-1.7879788e-09
8,-0.14888933,0.48407638,-1.123888,0.2053743,0.43874276,0.40195295,0.31403625,0.6348858,2.0257187,0.18662983,-0.10382347,-0.12406493,0.24577703,-0.19207862,-0.03020273,-0.12931411,-0.1404323,-0.12041769,-0.041494362,-0.026553284,0.19327718,0.045592178,-0.06628258,-0.027319882,-0.010378674,-0.05911757,-0.028670067,-0.0408369,-0.069148235,-0.04799865,0.0304829,-0.009280153,-1.4238492e-07,-4.2575707e-08,6.671377e-08,4.3866013e-08,-1.677754e-08,-8.320124e-08,7.375248e-08,3.2324092e-08,-8.0642195e-08,2.387101e-08,5.0176055e-08,-6.367539e-08,2.0583666e-08
9,-0.0040293834,0.7256249,-0.5148401,-0.5985397,-0.7506936,-0.45439634,-0.22023484,0.091332495,0.18662983,0.74910605,0.068388924,-0.44937468,-0.16615711,0.11507855,0.015801098,-0.17426208,0.0065017804,0.07923965,0.059133142,-0.084375575,0.06281601,-0.068855405,0.07608205,-0.03162883,0.071477205,0.061589897,-0.014833279,-0.10208076,-0.0639105,-0.016152307,-0.016700834,-0.016071625,3.0766845e-08,-3.5037964e-08,1.3001166e-08,1.388101e-08,9.220124e-09,3.5123837e-09,1.696866e-08,4.0523576e-09,2.88311e-08,4.9136153e-09,-1.5041326e-08,4.807533e-09,-1.7967781e-09
10,-0.021151226,0.7674147,-0.6475756,0.14522469,0.60593235,-0.52448285,0.35884735,-0.032312326,-0.10382347,0.068388924,1.4085189,0.028621346,-0.15930527,0.16147846,0.02326389,0.07496917,0.18812573,-0.21510237,0.06463449,-0.0879911,0.037821177,-0.13258328,0.018264253,-0.10353722,0.0027184132,-0.033268698,-0.066557094,0.027430428,0.010255784,-0.018579222,-0.0044290917,-0.01433395,-2.0961093e-07,2.9122496e-08,3.5664733e-08,-9.137918e-08,-7.228236e-08,-2.9265856e-08,2.4945724e-08,3.038131e-09,-1.0308868e-07,1.3478159e-08,-1.4725254e-09,-3.7574086e-08,-1.2534019e-09
11,-0.045521483,0.52897227,-0.60764265,-0.016465858,-0.12773955,0.1318495,-0.18643633,0.21677652,-0.12406493,-0.44937468,0.028621346,1.5151509,-0.06348342,-0.0054652225,-0.04075452,-0.00427662,-0.017048234,-0.074607246,0.024249919,-0.054658026,0.020879705,0.083964504,0.05371229,-0.019077908,0.0017343495,0.020472895,0.026622089,-0.059174556,-0.043743253,-0.05305433,0.011741394,0.012060747,-5.484788e-08,3.6954827e-08,4.6821413e-08,1.3522831e-08,-3.1410714e-08,-2.7201994e-09,2.0449935e-09,-9.295123e-09,-3.225461e-08,3.127319e-08,7.1414106e-09,-6.1054677e-09,1.7124066e-08
12,0.046606194,0.6629888,1.0521035,-0.2600982,-0.13020617,-0.1738716,0.14856008,-0.06869535,0.24577703,-0.16615711,-0.15930527,-0.06348342,1.1629655,0.067908764,-0.05990827,0.069344476,0.039280474,-0.2014541,0.027595297,-0.0889318,-0.19147101,-0.012127254,0.024432715,-0.12028274,-0.04039308,0.017881643,0.09000401,0.02946494,-0.014018039,-0.037283543,0.01481721,0.0076137017,-3.456931e-08,4.359233e-08,2.1431765e-08,-2.4110367e-08,1.8297828e-09,5.20974e-09,-2.7332934e-09,2.8219271e-09,5.29937e-10,-2.4125672e-08,5.7827796e-09,9.966337e-09,4.3666577e-09
13,0.047214046,-0.61781585,0.4847976,0.09340851,0.046513744,0.43644542,-0.1448107,-0.07771401,-0.19207862,0.11507855,0.16147846,-0.0054652225,0.067908764,0.72781175,0.021781297,-0.18631878,0.02950273,-0.041885577,-0.024071917,-0.119322345,-0.11911172,0.04809158,-0.15091193,-0.12130656,0.06152221,-0.028101768,-0.05300471,-0.11934094,-0.041701663,-0.018634118,-0.03049314,-0.019358156,-3.11893e-08,2.3905049e-08,2.3548816e-08,-5.99495e-08,-2.8165847e-08,-3.7576463e-08,3.3653237e-08,-3.813505e-09,-2.0793895e-08,1.7813871e-08,-8.059293e-09,-9.655826e-09,2.0088947e-08
14,0.091591805,0.35432106,0.4537838,-0.093464695,-0.13511172,0.13346991,0.104819685,0.17158934,-0.03020273,0.015801098,0.02326389,-0.04075452,-0.05990827,0.021781297,1.1218129,0.09207702,-0.040735118,-0.027868915,0.007769333,-0.023140332,-0.03752832,0.103132576,0.059792776,0.024992468,-0.05466835,-0.033701994,-0.0025092592,-0.0018194722,-0.00542156,-0.031031061,-0.024959713,-0.0076020896,-3.2470602e-08,-4.2296843e-08,3.370745e-08,3.981663e-09,-3.831135e-08,1.1660543e-09,1.2474773e-08,-9.167489e-09,-2.1780354e-08,2.365111e-09,-5.9691425e-09,-1.656105e-08,3.2461591e-09
15,-0.005538279,0.21554607,0.4526323,-0.15534517,-0.029174006,0.028808922,0.13824973,0.084973626,-0.12931411,-0.17426208,0.07496917,-0.00427662,0.069344476,-0.18631878,0.09207702,0.7583532,-0.06559037,0.08473242,-0.10074517,-0.001976558,0.10243224,-0.16376579,-0.15067667,-0.076496586,0.0666238,0.05396448,0.02861318,-0.03197944,0.025272174,-0.004003556,0.009118172,0.008572778,-1.1478216e-08,2.1710694e-08,4.3731028e-09,2.4723509e-08,-1.8375081e-08,3.060301e-08,2.3899207e-09,-6.645574e-09,-9.0263486e-10,-1.07088365e-08,1.44034775e-08,7.269565e-09,-9.811746e-09
16,-0.0006385294,-0.14527753,-0.22506335,-0.09446998,-0.3243101,-0.08848494,-0.072635815,0.20194933,-0.1404323,0.0065017804,0.18812573,-0.017048234,0.039280474,0.02950273,-0.040735118,-0.06559037,0.52368915,0.015622354,0.09887332,-0.031817786,-0.00019120192,-0.067366615,-0.14865766,0.07145338,-0.14542305,-0.098758906,0.109966986,0.036600593,-0.013483984,0.00015016418,-0.011635227,-0.005561313,2.7299563e-08,9.599645e-09,5.5669812e-08,-2.7213238e-08,-3.191625e-08,-2.0254678e-08,-1.4776036e-08,1.0711691e-08,-1.1631677e-08,1.8435978e-08,-1.5818209e-08,9.206442e-09,4.9902518e-09
17,-0.024771174,-0.050458267,-0.52015865,0.06780833,0.30020958,-0.07512717,0.03409905,0.05035394,-0.12041769,0.07923965,-0.21510237,-0.074607246,-0.2014541,-0.041885577,-0.027868915,0.08473242,0.015622354,0.5824634,0.024477718,-0.07390287,-0.0918082,0.014347211,-0.011590036,-0.11194109,-0.041676775,0.00392072,0.05794304,0.012283243,-0.056208707,-0.04592719,0.0010013033,0.0024299612,-8.397869e-09,-6.8693524e-08,5.3064948e-08,3.2657447e-08,-3.185987e-08,-6.748215e-08,3.2718226e-08,2.179574e-08,-1.111921e-09,4.2457984e-08,2.6805377e-08,-1.4464516e-08,1.5361291e-08
18,0.030578919,-0.30039236,0.36958346,-0.17542136,0.07348335,0.1692569,0.13372602,0.12293752,-0.041494362,0.059133142,0.06463449,0.024249919,0.027595297,-0.024071917,0.007769333,-0.10074517,0.09887332,0.024477718,0.52614486,0.09586943,0.05846101,0.021778043,0.020940043,-0.03966912,0.01780196,0.1340837,0.043094493,0.03518327,-0.0061707017,-0.035727087,-0.026682766,-0.010865896,1.6371573e-08,-2.1891589e-08,5.5618784e-08,-8.305344e-09,-2.109617e-08,1.404022e-08,-2.0037032e-08,-5.825775e-09,-1.23536985e-08,1.48124215e-08,-7.0906356e-09,1.0077958e-08,9.883781e-09
19,-0.032089904,0.13707231,0.04594379,-0.04065054,0.04489005,-0.16926111,0.004198301,-0.0009901779,-0.026553284,-0.084375575,-0.0879911,-0.054658026,-0.0889318,-0.119322345,-0.023140332,-0.001976558,-0.031817786,-0.07390287,0.09586943,0.5078112,-0.051613927,0.027337905,-0.042477712,-0.028358309,-0.010404868,-0.058013633,-0.018849079,-0.071004786,0.0644041,-0.036827534,0.0087862145,-0.008603329,6.407792e-08,3.226445e-08,-3.3180985e-08,-2.2264066e-08,1.9823855e-08,3.514731e-08,-7.086526e-09,-7.3470057e-09,1.5217537e-08,-1.3895888e-08,-4.708884e-09,1.5690858e-08,4.398828e-10
20,-0.02815922,-0.44817534,0.5453962,-0.08521958,-0.16130772,0.022151578,-0.09549774,-0.1885432,0.19327718,0.06281601,0.037821177,0.020879705,-0.19147101,-0.11911172,-0.03752832,0.10243224,-0.00019120192,-0.0918082,0.05846101,-0.051613927,0.4360449,0.052513033,-0.0075402874,-0.044450726,-0.017808717,-0.029787224,0.025796052,-0.0029208586,-0.03611797,0.0125181135,-0.000717903,0.0021914695,2.1301702e-08,-1.48234545e-08,6.81666e-08,4.9338627e-08,-6.559022e-10,8.033177e-09,-1.00221555e-08,-4.3926716e-09,-8.484006e-09,9.863312e-09,-5.8536243e-09,4.1309343e-09,3.7374365e-10
21,0.0017100603,0.5592153,-0.025697902,0.12151688,0.11855933,-0.26558483,0.0732821,-0.1811957,0.045592178,-0.068855405,-0.13258328,0.083964504,-0.012127254,0.04809158,0.103132576,-0.16376579,-0.067366615,0.014347211,0.021778043,0.027337905,0.052513033,0.35945848,-0.10899325,-0.053923376,0.025517937,-0.0036283978,0.017460756,0.04166185,-0.012533346,0.054627135,-0.014809696,0.0053950185,6.1091285e-08,3.0485552e-08,9.280553e-09,-1.5025662e-08,1.1874699e-08,-2.0424328e-10,-2.2358119e-08,-1.7219921e-08,-6.913555e-09,-2.226351e-08,-8.53403e-09,4.2710466e-09,3.4046779e-09
22,0.019303717,-0.18828171,0.040124588,0.03463468,0.060028877,-0.061290625,-0.009500817,-0.06628852,-0.06628258,0.07608205,0.018264253,0.05371229,0.024432715,-0.15091193,0.059792776,-0.15067667,-0.14865766,-0.011590036,0.020940043,-0.042477712,-0.0075402874,-0.10899325,0.4090945,-0.044825047,-0.0044630277,-0.020927683,0.0420186,-0.012068896,0.02044081,0.0049637146,0.005773336,-0.00083343976,-3.4158646e-08,-2.740496e-08,-2.896127e-08,3.4182523e-08,2.0289917e-08,8.641593e-09,1.6621778e-08,1.5231546e-08,1.4177138e-08,2.2155286e-09,6.161756e-09,-1.0335609e-08,-3.9779806e-09
23,0.019808691,-0.062441498,0.059796095,-0.055238433,0.14924288,-0.038513117,0.08793135,-0.031776063,-0.027319882,-0.03162883,-0.10353722,-0.019077908,-0.12028274,-0.12130656,0.024992468,-0.076496586,0.07145338,-0.11194109,-0.03966912,-0.028358309,-0.044450726,-0.053923376,-0.044825047,0.38385737,0.03526953,0.033718426,0.018480029,-0.0048332447,-0.037054174,-0.008336373,0.0020935098,0.0058771325,5.9048475e-08,1.1283963e-09,2.6862539e-09,8.172449e-09,2.7450321e-08,2.7997274e-08,-1.746374e-08,-4.444429e-09,2.9204426e-08,-2.6782898e-09,-1.37185445e-08,8.791636e-09,-1.2478006e-08
24,0.020335093,0.13847384,-0.00034986655,0.006935617,-0.018809196,-0.03303892,-0.008293693,0.081247404,-0.010378674,0.071477205,0.0027184132,0.0017343495,-0.04039308,0.06152221,-0.05466835,0.0666238,-0.14542305,-0.041676775,0.01780196,-0.010404868,-0.017808717,0.025517937,-0.0044630277,0.03526953,0.37067822,-0.020381412,0.053628583,0.026660915,0.014331892,-0.018573996,-0.026822256,-0.011517301,5.2411842e-08,3.502425e-08,-1.31149e-07,-6.435572e-09,6.758609e-08,3.5188698e-08,7.922686e-09,1.7609135e-08,2.2062427e-08,-3.337786e-08,3.4770506e-09,1.3218087e-09,-1.2614867e-08
25,0.028747236,0.25637215,0.061305378,0.03461098,-0.08537303,-0.038076572,0.11450898,0.042534687,-0.05911757,0.061589897,-0.033268698,0.020472895,0.017881643,-0.028101768,-0.033701994,0.05396448,-0.098758906,0.00392072,0.1340837,-0.058013633,-0.029787224,-0.0036283978,-0.020927683,0.033718426,-0.020381412,0.21692567,-0.06390492,-0.0209523,-0.012416622,0.029375358,0.00018449813,0.007716518,1.0006719e-09,4.803999e-09,3.934425e-08,-1.6926098e-10,-2.0930912e-08,2.4041324e-08,-2.3589614e-08,-2.632966e-08,6.131726e-09,-2.611432e-09,-7.675438e-09,1.0392835e-08,-1.9389716e-09
26,0.003996577,0.03615211,0.0082917735,-0.01761124,0.018564168,-0.043532297,0.15575686,-0.0061813733,-0.028670067,-0.014833279,-0.066557094,0.026622089,0.09000401,-0.05300471,-0.0025092592,0.02861318,0.109966986,0.05794304,0.043094493,-0.018849079,0.025796052,0.017460756,0.0420186,0.018480029,0.053628583,-0.06390492,0.17137605,-0.04165183,-0.0046454933,0.029023234,-0.017833374,-0.00306581,6.0964766e-08,2.6223082e-08,7.699553e-09,1.1735819e-08,1.9082076e-08,8.663715e-09,7.1564212e-09,1.1223868e-08,1.12846195e-08,-7.2652417e-09,5.4401716e-10,1.4542344e-09,5.6802882e-11
27,0.005777492,-0.067971066,-0.091080785,0.002422487,-0.01572221,0.014010722,-0.080942504,0.007022513,-0.0408369,-0.10208076,0.027430428,-0.059174556,0.02946494,-0.11934094,-0.0018194722,-0.03197944,0.036600593,0.012283243,0.03518327,-0.071004786,-0.0029208586,0.04166185,-0.012068896,-0.0048332447,0.026660915,-0.0209523,-0.04165183,0.20703983,0.028807994,-0.019813873,0.0016146112,0.004636461,-2.9577725e-08,-3.422762e-08,-6.2010415e-08,-4.1954777e-09,1.1820102e-08,-9.616976e-09,-2.2698943e-08,1.0929615e-08,-9.419583e-09,-8.367141e-09,4.14546e-09,7.4362905e-10,-7.613448e-09
28,-0.0029623485,-0.047525115,-0.2264621,-0.003765683,-0.09038922,0.17937192,0.034688085,0.04593087,-0.069148235,-0.0639105,0.010255784,-0.043743253,-0.014018039,-0.041701663,-0.00542156,0.025272174,-0.013483984,-0.056208707,-0.0061707017,0.0644041,-0.03611797,-0.012533346,0.02044081,-0.037054174,0.014331892,-0.012416622,-0.0046454933,0.028807994,0.06849244,0.04381693,-0.0061614024,-0.0014294911,7.870089e-09,1.4267755e-08,-5.7731956e-08,-1.06664135e-08,1.4310297e-08,1.9050052e-08,-1.0336384e-08,-2.5922273e-09,1.9397361e-09,-2.0753866e-08,-7.497595e-10,3.7640153e-09,-6.5356054e-09
29,0.006351505,0.044543494,-0.074234396,-0.029387169,0.09802091,-0.0029896665,-0.0064559416,0.105092265,-0.04799865,-0.016152307,-0.018579222,-0.05305433,-0.037283543,-0.018634118,-0.031031061,-0.004003556,0.00015016418,-0.04592719,-0.035727087,-0.036827534,0.0125181135,0.054627135,0.0049637146,-0.008336373,-0.018573996,0.029375358,0.029023234,-0.019813873,0.04381693,0.12806745,-0.011645174,0.0044077802,4.884673e-08,4.1798522e-08,-2.373974e-08,-4.9526143e-09,1.3228172e-08,2.7731648e-08,-2.0721185e-08,-1.4321875e-08,1.1634549e-08,-2.9665003e-08,-1.0996494e-08,8.54835e-09,-7.899596e-09
30,-0.0069708237,0.026333388,0.010243537,0.020308271,0.023474012,-0.053291503,-0.01751908,-0.0134837255,0.0304829,-0.016700834,-0.0044290917,0.011741394,0.01481721,-0.03049314,-0.024959713,0.009118172,-0.011635227,0.0010013033,-0.026682766,0.0087862145,-0.000717903,-0.014809696,0.005773336,0.0020935098,-0.026822256,0.00018449813,-0.017833374,0.0016146112,-0.0061614024,-0.011645174,0.008999552,0.0024423152,-1.2403744e-08,-4.700773e-09,8.072783e-09,3.2794005e-09,-4.1450097e-09,-4.5719784e-09,1.222368e-09,3.142519e-10,-1.1382035e-09,4.2560346e-09,2.034822e-09,-1.0046782e-09,4.3524825e-10
31,-0.00065118866,0.033530246,0.012708791,-0.007842467,0.011625165,-0.024878275,-0.0016277806,-0.014999209,-0.009280153,-0.016071625,-0.01433395,0.012060747,0.0076137017,-0.019358156,-0.0076020896,0.008572778,-0.005561313,0.0024299612,-0.010865896,-0.008603329,0.0021914695,0.0053950185,-0.00083343976,0.0058771325,-0.011517301,0.007716518,-0.00306581,0.004636461,-0.0014294911,0.0044077802,0.0024423152,0.0022691123,8.062576e-10,-1.5438971e-11,3.3095655e-09,2.0782394e-09,-5.6034377e-10,8.47205e-10,-2.9243492e-09,-1.8101588e-09,1.1852006e-09,-6.0968464e-10,-2.9677796e-10,1.1237395e-09,-6.6955314e-10
32,2.0959762e-08,-2.1683789e-08,2.8322737e-07,-6.0310995e-08,-1.437607e-07,-1.6839903e-07,-1.1164795e-07,2.3872332e-08,-1.4238492e-07,3.0766845e-08,-2.0961093e-07,-5.484788e-08,-3.456931e-08,-3.11893e-08,-3.2470602e-08,-1.1478216e-08,2.7299563e-08,-8.397869e-09,1.6371573e-08,6.407792e-08,2.1301702e-08,6.1091285e-08,-3.4158646e-08,5.9048475e-08,5.2411842e-08,1.0006719e-09,6.0964766e-08,-2.9577725e-08,7.870089e-09,4.884673e-08,-1.2403744e-08,8.062576e-10,1.0720046e-13,3.5509312e-14,-2.5018563e-14,5.6297706e-15,3.2993743e-14,3.715155e-14,-2.2037407e-14,-6.828383e-15,3.7882295e-14,-2.238225e-14,-1.521496e-14,2.1102503e-14,-6.9314714e-15
