,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
22,-0.07879907,1.3750367,1.0513165,0.6364625,0.5362034,2.7458305,6.468491,-3.263911,-0.0665534,-0.3536615,-5.0520763,1.1745877,-1.783645,1.0487143,1.7033927,0.570116,0.19998488,0.22352442,1.8914359,-1.9143825,-5.464234,-1.2079141,6.0147653,1.661682,0.40083712,-1.078585,-1.7054886,-1.69544,-0.33411497,-1.4940765,-0.83986926,-0.5420498
23,-1.1120975,0.91058964,2.6984267,-4.3126373,0.4794076,2.44879,1.0287217,-1.7729013,-1.0899442,1.2376137,0.3953628,0.18863478,-1.3408165,0.7475462,1.1730235,3.4685154,1.4423742,1.6650558,1.5139675,1.8009313,-2.521029,2.289431,1.661682,4.1743717,1.0335085,0.5798821,-1.5871584,0.63486195,-0.06805477,2.2946503,-0.9043087,-1.0247488
24,0.43490946,-1.8103021,4.3022313,-3.3126378,-1.3399463,-1.0803531,1.094967,-0.031889573,0.6563525,0.2544661,-2.615203,1.2197185,0.63404334,-3.5766768,2.381421,0.21642822,1.330519,0.2937623,-1.5884978,-0.039318413,-0.8549438,2.2016497,0.40083712,1.0335085,2.7826393,0.107643515,0.7966839,-0.709931,0.4942685,-0.27362508,0.8414424,-0.99821615
25,1.6288123,0.43510252,-0.33429396,2.2507048,0.9987213,-0.14486718,-0.09109725,-0.06675842,0.073577665,1.5356345,0.043491583,-0.15947866,0.17917004,1.3389783,0.0572099,-0.41698056,1.1394817,1.1053894,0.46828145,1.264745,0.8504399,1.549581,-1.078585,0.5798821,0.107643515,1.0250999,1.5816125,0.74427664,0.13441376,1.1427448,-0.040912814,-0.6329615
26,-1.1290798,0.92422056,0.45805705,0.8672706,0.5240365,-0.024453068,-1.011513,-2.7105289,2.108704,1.2633941,-0.43046206,-0.92422724,-1.7516806,0.19861981,3.17838,-3.512783,2.1150627,2.9608233,-0.67616224,-0.5333596,1.4539194,1.9185343,-1.7054886,-1.5871584,0.7966839,1.5816125,7.7198277,-0.41085693,-0.5999478,-0.2757827,0.8258598,-0.2697908
27,1.364593,0.53106266,-0.7364849,-0.5218787,-0.32343477,2.3440924,-0.4072541,1.5906467,-0.76529694,-0.08359582,0.7942643,-1.6961491,-0.9674424,1.0917413,-1.9998199,-1.7787305,-1.8053318,2.453349,-3.1406322,-1.0706103,0.6227647,-2.3604026,-1.69544,0.63486195,-0.709931,0.74427664,-0.41085693,6.6279883,-0.47192284,1.891109,-0.7590564,-2.7292159
28,-1.4832633,1.9470961,-0.29118937,-0.0035232874,-1.5834854,-1.7537825,0.65084773,-1.3851805,-0.7506516,-0.566709,0.38121527,0.9133605,0.31579423,0.27259383,-2.1137466,-0.98610353,0.33856928,-0.4426529,1.5485727,0.061737016,-0.96996945,1.9422501,-0.33411497,-0.06805477,0.4942685,0.13441376,-0.5999478,-0.47192284,3.3184974,0.2084313,2.0509062,-1.1994121
29,2.0172997,2.021149,1.8544029,-0.16022441,-0.23021889,-0.18511146,3.0035975,0.50853187,0.06131886,-0.23658472,0.5057687,-0.34931618,-1.5180917,1.7733458,1.3269619,0.7612548,1.8838608,2.0295382,-1.4365926,2.642723,-0.9255985,0.65811664,-1.4940765,2.2946503,-0.27362508,1.1427448,-0.2757827,1.891109,0.2084313,5.4946823,-0.06941897,1.3563733
30,-1.5656111,2.0717382,-0.040128943,0.7952037,-0.84122455,-1.7775722,-0.16542292,-2.8479447,-0.44134897,-1.7475667,0.8314676,-0.6381301,-0.9945134,-0.7614652,-0.07247968,-2.6801531,-0.44195879,0.60332274,0.14303514,-0.9519439,-0.43457016,1.0021244,-0.83986926,-0.9043087,0.8414424,-0.040912814,0.8258598,-0.7590564,2.0509062,-0.06941897,2.4361901,0.24772647
31,0.5323898,-0.3994496,-0.37812388,-1.3246863,0.22262678,-0.5211027,-1.0428283,0.25926045,-1.2594867,-1.3960259,0.2570122,-0.13451111,-0.1956391,0.7741679,2.0859263,-0.79964435,0.22593307,0.16943309,-0.16628835,0.48364252,0.11415346,-1.6468163,-0.5420498,-1.0247488,-0.99821615,-0.6329615,-0.2697908,-2.7292159,-1.1994121,1.3563733,0.24772647,4.9088445
