,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,226.51482,-17.32757,-18.112448,-10.94063,-3.1978476,3.7132106,1.1079984,-9.506878,-10.245935,-6.445032,-10.59351,3.670248,-12.81125,0.35697183,-2.9421175,-2.4918587,4.912834,2.154407,-5.2091994,-4.212883,3.3461268,-0.72361326,2.2922812,-5.5726147,2.3509126,0.45293736,4.1754427,0.96645033,-0.20386341,0.53005385,-3.0000181,0.119827315,-0.8017777,-1.484966,-2.3136892,0.94172764,-0.33923638,0.16350242,-0.98185074,-0.81718403,1.3023446,1.6712956,3.287958,0.026380097,1.1328293,0.7913399,-0.19196373,0.3747409,-1.7655325,-0.5495151,0.106833726
1,-17.32757,133.18842,-7.9479303,-4.946522,-8.353083,4.679378,-0.94800854,0.17622757,-3.1774337,0.49716496,-0.35822272,1.8285526,-3.8068993,-2.2923603,0.35861278,-1.5639781,1.3105829,1.1163759,1.9491903,1.2665577,0.16026327,0.5941836,-0.68406,-2.4257472,0.82488173,0.17926398,0.48398376,-0.10100202,-0.18707806,-0.7035187,-0.902798,-0.09631874,1.41601,-0.1301058,-0.40862614,0.31949395,0.11634206,0.722806,0.092311785,0.50631475,0.028200818,-0.3093359,0.29425037,0.31409454,0.48945007,0.25102156,0.37073073,0.14547847,-0.28425366,-0.13225715,0.16887173
2,-18.112448,-7.9479303,84.34854,-1.584263,-3.4089077,0.79156137,-2.370893,3.6213536,-3.0062084,-1.6419439,-0.995163,-2.0443397,1.2734467,-6.61766,0.12082763,-2.9008784,-0.11302723,0.6814905,2.2885916,2.117031,0.7532754,-0.43574435,-0.3716497,-2.6606145,3.3533328,0.41239184,0.1924094,-0.19704682,0.80258095,-1.5792415,-0.97040576,1.118009,0.55579853,-1.2447221,0.119882636,-0.07428785,0.8673618,0.84083474,-0.05892818,0.11266199,-0.015761662,0.31776,0.53653145,0.19394395,-0.23693326,0.79244435,0.1529144,-0.115731135,-0.39148822,0.31528592,0.020024866
3,-10.94063,-4.946522,-1.584263,78.34955,0.89180076,9.078182,3.0993733,-2.2844393,-5.8939123,3.0470195,0.22016135,-1.7069931,-1.9985347,-0.42293194,1.1522708,2.0523622,1.3244522,0.23118271,0.48693082,1.2703176,0.4237724,0.21774341,-0.39406234,-1.5244415,-1.2376726,-1.7056841,0.6881287,0.2867049,0.735785,0.30523658,-0.6046006,-0.93724275,1.5361487,1.1005591,-1.1039995,-0.58332795,-1.1687341,0.4748767,0.62591755,0.4787652,0.10178164,-0.022711078,-0.4310196,0.15386385,0.4510856,0.5026579,-0.039870806,0.94384795,-0.1833303,-0.0049326755,0.8676851
4,-3.1978476,-8.353083,-3.4089077,0.89180076,44.663296,3.0405884,-6.237788,0.64628696,5.0993156,3.8991938,-2.608055,2.4066358,-2.1486902,1.0356328,-1.9316142,-0.90147066,2.2627053,3.8128314,3.4913397,-0.98272014,-1.153348,1.5251217,1.6317412,-3.070899,2.1681857,0.3683601,-0.4532035,0.15455893,-1.1232419,-1.2440455,0.76401436,-0.3251648,-0.09248627,1.4278594,1.2372758,-1.4436371,0.8657537,-0.03700043,-0.7550297,1.1634345,0.13597073,-0.03324282,-0.13893676,0.15479186,-0.092274636,0.42583257,0.7232207,0.45757887,0.07252526,-0.3665248,0.16272439
5,3.7132106,4.679378,0.79156137,9.078182,3.0405884,29.934633,-1.0910665,-4.248601,4.4662466,-0.5777123,-2.607193,-1.2805862,1.7319822,-2.6791294,-1.2420628,-0.7052295,-1.6374798,-0.32518935,0.6173812,-2.043683,-1.4724042,-0.52728343,0.54873943,0.019816242,-0.2443276,0.30018038,-0.65855056,0.19740315,-0.78112173,-0.23435399,0.37192237,0.40533018,-0.36022162,0.34833023,-0.17615217,1.352807,0.51447606,0.18931842,0.3567081,-1.2887973,0.57824314,0.08053534,1.0125396,1.0528603,-0.86237115,0.12861165,-0.60198987,-0.06650054,0.5131342,-0.5975454,-0.22485384
6,1.1079984,-0.94800854,-2.370893,3.0993733,-6.237788,-1.0910665,34.852524,-1.4370646,0.3253523,3.246626,-0.1817328,-0.24430248,0.48144478,-1.1158972,-0.19050872,0.74769974,-1.9424323,-0.382387,-0.84033036,1.0496086,1.3135537,-0.009226451,1.1288393,-1.795248,1.924372,1.2141379,-0.3858744,-1.1166618,0.49770117,1.00133,0.9969939,-1.0972908,-0.33363947,0.7069396,0.7936535,0.39369726,0.7682797,-0.27144673,-0.3076793,-0.011495406,-0.0078061596,0.23303911,-0.12684081,-0.26057625,-0.12225387,-0.25798196,-0.04081624,-0.2131265,0.45473692,-0.3085454,-0.1306491
7,-9.506878,0.17622757,3.6213536,-2.2844393,0.64628696,-4.248601,-1.4370646,29.952658,-1.471731,2.425409,-3.4309971,1.5019263,0.018833628,1.7082508,-2.3704257,1.354383,1.0353202,-0.5252392,-1.0223023,0.3943575,0.53250635,-0.9810918,0.5332644,-0.36583287,-0.25634947,0.17852311,0.26954967,-0.14523351,-0.24702406,0.22466433,-0.031315178,-0.41401845,-0.40788683,1.0485845,-0.2821843,1.0045302,-0.057251014,-0.7996265,0.09393818,0.013784641,0.06118259,-0.05743576,0.55603814,0.8067318,-0.012857025,0.12377212,0.0012019775,0.51784486,0.2959311,-0.653581,0.15546644
8,-10.245935,-3.1774337,-3.0062084,-5.8939123,5.0993156,4.4662466,0.3253523,-1.471731,20.677336,0.50780207,3.1307487,-0.1484295,-0.2612548,-2.7554233,-1.5186751,0.9314602,1.6118203,-0.39654782,-0.5804218,1.4561846,1.1349838,-0.31234604,-0.34696576,-0.4331832,-0.085394144,0.2204593,1.2328221,-0.28203028,0.46354315,0.67812943,-0.6341421,-0.6831839,0.47036082,-0.480031,-0.2946002,0.21689996,0.5170896,0.04498767,-0.1631765,-0.14021859,0.031285092,-0.6608453,-0.39232495,0.18952423,0.17000568,-0.46214223,-0.26785767,0.5869428,-0.27254438,0.016874485,-0.25539082
9,-6.445032,0.49716496,-1.6419439,3.0470195,3.8991938,-0.5777123,3.246626,2.425409,0.50780207,21.918573,-1.0794188,0.8708117,1.1010356,0.022207625,0.40923166,-2.151492,-0.20291848,-0.023295268,-1.4701853,-0.9435637,-0.47850496,0.36004853,-0.5514821,1.1874485,0.20114228,0.581869,0.116527304,0.12622193,0.74836266,-0.39376098,-1.1911992,0.31384784,-0.25741047,-0.9056133,-0.18672332,0.0429523,-0.2803424,0.8710898,-0.30473077,-0.010809941,0.29678047,-0.017911192,0.63030875,-0.6265168,0.18964016,0.06552856,-0.010571941,-0.3447517,-0.5375679,0.1763832,-0.19527285
