,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,183.43738,-8.648802,23.210709,-39.55265,-3.6144228,-4.104549,-22.00545,-15.266104,-25.896297,-6.623746,0.5987321,-27.838488,7.1433973,11.360376,3.2451396,20.446995,-0.55711985,11.267393,6.742595,1.1682866,-2.4254217,-9.190573,-12.007315,4.6494727,-2.0506225,-0.5706492,5.787306,0.39803207,-1.8605709,-2.2237525,0.11465696,-2.3381178,4.6304946,-3.453738,2.1213958,1.1366701,0.98349464,4.2600017,0.20771496,1.9127879e-07
1,-8.648802,51.862,0.94735503,25.633202,-12.574106,12.150467,8.480769,18.975399,-25.93192,-4.684493,10.318544,3.501325,-1.6154664,4.8970785,4.8602314,2.3146114,7.647624,1.4187467,2.127067,-6.9117823,0.51708084,-1.1946399,2.110672,1.9182913,0.54590356,-0.3633363,-2.148438,-0.3450143,-0.1272304,1.4317095,-0.22390796,1.4724648,1.8131744,-0.06890454,0.45123515,-0.7318814,-1.6788584,-0.79310167,0.13502261,-8.290383e-07
2,23.210709,0.94735503,85.29709,-4.8625803,16.13969,15.535815,9.591177,5.5516396,-3.1708407,6.318115,1.3560913,-10.004206,5.4957514,-4.4975233,5.496402,-2.1115618,-2.4706528,10.226833,5.9751005,3.4711208,-1.7969271,8.235819,4.2327933,0.19543058,-1.0331223,0.21755625,-4.3614597,0.9198829,-4.495391,-3.1398888,1.1828159,1.3151888,-1.1840541,1.1926873,-1.7969356,-0.7323516,-0.33031583,2.3673286,-0.37110353,-4.4577376e-07
3,-39.55265,25.633202,-4.8625803,55.759766,-10.967279,9.7726345,-3.0277085,10.447065,2.2255597,-8.695593,2.5861306,0.95590544,8.271292,-0.8708755,1.5668819,1.3651869,4.628791,1.3097107,-2.1764145,3.383943,3.0042357,1.256267,-0.79452544,-1.8792503,3.962615,3.0044837,-4.5303164,4.8389187,-0.0061231684,-1.3546877,3.0385547,-1.5155355,1.7403077,1.7358216,1.0277326,-2.827578,-0.31296712,-2.4938602,-0.29032633,-3.1925012e-08
4,-3.6144228,-12.574106,16.13969,-10.967279,51.14939,-6.960518,-0.6696901,2.3212461,0.08740391,-11.074705,-9.270206,9.44393,1.5379341,9.952507,-3.3054729,-5.1391478,3.1947641,1.574189,-6.6560106,1.8214214,2.0952442,1.8521059,-1.5196049,0.7085111,0.8241841,-1.5824847,-1.8794705,1.0401299,-1.698581,-2.0133615,0.04007645,1.8653805,-1.3046935,1.1236341,-3.6123905,-0.15587099,0.14794326,2.7543693,0.16327098,4.0578823e-07
5,-4.104549,12.150467,15.535815,9.7726345,-6.960518,18.66997,5.918526,6.127071,2.4370456,2.7057352,9.794437,1.9379992,-0.6717565,-2.3440597,-2.3396041,4.955702,4.9322863,4.2755766,0.9616728,3.9419832,-0.3262044,2.2921877,-1.1347513,0.6160704,-2.485497,2.6706223,0.88390523,-0.5127836,-1.9193249,1.5749667,0.17014611,0.7665652,-0.7404325,0.77655005,0.35687652,1.1030905,-1.3094423,0.2861719,-0.20996681,-6.0966005e-07
6,-22.00545,8.480769,9.591177,-3.0277085,-0.6696901,5.918526,48.234074,2.3917093,5.742182,-1.8570073,6.613723,-1.8496354,-5.391408,7.3918085,-10.643553,-3.251481,-3.4035182,1.438618,2.6748874,-3.7497272,-4.4069505,-1.5872779,2.2572112,-1.9793015,1.389231,-2.906591,-1.2532029,1.9504418,-0.65056205,1.7257333,-1.5148296,-2.0883021,-0.25860262,0.37157243,0.63148725,-0.06542917,-1.5184383,0.17950255,0.6064559,-4.5969836e-07
7,-15.266104,18.975399,5.5516396,10.447065,2.3212461,6.127071,2.3917093,15.129272,-7.791709,5.8195395,0.27292424,4.546361,0.4750339,4.2594337,0.7521123,0.86293113,5.27227,-2.7474284,0.75622535,-1.5098349,1.2603312,1.3130493,1.4526064,0.8432741,-1.591589,-0.15674084,-3.3182755,-0.9999428,0.9461794,0.96054614,2.3578908,-1.0324097,0.020152647,0.017182667,-1.1594505,0.47955167,-0.6889609,0.7213768,-0.19247273,-4.9951404e-07
8,-25.896297,-25.93192,-3.1708407,2.2255597,0.08740391,2.4370456,5.742182,-7.791709,35.45576,0.43744433,3.2694478,-3.2094135,-5.200979,-1.4437917,-0.9973129,0.5249262,-0.9449496,-4.576373,-2.112324,5.1854744,-0.9909011,3.5241199,-4.0252204,-1.1236981,-1.8291342,-0.24046361,-1.6614127,1.128362,-1.0750918,-1.4002532,1.5652227,-0.49675256,-0.71998835,1.8990593,0.6775242,0.7703825,0.6862745,-0.39316952,-0.1297323,4.0356895e-07
9,-6.623746,-4.684493,6.318115,-8.695593,-11.074705,2.7057352,-1.8570073,5.8195395,0.43744433,39.286148,-1.0989687,0.45709985,0.817507,-6.4461803,-5.938322,0.057596117,1.2852702,-2.9726706,0.9778982,-2.3587995,3.5907922,1.2788894,-2.4003477,0.39575154,1.3184586,-1.6181464,-0.53088117,-1.3434459,0.030066699,-0.3465982,0.35166925,-1.0201268,0.32890755,-0.38031584,-1.177655,-0.8549341,-0.13444614,0.7565619,0.32951736,-3.2624914e-07
10,0.5987321,10.318544,1.3560913,2.5861306,-9.270206,9.794437,6.613723,0.27292424,3.2694478,-1.0989687,16.149841,1.3178623,-4.153051,-2.1039472,2.0830674,-0.8992066,3.4002292,2.976389,-1.9813979,-2.784412,-2.1761107,0.12255305,-3.069994,-0.09892812,-3.53609,-0.55867255,2.462366,-0.96017754,-2.3716755,0.09732267,-0.102565095,1.1956201,1.5824596,0.50579536,1.7629912,-0.49616838,0.6570171,0.49731773,-0.06682552,-1.7458422e-07
