,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
30,-0.31106493,0.21085161,0.46801817,0.1531665,0.45233357,0.26667064,0.12595943,-0.074484564,-0.86071384,0.38408518,0.049823716,0.16565531,-0.19742203,-0.05492458,-0.113312274,0.5616668,0.42519212,-0.40304643,0.1435585,-0.20421758,-0.21339214,0.030888021,-0.17994387,0.13804694,0.1227507,-0.2690515,-0.054968074,-0.12587753,0.48175943,0.16219991,0.5647911,0.22785616,0.17354879,-0.119156584,-0.025251964,0.06767561,0.007089967,0.0017733522,0.0032742508,-0.0014677618,0.003968635,-0.0004789006
31,-0.3734846,-0.017801492,-0.51916677,0.3060071,0.4178655,1.1059643,-0.45493734,-0.60356426,0.15446578,1.2425416,0.54204834,-0.141321,0.6474179,0.12869886,0.032616593,-0.1298652,0.46378484,-0.10433489,-0.2628929,-0.22886679,-0.09912929,-0.23165803,-0.3671201,0.08021701,0.08070767,-0.39019385,-0.19325897,-0.076383024,0.012814634,-0.023153562,0.22785616,0.64340234,-0.12844205,0.11389005,-0.010425056,0.14199048,0.0047686147,0.0015800643,0.0010414683,-0.0012993431,0.0021967613,-0.0006279619
32,-1.1004431,0.10527988,0.5352747,0.074730486,-0.026835402,-0.04890836,-0.36628234,0.14986914,-0.34746048,0.04542465,-0.16186565,-0.19813482,-0.31686866,0.08692375,0.5548035,0.17765564,-0.13150036,-0.3952393,0.00072765653,-0.51367605,-0.16570835,-0.35259604,-0.018273812,0.1386581,0.031007497,0.2575507,0.017479867,-0.015179951,0.0449064,-0.013448298,0.17354879,-0.12844205,0.43930793,-0.17289227,-0.02403917,-0.13265415,0.0043020113,0.0009926022,0.0019432409,-0.00028500412,0.0016929591,-6.366389e-05
33,0.08700435,-0.10037097,-0.3732057,-0.054932803,-0.4543422,0.55014825,-0.20898788,-0.46316665,-0.0019307684,-0.2607196,0.052274406,-0.26481155,0.28270888,0.21969359,0.058387466,0.08705351,0.23442939,0.2050955,0.09692371,-0.02834877,0.098618805,0.015195797,-0.17990948,-0.11067735,0.3834051,-0.084393874,0.0691984,0.10731253,-0.115764976,0.04042475,-0.119156584,0.11389005,-0.17289227,0.19961095,0.06795169,0.069912255,-4.425805e-06,-0.0004258672,0.000109060646,-0.0007834441,0.00039737666,-7.427517e-05
34,0.34272808,0.011567313,-0.06356896,-0.22560325,-0.3798023,0.3277855,0.3519205,-0.29314125,-0.2429856,-0.36497402,-0.047633752,0.013442379,-0.009426684,0.20427018,0.06903303,0.19221053,-0.118724585,0.26206416,-0.060455244,0.22052956,0.104864016,0.01799679,-0.3320284,0.09035783,0.44951916,-0.13538496,-0.35499048,0.030868482,0.026806276,0.109427914,-0.025251964,-0.010425056,-0.02403917,0.06795169,0.2558577,-0.08586067,0.005735445,0.0014182017,0.003166477,-0.0024601915,0.00331716,-0.0005526838
35,0.5776075,-0.43514997,-0.0018397778,-0.23599312,0.31231546,0.30505538,-0.56222403,-0.1269438,0.13044769,-0.18505313,0.09314518,0.18724844,0.19068725,-0.094584994,0.16317222,-0.20200294,0.24137898,0.019701019,0.19810945,-0.027035806,-0.009796752,0.22947063,0.16705927,-0.008486824,-0.0759096,-0.1795339,0.25184938,0.07772486,0.075984985,0.06893721,0.06767561,0.14199048,-0.13265415,0.069912255,-0.08586067,0.1897144,-0.0010237357,-0.00020507076,-0.00075465254,0.00023990097,-0.00068678113,3.4828216e-05
36,0.0017010393,0.007499162,0.012517313,-0.0021631105,-0.009248419,0.0075505152,0.013929347,-0.00068068877,-0.011502586,0.0038330269,-0.007171102,-0.0027632136,-0.0031158745,0.0082867425,0.002601339,0.004033075,0.022528427,-0.0041329525,-0.0039559896,-0.003934455,-0.0022398506,-0.0022582337,-0.012373688,-0.0011894603,0.013658146,-0.010774244,-0.0073226197,0.004228467,-0.002345705,0.004974273,0.007089967,0.0047686147,0.0043020113,-4.425805e-06,0.005735445,-0.0010237357,0.0004844176,0.00010596984,0.00026048793,-0.00015633792,0.00029563133,-2.835054e-05
37,-0.0018699332,0.00088715233,0.0023949465,0.0037106199,-0.0024374113,0.0032550779,0.00455623,2.2732856e-05,-0.002943666,0.003421277,-0.0012309321,-0.0008992448,-0.0012357887,0.0018235543,-0.00052631967,-0.00096761587,0.008213283,-0.0030189506,-0.0027012955,0.0022107828,-0.00044700634,-0.0017208232,-0.002636996,-0.00048326713,0.0013947012,-0.0028210664,-0.00346168,0.0019296157,-4.5747118e-05,0.0017383447,0.0017733522,0.0015800643,0.0009926022,-0.0004258672,0.0014182017,-0.00020507076,0.00010596984,3.6794823e-05,5.6650155e-05,-4.020811e-05,6.885797e-05,-8.505071e-06
38,0.0046038246,0.0033406168,0.0067571616,-0.00017462799,-0.0066324044,0.0032942763,0.010627374,0.0024945526,-0.0070067924,-0.0023515706,-0.003233071,-0.0018894721,-0.0031457506,0.0036932314,0.0004055117,0.0047715614,0.009199976,-0.00066683284,-0.0013178532,-0.0011912412,-0.0011763006,0.00030826748,-0.0052930573,-0.0014222341,0.0073722205,-0.005083354,-0.002732844,0.0027012723,-0.0013349863,0.0038834792,0.0032742508,0.0010414683,0.0019432409,0.000109060646,0.003166477,-0.00075465254,0.00026048793,5.6650155e-05,0.00013821152,-7.881396e-05,0.00014269057,-1.3676488e-05
39,-0.004924464,-0.0011800717,-0.0014810263,0.00019797875,0.0063614734,-0.0040524374,-0.0055835163,0.0017902167,0.0037078008,0.0025748457,0.0027723776,0.002336855,0.0004310565,-0.0032169737,0.00039758117,-0.0029906363,-0.0065780836,-0.00052084593,0.0017258332,-0.00034939375,0.00017339646,-0.00010721726,0.0035694293,0.0006465872,-0.005321167,0.0036151013,0.0025787065,-0.002099831,0.0007875382,-0.0030215336,-0.0014677618,-0.0012993431,-0.00028500412,-0.0007834441,-0.0024601915,0.00023990097,-0.00015633792,-4.020811e-05,-7.881396e-05,5.0620874e-05,-7.88438e-05,1.0089361e-05
40,0.007841703,0.0045394297,0.0064303097,-0.0020838783,-0.007017673,0.0045675593,0.008688323,0.0012977901,-0.0082854,-0.002448924,-0.0035923717,-0.002121587,-0.0032835049,0.004866018,0.0009122905,0.008376318,0.00987668,-0.000576868,-0.00044347593,-0.0011431924,-0.0014169553,0.00036998227,-0.0067807315,0.00015205849,0.0069222003,-0.006343019,-0.0033480278,0.0022831892,-0.002042416,0.0039864075,0.003968635,0.0021967613,0.0016929591,0.00039737666,0.00331716,-0.00068678113,0.00029563133,6.885797e-05,0.00014269057,-7.88438e-05,0.00013671632,-1.5947819e-05
41,-0.00045421178,-0.0013503237,0.00012460949,4.527007e-05,0.0013184219,-0.00023261638,-0.0011982317,0.0005295549,0.00075308024,-0.000633133,0.00042046365,-0.00029854916,0.0002866107,-0.00011070194,0.00027015584,6.0588733e-05,-0.0013437707,-0.000336008,0.0005064432,0.0003744209,-0.00037754758,0.00028315175,0.0010993937,-0.00030372565,-0.0010358092,0.0012892254,0.0009520845,0.00013863685,-9.896407e-05,-0.0003124922,-0.0004789006,-0.0006279619,-6.366389e-05,-7.427517e-05,-0.0005526838,3.4828216e-05,-2.835054e-05,-8.505071e-06,-1.3676488e-05,1.0089361e-05,-1.5947819e-05,2.9183982e-06
