,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
0,112.11458,-12.907524,3.7642775,-17.462692,-34.752712,-4.3675,11.59059,7.803725,16.19564,23.965702,-14.64823,-7.5238147,1.1598024,0.58874583,3.7479928,4.4382663,-0.9193342,-3.3389401,-7.069443,1.9626265,0.43425146,-12.345106,4.015276,-8.813076,0.58588487,1.7754836,3.6966615,7.68429,4.2643676,2.3463192,-1.6191664,-1.1886364,2.81075,5.0119963,1.3292816,-0.84309804,1.0950204,0.7156143,1.6916993,1.1221459,-1.9140193,-0.3479448,-0.19389825,2.7795238,2.3589277,0.72335935,-1.3742019,4.64762,1.2855729,0.8641303,1.1724075,-0.027893957,-2.3832767,0.2296621,-1.1945386,-2.6632915,-0.7444867,-2.0871472,0.036270116,-0.12950271,-1.9870384,-1.0832696,0.30369782,0.9685463,1.0336534,0.29329765,1.298841,-0.6938027,-0.52155435
1,-12.907524,94.33339,-58.108444,0.7036427,-0.68317205,11.431105,-1.7022009,8.819786,-26.077612,15.798481,-12.733969,4.4519644,2.4296644,-3.5714111,-0.8051976,-3.4387102,-0.4940418,6.319127,3.4935632,2.8071723,4.774667,-3.8491385,-1.4661264,-0.4310695,-0.42870635,-0.12467326,-0.30683005,-4.7659073,1.2445018,1.5296955,2.0111659,5.0988913,1.8184311,-0.5804932,-1.7641288,-0.65677035,-2.7180946,3.287318,0.5158181,-0.7836343,1.3687655,-0.07244987,0.12723598,-1.8280787,-1.1137854,-1.3389695,0.84273326,-1.5277431,-0.5642388,0.29647547,-1.0960484,-1.674015,-1.8781462,0.19140872,0.531743,0.17852396,0.12499112,0.7981129,0.47673687,0.47679505,0.6837292,0.34498498,0.3049006,-0.38365465,-0.5785095,-0.2634238,0.2732541,0.74279785,0.4768547
2,3.7642775,-58.108444,41.619244,-18.798285,3.1842666,-8.138535,4.303647,-3.0461755,8.563807,-10.05768,12.175295,-3.9684024,-3.0285344,4.1798115,1.478564,2.7316108,0.8250576,-4.679615,-1.9161893,-2.142076,-3.660782,3.0423732,0.39893663,-0.81257427,0.27758828,-0.1089268,-0.9170245,3.0956633,-0.6170655,-0.58507514,-1.3510764,-2.2333784,-1.9178891,0.7602782,0.6882052,1.1894441,1.8538147,-2.0704246,-0.75720316,-0.33707386,-0.23584627,-0.337036,-0.5845671,1.1250707,0.7295854,0.83950245,-0.50410074,0.31066412,0.80074835,-0.34112978,0.37985623,1.4813476,1.0514345,0.0032617338,0.16851081,0.3566706,-0.30717093,-0.115707055,0.2383619,-0.43225178,-0.5119228,0.028241929,-0.5682545,-0.02608455,-0.057656683,0.123042986,-0.00062024465,-0.47639546,-0.29614073
3,-17.462692,0.7036427,-18.798285,97.2234,-6.4752107,11.172302,-18.473772,-11.494431,31.521214,-3.5598583,-8.542197,9.131117,8.406355,-6.880728,-5.831871,0.8769001,2.9231553,1.3351239,2.7234771,1.262658,6.0664806,2.1490934,0.106805176,4.2917767,-0.2818602,3.861204,-1.3758341,-2.3111615,-1.5455711,-0.938576,-0.20700009,-0.5831491,-0.020720711,-1.9571881,-1.1714528,-0.0541009,1.1500685,-0.18241796,1.083319,1.0299506,-1.412447,-0.46053755,0.9618773,-0.3779308,0.10663971,-0.15494967,0.5415091,0.2669689,-0.13195366,-0.73851675,-0.7835381,-0.52010334,0.72844726,-0.41837475,-0.08975294,0.09796884,-0.4730413,0.77756,0.46957552,-0.5260174,0.4991727,-0.45176828,0.445409,-0.3990032,0.94185174,0.32010567,-0.4106463,-0.016951166,0.20805198
4,-34.752712,-0.68317205,3.1842666,-6.4752107,50.121494,-7.088022,15.530544,6.084269,-2.771706,-10.399086,3.341888,-7.7839127,2.2193003,2.4744678,-9.332014,-3.9451556,7.911154,1.1100569,6.908021,1.227953,0.6251962,2.7849412,-1.325152,0.14963996,2.612589,1.9736534,0.19183898,-2.6084218,-0.8779115,-1.3987298,2.296056,-0.06304681,-0.07265003,0.23652342,1.928635,0.74905473,-0.5883931,-0.5233609,0.29455173,0.29209358,1.0232904,0.5887315,0.54507494,0.32246828,0.08584207,-0.8780663,0.54041916,-1.171615,-0.473,-0.20030773,-0.23992303,-1.143383,0.92552227,0.32248724,-0.5019349,0.14058572,0.46063852,-0.2468304,0.28412294,0.14119777,0.82354295,-0.08834742,0.09900051,0.6999109,0.12353182,0.29879552,-0.7677882,0.3679002,0.603571
5,-4.3675,11.431105,-8.138535,11.172302,-7.088022,17.50077,-2.9985437,2.9576936,-1.8513076,2.3195832,1.5489631,4.422981,3.3675933,0.25798932,3.1236207,1.1257443,-1.3112473,-1.6609516,3.5865977,1.1844246,-0.081888,-0.5911628,1.6003304,0.6727716,-2.86669,0.50326353,-0.649601,-1.1449955,1.4652708,1.0410782,1.4710252,1.1287777,0.52721727,1.1430335,-2.4244294,1.824064,0.96969765,-1.1257974,0.34719223,0.686086,0.19530246,-0.7915283,0.546159,1.1087472,-0.8282615,1.2742089,-0.106107876,-2.044352,-0.035693526,-0.90168417,-0.05759284,-0.036661897,0.6660378,-0.44346842,-0.29232162,1.1566315,0.34127802,0.38127896,-0.8210958,-0.94433945,-0.7926642,0.14487794,0.832309,-0.8485675,0.39395577,0.5528295,-0.10562494,-0.29608142,0.16967547
6,11.59059,-1.7022009,4.303647,-18.473772,15.530544,-2.9985437,19.230228,2.8993526,1.3370047,-1.6373324,-3.1417832,-6.463726,2.7067077,3.185909,-3.6923752,-2.2600403,2.9465675,-2.4690895,1.1320858,-0.13420764,0.03678237,-2.8942988,-0.21806553,-2.3138843,1.0096343,1.4531845,0.91453254,1.5757169,3.9133008,1.7965796,1.0173602,1.1263964,-0.11724979,1.0683745,0.18225887,-0.18012981,0.61080277,0.30063736,1.8904822,-1.3120233,1.6769836,-0.49604547,1.3161254,0.79573417,0.52310765,-0.065946504,-0.101839945,-0.28516784,0.044621125,0.26739174,0.23554102,-0.34603888,-0.42738086,0.30244553,0.013125203,-0.22454894,0.69576913,-0.45210966,-0.41155553,0.10368191,-0.5064033,0.6594268,-0.085582584,0.050308313,0.62639856,-0.2266421,0.055879306,-0.2959345,0.078963235
7,7.803725,8.819786,-3.0461755,-11.494431,6.084269,2.9576936,2.8993526,16.201496,-6.7893147,6.4734917,6.247508,-4.1770396,-1.3601513,3.3185391,1.8599827,-0.5534896,0.7853065,1.5508653,5.5498686,1.571738,3.6314726,0.5960784,2.925242,-0.06142696,-1.466397,1.9528358,1.2228718,1.5520353,-0.5641038,0.5002797,0.42584634,-0.29296392,0.6784658,0.19145866,-0.30185604,0.64341474,0.6458542,0.8792599,0.85189414,0.973366,-0.8246285,0.6396607,-0.023882486,0.663093,0.23808797,0.25420496,-0.5143894,0.4462201,1.1578414,-0.18178166,-0.31726947,0.33499956,-0.48788562,-0.36576438,-0.7416842,-0.42944556,-0.3322938,-0.18096504,0.23853159,-0.58009064,0.20824337,-0.54978085,0.30718312,0.19067542,0.042355932,0.5382822,-0.050616283,0.3394869,0.121900484
8,16.19564,-26.077612,8.563807,31.521214,-2.771706,-1.8513076,1.3370047,-6.7893147,37.402267,1.4034095,3.7001572,-1.1844311,3.660276,4.917238,-1.9474078,1.1473155,2.444888,1.0045631,-2.555172,1.1601617,-0.2664396,-0.971102,-1.0000973,-0.14657822,2.7050672,1.3381915,1.7793422,-0.115434326,1.0665209,0.6902218,-0.26677144,-0.57695526,0.7116305,0.6134173,0.38899398,0.03882163,1.2937107,2.023367,1.9081059,-0.80049175,0.7985396,-0.3484022,-0.20087634,0.058015637,0.12251367,0.2079371,-0.566448,-0.05191895,0.08403273,1.2698756,0.06506016,-0.67023706,-0.5405299,-0.28011185,0.33161497,-0.5250739,-0.4239427,-0.18412131,-1.2969103,-0.7386272,-0.5841211,0.01574794,0.096870214,0.94278365,-0.21461776,0.07407062,0.2799753,0.116316155,0.4637547
9,23.965702,15.798481,-10.05768,-3.5598583,-10.399086,2.3195832,-1.6373324,6.4734917,1.4034095,21.386934,0.34852862,0.42804188,1.8923749,4.8384075,4.1961517,4.334915,1.1729481,4.341541,-2.8220391,1.0111566,1.896781,-2.9411218,0.62523323,-2.4625635,0.28090417,1.2962791,0.75718695,-0.9315011,-0.8186114,-0.8546177,0.021034006,0.8106867,0.14594993,2.1062346,0.56152976,1.6312811,-0.48646766,1.7389426,1.1654601,0.98667943,-0.54172796,1.2794644,-0.22664183,1.1487849,0.08331488,-1.1919336,-0.7253201,0.0031208242,1.414706,-0.21577483,0.20948471,0.20345907,0.05882214,0.2700617,0.18289588,-0.7780689,-0.056171916,0.09580833,0.03816034,-0.034569625,0.07978132,-0.6209924,0.090829976,0.036170274,0.32484686,-0.3132189,0.11348583,0.14898404,0.15243606
