,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,689.16034,10.28212,9.901951,-10.52343,-25.365528,-3.5131068,-1.0786982,-1.4694918,-4.927833,-4.7336044,-6.9235506,2.0059447,-2.9119825,0.7700318,-0.487436,2.2906413,-3.9801059,0.69565153,-0.18695779,-3.6357589,0.9821768,-0.9913134,-0.73423463,0.4588551,-0.6234336,-1.1200824,0.975365,1.3102076,1.6101589,2.0295506,-0.3919111,0.030199815,-0.3853217,1.0719185,-1.453829,-0.6312623,-0.56095636,0.73831743,-0.8452537,-0.15270719,0.9136661,0.7142926,-0.43811962,-0.023415618,-0.33857104,-0.022821642,0.23652025,-0.6659304,0.91776824,-0.6157851,0.621503,-0.06717657,0.14132364,0.3735203,-0.55329895,0.053856306,-0.54482114
1,10.28212,165.11954,-12.541951,35.20276,26.91027,18.777119,9.309849,0.47977614,-17.120306,-9.328514,-10.36408,14.805205,-10.512804,16.7577,-0.84146094,0.6403185,9.331615,3.7664287,14.697065,3.17402,-4.5302973,4.5743957,-2.5617917,4.3505597,6.0613227,2.0106568,-2.9382548,-3.4308584,0.90543044,1.1108195,-5.3826137,0.6550453,-1.0456817,1.0109338,1.265696,3.2054892,-1.8047348,-1.1565515,-0.9784304,-1.7689373,0.20324332,0.42661113,-0.4098097,-0.06333456,-2.3661962,-0.3557763,0.13984056,0.35454482,0.24164993,0.50194216,-0.052787513,-1.6622114,-0.8308344,1.1705046,-1.6956505,0.26517212,-1.0705807
2,9.901951,-12.541951,52.463634,-1.2206405,15.210987,16.987862,3.2864182,7.994712,1.9395409,-9.817732,6.457146,4.2318935,7.9366155,8.109165,8.230717,6.3766108,-11.727013,3.8499715,-5.6523438,-3.7474833,1.6038032,4.3695316,0.9890331,-1.2644955,-0.10604759,-1.4750662,-0.8657913,1.4934546,-2.4398813,0.055894688,0.81380475,0.6726618,1.9462034,-0.42488706,-0.746058,-0.9104253,1.2457521,0.1983049,0.38220823,0.56294364,-2.8572369,2.6783345,-0.33171695,-0.40859663,0.4300073,1.0401909,-0.48562425,0.672145,-1.0975708,-0.006766423,1.1499327,0.14391086,0.7104,-1.1896689,0.9988687,-0.20005904,0.37794048
3,-10.52343,35.20276,-1.2206405,58.36391,-1.8266473,-8.40991,2.389898,7.0894585,7.97124,-22.840836,-3.220426,2.9032001,8.528498,1.6122595,-2.5700443,-0.47154737,-0.87301993,-7.2387323,2.554554,-4.7497854,2.838873,0.4401304,-1.4462686,-1.5842164,0.13730875,2.7145367,1.9258246,1.8125548,-2.560205,-0.65114605,-1.5221305,-2.6208744,-0.16631061,0.6171286,0.8306676,-0.91630757,-4.7272086,-0.4095773,-0.6892489,-0.8719253,-0.6641525,-1.5610594,-0.37865305,0.060812302,0.6448244,0.386917,1.0278213,-1.5150495,0.24470282,0.18370026,-0.7895712,-0.6905972,-0.7198284,1.2963495,-1.0788791,0.5069803,-0.20460272
4,-25.365528,26.91027,15.210987,-1.8266473,24.870075,19.434296,5.791911,9.771317,0.80035794,0.093709804,-4.6734056,6.7905126,0.43595046,7.119324,4.95425,1.6951939,0.3230352,5.233157,-2.3982756,-0.98710567,0.2413378,-0.075075164,-0.36563063,1.3656334,0.730566,-2.7388937,0.056756914,-1.1590105,2.6826992,-0.75611126,-1.2532532,1.5204542,-0.44879568,1.0166731,0.4039678,-1.4357507,0.7416748,0.5083189,-0.8922147,0.8377284,-0.4894781,0.89628845,0.09076087,0.019387444,-0.15102011,-0.9987588,-0.09250559,-0.034758314,1.1255329,0.23450336,0.56424,-0.3290195,-0.0068661226,-0.69223976,0.14023364,-0.29997933,-0.4480865
5,-3.5131068,18.777119,16.987862,-8.40991,19.434296,58.772377,7.1397867,-3.5029871,3.2347536,4.524419,0.46132362,12.679878,-4.834318,-7.577782,7.3923388,-8.27128,-6.5893316,9.66512,-1.8729762,-1.9577293,-0.9798343,0.22812736,-1.2219657,0.38783842,-1.3659964,-0.76593745,1.464679,1.4336346,-1.4906608,1.3986292,-1.1396909,-1.2208879,-0.88936424,2.1694198,-1.5825584,0.914532,-0.91308594,0.88649046,0.18818101,-1.3842974,-1.1902376,1.7678366,0.10965901,-0.32064235,0.64851993,-0.524531,-0.37913275,-0.37644362,0.8478114,-0.39074993,-1.4232543,-0.29424897,-0.6954576,0.1314373,-0.566983,0.0025603327,-0.9999567
6,-1.0786982,9.309849,3.2864182,2.389898,5.791911,7.1397867,52.123177,13.682294,9.537378,4.1401224,5.493491,-1.0018364,-13.300421,0.040584262,-2.472792,6.2275624,0.31697577,-4.220915,-0.3532188,-1.733502,5.314142,0.5997863,-1.3281953,1.6338012,-1.1632981,0.61496127,-0.42089987,1.0412879,-2.0216594,3.2467823,0.8869252,0.42238486,1.4541061,0.5897738,-0.81526345,-0.24106112,-0.31053534,-0.5335293,-0.20438892,-0.5858562,3.2161858,0.39635783,-0.8437857,-0.49809614,-1.0605059,0.050806038,-0.6319088,-0.4623415,0.6455432,-0.8393681,-0.16322449,0.013371274,0.2517991,-0.20167974,0.1294974,0.16010481,0.2992315
7,-1.4694918,0.47977614,7.994712,7.0894585,9.771317,-3.5029871,13.682294,28.12457,-1.6292473,4.0293603,0.5236299,-7.557802,1.8879673,6.3405786,3.6430404,0.23822996,-3.4657123,-1.7829597,-0.068311214,-4.7486835,2.7096882,-2.4233632,-1.4692017,-0.5424235,0.15027305,-0.2740305,-2.1018276,-0.14231087,2.4150243,-0.68719405,-1.8901991,-0.998296,-0.5725701,0.49597085,-0.77563965,-2.8126373,1.1144636,0.44208822,-0.24503085,-0.28062242,0.26106668,-1.538936,0.3074107,0.26681018,0.60206014,-0.7860923,0.47481048,-0.5058371,0.55262816,-0.05238854,1.4807515,-0.17477924,-0.40791065,0.52215207,-0.8006295,-0.16328546,-0.610078
8,-4.927833,-17.120306,1.9395409,7.97124,0.80035794,3.2347536,9.537378,-1.6292473,30.018682,-3.6864915,-7.633609,7.09116,1.2752575,-7.401416,-5.7600183,4.9590974,1.0834179,1.5889559,-2.18565,-0.46717244,3.2240887,0.8761282,-0.6230607,-3.047359,1.1044827,-0.93542314,2.9634728,1.2386103,1.5108104,1.7635937,1.0429127,0.09952829,1.0414984,0.68499875,-1.2501876,0.14980102,0.90957785,-0.11237241,-0.6443459,0.5833149,0.041606404,-0.5886356,0.62824863,1.3061213,0.8242283,-0.448965,1.0283221,-0.33158398,-0.3478142,-1.0572016,0.9557367,0.13233155,0.19214983,0.51673603,-0.16113946,-0.2768618,-0.01673093
9,-4.7336044,-9.328514,-9.817732,-22.840836,0.093709804,4.524419,4.1401224,4.0293603,-3.6864915,21.640709,0.37545773,-7.053976,-6.616329,-1.9036133,-1.4211786,1.7949014,-0.29718918,2.3600793,0.05375532,1.7613112,-1.8238761,0.4355499,0.5034673,-0.71105164,3.082419,0.18086958,-0.25617757,0.33668017,1.7917695,-1.3179721,-0.6723453,-0.28104925,-0.8283185,1.1428604,-1.2735741,0.55288076,0.61942405,-0.24284846,0.24180898,-0.7261084,0.205545,0.6841841,0.45727116,-0.53520185,0.22499621,-0.6754745,0.76829225,0.47930813,1.0490046,-0.3040999,0.20121609,0.18055716,-0.5198157,0.2132717,-0.5753774,0.54919446,-0.57168275
