,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,9.716812,-6.9651375,-6.8142195,7.216094,17.532394,2.2461147,0.6373097,1.0295235,3.4241858,3.2521372,4.7058344,-1.3927226,1.9099922,-0.5980437,0.3276618,-1.5715411,2.7236702,-0.50114214,0.1563608,2.482771,-0.61252034,0.72585213,0.5125963,-0.3706178,0.37958962,0.7495345,-0.70876133,-0.96409583,-1.1475508,-1.4329085,0.25724286,-0.023322448,0.29348627,-0.7717459,0.9918855,0.47435683,0.41872504,-0.53538245,0.6323596,0.09047593,-0.6131685,-0.5178754,0.34054878,-0.025292693,0.21414104,0.03458648,-0.17992783,0.4715008,-0.6213171,0.40882325,-0.43477324,0.051756606,-0.05663392,-0.2548172,0.4137311,-0.018882662,0.35169375
1,-6.9651375,106.523026,7.5843534,-23.992294,-21.012291,-11.2971325,-4.5575585,-0.8841023,11.760177,6.7521944,9.4144745,-9.326907,9.157139,-10.718548,1.985976,-0.38648927,-5.8217897,-2.575418,-9.693142,-1.4281874,2.0830584,-3.737083,2.3999944,-2.2071204,-2.8645015,-0.71664596,2.748012,3.0939646,-0.23933746,-0.35871136,3.4819984,-0.73904777,0.33405897,-0.41722047,-1.1184914,-2.641383,0.7811882,1.0473855,0.375261,1.163665,0.14481586,-0.5485931,0.08383549,0.7037699,1.9323063,-0.38937438,-0.081128746,-0.082596764,-0.067700006,-0.47720695,-0.09498555,1.0405955,0.6624085,-1.0746033,0.5590735,-0.46380925,0.89713955
2,-6.8142195,7.5843534,83.792015,0.9627726,-11.493179,-11.202206,-1.641703,-5.7221203,-1.5302225,6.979911,-3.5553973,-2.6311998,-4.916151,-5.396512,-5.3115788,-4.42321,8.294637,-2.867703,4.0789366,2.766923,-1.4691716,-2.8355355,-0.4619478,1.0969747,0.44620368,1.1412354,0.78870517,-0.88946116,1.757688,0.16106085,-0.58075774,-0.5737332,-1.4948101,0.3035593,0.46881178,0.5916537,-0.9435904,-0.02393641,-0.41640094,-0.41883558,2.0763848,-2.0245676,0.17908233,0.54890954,-0.17161825,-0.83355504,0.2742213,-0.35180426,0.770548,-0.056358684,-0.8347472,-0.11231393,-0.45313662,0.7231273,-0.9139577,0.047086082,-0.16457836
3,7.216094,-23.992294,0.9627726,58.77719,1.4587516,5.420409,-1.9786227,-4.9397655,-5.3559027,15.637831,1.9834384,-2.0624547,-6.271717,-1.1957695,1.7733269,0.42080727,0.55771035,5.052437,-1.7814751,3.2205458,-1.7615573,-0.32582408,0.9182956,0.9793523,-0.25099817,-1.9553525,-1.4648759,-1.3194768,1.7306532,0.37466455,0.94983375,1.8625879,0.17595063,-0.40661368,-0.5690445,0.6703476,3.3560448,0.22764939,0.58097446,0.59071136,0.4401223,1.1049917,0.30247042,-0.12740403,-0.5033934,-0.24301174,-0.7222178,1.0194731,-0.15388626,-0.11105796,0.51345575,0.47546542,0.5100038,-0.83444643,0.8331962,-0.28836915,0.10366742
4,17.532394,-21.012291,-11.493179,1.4587516,75.51493,-12.225698,-2.6475096,-7.2423687,-0.7992562,0.25129482,4.8857603,-4.175503,1.0738246,-4.2959485,-2.4929414,-1.1229146,0.19780234,-3.6341991,1.9303751,1.1938676,-0.93850267,-0.29802114,0.74976015,-0.40934065,0.40892488,2.3914692,0.53067875,1.3120506,-1.5715996,0.8344549,0.7363589,-1.3260344,0.08358373,-0.5572648,-0.4399178,0.7291181,-0.8107565,-0.20567842,0.4244748,-0.6384728,0.55134195,-0.83325547,-0.17229342,0.46300095,0.30940944,0.2895183,0.05016779,0.15858923,-0.67528486,-0.29600018,-0.5246191,0.13461211,0.08933601,0.2935984,-0.51685536,0.010588647,0.41021174
5,2.2461147,-11.2971325,-11.202206,5.420409,-12.225698,44.066776,-5.912935,2.5775094,-2.0363317,-3.355016,-1.8119168,-9.209383,2.3731523,4.81708,-5.663533,5.7256317,4.172138,-6.7856865,1.2360665,1.04238,1.3643966,0.04904148,0.48802012,-0.6812674,0.32535565,0.24414343,-1.4213133,-1.377361,0.7943756,-1.2481704,0.7862803,0.99782825,0.80695903,-1.6487257,1.1526159,-0.4000794,0.8780019,-0.75289327,0.14256802,0.9643505,0.70637727,-1.1261365,0.085959055,-0.18928006,-0.5984919,0.63823736,0.20949213,0.16097724,-0.6102915,0.32014912,1.0660684,0.22412586,0.5341873,0.063400306,0.7527186,0.17089204,0.5438274
6,0.6373097,-4.5575585,-1.641703,-1.9786227,-2.6475096,-5.912935,26.131172,-9.126839,-6.470791,-3.1080396,-5.2438025,0.22613752,8.303503,-0.5536191,0.99769115,-4.3658667,-0.5341022,2.8687487,0.16205716,0.81644666,-3.100037,-0.2093946,0.57905114,-1.567127,0.17688021,-0.7216581,-0.13145371,-1.1126776,1.1696098,-2.5026488,-0.48470697,-0.10421237,-0.80395687,-0.5308466,0.6131941,0.35398993,0.41220075,0.23067746,0.3589874,0.42078048,-2.3618865,-0.14900085,0.703418,-0.07683818,0.6067488,0.259333,0.4102881,0.22170928,-0.48991132,0.6268427,0.24148415,0.05586295,-0.17485353,0.23956764,0.2599799,0.035374716,-0.33717227
7,1.0295235,-0.8841023,-5.7221203,-4.9397655,-7.2423687,2.5775094,-9.126839,24.818178,1.1382182,-2.7867446,0.10094792,5.420225,-1.036577,-4.25583,-2.2426958,-0.1441177,2.5404806,1.2086661,0.12670442,3.413485,-2.0524364,1.6073062,1.1483245,0.463916,0.10711657,0.32312894,1.5621759,0.19218022,-1.6249757,0.5145478,1.216568,0.63260835,0.3358565,-0.32471055,0.49223137,1.8930702,-0.7936461,-0.28634834,0.16896012,0.16137584,-0.12375042,0.9982433,-0.23506492,-0.07300638,-0.3674455,0.41928735,-0.35820043,0.38263464,-0.34469977,0.0026162975,-1.0768974,0.11349529,0.33290854,-0.4119663,0.45943993,0.07655688,0.44487756
8,3.4241858,11.760177,-1.5302225,-5.3559027,-0.7992562,-2.0363317,-6.470791,1.1382182,21.350101,2.6918724,5.5500617,-4.876335,-0.77935576,5.1779103,3.982769,-3.473434,-0.7613474,-1.0777097,1.4358476,0.34971172,-2.3284805,-0.5377302,0.51980263,2.1788948,-0.7570628,0.69198763,-1.9394736,-0.8436227,-1.033796,-1.1549611,-0.64367723,-0.12268601,-0.73022795,-0.50940204,0.8829458,-0.08180983,-0.6414444,0.11007722,0.36554188,-0.38576728,3.133586e-05,0.40139621,-0.4363004,-0.82794464,-0.58191895,0.35786808,-0.67416257,0.27709532,0.24156746,0.7435252,-0.67533994,-0.089058235,-0.14452994,-0.35969016,0.03702895,0.16404137,0.05002325
9,3.2521372,6.7521944,6.979911,15.637831,0.25129482,-3.355016,-3.1080396,-2.7867446,2.6918724,23.448357,-0.61894906,4.8289223,4.3469353,1.2542754,0.8760812,-1.2476921,0.10078424,-1.7080289,-0.04870207,-1.333252,1.4106822,-0.30793795,-0.48977822,0.40647942,-2.2103727,-0.20957434,0.051866576,-0.30581126,-1.2680893,0.8146894,0.43534437,0.2775671,0.6051544,-0.84687984,0.8974713,-0.3223223,-0.39054763,0.13392244,-0.08646556,0.49153602,-0.16773449,-0.47555467,-0.31501532,0.26097566,-0.18316579,0.48685753,-0.5477265,-0.36677042,-0.7349181,0.22683302,-0.11304937,-0.12822017,0.37207118,-0.104586214,0.4880718,-0.3360831,0.38351715
