,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,121.2742,23.489145,-9.577969,14.054298,-8.670038,-13.761314,13.363883,13.480173,-8.219345,18.096054,-2.293757,8.952381,-1.9961152,13.296849,-6.760991,-12.085688,10.023489,-12.757498,9.382205,-7.186962,5.8025455,6.3912363,5.688818,-4.4450493,3.6735358,2.685275,0.85968864,6.0160913,3.8206806,-2.1416528,1.8572102,2.224625,-4.6424417,1.6246918,5.1704063,0.7823807,6.247164,8.27277,-1.6362484,0.016085409,2.004723,-1.8371851,6.58926,-1.0438085,-2.0661128,3.4469976,-0.2469354,-1.0057111,1.1758325,0.8173609,1.1950705,2.7787447,1.3092313,-0.02587045,1.8254871,0.471942,-1.8843952,1.585001,2.354077,-3.9782453,-0.10998951,-0.6618712,-0.9894656,-2.7319415,-0.12012579,1.7487184,-3.0577679,-2.579581,2.1074584,1.2086623,1.8513933,1.998899,0.24146718,2.7493672,-0.26797396,2.060587,-0.020059714,1.3755903,-0.16721326,0.00974026
1,23.489145,12.918228,-8.624257,4.394909,-4.80552,-5.558701,-1.8504674,10.337913,3.5991712,2.6946964,-2.9110975,-2.0198631,-0.25092202,2.7329054,-3.6670785,-6.16516,2.5016212,-2.3499303,1.2925485,0.2294504,0.074550256,2.897954,2.5904832,-1.8455019,1.4059799,1.4028928,-0.48650503,1.0718181,1.8081124,-0.105865225,-1.5742767,2.0336895,-1.3796861,-0.073353276,-1.8033006,1.1289954,-0.09491673,0.7650585,0.8872405,2.0983229,0.38943356,-1.0645934,2.712212,-0.06703089,-1.4011688,-0.70835173,0.14453822,-1.1347764,0.886696,1.0362713,1.6397791,0.14695075,0.404068,-0.99397486,-0.19907501,-0.1997276,-0.38489604,-0.15066409,-0.54582477,-1.1795624,0.5263353,-0.47063267,-0.36660534,-0.33319774,-0.3525036,0.25424367,-0.7309998,-0.1473051,-0.3513288,-0.22108005,0.32758814,0.06302839,-0.39212027,0.4350367,-0.38888955,0.06750181,0.24891804,0.24659488,0.21079612,0.115063086
2,-9.577969,-8.624257,14.973188,-4.840395,0.6468953,5.8606167,3.5888429,-12.442085,-11.278677,-1.8752036,2.8389478,6.370713,-0.9894242,-0.057769462,0.4255129,3.2439947,-1.152687,1.3255022,0.012100536,-0.062526524,3.3936653,-0.073334865,-2.589049,3.4328125,0.5440704,-2.3522243,-0.16738309,-0.035649344,-2.8180609,1.4048567,0.3467327,0.14865157,0.56587565,-0.4742957,2.4271374,1.2153571,0.5634421,1.0356731,0.96589994,-1.2177141,-1.086596,0.91907084,-0.7515166,-1.2993982,1.9642651,0.51780516,-0.1894786,1.0090132,-1.817591,0.15630992,-0.5179316,-0.9897913,-1.5943645,0.3169927,-1.455092,0.4659083,-0.36213964,-0.21200727,0.8184513,1.4844844,-0.4768722,1.1751165,0.0026313257,-0.42833108,0.9366962,0.002037478,0.06103968,0.3380311,-0.2055826,-0.5384172,-0.6430489,-0.31590265,0.27002957,-0.24947321,-0.4917362,0.499915,-0.46931612,0.2580101,-0.26007813,0.03222461
3,14.054298,4.394909,-4.840395,10.98016,1.3959901,-1.6974722,-2.7517176,12.915932,2.1873553,2.6360066,-1.8962266,-0.5111945,-3.4034,3.1644871,1.6838725,-2.3000643,2.6816847,-0.04026847,-0.33517188,0.75591207,0.7724161,-0.27820343,0.6914897,-1.3112265,0.13542116,-0.85303295,-0.82476807,-0.00085390394,1.4112594,-0.47363025,0.54464346,-0.029191244,0.62348175,-1.2987924,2.2872186,0.27648306,2.452179,0.6569923,-1.111037,0.12728743,0.16961974,-0.6857412,2.0769365,2.2214556,-1.4172289,0.050031416,0.7298819,0.3932123,1.1467602,-1.0898035,-0.78002113,1.0232205,0.7172804,-0.058145083,0.58888,-0.23159708,-0.4659807,0.6087279,0.047664884,-1.0132539,0.30339825,-0.58453494,-0.80592597,0.38757312,0.5759927,0.16515124,0.5134841,0.9313934,-0.307096,-0.050597988,0.15409242,0.06794819,-1.1802151,-0.010260984,-0.35804677,0.55816823,0.15267609,-0.01268625,0.5482657,-0.24800244
4,-8.670038,-4.80552,0.6468953,1.3959901,12.283066,-1.0774171,1.6190807,-4.4674854,-1.4170028,3.9291692,0.5727683,5.559249,-3.6250033,-2.6853561,-1.0515751,3.1785269,3.2580807,0.626152,-2.9365396,2.262744,-3.9166923,-0.91706157,-0.8194685,-2.2188513,2.6127245,-3.2423172,0.8448417,-2.0648816,0.32329327,0.25166953,1.5094283,-2.850731,2.3581688,-1.0234511,0.90120775,-1.9250232,0.3528232,-0.10036965,-0.44598562,-0.75146276,0.49014384,-0.046226546,-2.0143242,1.1407416,0.120047465,-0.82832646,-0.64357775,-0.53497505,-0.056175992,-1.1732473,-1.6415484,0.7275481,1.4984322,-0.37207454,0.80629575,-0.35459054,0.47091225,-0.86394763,-0.83169824,-0.41018552,0.2526398,0.30732477,-0.307069,1.5353115,0.37390196,0.045395806,0.12587029,0.23817664,-0.15823305,0.69099885,-0.15265709,0.034328938,-0.3130836,0.2913404,0.11840761,0.36098045,-0.0064712837,-0.03424444,0.3761545,-0.31834483
5,-13.761314,-5.558701,5.8606167,-1.6974722,-1.0774171,9.898111,-0.5304564,-9.729354,-4.3202677,-6.315012,1.6563799,-0.46749204,-2.3691854,-5.472248,-0.9173279,3.9457684,-1.2678411,1.2235409,-1.4722412,1.603683,1.3663841,-0.45774725,-0.70513666,2.565226,-2.1570117,0.8424984,0.03315885,1.7022424,-0.6307716,0.43035465,1.0577071,0.61371124,0.27454293,0.75330746,0.8420528,0.55698496,1.3709425,-0.17578873,-0.9242524,1.3739424,-0.12535718,-0.3020646,0.70789087,-0.29409558,0.94806874,-0.26025498,0.33807704,0.6186447,0.1628738,-1.0368407,0.01748654,-0.25608015,-0.36369127,0.832713,0.5294312,0.41141376,-0.36839157,0.8707825,0.64673656,1.2568593,-0.016752142,-0.3525942,0.1407861,-0.8357662,0.38313466,-0.09236677,0.42126417,0.78366274,-0.20309983,-0.60220957,-0.19292668,-0.34953353,-0.44878137,-0.56710106,-0.3708024,-0.31773365,0.21593675,-0.17904547,0.25953043,0.2098909
6,13.363883,-1.8504674,3.5888429,-2.7517176,1.6190807,-0.5304564,15.743444,-6.68614,-8.8057,5.416395,-0.314154,2.296843,3.9648438,1.7028966,-2.1968727,1.482702,6.133003,-3.6242926,4.8596497,-4.346513,1.122393,-0.4062398,-0.05073732,-1.1512051,0.97859514,-1.2462237,-0.52394694,-0.6361346,0.06156093,-0.6605598,0.16089484,-0.36776966,1.3327136,0.2845227,1.7586,-0.19007832,1.8139799,1.8291042,-0.22967799,0.6310617,-0.39920825,0.25293475,-2.1662993,-0.82829404,-0.58787715,-0.46194297,0.04383257,-0.5604869,-0.3962029,-0.9180342,0.11009672,0.50750405,0.46313807,0.11112261,1.1232661,1.1205719,-1.4581645,-0.83481705,0.06885296,0.9565417,-0.54903185,-0.24192914,1.2770936,-0.8017065,0.7799981,-0.3559881,-1.0172613,-0.48280418,0.93323886,0.33092755,-0.3378615,0.084481165,0.6255473,-0.46364143,0.5304356,-0.14259082,-1.1940889,-0.5757098,-0.106020615,0.15988478
7,13.480173,10.337913,-12.442085,12.915932,-4.4674854,-9.729354,-6.68614,39.969254,14.5458555,2.4733694,-5.409274,-9.596235,-1.014657,8.610241,11.281427,-6.7654066,-0.22388119,-1.1877282,-0.96278137,3.3852904,0.6942926,-2.0399294,3.273056,0.23404953,-0.14280763,-1.0852605,-1.870919,-2.3642607,1.5086238,-1.8543844,0.60228145,1.1726743,0.07686597,-1.8063729,2.019308,0.6919961,0.9177554,0.45187598,0.06977042,-0.62284493,-1.2580571,-0.48116696,0.3636026,1.7415695,-1.8430564,-0.6950935,1.8787014,-0.3132528,0.5876564,-0.09419955,0.89785486,0.79299015,-0.68897724,-1.9912949,0.041853413,0.1321183,-0.004595915,-0.07952828,0.7349807,-0.68299973,0.5026626,0.2953491,-0.14423832,-0.02451305,0.11077639,-0.38731024,-0.5404033,0.54100245,-0.014186163,0.14655073,-0.13534051,-0.12136292,-0.10983,0.31771523,0.09077738,0.024863679,-0.44663012,0.025804486,0.36709362,-0.3928604
8,-8.219345,3.5991712,-11.278677,2.1873553,-1.4170028,-4.3202677,-8.8057,14.5458555,19.69637,-4.0536766,0.060938828,-8.212748,3.0364008,1.8186868,3.0799677,2.525756,-2.5747766,1.7234144,-2.6937058,2.54485,-5.521926,1.0489442,2.710654,-1.8467839,-2.1802459,1.5824931,1.3594234,-2.3914385,3.0427086,-1.182135,-1.7705662,-1.0659478,-0.9509779,-0.41739824,0.36135533,-0.4479717,-2.3264613,-1.1219404,-2.334729,0.33512825,1.2091262,-0.412546,-0.021287274,1.2154876,0.5546429,0.053024687,0.35154772,-0.3551031,0.3107648,0.9977976,1.1012192,-0.028207773,0.35572147,-0.31887192,-0.1870577,-0.4769981,0.64761466,0.89291155,-0.011179365,-0.18030697,0.63858604,-0.17715414,-0.24126273,1.0747415,-0.86936796,-0.089134455,0.10599839,-0.7370852,0.5014603,0.4110436,0.21813451,0.015843756,0.25139546,0.3704756,-0.3254888,-0.4881664,0.22046964,0.015359728,0.08339995,-0.20653531
9,18.096054,2.6946964,-1.8752036,2.6360066,3.9291692,-6.315012,5.416395,2.4733694,-4.0536766,17.793026,-7.408043,4.8922663,-1.9758878,0.04198525,-0.03999596,-6.6289406,3.4470124,-4.4401927,2.578988,-4.6090717,0.11537312,-0.75364816,2.4359407,-0.6577438,3.6176546,-2.433148,1.2744049,-0.72427225,0.8795443,0.17718741,0.3427416,-2.2503715,-2.271423,-0.17759985,1.8561904,0.07723214,-1.5521908,0.94622815,0.0018483726,-1.4611247,0.07832813,1.2685106,-0.8061598,-0.172394,0.19435605,-1.0104578,-1.0041146,0.5958222,0.35336977,-0.7169298,-1.0932361,0.7511698,0.49451405,1.0536761,0.15810764,0.16449323,0.11516476,-0.82370716,-0.83157307,-0.3898939,1.4255164,-0.3438417,-0.28553692,0.3142289,-0.109499246,-0.576306,0.40957943,-0.38017958,0.15007702,0.16351274,-0.19858252,-0.1160554,0.08759081,0.41128978,-0.008859376,-0.040457565,0.59467363,-0.29599053,-0.16655287,-0.27024084
