,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,170.78413,-56.65798,-9.823557,5.5278215,-8.716138,7.4625463,3.9325247,-13.532099,-10.122913,-7.6555815,7.8670835,8.4373455,-4.6376395,-4.607961,-5.0905933,4.059291,-6.1645823,-2.932179,-8.362425,4.647037,2.1597083,7.226012,3.3668478,1.1902432,-5.1280613,-2.4120195,0.6068483,2.636466,-1.0678489,-1.0382607,-5.0817404,-3.6531458,-3.1699994,0.40973234,-0.21730658,-0.6093669,0.91831654,0.7993679,0.37908882,-4.4979596,0.5968015,0.528753,0.57828724,-0.45759025,-2.671527,1.2735658,0.7315987,1.0191271,-0.1572502,-0.05802393,0.16620642,0.7830354,0.47096097,-1.0514191,-0.24643724
1,-56.65798,144.83382,20.246733,-21.168522,6.5910864,-19.055891,3.9718173,9.506244,-5.0902214,-7.315538,-2.4125624,12.867847,-1.9059184,1.6780635,3.7319818,-3.7189128,-2.422226,4.138795,3.8782868,-0.22428972,3.9316027,-1.4260023,1.7408301,0.4379919,1.476437,3.4422646,0.33192876,1.4408977,-0.028813757,1.3341477,-2.3876224,-2.2928762,1.1668241,2.0524073,0.32576907,1.6607552,-1.4531171,1.2012384,-2.0012627,-0.6457393,1.9656122,1.1185855,0.5022195,-1.7898152,-0.29748434,-0.8432541,0.32463634,-2.1961246,-0.12654053,-2.1986046,0.77175003,-1.5446191,0.9124042,0.070623405,-0.4177202
2,-9.823557,20.246733,100.87884,6.5732093,2.9195116,6.140683,-0.36689812,11.082325,-9.890527,-1.3220806,-7.4084177,1.6421032,-2.4918678,-4.6347446,-7.2646894,-1.217337,4.7808986,-0.36990538,-5.1939015,1.6401854,2.642229,-0.3624046,3.9168863,2.0097942,-0.1522223,0.14087994,-1.6452324,0.6841457,3.9858913,-1.0276659,0.7691363,-0.7130576,-3.0233324,-2.212708,-0.39633018,-0.57457846,-2.1547325,-0.79738325,1.3481615,1.0378691,0.6079433,0.012211729,0.72106457,-0.996808,0.5043858,-0.6664208,-0.5801867,1.1105902,-1.708821,-0.117598295,-1.2418511,0.96364117,-1.7570559,-0.8857113,0.2798366
3,5.5278215,-21.168522,6.5732093,51.437016,2.4505599,5.977172,-4.9499044,7.8845263,2.261037,-2.649562,-1.15358,-2.343871,-5.3248377,-3.12805,1.4232662,-5.5975065,4.977287,5.318083,1.2455792,-1.0252019,1.1588142,2.2700632,-0.14132719,-2.8361783,-2.1137872,3.2473056,0.1329467,-0.8270087,-0.6241895,2.200656,1.0728137,-0.05779069,-1.7964472,2.114073,1.7487643,-0.50918007,-0.2005986,0.270527,1.2018354,-2.3991334,-1.2556019,0.03784028,1.3861631,-1.5478771,0.03448133,1.3568487,0.98534805,0.23141755,1.0680559,-0.094325736,-0.051129997,0.5834494,0.6960946,-0.33541194,0.21498843
4,-8.716138,6.5910864,2.9195116,2.4505599,42.733734,-4.9649744,-13.659658,-2.9419003,2.163525,-0.33798838,-0.69814646,-1.1809547,2.4034734,-2.866191,1.2102911,0.9768796,0.27887392,1.3009539,-3.223864,-3.3902204,0.28915423,2.718268,2.1482882,-0.14399618,4.7258577,-1.0268021,-1.7554537,0.27947956,1.62907,0.46583763,1.2097208,-0.48672915,0.63985264,0.5644841,1.657259,-2.0106502,0.007164768,-1.4161386,1.2593229,-0.70369077,1.1617559,-0.56311285,0.07971308,1.2998238,-1.0580006,-0.5653703,1.6174401,-0.50286245,-0.14824992,0.8589903,-0.4271649,-1.3854052,0.5356046,0.26964045,0.4137081
5,7.4625463,-19.055891,6.140683,5.977172,-4.9649744,29.53623,1.6725094,5.064964,-0.03322752,-1.6464007,2.9907756,-2.4187918,-0.14805673,-2.3462574,-2.9368277,0.37423134,-1.0740088,2.581262,0.49369225,-0.6383362,-0.90075177,1.5288156,-1.181695,-2.1303263,0.9906222,1.7624795,1.4766611,-0.8448702,0.73903054,-0.979969,0.46780002,0.064223334,-0.018813198,1.0197232,-0.45542246,1.8241158,0.041486688,-0.80987537,0.3342741,-1.0344675,2.0321605,1.4263196,-0.83387977,1.1401348,0.0485084,-0.7541158,-0.10657726,0.27017075,-1.2501073,-0.30402946,0.31582004,-0.35856014,-0.42722666,0.4480878,-0.0019894107
6,3.9325247,3.9718173,-0.36689812,-4.9499044,-13.659658,1.6725094,28.725285,-5.4947863,-2.047367,-0.6410364,2.2115068,1.0192279,1.4547101,-1.1953696,-3.3381367,-2.4306397,4.714283,1.7750071,1.3308928,-0.72113407,0.073148206,-1.0453849,2.2641945,2.2362947,0.44195753,0.65755546,-0.24527413,1.3286688,-2.3554244,-0.34106535,-0.15035075,-0.072160974,0.1783878,-0.6635016,-0.34725684,-0.12001081,0.34775907,-0.31787795,1.9068853,0.18955573,1.8767099,0.35339075,-0.4661566,-0.5316368,0.5586965,0.68682384,-0.2145264,-0.8112111,0.620216,0.04140334,-0.09205501,-0.22731374,0.21089214,0.16197272,0.33214048
7,-13.532099,9.506244,11.082325,7.8845263,-2.9419003,5.064964,-5.4947863,20.358055,-3.2553492,1.1173675,2.8668954,0.67065763,-0.90832436,0.63857245,1.0258913,-0.27187598,0.24493963,2.0116458,0.6977344,2.8792548,-0.54085344,1.6244334,-0.8301244,0.46611223,0.18632741,0.009640752,1.2824886,-0.17080095,-0.1914759,1.0265217,-0.41448015,0.21350473,-0.35037303,-1.2321908,-0.73032326,1.113302,1.9480321,1.2190431,-0.9133811,-0.1620481,0.11894503,-0.73718506,0.1863223,0.024161179,-0.0032192592,-0.790534,0.101760864,0.445125,0.005164855,0.7179022,0.64013183,-0.6785047,0.12409392,-0.11230296,-0.40853503
8,-10.122913,-5.0902214,-9.890527,2.261037,2.163525,-0.03322752,-2.047367,-3.2553492,21.2171,-2.0225916,-2.1771061,1.98875,0.3684827,0.22134311,1.4984484,-1.4862313,0.7474345,0.73949814,1.5085115,-0.54588324,1.2441874,-2.0699897,-1.3015279,-0.58022773,0.6702112,-0.2963883,0.93068475,0.044994745,0.62800115,-0.058543287,1.2128499,-2.4079542,0.36766768,0.015141868,-0.41917723,0.9324095,0.21705997,-0.17070183,0.48361355,-0.07384937,0.74500865,-1.3396287,-0.58964694,-0.722105,-0.16757184,-0.24115455,0.09289385,1.122123,-0.0052040284,-0.028972369,-0.33730334,0.3977453,-1.2140667,0.41463274,0.40793335
9,-7.6555815,-7.315538,-1.3220806,-2.649562,-0.33798838,-1.6464007,-0.6410364,1.1173675,-2.0225916,16.52341,2.293798,-0.6721975,3.0291972,4.014511,-0.9270052,0.56228054,2.5081654,1.2282434,-1.5881311,2.5371895,-2.1819186,-0.7450148,-0.14593261,-0.18879147,1.0319266,0.6264154,0.77612793,-0.41768283,0.9313144,1.3177077,-0.99142504,-0.5996876,0.04257553,-0.5354108,0.31977063,0.27257282,-1.5531509,-0.8031558,-0.167946,0.16587004,-1.1298282,-0.23878184,0.4930749,0.25439572,-0.55755424,0.3637892,0.010430202,0.21258068,0.24221882,-0.0888934,-0.8125073,-0.41117078,0.12305252,0.115956426,0.17228293
